C_66_Y_AC_68|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
271.0|41720.0|AK_24|CL_66_Y_AC_68|1700.0|1.0|193.0|1.0|2.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|63.0|7.0|CORRESPONDE A LA AK 24 CON CL 68
242.0|41720.0|AK_24|CL_66_Y_AC_68|1715.0|1.0|163.0|3.0|4.0|3.0|0.0|0.0|0.0|1.0|0.0|3.0|3.0|0.0|0.0|0.0|55.0|7.0|CORRESPONDE A LA AK 24 CON CL 68
239.0|41720.0|AK_24|CL_66_Y_AC_68|1730.0|1.0|188.0|1.0|5.0|5.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|0.0|26.0|9.0|CORRESPONDE A LA AK 24 CON CL 68
223.0|41720.0|AK_24|CL_66_Y_AC_68|1745.0|1.0|174.0|2.0|4.0|3.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|32.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
197.0|41720.0|AK_24|CL_66_Y_AC_68|1800.0|1.0|150.0|2.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|31.0|8.0|CORRESPONDE A LA AK 24 CON CL 68
191.0|41720.0|AK_24|CL_66_Y_AC_68|1815.0|1.0|143.0|1.0|3.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|27.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
223.0|41720.0|AK_24|CL_66_Y_AC_68|1830.0|1.0|158.0|2.0|8.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|42.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
174.0|41720.0|AK_24|CL_66_Y_AC_68|1845.0|1.0|126.0|1.0|6.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|37.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
178.0|41720.0|AK_24|CL_66_Y_AC_68|1900.0|1.0|132.0|2.0|7.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|28.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
148.0|41720.0|AK_24|CL_66_Y_AC_68|1915.0|1.0|111.0|1.0|6.0|4.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|19.0|4.0|CORRESPONDE A LA AK 24 CON CL 68
176.0|41720.0|AK_24|CL_66_Y_AC_68|1930.0|1.0|131.0|2.0|5.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|27.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
119.0|41720.0|AK_24|CL_66_Y_AC_68|1945.0|1.0|94.0|2.0|4.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|11.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
126.0|41720.0|AK_24|CL_66_Y_AC_68|2000.0|1.0|88.0|4.0|5.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|18.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
122.0|41720.0|AK_24|CL_66_Y_AC_68|2015.0|1.0|80.0|1.0|2.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|31.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
105.0|41720.0|AK_24|CL_66_Y_AC_68|2030.0|1.0|85.0|1.0|4.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|8.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
97.0|41720.0|AK_24|CL_66_Y_AC_68|2045.0|1.0|77.0|0.0|2.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|9.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
98.0|41720.0|AK_24|CL_66_Y_AC_68|2100.0|1.0|76.0|0.0|6.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
73.0|41720.0|AK_24|CL_66_Y_AC_68|2115.0|1.0|60.0|0.0|3.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|3.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
113.0|41720.0|AK_24|CL_66_Y_AC_68|2130.0|1.0|81.0|0.0|5.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|16.0|7.0|CORRESPONDE A LA AK 24 CON CL 68
86.0|41720.0|AK_24|CL_66_Y_AC_68|2145.0|1.0|71.0|0.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|10.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
152.0|41720.0|AK_24|CL_66_Y_AC_68|2200.0|2.0|105.0|2.0|4.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|35.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
115.0|41720.0|AK_24|CL_66_Y_AC_68|2215.0|2.0|83.0|0.0|5.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|18.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
127.0|41720.0|AK_24|CL_66_Y_AC_68|2230.0|2.0|97.0|0.0|9.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|13.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
97.0|41720.0|AK_24|CL_66_Y_AC_68|2245.0|2.0|79.0|0.0|9.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
85.0|41720.0|AK_24|CL_66_Y_AC_68|2300.0|2.0|69.0|0.0|6.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|6.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
83.0|41720.0|AK_24|CL_66_Y_AC_68|2315.0|2.0|68.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
71.0|41720.0|AK_24|CL_66_Y_AC_68|2330.0|2.0|53.0|0.0|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|3.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
83.0|41720.0|AK_24|CL_66_Y_AC_68|2345.0|2.0|77.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
59.0|41720.0|AK_24|CL_66_Y_AC_68|0.0|2.0|44.0|0.0|5.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|3.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
57.0|41720.0|AK_24|CL_66_Y_AC_68|15.0|2.0|50.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
50.0|41720.0|AK_24|CL_66_Y_AC_68|30.0|2.0|49.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
60.0|41720.0|AK_24|CL_66_Y_AC_68|45.0|2.0|56.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
38.0|41720.0|AK_24|CL_66_Y_AC_68|100.0|2.0|36.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
34.0|41720.0|AK_24|CL_66_Y_AC_68|115.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
47.0|41720.0|AK_24|CL_66_Y_AC_68|130.0|2.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
49.0|41720.0|AK_24|CL_66_Y_AC_68|145.0|2.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
46.0|41720.0|AK_24|CL_66_Y_AC_68|200.0|2.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|CORRESPONDE A LA AK 24 CON CL 66
42.0|41720.0|AK_24|CL_66_Y_AC_68|215.0|2.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
49.0|41720.0|AK_24|CL_66_Y_AC_68|230.0|2.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
46.0|41720.0|AK_24|CL_66_Y_AC_68|245.0|2.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
41.0|41720.0|AK_24|CL_66_Y_AC_68|300.0|2.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
45.0|41720.0|AK_24|CL_66_Y_AC_68|315.0|2.0|44.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
42.0|41720.0|AK_24|CL_66_Y_AC_68|330.0|2.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
40.0|41720.0|AK_24|CL_66_Y_AC_68|345.0|2.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
36.0|41720.0|AK_24|CL_66_Y_AC_68|400.0|2.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
32.0|41720.0|AK_24|CL_66_Y_AC_68|415.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
28.0|41720.0|AK_24|CL_66_Y_AC_68|430.0|2.0|25.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
48.0|41720.0|AK_24|CL_66_Y_AC_68|445.0|2.0|35.0|1.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
48.0|41720.0|AK_24|CL_66_Y_AC_68|500.0|2.0|29.0|0.0|7.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|8.0|0.0|CORRESPONDE A LA AK 24 CON CL 66
73.0|41720.0|AK_24|CL_66_Y_AC_68|515.0|2.0|41.0|2.0|5.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|8.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
109.0|41720.0|AK_24|CL_66_Y_AC_68|530.0|2.0|47.0|2.0|6.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|35.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
120.0|41720.0|AK_24|CL_66_Y_AC_68|545.0|2.0|48.0|7.0|5.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|42.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
167.0|41720.0|AK_24|CL_66_Y_AC_68|600.0|2.0|61.0|8.0|11.0|11.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|69.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
146.0|41720.0|AK_24|CL_66_Y_AC_68|615.0|2.0|80.0|3.0|5.0|12.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|39.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
166.0|41720.0|AK_24|CL_66_Y_AC_68|630.0|2.0|75.0|6.0|6.0|8.0|0.0|0.0|0.0|1.0|0.0|1.0|3.0|0.0|0.0|0.0|57.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
189.0|41720.0|AK_24|CL_66_Y_AC_68|645.0|2.0|97.0|6.0|7.0|11.0|0.0|0.0|0.0|1.0|0.0|5.0|3.0|0.0|0.0|0.0|53.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
243.0|41720.0|AK_24|CL_66_Y_AC_68|700.0|2.0|147.0|8.0|5.0|8.0|0.0|0.0|0.0|1.0|0.0|4.0|6.0|0.0|0.0|0.0|58.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
275.0|41720.0|AK_24|CL_66_Y_AC_68|715.0|2.0|170.0|7.0|7.0|8.0|0.0|0.0|0.0|6.0|0.0|1.0|4.0|0.0|1.0|0.0|67.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
275.0|41720.0|AK_24|CL_66_Y_AC_68|730.0|2.0|192.0|8.0|5.0|10.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|0.0|0.0|51.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
273.0|41720.0|AK_24|CL_66_Y_AC_68|745.0|2.0|175.0|10.0|11.0|7.0|0.0|0.0|0.0|1.0|0.0|3.0|4.0|0.0|0.0|0.0|43.0|19.0|CORRESPONDE A LA AK 24 CON CL 66
371.0|41720.0|AK_24|CL_66_Y_AC_68|800.0|2.0|282.0|5.0|3.0|9.0|0.0|0.0|0.0|2.0|0.0|2.0|5.0|0.0|0.0|0.0|60.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
368.0|41720.0|AK_24|CL_66_Y_AC_68|815.0|2.0|263.0|10.0|9.0|7.0|0.0|0.0|0.0|3.0|0.0|4.0|8.0|0.0|0.0|0.0|56.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
331.0|41720.0|AK_24|CL_66_Y_AC_68|830.0|2.0|211.0|6.0|9.0|8.0|0.0|0.0|0.0|0.0|0.0|5.0|6.0|0.0|0.0|0.0|79.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
360.0|41720.0|AK_24|CL_66_Y_AC_68|845.0|2.0|258.0|6.0|8.0|8.0|0.0|0.0|0.0|0.0|0.0|4.0|11.0|0.0|0.0|0.0|64.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
388.0|41720.0|AK_24|CL_66_Y_AC_68|900.0|2.0|267.0|5.0|10.0|9.0|0.0|0.0|0.0|3.0|0.0|2.0|13.0|0.0|0.0|0.0|63.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
369.0|41720.0|AK_24|CL_66_Y_AC_68|915.0|2.0|271.0|8.0|9.0|7.0|0.0|0.0|0.0|6.0|1.0|8.0|12.0|0.0|0.0|0.0|44.0|3.0|CORRESPONDE A LA AK 24 CON CL 66
338.0|41720.0|AK_24|CL_66_Y_AC_68|930.0|2.0|252.0|2.0|8.0|6.0|0.0|0.0|0.0|2.0|0.0|3.0|8.0|0.0|0.0|0.0|47.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
319.0|41720.0|AK_24|CL_66_Y_AC_68|945.0|2.0|214.0|7.0|12.0|8.0|0.0|0.0|0.0|1.0|0.0|6.0|10.0|0.0|0.0|0.0|51.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
293.0|41720.0|AK_24|CL_66_Y_AC_68|1000.0|2.0|208.0|5.0|6.0|3.0|0.0|0.0|0.0|0.0|0.0|2.0|9.0|0.0|0.0|0.0|54.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
305.0|41720.0|AK_24|CL_66_Y_AC_68|1015.0|2.0|212.0|4.0|5.0|4.0|0.0|0.0|0.0|1.0|0.0|2.0|6.0|0.0|0.0|0.0|67.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
321.0|41720.0|AK_24|CL_66_Y_AC_68|1030.0|2.0|236.0|2.0|10.0|7.0|0.0|0.0|0.0|5.0|0.0|1.0|4.0|0.0|0.0|0.0|51.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
329.0|41720.0|AK_24|CL_66_Y_AC_68|1045.0|2.0|239.0|8.0|6.0|11.0|0.0|0.0|0.0|2.0|0.0|3.0|4.0|0.0|0.0|0.0|48.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
305.0|41720.0|AK_24|CL_66_Y_AC_68|1100.0|2.0|217.0|5.0|6.0|9.0|0.0|0.0|0.0|4.0|0.0|4.0|7.0|0.0|0.0|0.0|41.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
380.0|41720.0|AK_24|CL_66_Y_AC_68|1115.0|2.0|273.0|7.0|7.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|58.0|17.0|CORRESPONDE A LA AK 24 CON CL 66
352.0|41720.0|AK_24|CL_66_Y_AC_68|1130.0|2.0|235.0|6.0|9.0|8.0|0.0|0.0|0.0|3.0|0.0|3.0|5.0|0.0|0.0|0.0|70.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
370.0|41720.0|AK_24|CL_66_Y_AC_68|1145.0|2.0|282.0|5.0|6.0|8.0|0.0|0.0|0.0|4.0|0.0|2.0|7.0|0.0|0.0|0.0|52.0|4.0|CORRESPONDE A LA AK 24 CON CL 66
243.0|41720.0|AK_24|CL_66_Y_AC_68|1200.0|2.0|150.0|4.0|7.0|7.0|0.0|0.0|0.0|0.0|0.0|8.0|6.0|0.0|0.0|0.0|51.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
360.0|41720.0|AK_24|CL_66_Y_AC_68|1215.0|2.0|247.0|3.0|8.0|10.0|0.0|0.0|0.0|2.0|0.0|3.0|10.0|0.0|0.0|0.0|65.0|12.0|CORRESPONDE A LA AK 24 CON CL 66
314.0|41720.0|AK_24|CL_66_Y_AC_68|1230.0|2.0|220.0|6.0|7.0|9.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|0.0|0.0|52.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
326.0|41720.0|AK_24|CL_66_Y_AC_68|1245.0|2.0|235.0|9.0|7.0|7.0|0.0|0.0|0.0|1.0|0.0|3.0|8.0|1.0|0.0|0.0|44.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
311.0|41720.0|AK_24|CL_66_Y_AC_68|1300.0|2.0|222.0|4.0|1.0|8.0|0.0|0.0|0.0|5.0|0.0|5.0|4.0|0.0|0.0|0.0|51.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
335.0|41720.0|AK_24|CL_66_Y_AC_68|1315.0|2.0|250.0|5.0|8.0|8.0|0.0|0.0|0.0|2.0|0.0|1.0|4.0|0.0|0.0|0.0|49.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
323.0|41720.0|AK_24|CL_66_Y_AC_68|1330.0|2.0|232.0|8.0|9.0|6.0|0.0|0.0|0.0|1.0|0.0|4.0|6.0|0.0|0.0|0.0|42.0|15.0|CORRESPONDE A LA AK 24 CON CL 66
315.0|41720.0|AK_24|CL_66_Y_AC_68|1345.0|2.0|235.0|5.0|7.0|8.0|0.0|0.0|0.0|0.0|1.0|1.0|5.0|0.0|0.0|0.0|45.0|8.0|CORRESPONDE A LA AK 24 CON CL 66
417.0|41720.0|AK_24|CL_66_Y_AC_68|1400.0|2.0|319.0|5.0|8.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|66.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
373.0|41720.0|AK_24|CL_66_Y_AC_68|1415.0|2.0|298.0|7.0|8.0|6.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|40.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
350.0|41720.0|AK_24|CL_66_Y_AC_68|1430.0|2.0|261.0|6.0|10.0|8.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|50.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
329.0|41720.0|AK_24|CL_66_Y_AC_68|1445.0|2.0|248.0|4.0|7.0|5.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|49.0|13.0|CORRESPONDE A LA AK 24 CON CL 66
404.0|41720.0|AK_24|CL_66_Y_AC_68|1500.0|2.0|311.0|5.0|9.0|5.0|0.0|0.0|0.0|3.0|0.0|3.0|1.0|0.0|0.0|0.0|57.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
408.0|41720.0|AK_24|CL_66_Y_AC_68|1515.0|2.0|334.0|5.0|4.0|5.0|0.0|0.0|0.0|1.0|0.0|5.0|4.0|0.0|0.0|0.0|40.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
405.0|41720.0|AK_24|CL_66_Y_AC_68|1530.0|2.0|330.0|6.0|4.0|7.0|0.0|0.0|0.0|1.0|0.0|4.0|3.0|0.0|0.0|0.0|39.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
380.0|41720.0|AK_24|CL_66_Y_AC_68|1545.0|2.0|305.0|4.0|7.0|7.0|0.0|0.0|0.0|1.0|0.0|4.0|2.0|0.0|0.0|0.0|41.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
326.0|41720.0|AK_24|CL_66_Y_AC_68|1600.0|2.0|264.0|5.0|9.0|6.0|0.0|0.0|0.0|0.0|0.0|4.0|2.0|0.0|0.0|0.0|30.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
307.0|41720.0|AK_24|CL_66_Y_AC_68|1615.0|2.0|249.0|3.0|4.0|5.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|31.0|10.0|CORRESPONDE A LA AK 24 CON CL 66
344.0|41720.0|AK_24|CL_66_Y_AC_68|1630.0|2.0|249.0|4.0|11.0|5.0|0.0|0.0|0.0|0.0|1.0|3.0|3.0|0.0|0.0|0.0|35.0|33.0|CORRESPONDE A LA AK 24 CON CL 66
338.0|41720.0|AK_24|CL_66_Y_AC_68|1645.0|2.0|236.0|4.0|8.0|6.0|0.0|0.0|0.0|2.0|0.0|3.0|1.0|0.0|0.0|0.0|39.0|39.0|CORRESPONDE A LA AK 24 CON CL 66
313.0|41720.0|AK_24|CL_66_Y_AC_68|1700.0|2.0|231.0|7.0|8.0|10.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|39.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
287.0|41720.0|AK_24|CL_66_Y_AC_68|1715.0|2.0|217.0|5.0|7.0|9.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|31.0|14.0|CORRESPONDE A LA AK 24 CON CL 66
270.0|41720.0|AK_24|CL_66_Y_AC_68|1730.0|2.0|206.0|4.0|6.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|30.0|16.0|CORRESPONDE A LA AK 24 CON CL 66
255.0|41720.0|AK_24|CL_66_Y_AC_68|1745.0|2.0|198.0|5.0|8.0|7.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
232.0|41720.0|AK_24|CL_66_Y_AC_68|1800.0|2.0|178.0|6.0|6.0|9.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|19.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
210.0|41720.0|AK_24|CL_66_Y_AC_68|1815.0|2.0|156.0|6.0|6.0|5.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|5.0|0.0|0.0|16.0|11.0|CORRESPONDE A LA AK 24 CON CL 66
223.0|41720.0|AK_24|CL_66_Y_AC_68|1830.0|2.0|184.0|3.0|7.0|5.0|0.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|13.0|7.0|CORRESPONDE A LA AK 24 CON CL 66
181.0|41720.0|AK_24|CL_66_Y_AC_68|1845.0|2.0|144.0|4.0|4.0|5.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|2.0|0.0|0.0|15.0|5.0|CORRESPONDE A LA AK 24 CON CL 66
254.0|41720.0|AK_24|CL_66_Y_AC_68|1900.0|2.0|191.0|4.0|8.0|11.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|0.0|29.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
183.0|41720.0|AK_24|CL_66_Y_AC_68|1915.0|2.0|135.0|4.0|10.0|5.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
163.0|41720.0|AK_24|CL_66_Y_AC_68|1930.0|2.0|132.0|4.0|9.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|1.0|CORRESPONDE A LA AK 24 CON CL 66
166.0|41720.0|AK_24|CL_66_Y_AC_68|1945.0|2.0|126.0|3.0|6.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|16.0|9.0|CORRESPONDE A LA AK 24 CON CL 66
159.0|41720.0|AK_24|CL_66_Y_AC_68|2000.0|2.0|127.0|2.0|6.0|4.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|12.0|6.0|CORRESPONDE A LA AK 24 CON CL 66
