|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
306.0|41832.0|AK_70|AC_63|2200.0|2.0|251.0|1.0|9.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|36.0|4.0|
265.0|41832.0|AK_70|AC_63|2215.0|2.0|219.0|2.0|7.0|2.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|29.0|3.0|
215.0|41832.0|AK_70|AC_63|2230.0|2.0|168.0|3.0|10.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|26.0|5.0|
182.0|41832.0|AK_70|AC_63|2245.0|2.0|153.0|3.0|4.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|17.0|2.0|
205.0|41832.0|AK_70|AC_63|2300.0|2.0|174.0|2.0|8.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|16.0|0.0|
154.0|41832.0|AK_70|AC_63|2315.0|2.0|129.0|3.0|2.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|12.0|2.0|
159.0|41832.0|AK_70|AC_63|2330.0|2.0|140.0|1.0|6.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.0|7.0|1.0|
122.0|41832.0|AK_70|AC_63|2345.0|2.0|109.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|2.0|
159.0|41832.0|AK_70|AC_63|0.0|2.0|151.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|2.0|
134.0|41832.0|AK_70|AC_63|15.0|2.0|125.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0|
97.0|41832.0|AK_70|AC_63|30.0|2.0|89.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
91.0|41832.0|AK_70|AC_63|45.0|2.0|85.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0|
95.0|41832.0|AK_70|AC_63|100.0|2.0|91.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
