|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
479.0|41725.0|AK_86|AC_72|600.0|1.0|182.0|18.0|5.0|35.0|0.0|0.0|0.0|6.0|2.0|4.0|8.0|4.0|0.0|0.0|199.0|16.0|
690.0|41725.0|AK_86|AC_72|615.0|1.0|300.0|28.0|7.0|27.0|0.0|0.0|0.0|7.0|0.0|6.0|13.0|2.0|0.0|1.0|273.0|26.0|
589.0|41725.0|AK_86|AC_72|630.0|1.0|207.0|22.0|8.0|25.0|0.0|0.0|0.0|3.0|1.0|0.0|15.0|0.0|0.0|0.0|289.0|19.0|
625.0|41725.0|AK_86|AC_72|645.0|1.0|260.0|24.0|6.0|28.0|0.0|0.0|0.0|5.0|0.0|5.0|11.0|0.0|0.0|0.0|266.0|20.0|
568.0|41725.0|AK_86|AC_72|700.0|1.0|227.0|23.0|7.0|40.0|0.0|0.0|0.0|7.0|0.0|1.0|8.0|0.0|0.0|0.0|247.0|8.0|
532.0|41725.0|AK_86|AC_72|715.0|1.0|193.0|16.0|11.0|24.0|0.0|0.0|0.0|4.0|1.0|1.0|15.0|1.0|0.0|0.0|255.0|11.0|CONGESTIÓN VEHICULAR DE 7:21 A 7:45
561.0|41725.0|AK_86|AC_72|730.0|1.0|203.0|21.0|8.0|32.0|0.0|0.0|0.0|3.0|0.0|2.0|17.0|1.0|0.0|0.0|260.0|14.0|CONGESTIÓN VEHICULAR DE 7:21 A 7:45
553.0|41725.0|AK_86|AC_72|745.0|1.0|235.0|24.0|16.0|35.0|0.0|0.0|0.0|10.0|0.0|5.0|18.0|1.0|1.0|0.0|201.0|7.0|CONGESTIÓN VEHICULAR DE 7:21 A 7:45
451.0|41725.0|AK_86|AC_72|800.0|1.0|184.0|15.0|11.0|24.0|0.0|1.0|0.0|5.0|0.0|6.0|13.0|2.0|0.0|0.0|184.0|6.0|
472.0|41725.0|AK_86|AC_72|815.0|1.0|209.0|23.0|10.0|37.0|0.0|0.0|0.0|11.0|0.0|9.0|24.0|7.0|0.0|0.0|135.0|7.0|
407.0|41725.0|AK_86|AC_72|830.0|1.0|218.0|13.0|14.0|26.0|0.0|0.0|0.0|11.0|0.0|5.0|16.0|4.0|0.0|0.0|94.0|6.0|
435.0|41725.0|AK_86|AC_72|845.0|1.0|262.0|12.0|5.0|24.0|0.0|0.0|0.0|7.0|0.0|10.0|6.0|4.0|0.0|0.0|101.0|4.0|
