|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
273.0|41725.0|AK_19|AC_127|600.0|1.0|218.0|5.0|11.0|6.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|4.0|
439.0|41725.0|AK_19|AC_127|615.0|1.0|362.0|7.0|14.0|5.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|24.0|13.0|DATO REVISADO IGUAL AL FORMATO
426.0|41725.0|AK_19|AC_127|630.0|1.0|340.0|2.0|11.0|6.0|0.0|0.0|0.0|26.0|1.0|0.0|0.0|0.0|0.0|0.0|32.0|8.0|
450.0|41725.0|AK_19|AC_127|645.0|1.0|371.0|3.0|8.0|4.0|0.0|0.0|0.0|19.0|0.0|0.0|2.0|0.0|0.0|0.0|35.0|8.0|
395.0|41725.0|AK_19|AC_127|700.0|1.0|315.0|5.0|8.0|3.0|0.0|0.0|0.0|13.0|0.0|2.0|0.0|0.0|0.0|0.0|41.0|8.0|
495.0|41725.0|AK_19|AC_127|715.0|1.0|375.0|4.0|9.0|5.0|0.0|0.0|0.0|12.0|0.0|3.0|2.0|0.0|0.0|0.0|67.0|18.0|
439.0|41725.0|AK_19|AC_127|730.0|1.0|339.0|6.0|7.0|5.0|0.0|0.0|0.0|12.0|0.0|0.0|2.0|0.0|0.0|0.0|55.0|13.0|
431.0|41725.0|AK_19|AC_127|745.0|1.0|317.0|7.0|14.0|6.0|0.0|0.0|0.0|17.0|0.0|1.0|4.0|0.0|0.0|0.0|60.0|5.0|
356.0|41725.0|AK_19|AC_127|800.0|1.0|261.0|4.0|13.0|4.0|0.0|0.0|0.0|10.0|0.0|1.0|6.0|0.0|0.0|0.0|51.0|6.0|
406.0|41725.0|AK_19|AC_127|815.0|1.0|302.0|4.0|12.0|8.0|0.0|0.0|0.0|20.0|0.0|4.0|0.0|1.0|0.0|0.0|48.0|7.0|
402.0|41725.0|AK_19|AC_127|830.0|1.0|321.0|3.0|12.0|5.0|0.0|0.0|0.0|5.0|0.0|1.0|0.0|1.0|0.0|0.0|52.0|2.0|
347.0|41725.0|AK_19|AC_127|845.0|1.0|286.0|4.0|3.0|3.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|40.0|7.0|
359.0|41725.0|AK_19|AC_127|1700.0|1.0|245.0|3.0|13.0|14.0|0.0|0.0|0.0|6.0|0.0|1.0|3.0|0.0|0.0|0.0|64.0|10.0|
