|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
232.0|41690.0|AK_10|AC_20_S|2200.0|1.0|103.0|7.0|2.0|8.0|0.0|4.0|10.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|96.0|0.0|
207.0|41690.0|AK_10|AC_20_S|2215.0|1.0|87.0|9.0|4.0|8.0|0.0|2.0|9.0|3.0|0.0|2.0|0.0|0.0|0.0|0.0|81.0|2.0|
180.0|41690.0|AK_10|AC_20_S|2230.0|1.0|82.0|4.0|2.0|13.0|0.0|4.0|10.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|59.0|0.0|
141.0|41690.0|AK_10|AC_20_S|2245.0|1.0|69.0|1.0|0.0|5.0|0.0|6.0|13.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|46.0|0.0|
112.0|41690.0|AK_10|AC_20_S|2300.0|1.0|55.0|2.0|0.0|7.0|0.0|3.0|12.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|30.0|1.0|
129.0|41690.0|AK_10|AC_20_S|2315.0|1.0|62.0|1.0|1.0|10.0|0.0|5.0|11.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|34.0|3.0|
75.0|41690.0|AK_10|AC_20_S|2330.0|1.0|41.0|1.0|0.0|2.0|0.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|1.0|
88.0|41690.0|AK_10|AC_20_S|2345.0|1.0|48.0|2.0|0.0|6.0|0.0|3.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|27.0|0.0|
78.0|41690.0|AK_10|AC_20_S|0.0|1.0|58.0|2.0|0.0|3.0|0.0|0.0|2.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|11.0|0.0|
83.0|41690.0|AK_10|AC_20_S|15.0|1.0|64.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|1.0|
73.0|41690.0|AK_10|AC_20_S|30.0|1.0|62.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|
62.0|41690.0|AK_10|AC_20_S|45.0|1.0|42.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|15.0|0.0|
56.0|41690.0|AK_10|AC_20_S|100.0|1.0|40.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3.0|1.0|0.0|0.0|9.0|0.0|
