|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
244.0|41779.0|AK_68|AC_26|2200.0|1.0|119.0|15.0|25.0|29.0|0.0|0.0|0.0|3.0|9.0|2.0|4.0|0.0|0.0|1.0|37.0|0.0|
234.0|41779.0|AK_68|AC_26|2215.0|1.0|120.0|15.0|28.0|20.0|0.0|0.0|0.0|1.0|6.0|1.0|2.0|4.0|0.0|0.0|29.0|8.0|
213.0|41779.0|AK_68|AC_26|2230.0|1.0|124.0|17.0|23.0|14.0|0.0|0.0|0.0|2.0|5.0|1.0|3.0|1.0|0.0|0.0|19.0|4.0|
167.0|41779.0|AK_68|AC_26|2245.0|1.0|91.0|15.0|26.0|17.0|0.0|0.0|0.0|2.0|4.0|0.0|3.0|0.0|0.0|1.0|7.0|1.0|
136.0|41779.0|AK_68|AC_26|2300.0|1.0|95.0|8.0|11.0|6.0|0.0|0.0|0.0|0.0|2.0|1.0|2.0|0.0|2.0|0.0|8.0|1.0|
121.0|41779.0|AK_68|AC_26|2315.0|1.0|63.0|9.0|21.0|8.0|0.0|0.0|0.0|1.0|1.0|2.0|0.0|3.0|1.0|0.0|8.0|4.0|
130.0|41779.0|AK_68|AC_26|2330.0|1.0|84.0|7.0|13.0|8.0|0.0|0.0|0.0|2.0|3.0|0.0|5.0|1.0|0.0|0.0|7.0|0.0|
126.0|41779.0|AK_68|AC_26|2345.0|1.0|89.0|5.0|13.0|6.0|0.0|0.0|0.0|2.0|3.0|0.0|4.0|2.0|0.0|0.0|1.0|1.0|
92.0|41779.0|AK_68|AC_26|0.0|1.0|66.0|2.0|5.0|1.0|0.0|0.0|0.0|2.0|1.0|0.0|6.0|0.0|1.0|0.0|8.0|0.0|
78.0|41779.0|AK_68|AC_26|15.0|1.0|56.0|0.0|5.0|1.0|0.0|0.0|0.0|1.0|1.0|3.0|5.0|0.0|0.0|0.0|6.0|0.0|
50.0|41779.0|AK_68|AC_26|30.0|1.0|39.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|4.0|0.0|0.0|0.0|1.0|1.0|
53.0|41779.0|AK_68|AC_26|45.0|1.0|40.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|3.0|3.0|0.0|0.0|3.0|0.0|
42.0|41779.0|AK_68|AC_26|100.0|1.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|4.0|0.0|0.0|0.0|6.0|0.0|
