826.0|41715.0|AK_30|AC_53|615.0|1.0|619.0|2.0|1.0|17.0|0.0|0.0|0.0|45.0|0.0|20.0|12.0|0.0|0.0|1.0|83.0|26.0|REVISADO IGUAL AL FORMATO
1166.0|41715.0|AK_30|AC_53|630.0|1.0|914.0|2.0|2.0|16.0|0.0|0.0|0.0|26.0|0.0|8.0|16.0|0.0|0.0|0.0|159.0|23.0|REVISADO IGUAL AL FORMATO
1192.0|41715.0|AK_30|AC_53|645.0|1.0|917.0|1.0|1.0|17.0|0.0|0.0|0.0|23.0|0.0|9.0|15.0|0.0|0.0|0.0|180.0|29.0|REVISADO IGUAL AL FORMATO
1139.0|41715.0|AK_30|AC_53|700.0|1.0|873.0|4.0|1.0|16.0|0.0|0.0|0.0|14.0|0.0|12.0|11.0|0.0|0.0|0.0|190.0|18.0|
1195.0|41715.0|AK_30|AC_53|715.0|1.0|927.0|7.0|2.0|16.0|0.0|0.0|0.0|33.0|0.0|9.0|11.0|2.0|0.0|0.0|175.0|13.0|
1135.0|41715.0|AK_30|AC_53|730.0|1.0|853.0|3.0|1.0|13.0|0.0|0.0|0.0|39.0|0.0|7.0|19.0|3.0|0.0|0.0|179.0|18.0|
1082.0|41715.0|AK_30|AC_53|745.0|1.0|818.0|4.0|0.0|14.0|0.0|0.0|0.0|29.0|0.0|5.0|17.0|6.0|0.0|0.0|180.0|9.0|
1037.0|41715.0|AK_30|AC_53|800.0|1.0|790.0|3.0|4.0|23.0|0.0|0.0|0.0|22.0|0.0|14.0|19.0|6.0|0.0|0.0|145.0|11.0|
919.0|41715.0|AK_30|AC_53|815.0|1.0|717.0|1.0|3.0|27.0|0.0|0.0|0.0|28.0|0.0|10.0|19.0|13.0|0.0|0.0|95.0|6.0|
1044.0|41715.0|AK_30|AC_53|830.0|1.0|795.0|3.0|3.0|26.0|0.0|0.0|0.0|29.0|0.0|15.0|32.0|14.0|0.0|0.0|124.0|3.0|REVISADO IGUAL AL FORMATO
982.0|41715.0|AK_30|AC_53|845.0|1.0|762.0|4.0|2.0|28.0|0.0|0.0|0.0|23.0|1.0|6.0|20.0|7.0|1.0|0.0|120.0|8.0|
1017.0|41715.0|AK_30|AC_53|900.0|1.0|817.0|4.0|2.0|23.0|0.0|0.0|0.0|14.0|0.0|12.0|26.0|2.0|1.0|0.0|113.0|3.0|
1045.0|41715.0|AK_30|AC_53|915.0|1.0|803.0|3.0|2.0|21.0|0.0|0.0|0.0|20.0|0.0|26.0|38.0|0.0|0.0|0.0|125.0|7.0|
1107.0|41715.0|AK_30|AC_53|930.0|1.0|898.0|6.0|0.0|18.0|0.0|0.0|0.0|19.0|0.0|19.0|23.0|1.0|0.0|0.0|117.0|6.0|
1055.0|41715.0|AK_30|AC_53|945.0|1.0|821.0|1.0|3.0|27.0|0.0|0.0|0.0|12.0|0.0|19.0|30.0|2.0|1.0|0.0|136.0|3.0|
1026.0|41715.0|AK_30|AC_53|1000.0|1.0|800.0|3.0|3.0|28.0|0.0|0.0|0.0|9.0|0.0|22.0|30.0|13.0|1.0|0.0|112.0|5.0|
850.0|41715.0|AK_30|AC_53|1015.0|1.0|650.0|2.0|1.0|20.0|0.0|0.0|0.0|15.0|0.0|28.0|27.0|11.0|0.0|6.0|89.0|1.0|
823.0|41715.0|AK_30|AC_53|1030.0|1.0|596.0|3.0|3.0|18.0|0.0|0.0|0.0|14.0|0.0|20.0|36.0|4.0|2.0|11.0|111.0|5.0|
892.0|41715.0|AK_30|AC_53|1045.0|1.0|670.0|3.0|1.0|13.0|0.0|0.0|0.0|4.0|1.0|29.0|28.0|8.0|2.0|15.0|111.0|7.0|
906.0|41715.0|AK_30|AC_53|1100.0|1.0|696.0|3.0|1.0|19.0|0.0|0.0|0.0|8.0|0.0|15.0|34.0|13.0|0.0|4.0|109.0|4.0|
916.0|41715.0|AK_30|AC_53|1115.0|1.0|677.0|2.0|1.0|18.0|0.0|0.0|0.0|15.0|0.0|31.0|37.0|13.0|1.0|4.0|112.0|5.0|
1001.0|41715.0|AK_30|AC_53|1130.0|1.0|761.0|5.0|0.0|23.0|0.0|0.0|0.0|17.0|0.0|24.0|40.0|8.0|1.0|5.0|116.0|1.0|
835.0|41715.0|AK_30|AC_53|1145.0|1.0|618.0|2.0|1.0|17.0|0.0|0.0|0.0|17.0|0.0|31.0|36.0|13.0|0.0|9.0|88.0|3.0|
935.0|41715.0|AK_30|AC_53|1200.0|1.0|700.0|3.0|2.0|20.0|0.0|0.0|0.0|17.0|0.0|36.0|31.0|16.0|1.0|4.0|101.0|4.0|
919.0|41715.0|AK_30|AC_53|1215.0|1.0|698.0|3.0|1.0|20.0|0.0|0.0|0.0|13.0|0.0|26.0|30.0|12.0|1.0|6.0|108.0|1.0|
968.0|41715.0|AK_30|AC_53|1230.0|1.0|720.0|3.0|2.0|16.0|0.0|0.0|0.0|11.0|1.0|39.0|31.0|9.0|0.0|9.0|125.0|2.0|
950.0|41715.0|AK_30|AC_53|1245.0|1.0|707.0|3.0|1.0|19.0|0.0|0.0|0.0|14.0|0.0|34.0|34.0|15.0|0.0|10.0|108.0|5.0|
839.0|41715.0|AK_30|AC_53|1300.0|1.0|644.0|4.0|1.0|21.0|0.0|0.0|0.0|21.0|0.0|16.0|36.0|7.0|0.0|6.0|77.0|6.0|
823.0|41715.0|AK_30|AC_53|1315.0|1.0|592.0|2.0|1.0|15.0|0.0|0.0|0.0|14.0|0.0|14.0|44.0|11.0|1.0|3.0|120.0|6.0|1318 PASA UNA MONTACARGA PEQUEÑO
812.0|41715.0|AK_30|AC_53|1330.0|1.0|598.0|4.0|4.0|21.0|0.0|0.0|0.0|12.0|0.0|14.0|36.0|8.0|1.0|7.0|100.0|7.0|
809.0|41715.0|AK_30|AC_53|1345.0|1.0|589.0|2.0|3.0|16.0|0.0|0.0|0.0|3.0|0.0|8.0|39.0|9.0|4.0|7.0|127.0|2.0|
865.0|41715.0|AK_30|AC_53|1400.0|1.0|612.0|5.0|1.0|18.0|0.0|0.0|0.0|6.0|0.0|21.0|33.0|8.0|3.0|7.0|150.0|1.0|
738.0|41715.0|AK_30|AC_53|1415.0|1.0|500.0|2.0|3.0|17.0|0.0|0.0|0.0|3.0|0.0|19.0|39.0|6.0|5.0|7.0|137.0|0.0|
758.0|41715.0|AK_30|AC_53|1430.0|1.0|508.0|1.0|0.0|16.0|0.0|0.0|0.0|1.0|0.0|17.0|49.0|8.0|0.0|6.0|152.0|0.0|
661.0|41715.0|AK_30|AC_53|1445.0|1.0|422.0|2.0|1.0|14.0|0.0|0.0|0.0|1.0|0.0|21.0|36.0|8.0|1.0|5.0|150.0|0.0|
613.0|41715.0|AK_30|AC_53|1500.0|1.0|371.0|2.0|2.0|20.0|0.0|0.0|0.0|2.0|1.0|24.0|41.0|16.0|4.0|3.0|127.0|0.0|
657.0|41715.0|AK_30|AC_53|1515.0|1.0|395.0|5.0|3.0|20.0|0.0|0.0|0.0|28.0|3.0|18.0|33.0|8.0|1.0|7.0|136.0|0.0|
754.0|41715.0|AK_30|AC_53|1530.0|1.0|445.0|3.0|2.0|18.0|0.0|0.0|0.0|34.0|0.0|26.0|38.0|9.0|3.0|4.0|172.0|0.0|
746.0|41715.0|AK_30|AC_53|1545.0|1.0|445.0|4.0|1.0|18.0|0.0|0.0|0.0|37.0|2.0|27.0|33.0|15.0|0.0|5.0|156.0|3.0|
711.0|41715.0|AK_30|AC_53|1600.0|1.0|454.0|2.0|2.0|16.0|0.0|0.0|0.0|28.0|0.0|15.0|48.0|8.0|0.0|2.0|136.0|0.0|
720.0|41715.0|AK_30|AC_53|1615.0|1.0|458.0|3.0|1.0|22.0|0.0|0.0|0.0|31.0|0.0|15.0|25.0|17.0|0.0|4.0|144.0|0.0|
716.0|41715.0|AK_30|AC_53|1630.0|1.0|451.0|5.0|2.0|16.0|0.0|0.0|0.0|14.0|0.0|14.0|37.0|8.0|1.0|0.0|168.0|0.0|
751.0|41715.0|AK_30|AC_53|1645.0|1.0|463.0|2.0|2.0|15.0|0.0|0.0|0.0|34.0|0.0|10.0|26.0|3.0|0.0|0.0|196.0|0.0|
868.0|41715.0|AK_30|AC_53|1700.0|1.0|468.0|3.0|2.0|27.0|0.0|0.0|0.0|40.0|1.0|17.0|28.0|3.0|0.0|3.0|274.0|2.0|REVISADO IGUAL AL FORMATO
1054.0|41715.0|AK_30|AC_53|1715.0|1.0|544.0|3.0|3.0|22.0|0.0|0.0|0.0|28.0|0.0|9.0|39.0|0.0|0.0|0.0|404.0|2.0|REVISADO IGUAL AL FORMATO
1128.0|41715.0|AK_30|AC_53|1730.0|1.0|611.0|3.0|1.0|16.0|0.0|0.0|0.0|43.0|0.0|9.0|28.0|1.0|0.0|0.0|412.0|4.0|REVISADO IGUAL AL FORMATO
1370.0|41715.0|AK_30|AC_53|1745.0|1.0|742.0|5.0|2.0|28.0|0.0|0.0|0.0|30.0|0.0|6.0|38.0|0.0|0.0|0.0|517.0|2.0|REVISADO IGUAL AL FORMATO
1202.0|41715.0|AK_30|AC_53|1800.0|1.0|639.0|1.0|0.0|25.0|0.0|0.0|0.0|32.0|1.0|8.0|31.0|3.0|0.0|0.0|450.0|12.0|REVISADO IGUAL AL FORMATO
1225.0|41715.0|AK_30|AC_53|1815.0|1.0|628.0|3.0|2.0|24.0|0.0|0.0|0.0|31.0|0.0|9.0|25.0|1.0|0.0|0.0|498.0|4.0|REVISADO IGUAL AL FORMATO
1111.0|41715.0|AK_30|AC_53|1830.0|1.0|561.0|2.0|3.0|19.0|0.0|0.0|0.0|24.0|1.0|15.0|40.0|1.0|0.0|0.0|441.0|4.0|REVISADO IGUAL AL FORMATO
914.0|41715.0|AK_30|AC_53|1845.0|1.0|510.0|5.0|2.0|21.0|0.0|0.0|0.0|28.0|1.0|9.0|22.0|2.0|0.0|0.0|310.0|4.0|REVISADO IGUAL AL FORMATO
754.0|41715.0|AK_30|AC_53|1900.0|1.0|370.0|9.0|3.0|27.0|0.0|0.0|0.0|20.0|0.0|6.0|17.0|3.0|0.0|0.0|295.0|4.0|REVISADO IGUAL AL FORMATO
817.0|41715.0|AK_30|AC_53|1915.0|1.0|536.0|3.0|1.0|17.0|0.0|0.0|0.0|10.0|0.0|2.0|16.0|0.0|0.0|0.0|228.0|4.0|REVISADO IGUAL AL FORMATO
1023.0|41715.0|AK_30|AC_53|1930.0|1.0|742.0|3.0|2.0|21.0|0.0|0.0|0.0|15.0|0.0|2.0|16.0|0.0|0.0|3.0|218.0|1.0|REVISADO IGUAL AL FORMATO
1263.0|41715.0|AK_30|AC_53|1945.0|1.0|1028.0|4.0|2.0|13.0|0.0|0.0|0.0|7.0|0.0|7.0|16.0|2.0|5.0|5.0|174.0|0.0|REVISADO IGUAL AL FORMATO
702.0|41715.0|AK_30|AC_53|2000.0|1.0|487.0|2.0|3.0|13.0|0.0|0.0|0.0|6.0|0.0|4.0|21.0|1.0|4.0|4.0|154.0|3.0|
533.0|41715.0|AK_30|AC_53|2015.0|1.0|307.0|2.0|1.0|18.0|0.0|0.0|0.0|5.0|0.0|6.0|26.0|4.0|0.0|11.0|153.0|0.0|
610.0|41715.0|AK_30|AC_53|2030.0|1.0|419.0|3.0|1.0|14.0|0.0|0.0|0.0|7.0|1.0|1.0|21.0|3.0|0.0|5.0|133.0|2.0|
601.0|41715.0|AK_30|AC_53|2045.0|1.0|420.0|1.0|0.0|11.0|0.0|0.0|0.0|5.0|0.0|2.0|20.0|2.0|1.0|4.0|135.0|0.0|
473.0|41715.0|AK_30|AC_53|2100.0|1.0|309.0|4.0|0.0|9.0|0.0|0.0|0.0|5.0|0.0|0.0|17.0|1.0|0.0|4.0|123.0|1.0|
425.0|41715.0|AK_30|AC_53|2115.0|1.0|245.0|2.0|1.0|10.0|0.0|0.0|0.0|6.0|0.0|2.0|10.0|4.0|0.0|1.0|144.0|0.0|
474.0|41715.0|AK_30|AC_53|2130.0|1.0|309.0|1.0|2.0|10.0|0.0|0.0|0.0|3.0|1.0|1.0|14.0|5.0|2.0|2.0|124.0|0.0|
555.0|41715.0|AK_30|AC_53|2145.0|1.0|382.0|4.0|2.0|7.0|0.0|0.0|0.0|3.0|0.0|5.0|10.0|7.0|0.0|5.0|130.0|0.0|
538.0|41715.0|AK_30|AC_53|2200.0|1B|350.0|0.0|0.0|0.0|0.0|30.0|7.0|8.0|0.0|0.0|4.0|0.0|0.0|0.0|139.0|0.0|
593.0|41715.0|AK_30|AC_53|2215.0|1B|356.0|0.0|0.0|0.0|0.0|28.0|10.0|5.0|1.0|1.0|6.0|0.0|0.0|0.0|186.0|0.0|
440.0|41715.0|AK_30|AC_53|2230.0|1B|291.0|0.0|0.0|0.0|0.0|23.0|1.0|4.0|0.0|0.0|2.0|2.0|0.0|0.0|117.0|0.0|
327.0|41715.0|AK_30|AC_53|2245.0|1B|220.0|0.0|0.0|0.0|0.0|15.0|9.0|6.0|1.0|1.0|3.0|0.0|0.0|0.0|72.0|0.0|
261.0|41715.0|AK_30|AC_53|2300.0|1B|173.0|0.0|1.0|0.0|0.0|11.0|3.0|10.0|0.0|0.0|3.0|0.0|0.0|0.0|60.0|0.0|
231.0|41715.0|AK_30|AC_53|2315.0|1B|152.0|0.0|3.0|0.0|0.0|15.0|1.0|5.0|0.0|0.0|3.0|0.0|0.0|1.0|51.0|0.0|
176.0|41715.0|AK_30|AC_53|2330.0|1B|123.0|0.0|0.0|0.0|0.0|6.0|0.0|2.0|0.0|0.0|3.0|0.0|0.0|0.0|42.0|0.0|
143.0|41715.0|AK_30|AC_53|2345.0|1B|103.0|1.0|0.0|0.0|0.0|2.0|0.0|4.0|0.0|0.0|2.0|0.0|0.0|0.0|31.0|0.0|
139.0|41715.0|AK_30|AC_53|0.0|1B|102.0|0.0|0.0|0.0|0.0|1.0|0.0|6.0|0.0|0.0|6.0|0.0|0.0|0.0|24.0|0.0|
119.0|41715.0|AK_30|AC_53|15.0|1B|79.0|0.0|2.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|3.0|0.0|0.0|0.0|28.0|0.0|
85.0|41715.0|AK_30|AC_53|30.0|1B|67.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|3.0|0.0|0.0|0.0|12.0|0.0|
93.0|41715.0|AK_30|AC_53|45.0|1B|69.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|3.0|0.0|0.0|19.0|0.0|
81.0|41715.0|AK_30|AC_53|100.0|1B|53.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|7.0|0.0|0.0|0.0|14.0|0.0|
56.0|41715.0|AK_30|AC_53|115.0|1B|48.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|
53.0|41715.0|AK_30|AC_53|130.0|1B|49.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|
48.0|41715.0|AK_30|AC_53|145.0|1B|46.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
61.0|41715.0|AK_30|AC_53|200.0|1B|54.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|
61.0|41715.0|AK_30|AC_53|215.0|1B|48.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|3.0|0.0|0.0|0.0|4.0|0.0|
65.0|41715.0|AK_30|AC_53|230.0|1B|47.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|3.0|7.0|0.0|0.0|0.0|6.0|0.0|
57.0|41715.0|AK_30|AC_53|245.0|1B|44.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|3.0|3.0|0.0|0.0|1.0|2.0|0.0|
61.0|41715.0|AK_30|AC_53|300.0|1B|37.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|6.0|0.0|2.0|0.0|3.0|10.0|0.0|
67.0|41715.0|AK_30|AC_53|315.0|1B|54.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|5.0|0.0|0.0|0.0|2.0|0.0|
97.0|41715.0|AK_30|AC_53|330.0|1B|82.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|3.0|1.0|0.0|0.0|7.0|0.0|
70.0|41715.0|AK_30|AC_53|345.0|1B|52.0|0.0|0.0|0.0|0.0|2.0|0.0|4.0|0.0|2.0|2.0|1.0|0.0|1.0|6.0|0.0|
82.0|41715.0|AK_30|AC_53|400.0|1B|71.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|1.0|3.0|1.0|0.0|0.0|0.0|3.0|0.0|
90.0|41715.0|AK_30|AC_53|415.0|1B|74.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|6.0|1.0|0.0|0.0|4.0|0.0|
123.0|41715.0|AK_30|AC_53|430.0|1B|105.0|0.0|0.0|0.0|0.0|4.0|0.0|3.0|1.0|0.0|2.0|0.0|0.0|0.0|8.0|0.0|
204.0|41715.0|AK_30|AC_53|445.0|1B|166.0|0.0|0.0|0.0|0.0|10.0|0.0|11.0|0.0|0.0|5.0|0.0|0.0|0.0|12.0|0.0|
279.0|41715.0|AK_30|AC_53|500.0|1B|220.0|2.0|0.0|2.0|0.0|25.0|0.0|9.0|0.0|2.0|0.0|0.0|0.0|0.0|19.0|0.0|
504.0|41715.0|AK_30|AC_53|515.0|1B|406.0|0.0|0.0|0.0|0.0|28.0|3.0|18.0|0.0|0.0|6.0|0.0|0.0|0.0|43.0|0.0|REVISADO IGUAL AL FORMATO
945.0|41715.0|AK_30|AC_53|530.0|1B|832.0|0.0|0.0|0.0|0.0|26.0|4.0|11.0|0.0|3.0|9.0|2.0|0.0|0.0|58.0|0.0|REVISADO IGUAL AL FORMATO
1060.0|41715.0|AK_30|AC_53|545.0|1B|953.0|0.0|0.0|1.0|0.0|35.0|4.0|4.0|0.0|2.0|4.0|1.0|0.0|0.0|56.0|0.0|REVISADO IGUAL AL FORMATO
973.0|41715.0|AK_30|AC_53|600.0|1B|765.0|0.0|0.0|0.0|0.0|27.0|6.0|13.0|0.0|11.0|1.0|0.0|0.0|0.0|150.0|0.0|
907.0|41715.0|AK_30|AC_53|615.0|1B|678.0|0.0|0.0|0.0|0.0|25.0|6.0|8.0|0.0|9.0|1.0|0.0|0.0|0.0|180.0|0.0|
798.0|41715.0|AK_30|AC_53|630.0|1B|629.0|0.0|0.0|0.0|0.0|31.0|6.0|2.0|0.0|5.0|1.0|0.0|0.0|0.0|124.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
711.0|41715.0|AK_30|AC_53|645.0|1B|559.0|0.0|0.0|0.0|0.0|36.0|7.0|2.0|0.0|3.0|0.0|0.0|0.0|0.0|104.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
622.0|41715.0|AK_30|AC_53|700.0|1B|439.0|0.0|0.0|0.0|0.0|42.0|5.0|5.0|0.0|2.0|0.0|0.0|0.0|0.0|129.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
589.0|41715.0|AK_30|AC_53|715.0|1B|377.0|0.0|0.0|0.0|0.0|55.0|5.0|5.0|0.0|1.0|0.0|0.0|0.0|0.0|146.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
762.0|41715.0|AK_30|AC_53|730.0|1B|528.0|0.0|0.0|0.0|0.0|39.0|10.0|3.0|0.0|3.0|0.0|0.0|0.0|0.0|179.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
729.0|41715.0|AK_30|AC_53|745.0|1B|478.0|0.0|0.0|0.0|0.0|58.0|8.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|183.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
656.0|41715.0|AK_30|AC_53|800.0|1B|472.0|0.0|0.0|1.0|0.0|43.0|8.0|3.0|0.0|3.0|0.0|0.0|0.0|0.0|126.0|0.0|640-1330 CONGESTIÒN VEHICULAR EN LA CALZADA RAPIDA.
