|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
181.0|41702.0|AK_72|AC_72|2200.0|1.0|105.0|7.0|11.0|8.0|0.0|0.0|0.0|1.0|12.0|1.0|6.0|0.0|1.0|1.0|25.0|3.0|
184.0|41702.0|AK_72|AC_72|2215.0|1.0|93.0|6.0|18.0|7.0|0.0|0.0|0.0|2.0|5.0|1.0|7.0|0.0|0.0|2.0|39.0|4.0|
144.0|41702.0|AK_72|AC_72|2230.0|1.0|71.0|6.0|7.0|8.0|0.0|0.0|0.0|1.0|11.0|0.0|8.0|0.0|1.0|5.0|26.0|0.0|
121.0|41702.0|AK_72|AC_72|2245.0|1.0|68.0|0.0|16.0|3.0|0.0|0.0|0.0|3.0|9.0|0.0|5.0|0.0|0.0|0.0|17.0|0.0|
105.0|41702.0|AK_72|AC_72|2300.0|1.0|53.0|2.0|16.0|3.0|0.0|0.0|0.0|2.0|5.0|0.0|11.0|0.0|0.0|2.0|10.0|1.0|
94.0|41702.0|AK_72|AC_72|2315.0|1.0|44.0|6.0|8.0|5.0|0.0|0.0|0.0|0.0|2.0|0.0|6.0|1.0|3.0|6.0|11.0|2.0|
79.0|41702.0|AK_72|AC_72|2330.0|1.0|36.0|1.0|11.0|3.0|0.0|0.0|0.0|1.0|6.0|0.0|6.0|1.0|0.0|5.0|9.0|0.0|
55.0|41702.0|AK_72|AC_72|2345.0|1.0|33.0|2.0|5.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|5.0|0.0|0.0|2.0|7.0|0.0|
51.0|41702.0|AK_72|AC_72|0.0|1.0|26.0|1.0|4.0|1.0|0.0|0.0|0.0|0.0|4.0|0.0|6.0|0.0|0.0|2.0|7.0|0.0|
40.0|41702.0|AK_72|AC_72|15.0|1.0|22.0|1.0|4.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|1.0|2.0|6.0|0.0|
40.0|41702.0|AK_72|AC_72|30.0|1.0|19.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|6.0|1.0|1.0|4.0|2.0|1.0|
35.0|41702.0|AK_72|AC_72|45.0|1.0|20.0|0.0|2.0|1.0|0.0|0.0|0.0|1.0|2.0|0.0|5.0|0.0|0.0|3.0|1.0|0.0|
28.0|41702.0|AK_72|AC_72|100.0|1.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|5.0|2.0|1.0|1.0|1.0|0.0|
