|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
72.0|41828.0|KR_14|CL_84_S|500.0|1.0|34.0|1.0|6.0|7.0|10.0|0.0|0.0|4.0|1.0|1.0|0.0|4.0|0.0|0.0|4.0|0.0|
110.0|41828.0|KR_14|CL_84_S|515.0|1.0|62.0|7.0|15.0|7.0|8.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|0.0|7.0|0.0|
117.0|41828.0|KR_14|CL_84_S|530.0|1.0|74.0|4.0|12.0|4.0|9.0|0.0|0.0|5.0|3.0|1.0|2.0|0.0|0.0|0.0|2.0|1.0|
115.0|41828.0|KR_14|CL_84_S|545.0|1.0|59.0|8.0|4.0|8.0|19.0|0.0|0.0|5.0|0.0|0.0|1.0|2.0|1.0|1.0|6.0|1.0|
112.0|41828.0|KR_14|CL_84_S|600.0|1.0|49.0|3.0|11.0|13.0|14.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|19.0|0.0|
174.0|41828.0|KR_14|CL_84_S|615.0|1.0|81.0|5.0|11.0|14.0|10.0|0.0|0.0|3.0|0.0|0.0|1.0|5.0|1.0|1.0|41.0|1.0|
161.0|41828.0|KR_14|CL_84_S|630.0|1.0|60.0|7.0|22.0|11.0|16.0|0.0|0.0|4.0|0.0|0.0|0.0|2.0|0.0|0.0|36.0|3.0|
149.0|41828.0|KR_14|CL_84_S|645.0|1.0|78.0|7.0|15.0|9.0|9.0|0.0|0.0|4.0|0.0|0.0|1.0|2.0|1.0|0.0|22.0|1.0|
133.0|41828.0|KR_14|CL_84_S|700.0|1.0|55.0|3.0|14.0|17.0|12.0|0.0|0.0|0.0|2.0|1.0|1.0|0.0|0.0|0.0|26.0|2.0|
111.0|41828.0|KR_14|CL_84_S|715.0|1.0|42.0|6.0|12.0|11.0|16.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|18.0|3.0|
136.0|41828.0|KR_14|CL_84_S|730.0|1.0|49.0|4.0|16.0|24.0|9.0|0.0|0.0|4.0|0.0|2.0|4.0|1.0|0.0|0.0|21.0|2.0|
111.0|41828.0|KR_14|CL_84_S|745.0|1.0|34.0|4.0|17.0|22.0|8.0|0.0|0.0|0.0|0.0|1.0|2.0|3.0|0.0|0.0|20.0|0.0|
141.0|41828.0|KR_14|CL_84_S|800.0|1.0|53.0|5.0|21.0|20.0|14.0|0.0|0.0|3.0|1.0|2.0|2.0|1.0|0.0|0.0|19.0|0.0|
