|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
154.0|41891.0|AK_50|AC_3|2200.0|1.0|90.0|2.0|2.0|3.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|35.0|18.0|
130.0|41891.0|AK_50|AC_3|2215.0|1.0|73.0|2.0|0.0|4.0|0.0|0.0|0.0|3.0|0.0|0.0|3.0|0.0|0.0|0.0|32.0|13.0|
90.0|41891.0|AK_50|AC_3|2230.0|1.0|57.0|2.0|0.0|5.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|1.0|0.0|0.0|15.0|3.0|
64.0|41891.0|AK_50|AC_3|2245.0|1.0|42.0|2.0|0.0|5.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|10.0|2.0|
51.0|41891.0|AK_50|AC_3|2300.0|1.0|26.0|3.0|0.0|3.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|2.0|
39.0|41891.0|AK_50|AC_3|2315.0|1.0|30.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|2.0|
34.0|41891.0|AK_50|AC_3|2330.0|1.0|29.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
23.0|41891.0|AK_50|AC_3|2345.0|1.0|20.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
21.0|41891.0|AK_50|AC_3|0.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
14.0|41891.0|AK_50|AC_3|15.0|1.0|9.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|
24.0|41891.0|AK_50|AC_3|30.0|1.0|16.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|2.0|
19.0|41891.0|AK_50|AC_3|45.0|1.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
7.0|41891.0|AK_50|AC_3|100.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
7.0|41891.0|AK_50|AC_3|115.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41891.0|AK_50|AC_3|130.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|
7.0|41891.0|AK_50|AC_3|145.0|1.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41891.0|AK_50|AC_3|200.0|1.0|4.0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
3.0|41891.0|AK_50|AC_3|215.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
6.0|41891.0|AK_50|AC_3|230.0|1.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|
12.0|41891.0|AK_50|AC_3|245.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|
8.0|41891.0|AK_50|AC_3|300.0|1.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
14.0|41891.0|AK_50|AC_3|315.0|1.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|
23.0|41891.0|AK_50|AC_3|330.0|1.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|
15.0|41891.0|AK_50|AC_3|345.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41891.0|AK_50|AC_3|400.0|1.0|12.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|1.0|1.0|2.0|1.0|
22.0|41891.0|AK_50|AC_3|415.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|
33.0|41891.0|AK_50|AC_3|430.0|1.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|1.0|0.0|
43.0|41891.0|AK_50|AC_3|445.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|2.0|0.0|1.0|0.0|4.0|1.0|
62.0|41891.0|AK_50|AC_3|500.0|1.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|1.0|
77.0|41891.0|AK_50|AC_3|515.0|1.0|48.0|1.0|0.0|1.0|0.0|0.0|0.0|16.0|0.0|1.0|2.0|3.0|0.0|1.0|2.0|2.0|
97.0|41891.0|AK_50|AC_3|530.0|1.0|63.0|0.0|0.0|2.0|0.0|0.0|0.0|16.0|0.0|0.0|5.0|1.0|1.0|1.0|7.0|1.0|
105.0|41891.0|AK_50|AC_3|545.0|1.0|70.0|1.0|0.0|2.0|0.0|0.0|0.0|14.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|7.0|
118.0|41891.0|AK_50|AC_3|600.0|1.0|64.0|2.0|0.0|3.0|0.0|0.0|0.0|12.0|0.0|1.0|3.0|0.0|0.0|0.0|19.0|14.0|
129.0|41891.0|AK_50|AC_3|615.0|1.0|61.0|2.0|0.0|4.0|0.0|0.0|0.0|11.0|0.0|0.0|10.0|2.0|0.0|0.0|28.0|11.0|
125.0|41891.0|AK_50|AC_3|630.0|1.0|55.0|1.0|0.0|5.0|0.0|0.0|0.0|19.0|0.0|2.0|8.0|1.0|0.0|0.0|18.0|16.0|
102.0|41891.0|AK_50|AC_3|645.0|1.0|56.0|2.0|1.0|4.0|0.0|0.0|0.0|10.0|0.0|1.0|5.0|1.0|0.0|0.0|15.0|7.0|
112.0|41891.0|AK_50|AC_3|700.0|1.0|60.0|3.0|1.0|2.0|0.0|0.0|0.0|10.0|0.0|1.0|6.0|1.0|0.0|0.0|18.0|10.0|
117.0|41891.0|AK_50|AC_3|715.0|1.0|68.0|1.0|1.0|4.0|0.0|0.0|0.0|6.0|0.0|2.0|6.0|0.0|0.0|0.0|18.0|11.0|
107.0|41891.0|AK_50|AC_3|730.0|1.0|55.0|0.0|0.0|3.0|0.0|0.0|0.0|8.0|0.0|1.0|3.0|0.0|0.0|0.0|26.0|11.0|
100.0|41891.0|AK_50|AC_3|745.0|1.0|50.0|3.0|2.0|2.0|0.0|0.0|0.0|11.0|0.0|2.0|3.0|0.0|0.0|0.0|20.0|7.0|
115.0|41891.0|AK_50|AC_3|800.0|1.0|57.0|1.0|1.0|4.0|0.0|0.0|0.0|5.0|0.0|3.0|7.0|0.0|0.0|0.0|29.0|8.0|
125.0|41891.0|AK_50|AC_3|815.0|1.0|76.0|2.0|0.0|5.0|0.0|0.0|0.0|6.0|0.0|2.0|7.0|0.0|0.0|0.0|19.0|8.0|
168.0|41891.0|AK_50|AC_3|830.0|1.0|119.0|1.0|0.0|6.0|0.0|0.0|0.0|8.0|0.0|3.0|9.0|1.0|0.0|0.0|16.0|5.0|Aumenta volumen livianos sin explicacion
157.0|41891.0|AK_50|AC_3|845.0|1.0|110.0|3.0|0.0|9.0|0.0|0.0|0.0|2.0|0.0|0.0|7.0|1.0|1.0|0.0|22.0|2.0|
