|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
319.0|41828.0|AK_30|AC_53|2200.0|1.0|216.0|2.0|2.0|5.0|0.0|0.0|0.0|1.0|0.0|5.0|15.0|1.0|1.0|3.0|68.0|0.0|
223.0|41828.0|AK_30|AC_53|2215.0|1.0|144.0|2.0|1.0|3.0|0.0|0.0|0.0|3.0|0.0|7.0|11.0|1.0|0.0|4.0|45.0|2.0|
197.0|41828.0|AK_30|AC_53|2230.0|1.0|124.0|2.0|3.0|3.0|0.0|0.0|0.0|4.0|0.0|6.0|11.0|4.0|2.0|3.0|33.0|2.0|
157.0|41828.0|AK_30|AC_53|2245.0|1.0|95.0|0.0|2.0|0.0|0.0|0.0|0.0|5.0|0.0|3.0|13.0|6.0|2.0|5.0|26.0|0.0|
169.0|41828.0|AK_30|AC_53|2300.0|1.0|100.0|1.0|1.0|1.0|0.0|0.0|0.0|6.0|0.0|8.0|12.0|11.0|1.0|3.0|25.0|0.0|
140.0|41828.0|AK_30|AC_53|2315.0|1.0|83.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|8.0|16.0|10.0|0.0|4.0|16.0|0.0|
94.0|41828.0|AK_30|AC_53|2330.0|1.0|52.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|7.0|7.0|4.0|1.0|7.0|12.0|0.0|
82.0|41828.0|AK_30|AC_53|2345.0|1.0|50.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|10.0|3.0|1.0|6.0|5.0|0.0|
60.0|41828.0|AK_30|AC_53|0.0|1.0|29.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|9.0|1.0|0.0|4.0|10.0|1.0|
54.0|41828.0|AK_30|AC_53|15.0|1.0|24.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|15.0|1.0|0.0|4.0|7.0|0.0|
53.0|41828.0|AK_30|AC_53|30.0|1.0|30.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|2.0|1.0|4.0|3.0|0.0|
63.0|41828.0|AK_30|AC_53|45.0|1.0|33.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|19.0|1.0|1.0|3.0|4.0|0.0|
44.0|41828.0|AK_30|AC_53|100.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|8.0|1.0|1.0|1.0|3.0|0.0|
