|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
435.0|41779.0|AK_68|AC_9|2200.0|1.0|205.0|10.0|17.0|19.0|1.0|0.0|0.0|1.0|17.0|5.0|4.0|0.0|0.0|0.0|120.0|36.0|
467.0|41779.0|AK_68|AC_9|2215.0|1.0|187.0|13.0|20.0|33.0|0.0|0.0|0.0|13.0|29.0|4.0|4.0|1.0|0.0|0.0|142.0|21.0|
380.0|41779.0|AK_68|AC_9|2230.0|1.0|122.0|15.0|27.0|28.0|0.0|0.0|0.0|12.0|21.0|5.0|7.0|5.0|1.0|0.0|119.0|18.0|
290.0|41779.0|AK_68|AC_9|2245.0|1.0|121.0|13.0|22.0|25.0|0.0|0.0|0.0|3.0|10.0|2.0|3.0|0.0|0.0|0.0|89.0|2.0|
218.0|41779.0|AK_68|AC_9|2300.0|1.0|126.0|7.0|13.0|14.0|0.0|0.0|0.0|6.0|6.0|5.0|1.0|0.0|0.0|0.0|36.0|4.0|
154.0|41779.0|AK_68|AC_9|2315.0|1.0|85.0|7.0|20.0|9.0|0.0|0.0|0.0|2.0|3.0|1.0|1.0|1.0|0.0|0.0|23.0|2.0|
156.0|41779.0|AK_68|AC_9|2330.0|1.0|83.0|5.0|15.0|12.0|0.0|0.0|0.0|1.0|5.0|1.0|0.0|2.0|0.0|0.0|29.0|3.0|
117.0|41779.0|AK_68|AC_9|2345.0|1.0|68.0|3.0|6.0|5.0|0.0|0.0|0.0|1.0|2.0|3.0|2.0|0.0|0.0|0.0|26.0|1.0|
105.0|41779.0|AK_68|AC_9|0.0|1.0|61.0|3.0|7.0|2.0|0.0|0.0|0.0|0.0|2.0|1.0|3.0|0.0|0.0|0.0|26.0|0.0|
80.0|41779.0|AK_68|AC_9|15.0|1.0|61.0|0.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|12.0|0.0|
71.0|41779.0|AK_68|AC_9|30.0|1.0|43.0|1.0|2.0|5.0|0.0|0.0|0.0|4.0|1.0|1.0|1.0|1.0|0.0|0.0|10.0|2.0|
91.0|41779.0|AK_68|AC_9|45.0|1.0|59.0|1.0|1.0|2.0|0.0|0.0|0.0|3.0|1.0|5.0|3.0|1.0|0.0|0.0|15.0|0.0|
60.0|41779.0|AK_68|AC_9|100.0|1.0|44.0|0.0|0.0|5.0|0.0|0.0|0.0|4.0|0.0|4.0|0.0|0.0|0.0|1.0|2.0|0.0|
