|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
124.0|41706.0|AC_45A_S|AK_68|2200.0|1.0|69.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|14.0|0.0|0.0|0.0|1.0|0.0|30.0|7.0|
177.0|41706.0|AC_45A_S|AK_68|2215.0|1.0|87.0|1.0|2.0|0.0|0.0|0.0|0.0|1.0|24.0|0.0|4.0|0.0|0.0|0.0|50.0|8.0|
192.0|41706.0|AC_45A_S|AK_68|2230.0|1.0|100.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|29.0|2.0|0.0|0.0|0.0|0.0|46.0|7.0|
148.0|41706.0|AC_45A_S|AK_68|2245.0|1.0|60.0|1.0|1.0|0.0|0.0|0.0|0.0|9.0|26.0|2.0|3.0|0.0|0.0|0.0|40.0|6.0|
92.0|41706.0|AC_45A_S|AK_68|2300.0|1.0|57.0|1.0|1.0|0.0|0.0|0.0|0.0|3.0|11.0|1.0|0.0|0.0|0.0|0.0|14.0|4.0|
94.0|41706.0|AC_45A_S|AK_68|2315.0|1.0|46.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|16.0|0.0|2.0|2.0|1.0|0.0|22.0|3.0|
77.0|41706.0|AC_45A_S|AK_68|2330.0|1.0|44.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|8.0|0.0|2.0|2.0|0.0|0.0|15.0|2.0|
73.0|41706.0|AC_45A_S|AK_68|2345.0|1.0|47.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|4.0|0.0|0.0|15.0|0.0|
61.0|41706.0|AC_45A_S|AK_68|0.0|1.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|6.0|0.0|4.0|1.0|0.0|0.0|15.0|0.0|                                                                         
60.0|41706.0|AC_45A_S|AK_68|15.0|1.0|32.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|10.0|0.0|2.0|4.0|0.0|0.0|6.0|2.0|
59.0|41706.0|AC_45A_S|AK_68|30.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|5.0|0.0|3.0|0.0|0.0|2.0|11.0|1.0|
58.0|41706.0|AC_45A_S|AK_68|45.0|1.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|4.0|1.0|1.0|1.0|0.0|0.0|11.0|0.0|
26.0|41706.0|AC_45A_S|AK_68|100.0|1.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|1.0|0.0|0.0|2.0|0.0|
38.0|41706.0|AC_45A_S|AK_68|115.0|1.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|3.0|5.0|0.0|0.0|6.0|0.0|
28.0|41706.0|AC_45A_S|AK_68|130.0|1.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|130-245 LLUEVE.
31.0|41706.0|AC_45A_S|AK_68|145.0|1.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|130-245 LLUEVE.
36.0|41706.0|AC_45A_S|AK_68|200.0|1.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|6.0|1.0|130-245 LLUEVE.
32.0|41706.0|AC_45A_S|AK_68|215.0|1.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|3.0|0.0|130-245 LLUEVE.
26.0|41706.0|AC_45A_S|AK_68|230.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|1.0|1.0|130-245 LLUEVE.
35.0|41706.0|AC_45A_S|AK_68|245.0|1.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|4.0|0.0|0.0|0.0|5.0|0.0|130-245 LLUEVE.
35.0|41706.0|AC_45A_S|AK_68|300.0|1.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|1.0|1.0|0.0|0.0|0.0|1.0|2.0|
20.0|41706.0|AC_45A_S|AK_68|315.0|1.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|1.0|0.0|
49.0|41706.0|AC_45A_S|AK_68|330.0|1.0|35.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|0.0|0.0|6.0|1.0|
43.0|41706.0|AC_45A_S|AK_68|345.0|1.0|34.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|3.0|1.0|0.0|0.0|1.0|2.0|
49.0|41706.0|AC_45A_S|AK_68|400.0|1.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|2.0|6.0|0.0|0.0|1.0|9.0|0.0|
41.0|41706.0|AC_45A_S|AK_68|415.0|1.0|30.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|7.0|1.0|
45.0|41706.0|AC_45A_S|AK_68|430.0|1.0|34.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|5.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|
43.0|41706.0|AC_45A_S|AK_68|445.0|1.0|25.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|1.0|5.0|3.0|
56.0|41706.0|AC_45A_S|AK_68|500.0|1.0|31.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|10.0|0.0|1.0|1.0|0.0|0.0|5.0|5.0|
66.0|41706.0|AC_45A_S|AK_68|515.0|1.0|37.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|11.0|1.0|6.0|1.0|0.0|0.0|6.0|2.0|
89.0|41706.0|AC_45A_S|AK_68|530.0|1.0|36.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|27.0|0.0|2.0|0.0|0.0|0.0|12.0|9.0|
88.0|41706.0|AC_45A_S|AK_68|545.0|1.0|38.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|23.0|1.0|4.0|0.0|0.0|1.0|19.0|1.0|
79.0|41706.0|AC_45A_S|AK_68|600.0|1.0|41.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|17.0|0.0|2.0|1.0|0.0|0.0|13.0|1.0|
