501.0|41737.0|AK_70|AC_63|630.0|2.0|318.0|3.0|11.0|14.0|0.0|0.0|0.0|44.0|0.0|5.0|8.0|0.0|0.0|0.0|78.0|20.0|DATO REVISADO IGUAL AL FORMATO.
483.0|41737.0|AK_70|AC_63|645.0|2.0|310.0|5.0|8.0|13.0|0.0|0.0|0.0|30.0|0.0|3.0|10.0|1.0|0.0|0.0|86.0|17.0|
484.0|41737.0|AK_70|AC_63|700.0|2.0|311.0|5.0|14.0|16.0|0.0|0.0|0.0|11.0|1.0|3.0|8.0|1.0|0.0|0.0|98.0|16.0|
496.0|41737.0|AK_70|AC_63|715.0|2.0|319.0|8.0|10.0|19.0|0.0|0.0|0.0|8.0|0.0|6.0|16.0|1.0|0.0|0.0|96.0|13.0|
516.0|41737.0|AK_70|AC_63|730.0|2.0|347.0|3.0|7.0|10.0|0.0|0.0|0.0|15.0|0.0|4.0|6.0|0.0|0.0|0.0|109.0|15.0|
525.0|41737.0|AK_70|AC_63|745.0|2.0|322.0|4.0|5.0|17.0|0.0|0.0|0.0|14.0|0.0|2.0|15.0|0.0|0.0|0.0|133.0|13.0|
522.0|41737.0|AK_70|AC_63|800.0|2.0|349.0|7.0|13.0|10.0|0.0|0.0|0.0|14.0|1.0|2.0|17.0|2.0|0.0|0.0|93.0|14.0|
435.0|41737.0|AK_70|AC_63|815.0|2.0|287.0|3.0|12.0|10.0|0.0|0.0|0.0|7.0|0.0|13.0|21.0|0.0|0.0|0.0|77.0|5.0|
444.0|41737.0|AK_70|AC_63|830.0|2.0|303.0|6.0|7.0|10.0|0.0|0.0|0.0|7.0|0.0|2.0|22.0|1.0|0.0|0.0|76.0|10.0|
405.0|41737.0|AK_70|AC_63|845.0|2.0|311.0|4.0|9.0|10.0|0.0|0.0|0.0|2.0|0.0|1.0|8.0|1.0|0.0|0.0|53.0|6.0|855-1115 LLUEVE.
448.0|41737.0|AK_70|AC_63|900.0|2.0|360.0|5.0|10.0|7.0|0.0|0.0|0.0|3.0|0.0|2.0|8.0|0.0|0.0|0.0|52.0|1.0|855-1115 LLUEVE.
453.0|41737.0|AK_70|AC_63|915.0|2.0|341.0|2.0|11.0|8.0|0.0|0.0|0.0|5.0|0.0|10.0|11.0|0.0|0.0|0.0|63.0|2.0|855-1115 LLUEVE.
401.0|41737.0|AK_70|AC_63|930.0|2.0|299.0|5.0|4.0|12.0|0.0|0.0|0.0|2.0|1.0|6.0|14.0|2.0|0.0|0.0|49.0|7.0|855-1115 LLUEVE.
428.0|41737.0|AK_70|AC_63|945.0|2.0|329.0|5.0|7.0|9.0|0.0|0.0|0.0|4.0|0.0|2.0|16.0|1.0|0.0|0.0|46.0|9.0|855-1115 LLUEVE.
397.0|41737.0|AK_70|AC_63|1000.0|2.0|298.0|5.0|11.0|8.0|0.0|0.0|0.0|5.0|0.0|2.0|12.0|0.0|0.0|0.0|49.0|7.0|855-1115 LLUEVE.
380.0|41737.0|AK_70|AC_63|1015.0|2.0|273.0|4.0|7.0|8.0|0.0|0.0|0.0|6.0|1.0|2.0|12.0|2.0|0.0|0.0|57.0|8.0|855-1115 LLUEVE.
397.0|41737.0|AK_70|AC_63|1030.0|2.0|296.0|5.0|10.0|10.0|0.0|0.0|0.0|4.0|1.0|2.0|11.0|0.0|0.0|0.0|52.0|6.0|855-1115 LLUEVE.
368.0|41737.0|AK_70|AC_63|1045.0|2.0|271.0|6.0|8.0|11.0|0.0|0.0|0.0|0.0|0.0|1.0|12.0|0.0|0.0|0.0|55.0|4.0|855-1115 LLUEVE.
284.0|41737.0|AK_70|AC_63|1100.0|2.0|211.0|2.0|10.0|7.0|0.0|0.0|0.0|2.0|0.0|2.0|8.0|1.0|0.0|0.0|35.0|6.0|855-1115 LLUEVE.
375.0|41737.0|AK_70|AC_63|1115.0|2.0|276.0|5.0|6.0|12.0|0.0|0.0|0.0|5.0|0.0|1.0|11.0|0.0|1.0|0.0|56.0|2.0|
358.0|41737.0|AK_70|AC_63|1130.0|2.0|268.0|6.0|4.0|13.0|0.0|0.0|0.0|6.0|0.0|1.0|11.0|0.0|0.0|0.0|45.0|4.0|
334.0|41737.0|AK_70|AC_63|1145.0|2.0|236.0|7.0|9.0|11.0|0.0|0.0|0.0|5.0|0.0|5.0|9.0|0.0|0.0|0.0|46.0|6.0|1145-1215 LLUEVE.
304.0|41737.0|AK_70|AC_63|1200.0|2.0|237.0|5.0|7.0|10.0|0.0|0.0|0.0|6.0|0.0|3.0|6.0|1.0|0.0|0.0|24.0|5.0|1145-1215 LLUEVE.
326.0|41737.0|AK_70|AC_63|1215.0|2.0|248.0|5.0|6.0|11.0|0.0|0.0|0.0|4.0|0.0|3.0|11.0|0.0|0.0|0.0|28.0|10.0|
353.0|41737.0|AK_70|AC_63|1230.0|2.0|261.0|4.0|6.0|9.0|0.0|0.0|0.0|4.0|0.0|1.0|14.0|0.0|0.0|0.0|42.0|12.0|
363.0|41737.0|AK_70|AC_63|1245.0|2.0|248.0|4.0|10.0|12.0|0.0|0.0|0.0|4.0|0.0|3.0|11.0|0.0|0.0|0.0|61.0|10.0|
332.0|41737.0|AK_70|AC_63|1300.0|2.0|233.0|4.0|9.0|7.0|0.0|0.0|0.0|8.0|2.0|0.0|9.0|1.0|0.0|0.0|47.0|12.0|
285.0|41737.0|AK_70|AC_63|1315.0|2.0|204.0|4.0|4.0|12.0|0.0|0.0|0.0|7.0|0.0|3.0|4.0|1.0|0.0|0.0|36.0|10.0|
354.0|41737.0|AK_70|AC_63|1330.0|2.0|248.0|5.0|9.0|8.0|0.0|0.0|0.0|11.0|0.0|3.0|7.0|0.0|0.0|0.0|52.0|11.0|
412.0|41737.0|AK_70|AC_63|1345.0|2.0|285.0|4.0|7.0|10.0|0.0|0.0|0.0|35.0|0.0|3.0|6.0|1.0|0.0|0.0|54.0|7.0|
416.0|41737.0|AK_70|AC_63|1400.0|2.0|302.0|4.0|10.0|8.0|0.0|0.0|0.0|34.0|2.0|2.0|9.0|0.0|0.0|0.0|45.0|0.0|
379.0|41737.0|AK_70|AC_63|1415.0|2.0|263.0|4.0|8.0|9.0|0.0|0.0|0.0|12.0|0.0|5.0|9.0|0.0|0.0|0.0|67.0|2.0|
390.0|41737.0|AK_70|AC_63|1430.0|2.0|289.0|3.0|9.0|10.0|0.0|0.0|0.0|8.0|0.0|5.0|7.0|0.0|0.0|0.0|52.0|7.0|
391.0|41737.0|AK_70|AC_63|1445.0|2.0|277.0|4.0|9.0|14.0|0.0|0.0|0.0|7.0|1.0|4.0|7.0|0.0|0.0|0.0|54.0|14.0|
433.0|41737.0|AK_70|AC_63|1500.0|2.0|292.0|5.0|15.0|11.0|0.0|0.0|0.0|13.0|0.0|1.0|14.0|1.0|0.0|0.0|72.0|9.0|
380.0|41737.0|AK_70|AC_63|1515.0|2.0|260.0|5.0|9.0|9.0|0.0|0.0|0.0|4.0|1.0|7.0|7.0|0.0|0.0|0.0|74.0|4.0|
417.0|41737.0|AK_70|AC_63|1530.0|2.0|301.0|3.0|7.0|13.0|0.0|0.0|0.0|9.0|2.0|4.0|5.0|0.0|0.0|0.0|57.0|16.0|
351.0|41737.0|AK_70|AC_63|1545.0|2.0|246.0|2.0|10.0|9.0|0.0|0.0|0.0|5.0|2.0|2.0|9.0|1.0|0.0|0.0|58.0|7.0|
393.0|41737.0|AK_70|AC_63|1600.0|2.0|280.0|4.0|6.0|8.0|0.0|0.0|0.0|16.0|1.0|5.0|7.0|0.0|1.0|0.0|50.0|15.0|
384.0|41737.0|AK_70|AC_63|1615.0|2.0|241.0|6.0|9.0|10.0|0.0|0.0|0.0|17.0|1.0|3.0|12.0|0.0|0.0|0.0|70.0|15.0|
404.0|41737.0|AK_70|AC_63|1630.0|2.0|273.0|3.0|9.0|10.0|0.0|0.0|0.0|19.0|1.0|8.0|15.0|0.0|0.0|0.0|51.0|15.0|
388.0|41737.0|AK_70|AC_63|1645.0|2.0|264.0|5.0|7.0|10.0|0.0|0.0|0.0|13.0|0.0|4.0|9.0|1.0|0.0|0.0|63.0|12.0|
467.0|41737.0|AK_70|AC_63|1700.0|2.0|320.0|5.0|7.0|10.0|0.0|0.0|0.0|8.0|0.0|5.0|5.0|0.0|0.0|0.0|81.0|26.0|
412.0|41737.0|AK_70|AC_63|1715.0|2.0|277.0|5.0|11.0|12.0|0.0|0.0|0.0|12.0|0.0|1.0|4.0|0.0|0.0|0.0|72.0|18.0|
481.0|41737.0|AK_70|AC_63|1730.0|2.0|286.0|8.0|9.0|16.0|0.0|0.0|0.0|13.0|1.0|5.0|6.0|0.0|0.0|0.0|104.0|33.0|
434.0|41737.0|AK_70|AC_63|1745.0|2.0|292.0|5.0|8.0|8.0|0.0|0.0|0.0|9.0|1.0|5.0|3.0|1.0|0.0|0.0|77.0|25.0|
459.0|41737.0|AK_70|AC_63|1800.0|2.0|283.0|2.0|11.0|11.0|0.0|0.0|0.0|7.0|0.0|4.0|8.0|3.0|0.0|0.0|104.0|26.0|
385.0|41737.0|AK_70|AC_63|1815.0|2.0|252.0|5.0|2.0|10.0|0.0|0.0|0.0|5.0|0.0|3.0|4.0|2.0|0.0|0.0|81.0|21.0|
405.0|41737.0|AK_70|AC_63|1830.0|2.0|267.0|4.0|12.0|10.0|0.0|0.0|0.0|11.0|1.0|4.0|3.0|1.0|0.0|0.0|68.0|24.0|
386.0|41737.0|AK_70|AC_63|1845.0|2.0|250.0|6.0|7.0|17.0|0.0|0.0|0.0|6.0|4.0|4.0|4.0|1.0|0.0|0.0|73.0|14.0|
351.0|41737.0|AK_70|AC_63|1900.0|2.0|249.0|4.0|8.0|12.0|0.0|0.0|0.0|8.0|2.0|1.0|2.0|2.0|0.0|0.0|48.0|15.0|
286.0|41737.0|AK_70|AC_63|1915.0|2.0|206.0|3.0|10.0|7.0|0.0|0.0|0.0|4.0|1.0|2.0|0.0|1.0|0.0|0.0|40.0|12.0|
300.0|41737.0|AK_70|AC_63|1930.0|2.0|225.0|6.0|6.0|5.0|0.0|0.0|0.0|3.0|1.0|4.0|1.0|1.0|0.0|0.0|40.0|8.0|
355.0|41737.0|AK_70|AC_63|1945.0|2.0|272.0|2.0|5.0|9.0|0.0|0.0|0.0|4.0|0.0|3.0|0.0|1.0|0.0|0.0|51.0|8.0|
354.0|41737.0|AK_70|AC_63|2000.0|2.0|285.0|4.0|13.0|6.0|0.0|0.0|0.0|3.0|3.0|0.0|1.0|0.0|0.0|0.0|36.0|3.0|
295.0|41737.0|AK_70|AC_63|2015.0|2.0|232.0|4.0|4.0|8.0|0.0|0.0|0.0|2.0|0.0|2.0|1.0|0.0|0.0|0.0|32.0|10.0|
313.0|41737.0|AK_70|AC_63|2030.0|2.0|254.0|4.0|7.0|8.0|0.0|0.0|0.0|1.0|2.0|2.0|1.0|0.0|0.0|0.0|27.0|7.0|
327.0|41737.0|AK_70|AC_63|2045.0|2.0|258.0|5.0|6.0|14.0|0.0|0.0|0.0|1.0|2.0|1.0|0.0|0.0|0.0|0.0|31.0|9.0|
311.0|41737.0|AK_70|AC_63|2100.0|2.0|247.0|1.0|9.0|5.0|0.0|0.0|0.0|1.0|3.0|1.0|2.0|0.0|0.0|0.0|32.0|10.0|
266.0|41737.0|AK_70|AC_63|2115.0|2.0|201.0|4.0|9.0|6.0|0.0|0.0|0.0|5.0|1.0|0.0|1.0|0.0|0.0|0.0|31.0|8.0|
279.0|41737.0|AK_70|AC_63|2130.0|2.0|204.0|5.0|8.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|48.0|9.0|
263.0|41737.0|AK_70|AC_63|2145.0|2.0|187.0|3.0|4.0|3.0|0.0|0.0|0.0|2.0|5.0|1.0|2.0|0.0|0.0|0.0|50.0|6.0|
58.0|41737.0|AK_70|AC_63|2200.0|3.0|48.0|0.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
64.0|41737.0|AK_70|AC_63|2215.0|3.0|43.0|0.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|14.0|1.0|
53.0|41737.0|AK_70|AC_63|2230.0|3.0|45.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|
48.0|41737.0|AK_70|AC_63|2245.0|3.0|46.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
49.0|41737.0|AK_70|AC_63|2300.0|3.0|38.0|0.0|5.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
35.0|41737.0|AK_70|AC_63|2315.0|3.0|30.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|
23.0|41737.0|AK_70|AC_63|2330.0|3.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|
17.0|41737.0|AK_70|AC_63|2345.0|3.0|14.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
11.0|41737.0|AK_70|AC_63|0.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
18.0|41737.0|AK_70|AC_63|15.0|3.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
11.0|41737.0|AK_70|AC_63|30.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
11.0|41737.0|AK_70|AC_63|45.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41737.0|AK_70|AC_63|100.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41737.0|AK_70|AC_63|115.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
7.0|41737.0|AK_70|AC_63|130.0|3.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
3.0|41737.0|AK_70|AC_63|145.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41737.0|AK_70|AC_63|200.0|3.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41737.0|AK_70|AC_63|215.0|3.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
5.0|41737.0|AK_70|AC_63|230.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
3.0|41737.0|AK_70|AC_63|245.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41737.0|AK_70|AC_63|300.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41737.0|AK_70|AC_63|315.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|
4.0|41737.0|AK_70|AC_63|330.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
10.0|41737.0|AK_70|AC_63|345.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|
6.0|41737.0|AK_70|AC_63|400.0|3.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
24.0|41737.0|AK_70|AC_63|415.0|3.0|16.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|
20.0|41737.0|AK_70|AC_63|430.0|3.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|
34.0|41737.0|AK_70|AC_63|445.0|3.0|21.0|0.0|4.0|3.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
64.0|41737.0|AK_70|AC_63|500.0|3.0|37.0|0.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|2.0|0.0|0.0|6.0|8.0|
125.0|41737.0|AK_70|AC_63|515.0|3.0|77.0|0.0|3.0|3.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|19.0|
184.0|41737.0|AK_70|AC_63|530.0|3.0|107.0|2.0|2.0|5.0|0.0|0.0|0.0|1.0|0.0|1.0|3.0|1.0|0.0|0.0|50.0|12.0|
219.0|41737.0|AK_70|AC_63|545.0|3.0|137.0|0.0|4.0|8.0|0.0|0.0|0.0|6.0|0.0|3.0|1.0|0.0|0.0|0.0|53.0|7.0|
258.0|41737.0|AK_70|AC_63|600.0|3.0|135.0|2.0|6.0|8.0|0.0|0.0|0.0|15.0|0.0|2.0|3.0|0.0|0.0|0.0|64.0|23.0|
311.0|41737.0|AK_70|AC_63|615.0|3.0|141.0|3.0|2.0|9.0|0.0|0.0|0.0|12.0|1.0|1.0|3.0|0.0|0.0|0.0|101.0|38.0|
368.0|41737.0|AK_70|AC_63|630.0|3.0|168.0|2.0|3.0|10.0|0.0|0.0|0.0|6.0|0.0|3.0|5.0|0.0|0.0|0.0|143.0|28.0|
418.0|41737.0|AK_70|AC_63|645.0|3.0|202.0|2.0|3.0|9.0|0.0|0.0|0.0|6.0|0.0|1.0|4.0|0.0|0.0|0.0|156.0|35.0|
372.0|41737.0|AK_70|AC_63|700.0|3.0|171.0|3.0|3.0|9.0|0.0|0.0|0.0|6.0|0.0|2.0|8.0|0.0|0.0|0.0|139.0|31.0|
402.0|41737.0|AK_70|AC_63|715.0|3.0|200.0|2.0|2.0|10.0|0.0|0.0|0.0|6.0|1.0|3.0|8.0|0.0|0.0|0.0|140.0|30.0|
438.0|41737.0|AK_70|AC_63|730.0|3.0|213.0|1.0|5.0|10.0|0.0|0.0|0.0|9.0|0.0|3.0|4.0|0.0|0.0|0.0|162.0|31.0|
383.0|41737.0|AK_70|AC_63|745.0|3.0|180.0|2.0|6.0|13.0|0.0|0.0|0.0|8.0|0.0|4.0|6.0|0.0|0.0|0.0|139.0|25.0|
340.0|41737.0|AK_70|AC_63|800.0|3.0|182.0|2.0|3.0|15.0|0.0|0.0|0.0|4.0|0.0|2.0|3.0|0.0|0.0|0.0|107.0|22.0|
299.0|41737.0|AK_70|AC_63|815.0|3.0|173.0|1.0|3.0|6.0|0.0|0.0|0.0|7.0|0.0|2.0|11.0|0.0|0.0|0.0|79.0|17.0|
307.0|41737.0|AK_70|AC_63|830.0|3.0|185.0|2.0|6.0|13.0|0.0|0.0|0.0|4.0|0.0|4.0|5.0|0.0|0.0|0.0|68.0|20.0|
281.0|41737.0|AK_70|AC_63|845.0|3.0|187.0|2.0|3.0|8.0|0.0|0.0|0.0|5.0|1.0|3.0|7.0|0.0|0.0|0.0|60.0|5.0|855-1115 LLUEVE.
272.0|41737.0|AK_70|AC_63|900.0|3.0|205.0|1.0|1.0|13.0|0.0|0.0|0.0|5.0|0.0|4.0|5.0|0.0|0.0|0.0|30.0|8.0|855-1115 LLUEVE.
210.0|41737.0|AK_70|AC_63|915.0|3.0|155.0|2.0|2.0|6.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|0.0|0.0|0.0|35.0|3.0|855-1115 LLUEVE.
