|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
339.0|41855.0|AK_86|AC_43_S|2200.0|1.0|188.0|13.0|11.0|10.0|3.0|0.0|0.0|2.0|4.0|2.0|0.0|1.0|0.0|1.0|103.0|1.0|
344.0|41855.0|AK_86|AC_43_S|2215.0|1.0|178.0|13.0|11.0|10.0|3.0|0.0|0.0|3.0|3.0|0.0|2.0|0.0|0.0|0.0|121.0|0.0|
355.0|41855.0|AK_86|AC_43_S|2230.0|1.0|169.0|15.0|7.0|8.0|1.0|0.0|0.0|16.0|4.0|0.0|0.0|0.0|0.0|1.0|134.0|0.0|
330.0|41855.0|AK_86|AC_43_S|2245.0|1.0|165.0|17.0|14.0|12.0|3.0|0.0|0.0|12.0|2.0|0.0|1.0|0.0|0.0|1.0|101.0|2.0|
239.0|41855.0|AK_86|AC_43_S|2300.0|1.0|132.0|21.0|13.0|13.0|2.0|0.0|0.0|8.0|2.0|1.0|0.0|0.0|0.0|0.0|46.0|1.0|
285.0|41855.0|AK_86|AC_43_S|2315.0|1.0|142.0|19.0|15.0|21.0|0.0|0.0|0.0|5.0|3.0|0.0|2.0|0.0|0.0|5.0|72.0|1.0|
232.0|41855.0|AK_86|AC_43_S|2330.0|1.0|145.0|8.0|13.0|6.0|0.0|0.0|0.0|7.0|1.0|2.0|4.0|1.0|0.0|2.0|43.0|0.0|
184.0|41855.0|AK_86|AC_43_S|2345.0|1.0|114.0|7.0|7.0|7.0|0.0|0.0|0.0|7.0|0.0|2.0|5.0|1.0|0.0|0.0|33.0|1.0|
128.0|41856.0|AK_86|AC_43_S|0.0|1.0|100.0|4.0|5.0|2.0|0.0|0.0|0.0|3.0|1.0|1.0|0.0|0.0|0.0|0.0|11.0|1.0|
107.0|41856.0|AK_86|AC_43_S|15.0|1.0|72.0|2.0|0.0|5.0|6.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|1.0|
99.0|41856.0|AK_86|AC_43_S|30.0|1.0|69.0|4.0|2.0|4.0|1.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|1.0|13.0|0.0|
101.0|41856.0|AK_86|AC_43_S|45.0|1.0|72.0|2.0|2.0|2.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|3.0|12.0|1.0|
101.0|41856.0|AK_86|AC_43_S|100.0|1.0|81.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|1.0|14.0|0.0|
85.0|41856.0|AK_86|AC_43_S|115.0|1.0|59.0|1.0|2.0|1.0|0.0|0.0|0.0|10.0|0.0|1.0|0.0|0.0|0.0|2.0|9.0|0.0|
97.0|41856.0|AK_86|AC_43_S|130.0|1.0|80.0|0.0|0.0|3.0|0.0|0.0|0.0|6.0|0.0|0.0|2.0|0.0|0.0|1.0|5.0|0.0|
81.0|41856.0|AK_86|AC_43_S|145.0|1.0|67.0|1.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|5.0|0.0|
95.0|41856.0|AK_86|AC_43_S|200.0|1.0|79.0|1.0|1.0|1.0|1.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|1.0|8.0|0.0|
112.0|41856.0|AK_86|AC_43_S|215.0|1.0|82.0|0.0|1.0|1.0|0.0|0.0|0.0|3.0|0.0|3.0|0.0|1.0|0.0|7.0|13.0|1.0|
77.0|41856.0|AK_86|AC_43_S|230.0|1.0|61.0|1.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|1.0|3.0|5.0|0.0|
101.0|41856.0|AK_86|AC_43_S|245.0|1.0|80.0|2.0|1.0|3.0|2.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|
141.0|41856.0|AK_86|AC_43_S|300.0|1.0|99.0|2.0|0.0|5.0|19.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|3.0|9.0|0.0|
164.0|41856.0|AK_86|AC_43_S|315.0|1.0|118.0|2.0|0.0|2.0|16.0|0.0|0.0|2.0|0.0|1.0|9.0|2.0|2.0|0.0|10.0|0.0|
149.0|41856.0|AK_86|AC_43_S|330.0|1.0|102.0|4.0|1.0|3.0|9.0|0.0|0.0|2.0|1.0|1.0|12.0|1.0|2.0|0.0|11.0|0.0|
176.0|41856.0|AK_86|AC_43_S|345.0|1.0|121.0|6.0|1.0|5.0|6.0|0.0|0.0|7.0|1.0|3.0|7.0|4.0|0.0|6.0|9.0|0.0|
184.0|41856.0|AK_86|AC_43_S|400.0|1.0|128.0|8.0|6.0|11.0|2.0|0.0|0.0|8.0|1.0|0.0|9.0|4.0|0.0|1.0|6.0|0.0|
184.0|41856.0|AK_86|AC_43_S|415.0|1.0|129.0|6.0|5.0|12.0|4.0|0.0|0.0|8.0|0.0|0.0|7.0|1.0|0.0|4.0|8.0|0.0|
196.0|41856.0|AK_86|AC_43_S|430.0|1.0|104.0|9.0|5.0|14.0|7.0|0.0|0.0|25.0|2.0|3.0|5.0|4.0|0.0|8.0|9.0|1.0|
191.0|41856.0|AK_86|AC_43_S|445.0|1.0|99.0|11.0|6.0|12.0|10.0|0.0|0.0|22.0|4.0|5.0|1.0|0.0|1.0|9.0|10.0|1.0|
213.0|41856.0|AK_86|AC_43_S|500.0|1.0|120.0|12.0|7.0|16.0|5.0|0.0|0.0|20.0|2.0|4.0|2.0|3.0|0.0|7.0|14.0|1.0|
311.0|41856.0|AK_86|AC_43_S|515.0|1.0|178.0|15.0|8.0|21.0|9.0|0.0|0.0|26.0|3.0|8.0|0.0|3.0|0.0|7.0|30.0|3.0|
245.0|41856.0|AK_86|AC_43_S|530.0|1.0|132.0|11.0|8.0|15.0|5.0|0.0|0.0|19.0|2.0|1.0|6.0|5.0|0.0|6.0|35.0|0.0|
374.0|41856.0|AK_86|AC_43_S|545.0|1.0|196.0|20.0|9.0|12.0|12.0|0.0|0.0|29.0|3.0|6.0|9.0|4.0|5.0|21.0|48.0|0.0|
422.0|41856.0|AK_86|AC_43_S|600.0|1.0|209.0|20.0|11.0|19.0|4.0|0.0|0.0|18.0|5.0|8.0|20.0|1.0|0.0|2.0|98.0|7.0|
479.0|41856.0|AK_86|AC_43_S|615.0|1.0|193.0|21.0|11.0|11.0|3.0|0.0|0.0|12.0|5.0|4.0|18.0|2.0|3.0|2.0|187.0|7.0|EN EL PERIODO DE LAS 06:15-08:20 HORAS SE PRESENTA CONGESTION VEHICULAR POR INICIO DE ACTIVIDADES LABORALES Y ESCOLARES
516.0|41856.0|AK_86|AC_43_S|630.0|1.0|189.0|19.0|10.0|9.0|5.0|0.0|0.0|18.0|3.0|6.0|24.0|4.0|0.0|2.0|222.0|5.0|A LAS 06:30 HORAS SE PRESENTA UN INCREMENTO EN EL VOLUMEN DE MOTOS POR HORA PICO
493.0|41856.0|AK_86|AC_43_S|645.0|1.0|182.0|21.0|14.0|15.0|3.0|0.0|0.0|20.0|5.0|9.0|34.0|1.0|0.0|1.0|182.0|6.0|
405.0|41856.0|AK_86|AC_43_S|700.0|1.0|177.0|17.0|14.0|10.0|5.0|0.0|0.0|12.0|4.0|9.0|15.0|0.0|0.0|0.0|140.0|2.0|
418.0|41856.0|AK_86|AC_43_S|715.0|1.0|156.0|26.0|13.0|15.0|3.0|0.0|0.0|11.0|1.0|17.0|28.0|1.0|1.0|2.0|143.0|1.0|
357.0|41856.0|AK_86|AC_43_S|730.0|1.0|149.0|16.0|14.0|9.0|4.0|0.0|0.0|10.0|4.0|5.0|23.0|1.0|0.0|1.0|116.0|5.0|
317.0|41856.0|AK_86|AC_43_S|745.0|1.0|121.0|19.0|13.0|12.0|5.0|0.0|0.0|11.0|3.0|7.0|17.0|1.0|0.0|0.0|105.0|3.0|
332.0|41856.0|AK_86|AC_43_S|800.0|1.0|142.0|15.0|13.0|14.0|4.0|0.0|0.0|11.0|5.0|6.0|18.0|4.0|0.0|1.0|97.0|2.0|
440.0|41856.0|AK_86|AC_43_S|815.0|1.0|186.0|19.0|20.0|20.0|3.0|0.0|0.0|10.0|9.0|11.0|35.0|5.0|1.0|2.0|116.0|3.0|
