969.0|41829.0|AK_45|AC_127|615.0|1.0|807.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|0.0|1.0|14.0|4.0|0.0|0.0|111.0|15.0|HASTA LAS 650 SE CONTARON LAS BICICLETAS DE CICLORUTA.
979.0|41829.0|AK_45|AC_127|630.0|1.0|780.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|0.0|8.0|16.0|1.0|0.0|0.0|124.0|40.0|HASTA LAS 650 SE CONTARON LAS BICICLETAS DE CICLORUTA.
937.0|41829.0|AK_45|AC_127|645.0|1.0|780.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|0.0|2.0|3.0|2.0|0.0|0.0|120.0|14.0|HASTA LAS 650 SE CONTARON LAS BICICLETAS DE CICLORUTA.
822.0|41829.0|AK_45|AC_127|700.0|1.0|645.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|5.0|0.0|0.0|0.0|164.0|2.0|700-1215 CONGESTIÓN VEHICULAR.
709.0|41829.0|AK_45|AC_127|715.0|1.0|566.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|4.0|0.0|0.0|127.0|4.0|700-1215 CONGESTIÓN VEHICULAR.
771.0|41829.0|AK_45|AC_127|730.0|1.0|617.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|149.0|1.0|700-1215 CONGESTIÓN VEHICULAR.
737.0|41829.0|AK_45|AC_127|745.0|1.0|570.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|1.0|5.0|7.0|2.0|0.0|0.0|137.0|10.0|700-1215 CONGESTIÓN VEHICULAR.
802.0|41829.0|AK_45|AC_127|800.0|1.0|670.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|9.0|17.0|4.0|0.0|0.0|94.0|5.0|700-1215 CONGESTIÓN VEHICULAR.
714.0|41829.0|AK_45|AC_127|815.0|1.0|604.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|1.0|13.0|5.0|0.0|0.0|83.0|3.0|700-1215 CONGESTIÓN VEHICULAR.
656.0|41829.0|AK_45|AC_127|830.0|1.0|536.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|7.0|14.0|3.0|0.0|0.0|89.0|2.0|700-1215 CONGESTIÓN VEHICULAR.
676.0|41829.0|AK_45|AC_127|845.0|1.0|530.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|1.0|15.0|3.0|0.0|0.0|113.0|11.0|700-1215 CONGESTIÓN VEHICULAR.
683.0|41829.0|AK_45|AC_127|900.0|1.0|580.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|19.0|0.0|0.0|0.0|81.0|1.0|700-1215 CONGESTIÓN VEHICULAR.
695.0|41829.0|AK_45|AC_127|915.0|1.0|569.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|12.0|21.0|2.0|0.0|0.0|81.0|5.0|700-1215 CONGESTIÓN VEHICULAR.
760.0|41829.0|AK_45|AC_127|930.0|1.0|634.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|16.0|0.0|0.0|0.0|102.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
834.0|41829.0|AK_45|AC_127|945.0|1.0|691.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|19.0|24.0|0.0|0.0|0.0|94.0|2.0|700-1215 CONGESTIÓN VEHICULAR.
771.0|41829.0|AK_45|AC_127|1000.0|1.0|626.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|20.0|22.0|9.0|0.0|1.0|90.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
705.0|41829.0|AK_45|AC_127|1015.0|1.0|584.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|13.0|23.0|4.0|0.0|4.0|72.0|3.0|700-1215 CONGESTIÓN VEHICULAR.
399.0|41829.0|AK_45|AC_127|1030.0|1.0|302.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|7.0|11.0|0.0|0.0|1.0|77.0|0.0|1030 ACCIDENTE DE TRANSITO. 700-1215 CONGESTIÓN VEHICULAR.
346.0|41829.0|AK_45|AC_127|1045.0|1.0|252.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|8.0|9.0|3.0|0.0|2.0|70.0|1.0|700-1215 CONGESTIÓN VEHICULAR.
374.0|41829.0|AK_45|AC_127|1100.0|1.0|243.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|6.0|18.0|1.0|1.0|1.0|102.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
492.0|41829.0|AK_45|AC_127|1115.0|1.0|364.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|12.0|21.0|2.0|0.0|3.0|89.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
720.0|41829.0|AK_45|AC_127|1130.0|1.0|586.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|11.0|12.0|0.0|0.0|7.0|101.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
694.0|41829.0|AK_45|AC_127|1145.0|1.0|555.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|11.0|11.0|9.0|0.0|0.0|105.0|0.0|700-1215 CONGESTIÓN VEHICULAR.
730.0|41829.0|AK_45|AC_127|1200.0|1.0|520.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|10.0|32.0|6.0|2.0|1.0|156.0|1.0|700-1215 CONGESTIÓN VEHICULAR.
458.0|41829.0|AK_45|AC_127|1215.0|1.0|366.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|2.0|6.0|4.0|0.0|0.0|76.0|0.0|
862.0|41829.0|AK_45|AC_127|1230.0|1.0|715.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|1.0|11.0|19.0|2.0|2.0|5.0|102.0|0.0| A PARTIR DE LAS 1230 BAJA CONGESTIÓN VEHICULAR Y SE NORMALIZA EL FLUJO VEHICULAR.
863.0|41829.0|AK_45|AC_127|1245.0|1.0|718.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|8.0|31.0|1.0|0.0|3.0|99.0|0.0|
771.0|41829.0|AK_45|AC_127|1300.0|1.0|637.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|1.0|14.0|26.0|3.0|1.0|4.0|80.0|1.0|
765.0|41829.0|AK_45|AC_127|1315.0|1.0|606.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|16.0|33.0|6.0|2.0|3.0|94.0|1.0|
643.0|41829.0|AK_45|AC_127|1330.0|1.0|555.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|2.0|5.0|5.0|1.0|0.0|69.0|1.0|
661.0|41829.0|AK_45|AC_127|1345.0|1.0|516.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|20.0|18.0|1.0|0.0|2.0|100.0|2.0|
670.0|41829.0|AK_45|AC_127|1400.0|1.0|525.0|0.0|1.0|0.0|0.0|0.0|0.0|13.0|0.0|10.0|11.0|4.0|0.0|1.0|103.0|2.0|1400-1515 LLUEVE.
639.0|41829.0|AK_45|AC_127|1415.0|1.0|495.0|0.0|0.0|0.0|0.0|0.0|0.0|20.0|0.0|9.0|12.0|4.0|0.0|1.0|98.0|0.0|1400-1515 LLUEVE.
622.0|41829.0|AK_45|AC_127|1430.0|1.0|488.0|1.0|0.0|0.0|0.0|0.0|0.0|18.0|0.0|7.0|9.0|3.0|0.0|1.0|94.0|1.0|1400-1515 LLUEVE.
658.0|41829.0|AK_45|AC_127|1445.0|1.0|500.0|0.0|0.0|0.0|0.0|0.0|0.0|26.0|0.0|5.0|10.0|6.0|0.0|1.0|110.0|0.0|1400-1515 LLUEVE.
577.0|41829.0|AK_45|AC_127|1500.0|1.0|398.0|0.0|0.0|0.0|0.0|0.0|0.0|36.0|0.0|14.0|14.0|5.0|1.0|1.0|108.0|0.0|1400-1515 LLUEVE.
564.0|41829.0|AK_45|AC_127|1515.0|1.0|409.0|0.0|0.0|0.0|0.0|0.0|0.0|31.0|0.0|2.0|9.0|3.0|0.0|3.0|107.0|0.0|
604.0|41829.0|AK_45|AC_127|1530.0|1.0|444.0|0.0|0.0|0.0|0.0|0.0|0.0|28.0|1.0|7.0|17.0|1.0|0.0|0.0|106.0|0.0|
702.0|41829.0|AK_45|AC_127|1545.0|1.0|522.0|0.0|0.0|0.0|0.0|0.0|0.0|40.0|0.0|9.0|22.0|4.0|1.0|1.0|103.0|0.0|
730.0|41829.0|AK_45|AC_127|1600.0|1.0|583.0|0.0|1.0|0.0|0.0|0.0|0.0|37.0|0.0|5.0|19.0|3.0|0.0|2.0|80.0|0.0|1600-1900 LLUEVE.
745.0|41829.0|AK_45|AC_127|1615.0|1.0|596.0|0.0|0.0|1.0|0.0|0.0|0.0|33.0|0.0|6.0|13.0|1.0|0.0|0.0|95.0|0.0|1600-1900 LLUEVE.
763.0|41829.0|AK_45|AC_127|1630.0|1.0|579.0|0.0|0.0|0.0|0.0|0.0|0.0|41.0|0.0|9.0|23.0|4.0|0.0|0.0|107.0|0.0|1600-1900 LLUEVE.
775.0|41829.0|AK_45|AC_127|1645.0|1.0|586.0|0.0|0.0|0.0|0.0|0.0|0.0|39.0|0.0|18.0|14.0|1.0|0.0|0.0|117.0|0.0|1600-1900 LLUEVE.
786.0|41829.0|AK_45|AC_127|1700.0|1.0|576.0|0.0|1.0|1.0|0.0|0.0|0.0|15.0|0.0|15.0|12.0|1.0|0.0|0.0|162.0|3.0|1600-1900 LLUEVE.
777.0|41829.0|AK_45|AC_127|1715.0|1.0|555.0|0.0|0.0|1.0|0.0|0.0|0.0|16.0|1.0|18.0|9.0|1.0|0.0|0.0|174.0|2.0|1600-1900 LLUEVE.
752.0|41829.0|AK_45|AC_127|1730.0|1.0|586.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|9.0|12.0|3.0|1.0|0.0|128.0|0.0|1600-1900 LLUEVE.
723.0|41829.0|AK_45|AC_127|1745.0|1.0|548.0|0.0|0.0|2.0|0.0|0.0|0.0|13.0|0.0|9.0|16.0|1.0|0.0|0.0|131.0|3.0|1600-1900 LLUEVE.
711.0|41829.0|AK_45|AC_127|1800.0|1.0|531.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|0.0|4.0|18.0|0.0|0.0|0.0|136.0|5.0|1600-1900 LLUEVE.
721.0|41829.0|AK_45|AC_127|1815.0|1.0|541.0|1.0|0.0|2.0|0.0|0.0|0.0|11.0|1.0|3.0|10.0|0.0|0.0|0.0|150.0|2.0|1600-1900 LLUEVE.
646.0|41829.0|AK_45|AC_127|1830.0|1.0|473.0|0.0|2.0|1.0|0.0|0.0|0.0|15.0|0.0|1.0|8.0|0.0|0.0|0.0|146.0|0.0|1600-1900 LLUEVE.
593.0|41829.0|AK_45|AC_127|1845.0|1.0|469.0|1.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|4.0|8.0|1.0|0.0|0.0|103.0|0.0|1600-1900 LLUEVE.
583.0|41829.0|AK_45|AC_127|1900.0|1.0|466.0|0.0|1.0|0.0|0.0|0.0|0.0|10.0|1.0|4.0|8.0|3.0|0.0|2.0|88.0|0.0|
507.0|41829.0|AK_45|AC_127|1915.0|1.0|408.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|2.0|0.0|6.0|3.0|0.0|0.0|81.0|0.0|
664.0|41829.0|AK_45|AC_127|1930.0|1.0|575.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|10.0|0.0|2.0|4.0|69.0|0.0|1930-1945 AUMENTAN LOS LIVIANOS SIN JUSTIFICACIÓN.
694.0|41829.0|AK_45|AC_127|1945.0|1.0|610.0|0.0|4.0|1.0|0.0|0.0|0.0|3.0|0.0|1.0|10.0|0.0|2.0|0.0|63.0|0.0|
548.0|41829.0|AK_45|AC_127|2000.0|1.0|467.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|10.0|2.0|1.0|0.0|64.0|0.0|
527.0|41829.0|AK_45|AC_127|2015.0|1.0|457.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|2.0|11.0|0.0|0.0|0.0|53.0|0.0|
514.0|41829.0|AK_45|AC_127|2030.0|1.0|454.0|1.0|1.0|1.0|0.0|0.0|0.0|5.0|0.0|1.0|8.0|1.0|1.0|0.0|41.0|0.0|
514.0|41829.0|AK_45|AC_127|2045.0|1.0|453.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|9.0|1.0|1.0|2.0|44.0|0.0|
469.0|41829.0|AK_45|AC_127|2100.0|1.0|419.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|5.0|0.0|0.0|0.0|42.0|0.0|
465.0|41829.0|AK_45|AC_127|2115.0|1.0|400.0|1.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|7.0|1.0|0.0|0.0|50.0|1.0|
396.0|41829.0|AK_45|AC_127|2130.0|1.0|333.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|7.0|1.0|0.0|0.0|48.0|2.0|
387.0|41829.0|AK_45|AC_127|2145.0|1.0|330.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|8.0|1.0|0.0|0.0|46.0|0.0|
361.0|41829.0|AK_45|AC_127|2200.0|1B|252.0|0.0|1.0|0.0|0.0|21.0|12.0|4.0|0.0|3.0|15.0|0.0|5.0|4.0|44.0|0.0|
328.0|41829.0|AK_45|AC_127|2215.0|1B|231.0|0.0|1.0|0.0|0.0|18.0|7.0|3.0|0.0|7.0|13.0|0.0|3.0|3.0|42.0|0.0|
278.0|41829.0|AK_45|AC_127|2230.0|1B|201.0|0.0|0.0|0.0|0.0|23.0|10.0|5.0|0.0|3.0|15.0|1.0|6.0|2.0|12.0|0.0|
228.0|41829.0|AK_45|AC_127|2245.0|1B|153.0|0.0|0.0|0.0|0.0|17.0|2.0|14.0|0.0|2.0|15.0|7.0|1.0|2.0|15.0|0.0|
165.0|41829.0|AK_45|AC_127|2300.0|1B|116.0|0.0|0.0|0.0|0.0|13.0|7.0|4.0|0.0|3.0|7.0|2.0|1.0|2.0|10.0|0.0|
131.0|41829.0|AK_45|AC_127|2315.0|1B|92.0|0.0|1.0|1.0|0.0|2.0|3.0|4.0|0.0|3.0|9.0|2.0|0.0|3.0|11.0|0.0|
137.0|41829.0|AK_45|AC_127|2330.0|1B|101.0|1.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|4.0|11.0|3.0|5.0|3.0|5.0|0.0|
113.0|41829.0|AK_45|AC_127|2345.0|1B|75.0|0.0|2.0|0.0|0.0|0.0|0.0|4.0|0.0|2.0|16.0|1.0|3.0|3.0|7.0|0.0|
79.0|41829.0|AK_45|AC_127|0.0|1B|60.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|10.0|1.0|0.0|2.0|3.0|0.0|
90.0|41829.0|AK_45|AC_127|15.0|1B|54.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0|18.0|3.0|0.0|4.0|6.0|0.0|
68.0|41829.0|AK_45|AC_127|30.0|1B|42.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|2.0|14.0|0.0|1.0|2.0|3.0|0.0|
68.0|41829.0|AK_45|AC_127|45.0|1B|35.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|20.0|2.0|1.0|1.0|5.0|0.0|
61.0|41829.0|AK_45|AC_127|100.0|1B|32.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|3.0|16.0|0.0|1.0|3.0|4.0|0.0|
63.0|41829.0|AK_45|AC_127|115.0|1B|27.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3.0|18.0|2.0|9.0|1.0|2.0|0.0|
48.0|41829.0|AK_45|AC_127|130.0|1B|28.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|1.0|5.0|1.0|2.0|0.0|
41.0|41829.0|AK_45|AC_127|145.0|1B|25.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|11.0|1.0|2.0|0.0|0.0|0.0|
51.0|41829.0|AK_45|AC_127|200.0|1B|33.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|9.0|0.0|3.0|1.0|2.0|0.0|
57.0|41829.0|AK_45|AC_127|215.0|1B|35.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|10.0|0.0|5.0|3.0|0.0|0.0|
62.0|41829.0|AK_45|AC_127|230.0|1B|24.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|1.0|18.0|3.0|2.0|10.0|0.0|0.0|
58.0|41829.0|AK_45|AC_127|245.0|1B|28.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|16.0|2.0|2.0|6.0|2.0|0.0|
69.0|41829.0|AK_45|AC_127|300.0|1B|29.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|6.0|17.0|2.0|1.0|10.0|1.0|0.0|
66.0|41829.0|AK_45|AC_127|315.0|1B|32.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|9.0|8.0|2.0|11.0|2.0|0.0|
74.0|41829.0|AK_45|AC_127|330.0|1B|30.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|3.0|15.0|8.0|7.0|9.0|0.0|0.0|
90.0|41829.0|AK_45|AC_127|345.0|1B|54.0|0.0|1.0|0.0|0.0|2.0|0.0|4.0|1.0|1.0|10.0|5.0|8.0|3.0|1.0|0.0|
90.0|41829.0|AK_45|AC_127|400.0|1B|49.0|2.0|2.0|0.0|0.0|0.0|0.0|4.0|2.0|1.0|17.0|2.0|2.0|3.0|6.0|0.0|
137.0|41829.0|AK_45|AC_127|415.0|1B|66.0|0.0|0.0|1.0|0.0|5.0|0.0|6.0|1.0|9.0|21.0|8.0|9.0|5.0|6.0|0.0|
167.0|41829.0|AK_45|AC_127|430.0|1B|92.0|0.0|0.0|0.0|0.0|8.0|0.0|11.0|2.0|3.0|22.0|4.0|15.0|3.0|7.0|0.0|
248.0|41829.0|AK_45|AC_127|445.0|1B|158.0|0.0|0.0|0.0|0.0|17.0|1.0|13.0|3.0|4.0|25.0|6.0|9.0|5.0|7.0|0.0|
297.0|41829.0|AK_45|AC_127|500.0|1B|192.0|1.0|0.0|0.0|0.0|16.0|2.0|11.0|2.0|5.0|40.0|3.0|5.0|11.0|9.0|0.0|
534.0|41829.0|AK_45|AC_127|515.0|1B|397.0|0.0|0.0|0.0|0.0|20.0|2.0|21.0|5.0|6.0|43.0|4.0|3.0|4.0|29.0|0.0|
751.0|41829.0|AK_45|AC_127|530.0|1B|583.0|1.0|0.0|0.0|0.0|35.0|9.0|15.0|2.0|8.0|38.0|12.0|3.0|4.0|41.0|0.0|530 AUMENTA VOLUMEN VEHICULAR POR HORA PICO.
1101.0|41829.0|AK_45|AC_127|545.0|1B|922.0|0.0|0.0|0.0|0.0|28.0|7.0|19.0|1.0|9.0|45.0|10.0|10.0|7.0|43.0|0.0|
1179.0|41829.0|AK_45|AC_127|600.0|1B|987.0|0.0|0.0|0.0|0.0|40.0|6.0|12.0|0.0|23.0|31.0|2.0|2.0|2.0|74.0|0.0|
1239.0|41829.0|AK_45|AC_127|615.0|1B|1034.0|0.0|0.0|0.0|0.0|33.0|7.0|11.0|1.0|16.0|24.0|3.0|1.0|0.0|109.0|0.0|
1284.0|41829.0|AK_45|AC_127|630.0|1B|1033.0|0.0|0.0|0.0|0.0|41.0|14.0|15.0|0.0|7.0|13.0|0.0|0.0|1.0|160.0|0.0|
1365.0|41829.0|AK_45|AC_127|645.0|1B|1062.0|0.0|0.0|0.0|0.0|55.0|11.0|29.0|0.0|9.0|13.0|2.0|0.0|0.0|184.0|0.0|
1206.0|41829.0|AK_45|AC_127|700.0|1B|854.0|0.0|0.0|0.0|0.0|63.0|6.0|16.0|1.0|8.0|10.0|1.0|0.0|0.0|247.0|0.0|700-1030 REPRESAMIENTO EN LA VÍA.
