ESTRUCTURA DE LA BASE DE DATOS||||||||||||||||||||||
FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERAVCIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN|OBSERVACIONES REFERIDAS AL ANÁLISIS DEL COMPORTAMIENTO
41675.0|AK_72|AC_17|330.0|1.0|30.0|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|3.0|5.0|3.0|0.0|1.0|2.0|0.0||
41675.0|AK_72|AC_17|345.0|1.0|35.0|0.0|1.0|3.0|0.0|0.0|0.0|2.0|1.0|0.0|7.0|1.0|0.0|0.0|4.0|2.0||
41675.0|AK_72|AC_17|400.0|1.0|44.0|1.0|1.0|1.0|0.0|0.0|0.0|7.0|4.0|2.0|7.0|1.0|1.0|1.0|2.0|1.0||
41675.0|AK_72|AC_17|415.0|1.0|50.0|2.0|3.0|1.0|0.0|0.0|0.0|2.0|2.0|6.0|3.0|5.0|0.0|6.0|1.0|1.0||
41675.0|AK_72|AC_17|430.0|1.0|55.0|4.0|5.0|2.0|0.0|0.0|0.0|8.0|4.0|1.0|16.0|1.0|3.0|2.0|10.0|1.0||
41675.0|AK_72|AC_17|445.0|1.0|93.0|5.0|13.0|7.0|0.0|0.0|0.0|15.0|6.0|2.0|6.0|1.0|0.0|4.0|16.0|3.0||
41675.0|AK_72|AC_17|500.0|1.0|83.0|8.0|12.0|8.0|0.0|0.0|0.0|26.0|12.0|0.0|21.0|4.0|4.0|6.0|7.0|0.0||
41675.0|AK_72|AC_17|515.0|1.0|140.0|8.0|10.0|10.0|0.0|0.0|0.0|12.0|10.0|1.0|19.0|4.0|0.0|6.0|16.0|1.0||
41675.0|AK_72|AC_17|530.0|1.0|171.0|5.0|14.0|19.0|0.0|0.0|0.0|17.0|17.0|1.0|20.0|7.0|1.0|3.0|28.0|4.0||
41675.0|AK_72|AC_17|545.0|1.0|198.0|14.0|10.0|13.0|0.0|0.0|0.0|14.0|17.0|3.0|23.0|2.0|1.0|3.0|44.0|2.0||
41675.0|AK_72|AC_17|2200.0|1B|279.0|1.0|0.0|2.0|0.0|0.0|0.0|2.0|1.0|0.0|4.0|0.0|0.0|0.0|168.0|1.0||
41675.0|AK_72|AC_17|2215.0|1B|258.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|2.0|0.0|0.0|0.0|165.0|0.0||
41675.0|AK_72|AC_17|2230.0|1B|227.0|0.0|0.0|1.0|0.0|0.0|0.0|7.0|0.0|0.0|2.0|0.0|0.0|0.0|152.0|1.0||
41675.0|AK_72|AC_17|2245.0|1B|196.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|2.0|0.0|0.0|0.0|99.0|1.0||
41675.0|AK_72|AC_17|2300.0|1B|188.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|1.0|2.0|0.0|0.0|0.0|57.0|0.0||
41675.0|AK_72|AC_17|2315.0|1B|145.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|39.0|0.0||
41675.0|AK_72|AC_17|2330.0|1B|123.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|48.0|0.0||
41675.0|AK_72|AC_17|2345.0|1B|78.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|22.0|0.0||
41675.0|AK_72|AC_17|0.0|1B|71.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|16.0|1.0||
41675.0|AK_72|AC_17|15.0|1B|76.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|38.0|0.0||
41675.0|AK_72|AC_17|30.0|1B|59.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|0.0||
41675.0|AK_72|AC_17|45.0|1B|51.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41675.0|AK_72|AC_17|100.0|1B|49.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0||
41675.0|AK_72|AC_17|115.0|1B|34.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0||
41675.0|AK_72|AC_17|130.0|1B|39.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0||
41675.0|AK_72|AC_17|145.0|1B|31.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|1.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|200.0|1B|35.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|3.0|0.0|0.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|215.0|1B|41.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|3.0|0.0|0.0|0.0|3.0|1.0||
41675.0|AK_72|AC_17|230.0|1B|32.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|3.0|6.0|0.0|0.0|0.0|2.0|0.0||
41675.0|AK_72|AC_17|245.0|1B|60.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|4.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|300.0|1B|48.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|3.0|5.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|315.0|1B|51.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|3.0|0.0|0.0|0.0|3.0|0.0||
41675.0|AK_72|AC_17|330.0|1B|69.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|4.0|3.0|0.0|0.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|345.0|1B|65.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|1.0|0.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|400.0|1B|80.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|3.0|0.0|0.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|415.0|1B|57.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|3.0|8.0|0.0||
41675.0|AK_72|AC_17|430.0|1B|126.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|1.0|0.0|3.0|0.0|0.0|0.0|15.0|0.0||
41675.0|AK_72|AC_17|445.0|1B|108.0|1.0|0.0|1.0|0.0|0.0|0.0|13.0|0.0|6.0|4.0|0.0|0.0|0.0|18.0|2.0||
41675.0|AK_72|AC_17|500.0|1B|173.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|0.0|4.0|3.0|0.0|0.0|0.0|26.0|1.0||
41675.0|AK_72|AC_17|515.0|1B|251.0|0.0|0.0|2.0|0.0|0.0|0.0|15.0|1.0|5.0|3.0|0.0|0.0|0.0|43.0|0.0||
41675.0|AK_72|AC_17|530.0|1B|321.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|1.0|2.0|4.0|0.0|0.0|0.0|57.0|0.0||
41675.0|AK_72|AC_17|545.0|1B|349.0|1.0|0.0|0.0|0.0|0.0|0.0|18.0|0.0|6.0|4.0|0.0|0.0|0.0|80.0|1.0||
41675.0|AK_72|AC_17|2200.0|2.0|196.0|11.0|23.0|2.0|0.0|0.0|0.0|2.0|24.0|2.0|12.0|5.0|3.0|1.0|33.0|1.0||
41675.0|AK_72|AC_17|2215.0|2.0|205.0|8.0|26.0|1.0|3.0|0.0|0.0|2.0|12.0|2.0|13.0|1.0|1.0|7.0|32.0|0.0||
41675.0|AK_72|AC_17|2230.0|2.0|183.0|15.0|19.0|3.0|0.0|0.0|0.0|2.0|14.0|4.0|10.0|6.0|0.0|3.0|39.0|2.0||
41675.0|AK_72|AC_17|2245.0|2.0|182.0|11.0|26.0|3.0|0.0|0.0|0.0|3.0|12.0|1.0|8.0|6.0|2.0|7.0|14.0|0.0||
41675.0|AK_72|AC_17|2300.0|2.0|158.0|4.0|24.0|1.0|0.0|0.0|0.0|5.0|10.0|0.0|5.0|3.0|5.0|5.0|16.0|0.0||
41675.0|AK_72|AC_17|2315.0|2.0|164.0|6.0|16.0|2.0|0.0|0.0|0.0|2.0|11.0|0.0|3.0|2.0|2.0|6.0|12.0|2.0||
41675.0|AK_72|AC_17|2330.0|2.0|118.0|4.0|14.0|0.0|0.0|0.0|0.0|2.0|15.0|5.0|8.0|1.0|3.0|3.0|10.0|0.0||
41675.0|AK_72|AC_17|2345.0|2.0|102.0|2.0|14.0|0.0|0.0|0.0|0.0|3.0|2.0|4.0|2.0|0.0|0.0|4.0|12.0|0.0||
41675.0|AK_72|AC_17|0.0|2.0|100.0|0.0|2.0|1.0|7.0|0.0|0.0|1.0|5.0|1.0|7.0|2.0|2.0|1.0|9.0|0.0||
41675.0|AK_72|AC_17|15.0|2.0|72.0|1.0|9.0|3.0|9.0|0.0|0.0|0.0|7.0|1.0|7.0|10.0|0.0|5.0|9.0|1.0||
41675.0|AK_72|AC_17|30.0|2.0|81.0|0.0|4.0|0.0|7.0|0.0|0.0|2.0|10.0|4.0|11.0|4.0|1.0|4.0|3.0|0.0||
41675.0|AK_72|AC_17|45.0|2.0|48.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|2.0|3.0|1.0|1.0|3.0|6.0|0.0||
41675.0|AK_72|AC_17|100.0|2.0|75.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|2.0|1.0|4.0|2.0|0.0|4.0|8.0|0.0||
41675.0|AK_72|AC_17|115.0|2.0|43.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|5.0|1.0|6.0|1.0|1.0|6.0|12.0|0.0||
41675.0|AK_72|AC_17|130.0|2.0|47.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|4.0|4.0|6.0|1.0|1.0|5.0|8.0|0.0||
41675.0|AK_72|AC_17|145.0|2.0|44.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|9.0|0.0|1.0|2.0|3.0|0.0||
41675.0|AK_72|AC_17|200.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|2.0|8.0|2.0|3.0|5.0|4.0|0.0||
41675.0|AK_72|AC_17|215.0|2.0|38.0|0.0|0.0|0.0|1.0|0.0|0.0|5.0|4.0|3.0|8.0|3.0|2.0|3.0|0.0|0.0||
41675.0|AK_72|AC_17|230.0|2.0|31.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|2.0|4.0|11.0|4.0|1.0|6.0|6.0|0.0||
41675.0|AK_72|AC_17|245.0|2.0|43.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|5.0|1.0|11.0|1.0|1.0|4.0|9.0|0.0||
41675.0|AK_72|AC_17|300.0|2.0|59.0|1.0|2.0|1.0|0.0|0.0|0.0|4.0|8.0|3.0|8.0|4.0|4.0|1.0|8.0|0.0||
41675.0|AK_72|AC_17|315.0|2.0|52.0|3.0|1.0|0.0|0.0|0.0|0.0|4.0|8.0|1.0|17.0|10.0|3.0|11.0|8.0|0.0||
41675.0|AK_72|AC_17|330.0|2.0|67.0|2.0|0.0|0.0|1.0|0.0|0.0|3.0|11.0|4.0|18.0|8.0|3.0|9.0|5.0|0.0||
41675.0|AK_72|AC_17|345.0|2.0|70.0|1.0|1.0|4.0|0.0|0.0|0.0|4.0|15.0|4.0|14.0|4.0|4.0|11.0|10.0|0.0||
41675.0|AK_72|AC_17|400.0|2.0|65.0|5.0|1.0|6.0|0.0|0.0|0.0|3.0|10.0|9.0|15.0|9.0|0.0|20.0|15.0|0.0||
41675.0|AK_72|AC_17|415.0|2.0|77.0|11.0|4.0|8.0|0.0|0.0|0.0|8.0|18.0|7.0|20.0|9.0|10.0|16.0|26.0|2.0||
41675.0|AK_72|AC_17|430.0|2.0|87.0|18.0|12.0|24.0|0.0|0.0|0.0|26.0|20.0|4.0|39.0|14.0|9.0|17.0|25.0|2.0||
41675.0|AK_72|AC_17|445.0|2.0|102.0|21.0|26.0|23.0|0.0|0.0|0.0|22.0|38.0|4.0|30.0|12.0|8.0|15.0|33.0|3.0||
41675.0|AK_72|AC_17|500.0|2.0|123.0|30.0|24.0|25.0|0.0|0.0|0.0|41.0|26.0|13.0|34.0|6.0|7.0|19.0|70.0|4.0||
41675.0|AK_72|AC_17|515.0|2.0|148.0|33.0|28.0|31.0|0.0|0.0|0.0|45.0|37.0|9.0|37.0|11.0|8.0|23.0|83.0|7.0||
41675.0|AK_72|AC_17|530.0|2.0|175.0|18.0|27.0|21.0|0.0|0.0|0.0|49.0|22.0|6.0|44.0|16.0|4.0|11.0|159.0|26.0||
41675.0|AK_72|AC_17|545.0|2.0|210.0|17.0|22.0|22.0|0.0|0.0|0.0|41.0|28.0|5.0|47.0|10.0|4.0|3.0|155.0|7.0||
41675.0|AK_72|AC_17|2200.0|2B|280.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|60.0|0.0||
41675.0|AK_72|AC_17|2215.0|2B|264.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|47.0|0.0||
41675.0|AK_72|AC_17|2230.0|2B|214.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|0.0|0.0|1.0|0.0|0.0|38.0|0.0||
41675.0|AK_72|AC_17|2245.0|2B|171.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|1.0|0.0|1.0|0.0|0.0|0.0|27.0|0.0||
41675.0|AK_72|AC_17|2300.0|2B|144.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|4.0|0.0|0.0|0.0|22.0|0.0||
41675.0|AK_72|AC_17|2315.0|2B|130.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|0.0|2.0|0.0|0.0|0.0|16.0|0.0||
41675.0|AK_72|AC_17|2330.0|2B|88.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|2.0|0.0|0.0|0.0|24.0|0.0||
41675.0|AK_72|AC_17|2345.0|2B|79.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|3.0|1.0|0.0|0.0|0.0|12.0|0.0||
41675.0|AK_72|AC_17|0.0|2B|66.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41675.0|AK_72|AC_17|15.0|2B|57.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|30.0|2B|51.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|3.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|45.0|2B|34.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|6.0|0.0||
41675.0|AK_72|AC_17|100.0|2B|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|0.0||
41675.0|AK_72|AC_17|115.0|2B|34.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0||
41675.0|AK_72|AC_17|130.0|2B|57.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||
41675.0|AK_72|AC_17|145.0|2B|31.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0||
41675.0|AK_72|AC_17|200.0|2B|28.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0||
41675.0|AK_72|AC_17|215.0|2B|22.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|230.0|2B|35.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|5.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|245.0|2B|33.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0||
41675.0|AK_72|AC_17|300.0|2B|44.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|1.0||
41675.0|AK_72|AC_17|315.0|2B|57.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|2.0|2.0|2.0|0.0|0.0|0.0|5.0|0.0||
41675.0|AK_72|AC_17|330.0|2B|60.0|1.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|4.0|0.0|0.0|0.0|7.0|0.0||
41675.0|AK_72|AC_17|345.0|2B|79.0|1.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|2.0|5.0|0.0|0.0|0.0|11.0|0.0||
41675.0|AK_72|AC_17|400.0|2B|94.0|1.0|0.0|1.0|0.0|0.0|0.0|4.0|4.0|1.0|5.0|0.0|0.0|0.0|16.0|0.0||
41675.0|AK_72|AC_17|415.0|2B|132.0|2.0|0.0|1.0|0.0|0.0|0.0|12.0|4.0|2.0|4.0|0.0|0.0|0.0|30.0|1.0||
41675.0|AK_72|AC_17|430.0|2B|184.0|3.0|0.0|2.0|0.0|0.0|0.0|12.0|8.0|0.0|7.0|0.0|1.0|0.0|48.0|1.0||
41675.0|AK_72|AC_17|445.0|2B|246.0|0.0|0.0|1.0|0.0|0.0|0.0|19.0|7.0|0.0|2.0|0.0|0.0|0.0|96.0|9.0||
41675.0|AK_72|AC_17|500.0|2B|316.0|1.0|1.0|7.0|0.0|0.0|0.0|30.0|2.0|12.0|0.0|0.0|0.0|0.0|147.0|11.0||
41675.0|AK_72|AC_17|515.0|2B|372.0|1.0|0.0|0.0|0.0|0.0|0.0|22.0|2.0|6.0|0.0|0.0|0.0|0.0|263.0|11.0||
41675.0|AK_72|AC_17|530.0|2B|527.0|4.0|1.0|6.0|0.0|0.0|0.0|33.0|7.0|10.0|0.0|0.0|0.0|0.0|333.0|10.0||
41675.0|AK_72|AC_17|545.0|2B|605.0|2.0|1.0|6.0|0.0|0.0|0.0|56.0|3.0|9.0|9.0|0.0|0.0|0.0|440.0|9.0||
41675.0|AK_72|AC_17|2200.0|3.0|173.0|6.0|10.0|2.0|1.0|0.0|0.0|8.0|20.0|2.0|22.0|4.0|2.0|2.0|46.0|3.0||
41675.0|AK_72|AC_17|2215.0|3.0|176.0|9.0|8.0|3.0|0.0|0.0|0.0|9.0|14.0|2.0|14.0|1.0|4.0|1.0|78.0|4.0||
41675.0|AK_72|AC_17|2230.0|3.0|131.0|5.0|11.0|1.0|0.0|0.0|0.0|10.0|8.0|1.0|9.0|6.0|3.0|5.0|49.0|1.0||
41675.0|AK_72|AC_17|2245.0|3.0|138.0|3.0|10.0|0.0|1.0|0.0|0.0|5.0|3.0|1.0|15.0|2.0|4.0|0.0|23.0|1.0||
41675.0|AK_72|AC_17|2300.0|3.0|141.0|3.0|5.0|0.0|1.0|0.0|0.0|3.0|5.0|0.0|7.0|3.0|2.0|5.0|14.0|0.0||
41675.0|AK_72|AC_17|2315.0|3.0|119.0|2.0|4.0|1.0|1.0|0.0|0.0|2.0|6.0|2.0|17.0|3.0|1.0|3.0|18.0|0.0||
41675.0|AK_72|AC_17|2330.0|3.0|96.0|3.0|2.0|0.0|2.0|0.0|0.0|0.0|1.0|1.0|13.0|3.0|2.0|0.0|16.0|0.0||
41675.0|AK_72|AC_17|2345.0|3.0|75.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|6.0|2.0|2.0|3.0|10.0|0.0||
41675.0|AK_72|AC_17|0.0|3.0|64.0|1.0|0.0|0.0|7.0|0.0|0.0|0.0|2.0|0.0|11.0|4.0|1.0|6.0|4.0|0.0||
41675.0|AK_72|AC_17|15.0|3.0|57.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|1.0|0.0|6.0|0.0|0.0|2.0|7.0|0.0||
41675.0|AK_72|AC_17|30.0|3.0|49.0|0.0|1.0|0.0|12.0|0.0|0.0|2.0|1.0|1.0|12.0|3.0|1.0|0.0|9.0|2.0||
41675.0|AK_72|AC_17|45.0|3.0|50.0|0.0|1.0|0.0|8.0|0.0|0.0|0.0|0.0|1.0|9.0|1.0|1.0|4.0|6.0|0.0||
41675.0|AK_72|AC_17|100.0|3.0|51.0|0.0|0.0|0.0|4.0|0.0|0.0|3.0|2.0|1.0|9.0|3.0|2.0|1.0|5.0|0.0||
41675.0|AK_72|AC_17|115.0|3.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|3.0|2.0|10.0|1.0|1.0|1.0|4.0|1.0||
41675.0|AK_72|AC_17|130.0|3.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|0.0|11.0|0.0|1.0|0.0|4.0|0.0||
41675.0|AK_72|AC_17|145.0|3.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|3.0|2.0|2.0|3.0|2.0|0.0|1.0||
41675.0|AK_72|AC_17|200.0|3.0|31.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|2.0|1.0|11.0|3.0|0.0|1.0|4.0|0.0||
41675.0|AK_72|AC_17|215.0|3.0|30.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|10.0|2.0|1.0|4.0|2.0|0.0||
