|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
84.0|41711.0|AC_20|TV_39BISA|2200.0|1.0|51.0|0.0|6.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|22.0|3.0|
62.0|41711.0|AC_20|TV_39BISA|2215.0|1.0|42.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|11.0|2.0|
59.0|41711.0|AC_20|TV_39BISA|2230.0|1.0|33.0|0.0|6.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|14.0|4.0|
58.0|41711.0|AC_20|TV_39BISA|2245.0|1.0|44.0|0.0|4.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|
32.0|41711.0|AC_20|TV_39BISA|2300.0|1.0|20.0|0.0|5.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|1.0|
29.0|41711.0|AC_20|TV_39BISA|2315.0|1.0|18.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|0.0|2.0|1.0|
23.0|41711.0|AC_20|TV_39BISA|2330.0|1.0|16.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|
16.0|41711.0|AC_20|TV_39BISA|2345.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0|
14.0|41711.0|AC_20|TV_39BISA|0.0|1.0|9.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|
10.0|41711.0|AC_20|TV_39BISA|15.0|1.0|6.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|
8.0|41711.0|AC_20|TV_39BISA|30.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|1.0|0.0|
9.0|41711.0|AC_20|TV_39BISA|45.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
5.0|41711.0|AC_20|TV_39BISA|100.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
