|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
234.0|41863.0|AK_7|AC_127|2200.0|1.0|174.0|3.0|10.0|17.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|27.0|0.0|
218.0|41863.0|AK_7|AC_127|2215.0|1.0|180.0|1.0|6.0|11.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|0.0|
191.0|41863.0|AK_7|AC_127|2230.0|1.0|156.0|1.0|8.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|1.0|
164.0|41863.0|AK_7|AC_127|2245.0|1.0|135.0|0.0|9.0|8.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|0.0|
140.0|41863.0|AK_7|AC_127|2300.0|1.0|111.0|1.0|7.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|10.0|0.0|
107.0|41863.0|AK_7|AC_127|2315.0|1.0|86.0|0.0|8.0|5.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|0.0|
93.0|41863.0|AK_7|AC_127|2330.0|1.0|83.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
77.0|41863.0|AK_7|AC_127|2345.0|1.0|66.0|0.0|3.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
58.0|41863.0|AK_7|AC_127|0.0|1.0|46.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|
53.0|41863.0|AK_7|AC_127|15.0|1.0|42.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0|
36.0|41863.0|AK_7|AC_127|30.0|1.0|27.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|6.0|1.0|
29.0|41863.0|AK_7|AC_127|45.0|1.0|24.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
26.0|41863.0|AK_7|AC_127|100.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
23.0|41863.0|AK_7|AC_127|115.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
23.0|41863.0|AK_7|AC_127|130.0|1.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
21.0|41863.0|AK_7|AC_127|145.0|1.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
15.0|41863.0|AK_7|AC_127|200.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
22.0|41863.0|AK_7|AC_127|215.0|1.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|
15.0|41863.0|AK_7|AC_127|230.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
14.0|41863.0|AK_7|AC_127|245.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|
15.0|41863.0|AK_7|AC_127|300.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|
13.0|41863.0|AK_7|AC_127|315.0|1.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
20.0|41863.0|AK_7|AC_127|330.0|1.0|12.0|3.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
31.0|41863.0|AK_7|AC_127|345.0|1.0|21.0|0.0|3.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|
32.0|41863.0|AK_7|AC_127|400.0|1.0|19.0|1.0|4.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|5.0|0.0|
50.0|41863.0|AK_7|AC_127|415.0|1.0|32.0|1.0|5.0|3.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|2.0|
73.0|41863.0|AK_7|AC_127|430.0|1.0|40.0|2.0|12.0|9.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|2.0|0.0|0.0|4.0|1.0|A LAS 4:30 AUMENTA EL VOLUMEN VEHICULAR.
90.0|41863.0|AK_7|AC_127|445.0|1.0|39.0|1.0|17.0|8.0|0.0|0.0|0.0|10.0|0.0|1.0|2.0|4.0|0.0|0.0|6.0|2.0|
138.0|41863.0|AK_7|AC_127|500.0|1.0|71.0|4.0|9.0|17.0|0.0|0.0|0.0|8.0|0.0|1.0|1.0|1.0|0.0|0.0|15.0|11.0|
256.0|41863.0|AK_7|AC_127|515.0|1.0|156.0|3.0|14.0|21.0|0.0|0.0|0.0|16.0|0.0|3.0|2.0|4.0|0.0|0.0|25.0|12.0|A LAS 5:15 AUMENTA EL VOLUMEN. INICIO DE HORA PICO.
501.0|41863.0|AK_7|AC_127|530.0|1.0|381.0|2.0|14.0|20.0|0.0|0.0|0.0|32.0|1.0|1.0|3.0|6.0|0.0|0.0|33.0|8.0|
585.0|41863.0|AK_7|AC_127|545.0|1.0|458.0|2.0|13.0|24.0|0.0|0.0|0.0|40.0|1.0|1.0|7.0|6.0|0.0|0.0|29.0|4.0|
604.0|41863.0|AK_7|AC_127|600.0|1.0|445.0|7.0|20.0|29.0|0.0|0.0|0.0|29.0|1.0|1.0|10.0|4.0|0.0|0.0|51.0|7.0|
576.0|41863.0|AK_7|AC_127|615.0|1.0|420.0|4.0|15.0|30.0|0.0|0.0|0.0|22.0|0.0|0.0|9.0|2.0|0.0|0.0|64.0|10.0|
561.0|41863.0|AK_7|AC_127|630.0|1.0|401.0|2.0|16.0|33.0|0.0|0.0|0.0|18.0|0.0|1.0|6.0|0.0|0.0|0.0|60.0|24.0|
432.0|41863.0|AK_7|AC_127|645.0|1.0|302.0|4.0|12.0|21.0|0.0|0.0|0.0|8.0|0.0|0.0|4.0|0.0|0.0|0.0|68.0|13.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
402.0|41863.0|AK_7|AC_127|700.0|1.0|298.0|1.0|6.0|20.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|60.0|13.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
380.0|41863.0|AK_7|AC_127|715.0|1.0|266.0|1.0|13.0|24.0|0.0|0.0|0.0|3.0|0.0|4.0|5.0|0.0|0.0|0.0|48.0|16.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
290.0|41863.0|AK_7|AC_127|730.0|1.0|200.0|3.0|13.0|21.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|40.0|9.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
271.0|41863.0|AK_7|AC_127|745.0|1.0|198.0|1.0|8.0|24.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|29.0|8.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
216.0|41863.0|AK_7|AC_127|800.0|1.0|140.0|3.0|10.0|15.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|40.0|6.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
244.0|41863.0|AK_7|AC_127|815.0|1.0|162.0|4.0|17.0|24.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|29.0|5.0|DESDE LAS 6:45 CONGESTIÓN VEHICULAR.
