|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
275.0|41689.0|AC_60A_S|KR_19C|500.0|1.0|132.0|5.0|5.0|13.0|15.0|0.0|0.0|34.0|1.0|0.0|19.0|23.0|5.0|9.0|13.0|1.0|
282.0|41689.0|AC_60A_S|KR_19C|515.0|1.0|134.0|7.0|3.0|12.0|16.0|0.0|0.0|28.0|4.0|1.0|27.0|16.0|7.0|13.0|12.0|2.0|
389.0|41689.0|AC_60A_S|KR_19C|530.0|1.0|224.0|9.0|9.0|15.0|17.0|0.0|0.0|17.0|4.0|2.0|23.0|17.0|8.0|14.0|28.0|2.0|
498.0|41689.0|AC_60A_S|KR_19C|545.0|1.0|320.0|18.0|6.0|12.0|18.0|0.0|0.0|17.0|9.0|2.0|22.0|15.0|4.0|6.0|47.0|2.0|
498.0|41689.0|AC_60A_S|KR_19C|600.0|1.0|271.0|10.0|8.0|11.0|20.0|0.0|0.0|29.0|0.0|1.0|45.0|19.0|6.0|7.0|67.0|4.0|
506.0|41689.0|AC_60A_S|KR_19C|615.0|1.0|224.0|11.0|4.0|16.0|18.0|0.0|0.0|24.0|6.0|7.0|28.0|11.0|1.0|2.0|146.0|8.0|
540.0|41689.0|AC_60A_S|KR_19C|630.0|1.0|197.0|15.0|9.0|19.0|15.0|0.0|0.0|23.0|5.0|3.0|22.0|9.0|0.0|2.0|203.0|18.0|
487.0|41689.0|AC_60A_S|KR_19C|645.0|1.0|178.0|11.0|5.0|14.0|21.0|0.0|0.0|20.0|9.0|2.0|23.0|1.0|0.0|0.0|195.0|8.0|
468.0|41689.0|AC_60A_S|KR_19C|700.0|1.0|223.0|15.0|12.0|18.0|16.0|0.0|0.0|14.0|7.0|5.0|17.0|5.0|0.0|0.0|124.0|12.0|
486.0|41689.0|AC_60A_S|KR_19C|715.0|1.0|228.0|9.0|9.0|22.0|19.0|0.0|0.0|15.0|7.0|4.0|22.0|4.0|0.0|0.0|138.0|9.0|
537.0|41689.0|AC_60A_S|KR_19C|730.0|1.0|259.0|11.0|9.0|19.0|18.0|0.0|0.0|13.0|3.0|5.0|43.0|4.0|0.0|0.0|148.0|5.0|
457.0|41689.0|AC_60A_S|KR_19C|745.0|1.0|235.0|11.0|10.0|14.0|14.0|0.0|0.0|2.0|2.0|5.0|36.0|4.0|0.0|0.0|118.0|6.0|
430.0|41689.0|AC_60A_S|KR_19C|800.0|1.0|217.0|15.0|10.0|17.0|13.0|0.0|0.0|9.0|8.0|3.0|31.0|7.0|0.0|0.0|97.0|3.0|
