|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
41.0|41844.0|AK_20|AC_80|2200.0|1.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0|
52.0|41844.0|AK_20|AC_80|2215.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|2.0|
41.0|41844.0|AK_20|AC_80|2230.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|1.0|
41.0|41844.0|AK_20|AC_80|2245.0|1.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|4.0|
32.0|41844.0|AK_20|AC_80|2300.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
33.0|41844.0|AK_20|AC_80|2315.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
37.0|41844.0|AK_20|AC_80|2330.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|
29.0|41844.0|AK_20|AC_80|2345.0|1.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
32.0|41844.0|AK_20|AC_80|0.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
23.0|41844.0|AK_20|AC_80|15.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
22.0|41844.0|AK_20|AC_80|30.0|1.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|DISMINUYE EL VOLUMEN VEHICULAR
15.0|41844.0|AK_20|AC_80|45.0|1.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
16.0|41844.0|AK_20|AC_80|100.0|1.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|
14.0|41844.0|AK_20|AC_80|115.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41844.0|AK_20|AC_80|130.0|1.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
13.0|41844.0|AK_20|AC_80|145.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
12.0|41844.0|AK_20|AC_80|200.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|
2.0|41844.0|AK_20|AC_80|215.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
7.0|41844.0|AK_20|AC_80|230.0|1.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
11.0|41844.0|AK_20|AC_80|245.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
16.0|41844.0|AK_20|AC_80|300.0|1.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
6.0|41844.0|AK_20|AC_80|315.0|1.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41844.0|AK_20|AC_80|330.0|1.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
10.0|41844.0|AK_20|AC_80|345.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41844.0|AK_20|AC_80|400.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|
11.0|41844.0|AK_20|AC_80|415.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
11.0|41844.0|AK_20|AC_80|430.0|1.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|
24.0|41844.0|AK_20|AC_80|445.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|
20.0|41844.0|AK_20|AC_80|500.0|1.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|3.0|0.0|
38.0|41844.0|AK_20|AC_80|515.0|1.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|2.0|0.0|0.0|6.0|1.0|
61.0|41844.0|AK_20|AC_80|530.0|1.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|8.0|0.0|
93.0|41844.0|AK_20|AC_80|545.0|1.0|73.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|2.0|0.0|0.0|12.0|0.0|
105.0|41844.0|AK_20|AC_80|600.0|1.0|63.0|1.0|1.0|0.0|0.0|0.0|0.0|9.0|0.0|1.0|1.0|0.0|0.0|0.0|24.0|5.0|EN EL PERIODO DE LAS 06:15-06:30 HORAS SE PRESENTA UN INCREMENTO DEL FLUJO DE LIVIANOS DEBIDO A INICIO DE LA JORNADA LABORAL Y ESCOLAR, ASÍ COMO HORA PICO
205.0|41844.0|AK_20|AC_80|615.0|1.0|144.0|1.0|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|38.0|8.0|
198.0|41844.0|AK_20|AC_80|630.0|1.0|122.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|50.0|13.0|SE PRESENTA CONGESTION VEHICULAR DE 06:45 A 07:30 HORAS
235.0|41844.0|AK_20|AC_80|645.0|1.0|147.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|67.0|13.0|
193.0|41844.0|AK_20|AC_80|700.0|1.0|110.0|0.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|74.0|5.0|
208.0|41844.0|AK_20|AC_80|715.0|1.0|92.0|2.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|102.0|8.0|
260.0|41844.0|AK_20|AC_80|730.0|1.0|138.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|112.0|5.0|
257.0|41844.0|AK_20|AC_80|745.0|1.0|130.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|116.0|9.0|
240.0|41844.0|AK_20|AC_80|800.0|1.0|135.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|98.0|4.0|
231.0|41844.0|AK_20|AC_80|815.0|1.0|125.0|1.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|97.0|3.0|
