|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
178.0|41709.0|AK_15|AC_100|2200.0|1.0|131.0|9.0|7.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|22.0|2.0|
165.0|41709.0|AK_15|AC_100|2215.0|1.0|133.0|4.0|11.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|0.0|
135.0|41709.0|AK_15|AC_100|2230.0|1.0|108.0|4.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|1.0|
134.0|41709.0|AK_15|AC_100|2245.0|1.0|109.0|2.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|2.0|0.0|0.0|13.0|0.0|
135.0|41709.0|AK_15|AC_100|2300.0|1.0|117.0|5.0|3.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|7.0|1.0|
113.0|41709.0|AK_15|AC_100|2315.0|1.0|83.0|5.0|8.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|13.0|0.0|
81.0|41709.0|AK_15|AC_100|2330.0|1.0|69.0|1.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|
68.0|41709.0|AK_15|AC_100|2345.0|1.0|56.0|2.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
61.0|41709.0|AK_15|AC_100|0.0|1.0|49.0|1.0|3.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|5.0|0.0|
69.0|41709.0|AK_15|AC_100|15.0|1.0|57.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|
37.0|41709.0|AK_15|AC_100|30.0|1.0|31.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
46.0|41709.0|AK_15|AC_100|45.0|1.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
38.0|41709.0|AK_15|AC_100|100.0|1.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|4.0|0.0|
