17.0|41839.0|AK_86|AC_43_S|1215.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41839.0|AK_86|AC_43_S|1230.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1245.0|1B|0.0|0.0|0.0|0.0|0.0|9.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41839.0|AK_86|AC_43_S|1300.0|1B|0.0|0.0|0.0|0.0|0.0|14.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41839.0|AK_86|AC_43_S|1315.0|1B|0.0|0.0|0.0|0.0|0.0|10.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41839.0|AK_86|AC_43_S|1330.0|1B|0.0|0.0|0.0|0.0|0.0|11.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41839.0|AK_86|AC_43_S|1345.0|1B|0.0|0.0|0.0|0.0|0.0|19.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41839.0|AK_86|AC_43_S|1400.0|1B|0.0|0.0|0.0|0.0|0.0|9.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|1415.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41839.0|AK_86|AC_43_S|1430.0|1B|0.0|0.0|0.0|0.0|0.0|13.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41839.0|AK_86|AC_43_S|1445.0|1B|0.0|0.0|0.0|0.0|0.0|11.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
22.0|41839.0|AK_86|AC_43_S|1500.0|1B|0.0|0.0|0.0|0.0|0.0|17.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41839.0|AK_86|AC_43_S|1515.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
25.0|41839.0|AK_86|AC_43_S|1530.0|1B|0.0|0.0|0.0|0.0|0.0|18.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
34.0|41839.0|AK_86|AC_43_S|1545.0|1B|0.0|0.0|0.0|0.0|0.0|25.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41839.0|AK_86|AC_43_S|1600.0|1B|0.0|0.0|0.0|0.0|0.0|14.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1615.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41839.0|AK_86|AC_43_S|1630.0|1B|0.0|0.0|0.0|0.0|0.0|14.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1645.0|1B|0.0|0.0|0.0|0.0|0.0|13.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|1700.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
23.0|41839.0|AK_86|AC_43_S|1715.0|1B|0.0|0.0|0.0|0.0|0.0|19.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|1730.0|1B|0.0|0.0|0.0|0.0|0.0|14.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41839.0|AK_86|AC_43_S|1745.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|1800.0|1B|0.0|0.0|0.0|0.0|0.0|14.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1815.0|1B|0.0|0.0|0.0|0.0|0.0|13.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1830.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1845.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|1900.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41839.0|AK_86|AC_43_S|1915.0|1B|0.0|0.0|0.0|0.0|0.0|9.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41839.0|AK_86|AC_43_S|1930.0|1B|0.0|0.0|0.0|0.0|0.0|13.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41839.0|AK_86|AC_43_S|1945.0|1B|0.0|0.0|0.0|0.0|0.0|11.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41839.0|AK_86|AC_43_S|2000.0|1B|0.0|0.0|0.0|0.0|0.0|18.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
21.0|41839.0|AK_86|AC_43_S|2015.0|1B|0.0|0.0|0.0|0.0|0.0|18.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|2030.0|1B|0.0|0.0|0.0|0.0|0.0|16.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41839.0|AK_86|AC_43_S|2045.0|1B|0.0|0.0|0.0|0.0|0.0|13.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41839.0|AK_86|AC_43_S|2100.0|1B|0.0|0.0|0.0|0.0|0.0|12.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41839.0|AK_86|AC_43_S|2115.0|1B|0.0|0.0|0.0|0.0|0.0|15.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41839.0|AK_86|AC_43_S|2130.0|1B|0.0|0.0|0.0|0.0|0.0|10.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41839.0|AK_86|AC_43_S|2145.0|1B|0.0|0.0|0.0|0.0|0.0|10.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
203.0|41839.0|AK_86|AC_43_S|2200.0|2.0|150.0|0.0|6.0|5.0|7.0|0.0|0.0|3.0|0.0|0.0|3.0|1.0|0.0|0.0|27.0|1.0|
177.0|41839.0|AK_86|AC_43_S|2215.0|2.0|129.0|2.0|7.0|5.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|24.0|0.0|
177.0|41839.0|AK_86|AC_43_S|2230.0|2.0|122.0|1.0|12.0|2.0|6.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|2.0|29.0|0.0|
228.0|41839.0|AK_86|AC_43_S|2245.0|2.0|180.0|5.0|6.0|0.0|9.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|24.0|1.0|
153.0|41839.0|AK_86|AC_43_S|2300.0|2.0|111.0|4.0|9.0|3.0|8.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|15.0|0.0|
110.0|41839.0|AK_86|AC_43_S|2315.0|2.0|73.0|2.0|3.0|2.0|10.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|15.0|1.0|
142.0|41839.0|AK_86|AC_43_S|2330.0|2.0|98.0|0.0|3.0|2.0|7.0|0.0|0.0|4.0|0.0|0.0|1.0|1.0|0.0|0.0|23.0|3.0|
98.0|41839.0|AK_86|AC_43_S|2345.0|2.0|66.0|2.0|0.0|0.0|7.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|17.0|3.0|
99.0|41839.0|AK_86|AC_43_S|0.0|2.0|70.0|1.0|2.0|0.0|12.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|0.0|5.0|3.0|
83.0|41839.0|AK_86|AC_43_S|15.0|2.0|62.0|0.0|1.0|0.0|6.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|
93.0|41839.0|AK_86|AC_43_S|30.0|2.0|65.0|0.0|2.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|0.0|0.0|10.0|3.0|
72.0|41839.0|AK_86|AC_43_S|45.0|2.0|52.0|1.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|2.0|1.0|0.0|0.0|8.0|5.0|
83.0|41839.0|AK_86|AC_43_S|100.0|2.0|69.0|0.0|0.0|2.0|2.0|0.0|0.0|3.0|0.0|2.0|1.0|0.0|0.0|0.0|3.0|1.0|
72.0|41839.0|AK_86|AC_43_S|115.0|2.0|62.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|2.0|0.0|0.0|3.0|0.0|
80.0|41839.0|AK_86|AC_43_S|130.0|2.0|64.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|6.0|1.0|0.0|0.0|3.0|0.0|
67.0|41839.0|AK_86|AC_43_S|145.0|2.0|56.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|1.0|0.0|2.0|3.0|0.0|
69.0|41839.0|AK_86|AC_43_S|200.0|2.0|62.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|0.0|0.0|2.0|1.0|
78.0|41839.0|AK_86|AC_43_S|215.0|2.0|71.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|1.0|0.0|0.0|1.0|0.0|
93.0|41839.0|AK_86|AC_43_S|230.0|2.0|74.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|5.0|5.0|0.0|0.0|0.0|4.0|2.0|
85.0|41839.0|AK_86|AC_43_S|245.0|2.0|61.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|5.0|2.0|3.0|0.0|1.0|10.0|1.0|
112.0|41839.0|AK_86|AC_43_S|300.0|2.0|81.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|4.0|3.0|0.0|0.0|0.0|10.0|12.0|
139.0|41839.0|AK_86|AC_43_S|315.0|2.0|104.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|5.0|3.0|1.0|1.0|0.0|14.0|10.0|
168.0|41839.0|AK_86|AC_43_S|330.0|2.0|125.0|2.0|0.0|2.0|2.0|0.0|0.0|1.0|1.0|4.0|9.0|2.0|0.0|0.0|14.0|6.0|
133.0|41839.0|AK_86|AC_43_S|345.0|2.0|101.0|0.0|0.0|1.0|8.0|0.0|0.0|1.0|2.0|2.0|4.0|0.0|0.0|0.0|10.0|4.0|
174.0|41839.0|AK_86|AC_43_S|400.0|2.0|119.0|3.0|2.0|2.0|9.0|0.0|0.0|4.0|0.0|2.0|10.0|2.0|0.0|0.0|19.0|2.0|
225.0|41839.0|AK_86|AC_43_S|415.0|2.0|128.0|5.0|7.0|3.0|9.0|0.0|0.0|4.0|1.0|3.0|17.0|0.0|0.0|2.0|38.0|8.0|4:15 A 5:00 LLUEVE.
266.0|41839.0|AK_86|AC_43_S|430.0|2.0|140.0|7.0|7.0|9.0|9.0|0.0|0.0|7.0|1.0|7.0|17.0|2.0|0.0|2.0|44.0|14.0|4:15 A 5:00 LLUEVE.
317.0|41839.0|AK_86|AC_43_S|445.0|2.0|149.0|8.0|4.0|5.0|8.0|0.0|0.0|9.0|3.0|3.0|15.0|2.0|0.0|0.0|96.0|15.0|4:15 A 5:00 LLUEVE.
445.0|41839.0|AK_86|AC_43_S|500.0|2.0|198.0|6.0|7.0|6.0|10.0|0.0|0.0|5.0|0.0|8.0|11.0|3.0|0.0|2.0|171.0|18.0|DE 500-600 EL VOLUMEN EN GENERAL VARIA SIN JUSTIFICACIÓN.
539.0|41839.0|AK_86|AC_43_S|515.0|2.0|222.0|6.0|9.0|11.0|9.0|0.0|0.0|6.0|0.0|4.0|15.0|3.0|1.0|0.0|243.0|10.0|DE 500-600 EL VOLUMEN EN GENERAL VARIA SIN JUSTIFICACIÓN.
500.0|41839.0|AK_86|AC_43_S|530.0|2.0|227.0|7.0|6.0|11.0|9.0|0.0|0.0|7.0|1.0|3.0|13.0|3.0|1.0|0.0|203.0|9.0|DE 500-600 EL VOLUMEN EN GENERAL VARIA SIN JUSTIFICACIÓN.
434.0|41839.0|AK_86|AC_43_S|545.0|2.0|198.0|5.0|11.0|11.0|6.0|0.0|0.0|4.0|1.0|5.0|20.0|1.0|0.0|0.0|155.0|17.0|DE 500-600 EL VOLUMEN EN GENERAL VARIA SIN JUSTIFICACIÓN.
494.0|41839.0|AK_86|AC_43_S|600.0|2.0|189.0|5.0|5.0|7.0|9.0|0.0|0.0|1.0|1.0|9.0|14.0|4.0|2.0|0.0|233.0|15.0|
534.0|41839.0|AK_86|AC_43_S|615.0|2.0|216.0|3.0|8.0|10.0|7.0|0.0|0.0|4.0|1.0|5.0|17.0|0.0|0.0|0.0|249.0|14.0|
562.0|41839.0|AK_86|AC_43_S|630.0|2.0|214.0|5.0|7.0|7.0|9.0|0.0|0.0|1.0|1.0|11.0|12.0|4.0|0.0|0.0|279.0|12.0|
530.0|41839.0|AK_86|AC_43_S|645.0|2.0|199.0|3.0|13.0|5.0|11.0|0.0|0.0|2.0|0.0|11.0|15.0|0.0|0.0|0.0|260.0|11.0|
552.0|41839.0|AK_86|AC_43_S|700.0|2.0|225.0|5.0|9.0|8.0|6.0|0.0|0.0|3.0|1.0|6.0|8.0|3.0|2.0|0.0|263.0|13.0|
559.0|41839.0|AK_86|AC_43_S|715.0|2.0|201.0|4.0|11.0|4.0|9.0|0.0|0.0|2.0|0.0|9.0|11.0|0.0|0.0|0.0|303.0|5.0|
533.0|41839.0|AK_86|AC_43_S|730.0|2.0|182.0|5.0|11.0|1.0|7.0|0.0|0.0|5.0|0.0|6.0|9.0|0.0|0.0|2.0|293.0|12.0|
526.0|41839.0|AK_86|AC_43_S|745.0|2.0|190.0|1.0|5.0|5.0|6.0|0.0|0.0|2.0|0.0|9.0|11.0|2.0|3.0|0.0|285.0|7.0|
502.0|41839.0|AK_86|AC_43_S|800.0|2.0|226.0|5.0|11.0|5.0|8.0|0.0|0.0|4.0|0.0|8.0|12.0|0.0|1.0|2.0|208.0|12.0|
406.0|41839.0|AK_86|AC_43_S|815.0|2.0|199.0|3.0|10.0|5.0|10.0|0.0|0.0|1.0|0.0|6.0|17.0|1.0|1.0|1.0|144.0|8.0|
378.0|41839.0|AK_86|AC_43_S|830.0|2.0|188.0|4.0|8.0|3.0|8.0|0.0|0.0|2.0|0.0|3.0|16.0|2.0|2.0|0.0|137.0|5.0|
357.0|41839.0|AK_86|AC_43_S|845.0|2.0|178.0|3.0|8.0|5.0|12.0|0.0|0.0|1.0|0.0|6.0|19.0|1.0|0.0|0.0|118.0|6.0|
299.0|41839.0|AK_86|AC_43_S|900.0|2.0|156.0|4.0|6.0|4.0|9.0|0.0|0.0|0.0|4.0|6.0|9.0|0.0|0.0|0.0|91.0|10.0|
324.0|41839.0|AK_86|AC_43_S|915.0|2.0|194.0|6.0|6.0|3.0|7.0|0.0|0.0|3.0|1.0|6.0|14.0|1.0|0.0|0.0|79.0|4.0|
293.0|41839.0|AK_86|AC_43_S|930.0|2.0|157.0|5.0|11.0|6.0|13.0|0.0|0.0|1.0|1.0|3.0|7.0|2.0|0.0|0.0|80.0|7.0|
273.0|41839.0|AK_86|AC_43_S|945.0|2.0|157.0|3.0|6.0|6.0|9.0|0.0|0.0|4.0|1.0|5.0|7.0|4.0|0.0|0.0|67.0|4.0|
272.0|41839.0|AK_86|AC_43_S|1000.0|2.0|154.0|2.0|13.0|4.0|11.0|0.0|0.0|1.0|0.0|10.0|11.0|2.0|0.0|0.0|61.0|3.0|
295.0|41839.0|AK_86|AC_43_S|1015.0|2.0|160.0|4.0|10.0|2.0|4.0|0.0|0.0|2.0|0.0|5.0|13.0|1.0|0.0|1.0|89.0|4.0|
305.0|41839.0|AK_86|AC_43_S|1030.0|2.0|171.0|3.0|6.0|7.0|3.0|0.0|0.0|3.0|0.0|10.0|12.0|1.0|0.0|0.0|79.0|10.0|
276.0|41839.0|AK_86|AC_43_S|1045.0|2.0|127.0|3.0|10.0|2.0|5.0|0.0|0.0|1.0|0.0|9.0|15.0|2.0|1.0|0.0|95.0|6.0|
294.0|41839.0|AK_86|AC_43_S|1100.0|2.0|154.0|6.0|8.0|4.0|3.0|0.0|0.0|1.0|0.0|7.0|9.0|4.0|0.0|0.0|88.0|10.0|
291.0|41839.0|AK_86|AC_43_S|1115.0|2.0|161.0|5.0|7.0|5.0|3.0|0.0|0.0|0.0|0.0|4.0|18.0|2.0|0.0|0.0|78.0|8.0|
303.0|41839.0|AK_86|AC_43_S|1130.0|2.0|183.0|1.0|7.0|5.0|2.0|0.0|0.0|1.0|0.0|5.0|9.0|0.0|0.0|0.0|86.0|4.0|
341.0|41839.0|AK_86|AC_43_S|1145.0|2.0|208.0|4.0|8.0|5.0|4.0|0.0|0.0|4.0|0.0|5.0|8.0|1.0|0.0|0.0|87.0|7.0|
326.0|41839.0|AK_86|AC_43_S|1200.0|2.0|183.0|3.0|10.0|6.0|2.0|0.0|0.0|2.0|0.0|2.0|9.0|0.0|0.0|0.0|104.0|5.0|
315.0|41839.0|AK_86|AC_43_S|1215.0|2.0|156.0|5.0|11.0|2.0|4.0|0.0|0.0|1.0|0.0|1.0|7.0|1.0|0.0|0.0|121.0|6.0|
302.0|41839.0|AK_86|AC_43_S|1230.0|2.0|149.0|4.0|4.0|8.0|4.0|0.0|0.0|0.0|0.0|7.0|12.0|3.0|0.0|0.0|105.0|6.0|
294.0|41839.0|AK_86|AC_43_S|1245.0|2.0|152.0|2.0|13.0|5.0|4.0|0.0|0.0|1.0|0.0|3.0|7.0|1.0|0.0|0.0|96.0|10.0|
354.0|41839.0|AK_86|AC_43_S|1300.0|2.0|177.0|6.0|9.0|3.0|6.0|0.0|0.0|5.0|0.0|3.0|13.0|5.0|0.0|0.0|118.0|9.0|
310.0|41839.0|AK_86|AC_43_S|1315.0|2.0|161.0|2.0|5.0|5.0|6.0|0.0|0.0|4.0|0.0|5.0|9.0|2.0|0.0|0.0|108.0|3.0|
286.0|41839.0|AK_86|AC_43_S|1330.0|2.0|154.0|3.0|7.0|4.0|2.0|0.0|0.0|2.0|2.0|7.0|12.0|0.0|0.0|0.0|87.0|6.0|
309.0|41839.0|AK_86|AC_43_S|1345.0|2.0|169.0|3.0|15.0|4.0|5.0|0.0|0.0|4.0|0.0|6.0|10.0|0.0|0.0|0.0|89.0|4.0|
314.0|41839.0|AK_86|AC_43_S|1400.0|2.0|185.0|3.0|8.0|6.0|6.0|0.0|0.0|3.0|0.0|7.0|8.0|2.0|0.0|0.0|80.0|6.0|
278.0|41839.0|AK_86|AC_43_S|1415.0|2.0|157.0|4.0|14.0|4.0|6.0|0.0|0.0|2.0|0.0|6.0|12.0|0.0|0.0|0.0|70.0|3.0|
290.0|41839.0|AK_86|AC_43_S|1430.0|2.0|166.0|4.0|10.0|4.0|3.0|0.0|0.0|2.0|0.0|6.0|10.0|0.0|1.0|0.0|80.0|4.0|
258.0|41839.0|AK_86|AC_43_S|1445.0|2.0|142.0|4.0|13.0|2.0|5.0|0.0|0.0|2.0|0.0|1.0|6.0|1.0|0.0|0.0|77.0|5.0|
277.0|41839.0|AK_86|AC_43_S|1500.0|2.0|156.0|3.0|3.0|4.0|3.0|0.0|0.0|2.0|0.0|8.0|9.0|0.0|0.0|0.0|86.0|3.0|
273.0|41839.0|AK_86|AC_43_S|1515.0|2.0|162.0|4.0|8.0|4.0|1.0|0.0|0.0|0.0|2.0|6.0|8.0|0.0|1.0|0.0|69.0|8.0|
262.0|41839.0|AK_86|AC_43_S|1530.0|2.0|148.0|3.0|10.0|2.0|3.0|0.0|0.0|0.0|0.0|2.0|10.0|0.0|1.0|0.0|72.0|11.0|
284.0|41839.0|AK_86|AC_43_S|1545.0|2.0|169.0|2.0|11.0|5.0|5.0|0.0|0.0|2.0|1.0|1.0|10.0|0.0|0.0|0.0|71.0|7.0|
255.0|41839.0|AK_86|AC_43_S|1600.0|2.0|144.0|4.0|5.0|4.0|2.0|0.0|0.0|2.0|0.0|6.0|6.0|0.0|0.0|0.0|73.0|9.0|
267.0|41839.0|AK_86|AC_43_S|1615.0|2.0|131.0|3.0|12.0|5.0|3.0|0.0|0.0|0.0|1.0|4.0|6.0|1.0|1.0|0.0|92.0|8.0|
273.0|41839.0|AK_86|AC_43_S|1630.0|2.0|146.0|3.0|9.0|3.0|3.0|0.0|0.0|1.0|0.0|3.0|7.0|0.0|0.0|0.0|86.0|12.0|
302.0|41839.0|AK_86|AC_43_S|1645.0|2.0|155.0|4.0|15.0|2.0|3.0|0.0|0.0|3.0|0.0|3.0|7.0|0.0|0.0|0.0|102.0|8.0|
300.0|41839.0|AK_86|AC_43_S|1700.0|2.0|167.0|4.0|11.0|2.0|3.0|0.0|0.0|0.0|0.0|1.0|11.0|0.0|0.0|0.0|95.0|6.0|
269.0|41839.0|AK_86|AC_43_S|1715.0|2.0|164.0|1.0|7.0|2.0|3.0|0.0|0.0|1.0|0.0|3.0|6.0|0.0|1.0|0.0|77.0|4.0|
275.0|41839.0|AK_86|AC_43_S|1730.0|2.0|183.0|3.0|9.0|5.0|2.0|0.0|0.0|1.0|2.0|1.0|5.0|1.0|0.0|0.0|60.0|3.0|
257.0|41839.0|AK_86|AC_43_S|1745.0|2.0|154.0|7.0|10.0|3.0|2.0|0.0|0.0|1.0|0.0|2.0|5.0|0.0|0.0|0.0|65.0|8.0|
264.0|41839.0|AK_86|AC_43_S|1800.0|2.0|171.0|2.0|5.0|2.0|2.0|0.0|0.0|0.0|0.0|9.0|3.0|0.0|0.0|0.0|64.0|6.0|
251.0|41839.0|AK_86|AC_43_S|1815.0|2.0|158.0|3.0|14.0|1.0|0.0|0.0|0.0|3.0|0.0|4.0|7.0|0.0|0.0|0.0|59.0|2.0|
271.0|41839.0|AK_86|AC_43_S|1830.0|2.0|179.0|7.0|5.0|4.0|1.0|0.0|0.0|3.0|0.0|1.0|6.0|0.0|0.0|0.0|64.0|1.0|
231.0|41839.0|AK_86|AC_43_S|1845.0|2.0|147.0|2.0|8.0|2.0|3.0|0.0|0.0|3.0|0.0|1.0|6.0|1.0|0.0|0.0|53.0|5.0|
255.0|41839.0|AK_86|AC_43_S|1900.0|2.0|158.0|4.0|9.0|5.0|3.0|0.0|0.0|0.0|0.0|3.0|3.0|0.0|0.0|0.0|66.0|4.0|
251.0|41839.0|AK_86|AC_43_S|1915.0|2.0|167.0|2.0|14.0|3.0|2.0|0.0|0.0|3.0|0.0|3.0|7.0|0.0|1.0|0.0|46.0|3.0|
253.0|41839.0|AK_86|AC_43_S|1930.0|2.0|172.0|2.0|9.0|6.0|4.0|0.0|0.0|0.0|0.0|5.0|5.0|0.0|0.0|0.0|47.0|3.0|
250.0|41839.0|AK_86|AC_43_S|1945.0|2.0|176.0|3.0|8.0|4.0|1.0|0.0|0.0|1.0|0.0|1.0|5.0|0.0|0.0|0.0|49.0|2.0|
238.0|41839.0|AK_86|AC_43_S|2000.0|2.0|161.0|2.0|7.0|3.0|4.0|0.0|0.0|2.0|1.0|3.0|1.0|0.0|0.0|0.0|51.0|3.0|
254.0|41839.0|AK_86|AC_43_S|2015.0|2.0|167.0|4.0|7.0|3.0|5.0|0.0|0.0|5.0|0.0|2.0|1.0|0.0|0.0|0.0|57.0|3.0|
274.0|41839.0|AK_86|AC_43_S|2030.0|2.0|174.0|4.0|13.0|3.0|6.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|67.0|4.0|
268.0|41839.0|AK_86|AC_43_S|2045.0|2.0|183.0|6.0|6.0|4.0|7.0|0.0|0.0|3.0|0.0|1.0|2.0|0.0|0.0|0.0|50.0|6.0|
284.0|41839.0|AK_86|AC_43_S|2100.0|2.0|203.0|3.0|7.0|2.0|7.0|0.0|0.0|5.0|0.0|1.0|1.0|0.0|0.0|0.0|53.0|2.0|
259.0|41839.0|AK_86|AC_43_S|2115.0|2.0|172.0|6.0|15.0|3.0|5.0|0.0|0.0|2.0|1.0|0.0|2.0|0.0|2.0|0.0|47.0|4.0|
259.0|41839.0|AK_86|AC_43_S|2130.0|2.0|184.0|4.0|7.0|3.0|6.0|0.0|0.0|2.0|0.0|1.0|5.0|0.0|0.0|0.0|47.0|0.0|
240.0|41839.0|AK_86|AC_43_S|2145.0|2.0|176.0|3.0|8.0|3.0|5.0|0.0|0.0|6.0|1.0|1.0|2.0|0.0|0.0|0.0|31.0|4.0|
13.0|41839.0|AK_86|AC_43_S|2200.0|2B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41839.0|AK_86|AC_43_S|2215.0|2B|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41839.0|AK_86|AC_43_S|2230.0|2B|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41839.0|AK_86|AC_43_S|2245.0|2B|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41839.0|AK_86|AC_43_S|2300.0|2B|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
3.0|41839.0|AK_86|AC_43_S|2315.0|2B|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
3.0|41839.0|AK_86|AC_43_S|2330.0|2B|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
1.0|41839.0|AK_86|AC_43_S|2345.0|2B|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
1.0|41839.0|AK_86|AC_43_S|0.0|2B|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
1.0|41839.0|AK_86|AC_43_S|100.0|2B|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
1.0|41839.0|AK_86|AC_43_S|345.0|2B|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
