239.0|41709.0|AK_20|AC_80|630.0|1.0|156.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|0.0|0.0|1.0|0.0|0.0|0.0|62.0|10.0|
266.0|41709.0|AK_20|AC_80|645.0|1.0|181.0|0.0|1.0|1.0|0.0|0.0|0.0|14.0|0.0|0.0|2.0|0.0|0.0|0.0|59.0|8.0|
240.0|41709.0|AK_20|AC_80|700.0|1.0|138.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|1.0|0.0|0.0|84.0|11.0|
243.0|41709.0|AK_20|AC_80|715.0|1.0|142.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|96.0|4.0|
265.0|41709.0|AK_20|AC_80|730.0|1.0|139.0|2.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|112.0|6.0|
237.0|41709.0|AK_20|AC_80|745.0|1.0|125.0|0.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|96.0|11.0|
230.0|41709.0|AK_20|AC_80|800.0|1.0|127.0|0.0|0.0|2.0|0.0|0.0|0.0|6.0|1.0|1.0|1.0|0.0|0.0|0.0|82.0|10.0|
247.0|41709.0|AK_20|AC_80|815.0|1.0|156.0|1.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|75.0|9.0|
223.0|41709.0|AK_20|AC_80|830.0|1.0|140.0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|1.0|0.0|0.0|0.0|69.0|6.0|
257.0|41709.0|AK_20|AC_80|845.0|1.0|158.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|3.0|2.0|0.0|0.0|0.0|80.0|10.0|
219.0|41709.0|AK_20|AC_80|900.0|1.0|140.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|1.0|1.0|0.0|0.0|0.0|65.0|5.0|
244.0|41709.0|AK_20|AC_80|915.0|1.0|165.0|1.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|65.0|8.0|
270.0|41709.0|AK_20|AC_80|930.0|1.0|163.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|97.0|6.0|
220.0|41709.0|AK_20|AC_80|945.0|1.0|142.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|71.0|3.0|
238.0|41709.0|AK_20|AC_80|1000.0|1.0|162.0|1.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|69.0|1.0|
262.0|41709.0|AK_20|AC_80|1015.0|1.0|173.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|1.0|0.0|0.0|78.0|3.0|
259.0|41709.0|AK_20|AC_80|1030.0|1.0|180.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|69.0|5.0|
255.0|41709.0|AK_20|AC_80|1045.0|1.0|165.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|80.0|5.0|
276.0|41709.0|AK_20|AC_80|1100.0|1.0|187.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|4.0|4.0|0.0|0.0|0.0|75.0|4.0|
254.0|41709.0|AK_20|AC_80|1115.0|1.0|167.0|0.0|1.0|1.0|0.0|0.0|0.0|3.0|0.0|1.0|1.0|1.0|0.0|0.0|73.0|6.0|
238.0|41709.0|AK_20|AC_80|1130.0|1.0|173.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|6.0|0.0|0.0|0.0|53.0|2.0|
243.0|41709.0|AK_20|AC_80|1145.0|1.0|160.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|77.0|1.0|
353.0|41709.0|AK_20|AC_80|1200.0|1.0|273.0|2.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|4.0|3.0|0.0|0.0|0.0|60.0|8.0|SUBE FLUJO VEHICULAR SIN RAZON APARENTE
257.0|41709.0|AK_20|AC_80|1215.0|1.0|178.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|70.0|3.0|SUBE FLUJO VEHICULAR SIN RAZON APARENTE
219.0|41709.0|AK_20|AC_80|1230.0|1.0|149.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|64.0|3.0|
228.0|41709.0|AK_20|AC_80|1245.0|1.0|159.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|2.0|5.0|0.0|0.0|1.0|55.0|4.0|
263.0|41709.0|AK_20|AC_80|1300.0|1.0|190.0|2.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|7.0|0.0|0.0|0.0|56.0|5.0|
306.0|41709.0|AK_20|AC_80|1315.0|1.0|209.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|0.0|84.0|7.0|
251.0|41709.0|AK_20|AC_80|1330.0|1.0|189.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|1.0|0.0|0.0|0.0|53.0|2.0|
289.0|41709.0|AK_20|AC_80|1345.0|1.0|213.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|0.0|0.0|0.0|63.0|7.0|
224.0|41709.0|AK_20|AC_80|1400.0|1.0|162.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|44.0|13.0|
190.0|41709.0|AK_20|AC_80|1415.0|1.0|141.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|39.0|3.0|
156.0|41709.0|AK_20|AC_80|1430.0|1.0|107.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|39.0|6.0|
124.0|41709.0|AK_20|AC_80|1445.0|1.0|87.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|32.0|0.0|
112.0|41709.0|AK_20|AC_80|1500.0|1.0|82.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|2.0|0.0|0.0|0.0|0.0|16.0|0.0|
114.0|41709.0|AK_20|AC_80|1515.0|1.0|81.0|1.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|1.0|0.0|0.0|0.0|0.0|24.0|0.0|
112.0|41709.0|AK_20|AC_80|1530.0|1.0|74.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|36.0|0.0|
122.0|41709.0|AK_20|AC_80|1545.0|1.0|71.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|2.0|2.0|0.0|0.0|0.0|39.0|2.0|
138.0|41709.0|AK_20|AC_80|1600.0|1.0|90.0|0.0|0.0|3.0|0.0|0.0|0.0|9.0|0.0|0.0|2.0|0.0|0.0|0.0|34.0|0.0|
147.0|41709.0|AK_20|AC_80|1615.0|1.0|103.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|0.0|0.0|1.0|0.0|0.0|0.0|33.0|0.0|
201.0|41709.0|AK_20|AC_80|1630.0|1.0|125.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|1.0|0.0|0.0|0.0|62.0|6.0|
160.0|41709.0|AK_20|AC_80|1645.0|1.0|93.0|0.0|0.0|2.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|53.0|6.0|
235.0|41709.0|AK_20|AC_80|1700.0|1.0|114.0|0.0|1.0|1.0|0.0|0.0|0.0|8.0|0.0|2.0|2.0|0.0|0.0|0.0|106.0|1.0|
277.0|41709.0|AK_20|AC_80|1715.0|1.0|103.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|3.0|1.0|2.0|0.0|0.0|0.0|156.0|9.0|
517.0|41709.0|AK_20|AC_80|1730.0|1.0|271.0|1.0|0.0|1.0|0.0|0.0|0.0|16.0|1.0|1.0|1.0|0.0|0.0|0.0|202.0|23.0|
472.0|41709.0|AK_20|AC_80|1745.0|1.0|285.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|1.0|2.0|0.0|0.0|0.0|174.0|3.0|
401.0|41709.0|AK_20|AC_80|1800.0|1.0|275.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|2.0|0.0|0.0|0.0|0.0|112.0|7.0|
204.0|41709.0|AK_20|AC_80|1815.0|1.0|85.0|0.0|1.0|2.0|0.0|0.0|0.0|3.0|3.0|0.0|2.0|0.0|0.0|0.0|102.0|6.0|
168.0|41709.0|AK_20|AC_80|1830.0|1.0|86.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|73.0|4.0|
154.0|41709.0|AK_20|AC_80|1845.0|1.0|89.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|54.0|7.0|
142.0|41709.0|AK_20|AC_80|1900.0|1.0|104.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|0.0|26.0|7.0|
125.0|41709.0|AK_20|AC_80|1915.0|1.0|97.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|4.0|
133.0|41709.0|AK_20|AC_80|1930.0|1.0|105.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|20.0|3.0|
125.0|41709.0|AK_20|AC_80|1945.0|1.0|94.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|5.0|
122.0|41709.0|AK_20|AC_80|2000.0|1.0|93.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|21.0|6.0|
79.0|41709.0|AK_20|AC_80|2015.0|1.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|19.0|1.0|
91.0|41709.0|AK_20|AC_80|2030.0|1.0|75.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|1.0|
90.0|41709.0|AK_20|AC_80|2045.0|1.0|76.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|
68.0|41709.0|AK_20|AC_80|2100.0|1.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|2.0|
69.0|41709.0|AK_20|AC_80|2115.0|1.0|55.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|1.0|
58.0|41709.0|AK_20|AC_80|2130.0|1.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|1.0|
50.0|41709.0|AK_20|AC_80|2145.0|1.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
123.0|41709.0|AK_20|AC_80|2200.0|1B|63.0|0.0|0.0|0.0|0.0|36.0|6.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|12.0|2.0|
109.0|41709.0|AK_20|AC_80|2215.0|1B|67.0|0.0|0.0|0.0|0.0|28.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|
62.0|41709.0|AK_20|AC_80|2230.0|1B|39.0|0.0|0.0|0.0|0.0|14.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
76.0|41709.0|AK_20|AC_80|2245.0|1B|43.0|0.0|0.0|0.0|0.0|17.0|1.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|2.0|
66.0|41709.0|AK_20|AC_80|2300.0|1B|38.0|0.0|0.0|0.0|0.0|18.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|5.0|1.0|
54.0|41709.0|AK_20|AC_80|2315.0|1B|35.0|0.0|0.0|0.0|0.0|8.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|2.0|
35.0|41709.0|AK_20|AC_80|2330.0|1B|31.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
44.0|41709.0|AK_20|AC_80|2345.0|1B|36.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
24.0|41709.0|AK_20|AC_80|0.0|1B|21.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|
27.0|41709.0|AK_20|AC_80|15.0|1B|25.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
25.0|41709.0|AK_20|AC_80|30.0|1B|23.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
26.0|41709.0|AK_20|AC_80|45.0|1B|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
19.0|41709.0|AK_20|AC_80|100.0|1B|15.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
18.0|41709.0|AK_20|AC_80|115.0|1B|16.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
21.0|41709.0|AK_20|AC_80|130.0|1B|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|
21.0|41709.0|AK_20|AC_80|145.0|1B|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
13.0|41709.0|AK_20|AC_80|200.0|1B|11.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
9.0|41709.0|AK_20|AC_80|215.0|1B|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
14.0|41709.0|AK_20|AC_80|230.0|1B|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
15.0|41709.0|AK_20|AC_80|245.0|1B|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
16.0|41709.0|AK_20|AC_80|300.0|1B|13.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
11.0|41709.0|AK_20|AC_80|315.0|1B|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|
13.0|41709.0|AK_20|AC_80|330.0|1B|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|
12.0|41709.0|AK_20|AC_80|345.0|1B|10.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
17.0|41709.0|AK_20|AC_80|400.0|1B|12.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|
10.0|41709.0|AK_20|AC_80|415.0|1B|8.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
30.0|41709.0|AK_20|AC_80|430.0|1B|20.0|0.0|0.0|0.0|0.0|2.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|
41.0|41709.0|AK_20|AC_80|445.0|1B|21.0|0.0|0.0|0.0|0.0|13.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|
66.0|41709.0|AK_20|AC_80|500.0|1B|42.0|0.0|0.0|0.0|0.0|13.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|7.0|0.0|
103.0|41709.0|AK_20|AC_80|515.0|1B|70.0|0.0|0.0|0.0|0.0|12.0|2.0|7.0|0.0|2.0|3.0|0.0|0.0|0.0|7.0|0.0|
232.0|41709.0|AK_20|AC_80|530.0|1B|196.0|0.0|0.0|0.0|0.0|9.0|4.0|8.0|0.0|1.0|1.0|0.0|0.0|0.0|11.0|2.0|
383.0|41709.0|AK_20|AC_80|545.0|1B|334.0|0.0|0.0|0.0|0.0|22.0|8.0|7.0|0.0|3.0|3.0|0.0|0.0|0.0|5.0|1.0|
357.0|41709.0|AK_20|AC_80|600.0|1B|297.0|0.0|0.0|0.0|0.0|17.0|6.0|8.0|0.0|6.0|2.0|0.0|0.0|0.0|20.0|1.0|
482.0|41709.0|AK_20|AC_80|615.0|1B|402.0|0.0|0.0|0.0|0.0|31.0|7.0|8.0|0.0|3.0|1.0|0.0|0.0|0.0|29.0|1.0|
486.0|41709.0|AK_20|AC_80|630.0|1B|417.0|0.0|0.0|0.0|0.0|31.0|9.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|26.0|0.0|
455.0|41709.0|AK_20|AC_80|645.0|1B|383.0|0.0|0.0|0.0|0.0|32.0|11.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|24.0|1.0|
441.0|41709.0|AK_20|AC_80|700.0|1B|373.0|0.0|0.0|0.0|0.0|35.0|6.0|2.0|0.0|2.0|1.0|0.0|0.0|0.0|18.0|4.0|
377.0|41709.0|AK_20|AC_80|715.0|1B|300.0|0.0|0.0|0.0|0.0|47.0|11.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|14.0|1.0|
379.0|41709.0|AK_20|AC_80|730.0|1B|315.0|0.0|0.0|0.0|0.0|26.0|8.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|28.0|0.0|
354.0|41709.0|AK_20|AC_80|745.0|1B|283.0|0.0|0.0|0.0|0.0|33.0|4.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|30.0|0.0|
393.0|41709.0|AK_20|AC_80|800.0|1B|294.0|0.0|0.0|0.0|0.0|48.0|12.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|36.0|0.0|
417.0|41709.0|AK_20|AC_80|815.0|1B|319.0|0.0|0.0|0.0|0.0|50.0|8.0|4.0|1.0|2.0|3.0|0.0|0.0|0.0|28.0|2.0|
410.0|41709.0|AK_20|AC_80|830.0|1B|318.0|0.0|0.0|0.0|0.0|33.0|13.0|4.0|0.0|4.0|1.0|0.0|0.0|0.0|36.0|1.0|
326.0|41709.0|AK_20|AC_80|845.0|1B|260.0|0.0|0.0|0.0|0.0|37.0|5.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|20.0|0.0|
275.0|41709.0|AK_20|AC_80|900.0|1B|211.0|0.0|0.0|0.0|0.0|38.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|17.0|0.0|
306.0|41709.0|AK_20|AC_80|915.0|1B|240.0|0.0|0.0|0.0|0.0|35.0|7.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|20.0|1.0|
315.0|41709.0|AK_20|AC_80|930.0|1B|245.0|0.0|0.0|0.0|0.0|39.0|7.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|20.0|0.0|
337.0|41709.0|AK_20|AC_80|945.0|1B|274.0|0.0|0.0|0.0|0.0|30.0|7.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|23.0|0.0|
