|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
430.0|41783.0|AK_68|AC_26|2200.0|1.0|306.0|18.0|30.0|12.0|0.0|0.0|0.0|3.0|12.0|0.0|5.0|0.0|1.0|0.0|40.0|3.0|
428.0|41783.0|AK_68|AC_26|2215.0|1.0|291.0|22.0|27.0|15.0|0.0|0.0|0.0|5.0|15.0|0.0|4.0|0.0|0.0|0.0|45.0|4.0|
390.0|41783.0|AK_68|AC_26|2230.0|1.0|268.0|17.0|29.0|21.0|0.0|0.0|0.0|4.0|13.0|0.0|5.0|0.0|1.0|0.0|30.0|2.0|
384.0|41783.0|AK_68|AC_26|2245.0|1.0|282.0|15.0|28.0|9.0|0.0|0.0|0.0|7.0|12.0|0.0|11.0|1.0|0.0|1.0|17.0|1.0|
348.0|41783.0|AK_68|AC_26|2300.0|1.0|255.0|14.0|15.0|9.0|0.0|0.0|0.0|9.0|10.0|2.0|3.0|2.0|0.0|0.0|28.0|1.0|
324.0|41783.0|AK_68|AC_26|2315.0|1.0|239.0|12.0|19.0|8.0|0.0|0.0|0.0|6.0|8.0|1.0|6.0|1.0|0.0|0.0|21.0|3.0|
270.0|41783.0|AK_68|AC_26|2330.0|1.0|193.0|11.0|16.0|13.0|0.0|0.0|0.0|4.0|6.0|2.0|5.0|2.0|0.0|0.0|16.0|2.0|
213.0|41783.0|AK_68|AC_26|2345.0|1.0|166.0|8.0|7.0|4.0|0.0|0.0|0.0|2.0|8.0|1.0|3.0|0.0|0.0|0.0|14.0|0.0|
179.0|41783.0|AK_68|AC_26|0.0|1.0|134.0|6.0|15.0|2.0|0.0|0.0|0.0|1.0|5.0|2.0|5.0|2.0|0.0|0.0|5.0|2.0|
166.0|41783.0|AK_68|AC_26|15.0|1.0|142.0|4.0|4.0|2.0|0.0|0.0|0.0|0.0|3.0|1.0|2.0|0.0|0.0|0.0|7.0|1.0|
142.0|41783.0|AK_68|AC_26|30.0|1.0|119.0|2.0|0.0|2.0|0.0|0.0|0.0|1.0|3.0|1.0|2.0|4.0|0.0|0.0|7.0|1.0|
134.0|41783.0|AK_68|AC_26|45.0|1.0|108.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|3.0|1.0|4.0|3.0|1.0|1.0|5.0|5.0|
122.0|41783.0|AK_68|AC_26|100.0|1.0|103.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|6.0|1.0|0.0|0.0|7.0|1.0|
