|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
209.0|41837.0|AK_70|AC_63|2200.0|2.0|163.0|2.0|5.0|1.0|0.0|0.0|0.0|5.0|1.0|1.0|0.0|0.0|0.0|0.0|26.0|5.0|
199.0|41837.0|AK_70|AC_63|2215.0|2.0|155.0|2.0|4.0|1.0|0.0|0.0|0.0|2.0|2.0|0.0|2.0|0.0|0.0|0.0|28.0|3.0|
152.0|41837.0|AK_70|AC_63|2230.0|2.0|113.0|3.0|7.0|1.0|0.0|0.0|0.0|3.0|1.0|0.0|1.0|0.0|0.0|0.0|19.0|4.0|
160.0|41837.0|AK_70|AC_63|2245.0|2.0|122.0|1.0|5.0|0.0|0.0|0.0|0.0|3.0|3.0|0.0|1.0|0.0|1.0|0.0|20.0|4.0|
132.0|41837.0|AK_70|AC_63|2300.0|2.0|104.0|4.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|13.0|3.0|
128.0|41837.0|AK_70|AC_63|2315.0|2.0|106.0|1.0|2.0|0.0|0.0|0.0|0.0|3.0|1.0|2.0|0.0|0.0|0.0|0.0|12.0|1.0|
113.0|41837.0|AK_70|AC_63|2330.0|2.0|95.0|1.0|3.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|1.0|0.0|0.0|7.0|2.0|
98.0|41837.0|AK_70|AC_63|2345.0|2.0|88.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|
76.0|41837.0|AK_70|AC_63|0.0|2.0|68.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|
71.0|41837.0|AK_70|AC_63|15.0|2.0|61.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|2.0|
57.0|41837.0|AK_70|AC_63|30.0|2.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
56.0|41837.0|AK_70|AC_63|45.0|2.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|
46.0|41837.0|AK_70|AC_63|100.0|2.0|44.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|
