|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
146.0|41886.0|AC_45A_S|AK_68|2200.0|1.0|76.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|22.0|0.0|5.0|0.0|0.0|0.0|36.0|3.0|
175.0|41886.0|AC_45A_S|AK_68|2215.0|1.0|86.0|1.0|4.0|0.0|0.0|0.0|0.0|3.0|14.0|0.0|2.0|0.0|0.0|0.0|47.0|18.0|
148.0|41886.0|AC_45A_S|AK_68|2230.0|1.0|57.0|1.0|3.0|0.0|0.0|0.0|0.0|6.0|27.0|0.0|3.0|1.0|0.0|0.0|46.0|4.0|
106.0|41886.0|AC_45A_S|AK_68|2245.0|1.0|47.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|1.0|39.0|2.0|
97.0|41886.0|AC_45A_S|AK_68|2300.0|1.0|45.0|1.0|1.0|0.0|0.0|0.0|0.0|4.0|15.0|0.0|2.0|0.0|0.0|0.0|26.0|3.0|
82.0|41886.0|AC_45A_S|AK_68|2315.0|1.0|47.0|1.0|4.0|0.0|0.0|0.0|0.0|1.0|7.0|0.0|2.0|1.0|1.0|0.0|17.0|1.0|
71.0|41886.0|AC_45A_S|AK_68|2330.0|1.0|45.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|3.0|1.0|0.0|0.0|11.0|1.0|
52.0|41886.0|AC_45A_S|AK_68|2345.0|1.0|26.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|4.0|1.0|0.0|0.0|11.0|3.0|
45.0|41886.0|AC_45A_S|AK_68|0.0|1.0|22.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|2.0|2.0|2.0|0.0|10.0|1.0|
43.0|41886.0|AC_45A_S|AK_68|15.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|3.0|1.0|1.0|0.0|8.0|0.0|
35.0|41886.0|AC_45A_S|AK_68|30.0|1.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|0.0|4.0|0.0|0.0|6.0|0.0|
34.0|41886.0|AC_45A_S|AK_68|45.0|1.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|1.0|1.0|1.0|0.0|2.0|0.0|
29.0|41886.0|AC_45A_S|AK_68|100.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|5.0|0.0|2.0|2.0|0.0|0.0|5.0|0.0|
21.0|41886.0|AC_45A_S|AK_68|115.0|1.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|1.0|5.0|0.0|
20.0|41886.0|AC_45A_S|AK_68|130.0|1.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0|
19.0|41886.0|AC_45A_S|AK_68|145.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|1.0|2.0|0.0|0.0|2.0|0.0|
18.0|41886.0|AC_45A_S|AK_68|200.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|4.0|0.0|0.0|0.0|2.0|0.0|
9.0|41886.0|AC_45A_S|AK_68|215.0|1.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41886.0|AC_45A_S|AK_68|230.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|
12.0|41886.0|AC_45A_S|AK_68|245.0|1.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|
31.0|41886.0|AC_45A_S|AK_68|300.0|1.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|2.0|3.0|3.0|0.0|
22.0|41886.0|AC_45A_S|AK_68|315.0|1.0|14.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1.0|2.0|1.0|
30.0|41886.0|AC_45A_S|AK_68|330.0|1.0|19.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|4.0|2.0|0.0|0.0|1.0|1.0|
27.0|41886.0|AC_45A_S|AK_68|345.0|1.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|0.0|0.0|3.0|2.0|2.0|
40.0|41886.0|AC_45A_S|AK_68|400.0|1.0|18.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|4.0|0.0|6.0|0.0|2.0|1.0|2.0|3.0|
46.0|41886.0|AC_45A_S|AK_68|415.0|1.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|6.0|1.0|1.0|0.0|0.0|3.0|
47.0|41886.0|AC_45A_S|AK_68|430.0|1.0|21.0|1.0|4.0|1.0|0.0|0.0|0.0|5.0|4.0|1.0|1.0|2.0|2.0|1.0|4.0|0.0|
57.0|41886.0|AC_45A_S|AK_68|445.0|1.0|24.0|0.0|1.0|1.0|0.0|0.0|0.0|5.0|11.0|1.0|3.0|0.0|1.0|2.0|6.0|2.0|
63.0|41886.0|AC_45A_S|AK_68|500.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|11.0|0.0|3.0|0.0|0.0|1.0|3.0|10.0|
98.0|41886.0|AC_45A_S|AK_68|515.0|1.0|48.0|1.0|2.0|0.0|0.0|0.0|0.0|1.0|26.0|0.0|4.0|2.0|0.0|1.0|4.0|9.0|
107.0|41886.0|AC_45A_S|AK_68|530.0|1.0|49.0|2.0|2.0|0.0|0.0|0.0|0.0|4.0|13.0|1.0|3.0|1.0|1.0|1.0|13.0|17.0|
112.0|41886.0|AC_45A_S|AK_68|545.0|1.0|42.0|0.0|4.0|1.0|0.0|0.0|0.0|0.0|23.0|0.0|1.0|4.0|0.0|0.0|17.0|20.0|
128.0|41886.0|AC_45A_S|AK_68|600.0|1.0|30.0|1.0|5.0|1.0|0.0|0.0|0.0|2.0|26.0|3.0|8.0|2.0|0.0|0.0|35.0|15.0|
137.0|41886.0|AC_45A_S|AK_68|615.0|1.0|36.0|0.0|5.0|1.0|0.0|0.0|0.0|3.0|33.0|2.0|2.0|0.0|0.0|0.0|45.0|10.0|
156.0|41886.0|AC_45A_S|AK_68|630.0|1.0|55.0|0.0|3.0|0.0|0.0|0.0|0.0|7.0|24.0|6.0|7.0|0.0|0.0|0.0|37.0|17.0|
152.0|41886.0|AC_45A_S|AK_68|645.0|1.0|60.0|0.0|2.0|2.0|0.0|0.0|0.0|4.0|27.0|3.0|12.0|0.0|0.0|0.0|30.0|12.0|
144.0|41886.0|AC_45A_S|AK_68|700.0|1.0|58.0|0.0|2.0|1.0|0.0|0.0|0.0|2.0|31.0|2.0|10.0|0.0|0.0|0.0|33.0|5.0|
144.0|41886.0|AC_45A_S|AK_68|715.0|1.0|59.0|0.0|3.0|1.0|0.0|0.0|0.0|2.0|38.0|8.0|7.0|0.0|0.0|0.0|23.0|3.0|
149.0|41886.0|AC_45A_S|AK_68|730.0|1.0|67.0|0.0|1.0|1.0|0.0|0.0|0.0|8.0|31.0|3.0|4.0|0.0|0.0|0.0|25.0|9.0|
146.0|41886.0|AC_45A_S|AK_68|745.0|1.0|75.0|0.0|1.0|1.0|0.0|0.0|0.0|4.0|28.0|0.0|7.0|0.0|0.0|0.0|26.0|4.0|
180.0|41886.0|AC_45A_S|AK_68|800.0|1.0|81.0|0.0|2.0|2.0|0.0|0.0|0.0|4.0|41.0|6.0|7.0|0.0|0.0|0.0|34.0|3.0|
159.0|41886.0|AC_45A_S|AK_68|815.0|1.0|83.0|0.0|1.0|2.0|0.0|0.0|0.0|1.0|32.0|1.0|2.0|2.0|0.0|1.0|29.0|5.0|
160.0|41886.0|AC_45A_S|AK_68|830.0|1.0|90.0|1.0|2.0|2.0|0.0|0.0|0.0|0.0|20.0|3.0|3.0|3.0|0.0|1.0|29.0|6.0|
