359.0|41732.0|AK_80|AC_55_S|615.0|1.0|96.0|6.0|7.0|8.0|2.0|0.0|0.0|20.0|25.0|3.0|14.0|0.0|0.0|0.0|103.0|75.0|600-645 CONGESTIÓN VEHICULAR. 
330.0|41732.0|AK_80|AC_55_S|630.0|1.0|86.0|6.0|5.0|8.0|1.0|0.0|0.0|8.0|18.0|5.0|17.0|4.0|1.0|0.0|121.0|50.0|600-645 CONGESTIÓN VEHICULAR. 
347.0|41732.0|AK_80|AC_55_S|645.0|1.0|97.0|15.0|9.0|13.0|2.0|0.0|0.0|8.0|19.0|2.0|12.0|0.0|0.0|1.0|102.0|67.0|
346.0|41732.0|AK_80|AC_55_S|700.0|1.0|92.0|8.0|7.0|12.0|3.0|0.0|0.0|13.0|29.0|4.0|20.0|0.0|0.0|1.0|101.0|56.0|
325.0|41732.0|AK_80|AC_55_S|715.0|1.0|89.0|9.0|9.0|14.0|0.0|0.0|0.0|11.0|33.0|3.0|12.0|0.0|0.0|0.0|95.0|50.0|
306.0|41732.0|AK_80|AC_55_S|730.0|1.0|91.0|8.0|10.0|8.0|3.0|0.0|0.0|9.0|33.0|4.0|17.0|3.0|0.0|1.0|88.0|31.0|
311.0|41732.0|AK_80|AC_55_S|745.0|1.0|95.0|7.0|8.0|7.0|2.0|0.0|0.0|6.0|29.0|5.0|18.0|1.0|0.0|0.0|102.0|31.0|
314.0|41732.0|AK_80|AC_55_S|800.0|1.0|99.0|11.0|9.0|12.0|2.0|0.0|0.0|9.0|29.0|4.0|13.0|1.0|0.0|1.0|93.0|31.0|
318.0|41732.0|AK_80|AC_55_S|815.0|1.0|105.0|8.0|9.0|11.0|4.0|0.0|0.0|5.0|40.0|8.0|17.0|1.0|1.0|0.0|90.0|19.0|
323.0|41732.0|AK_80|AC_55_S|830.0|1.0|100.0|13.0|7.0|12.0|0.0|0.0|0.0|4.0|33.0|8.0|20.0|7.0|1.0|2.0|94.0|22.0|
308.0|41732.0|AK_80|AC_55_S|845.0|1.0|105.0|13.0|7.0|16.0|2.0|0.0|0.0|5.0|37.0|7.0|22.0|6.0|2.0|6.0|48.0|32.0|A PARTIR DE LA 845 EL VOLUMEN DE MOTOS BAJA CONSIDERABLEMENTE SIN CAUSA.
265.0|41732.0|AK_80|AC_55_S|900.0|1.0|103.0|13.0|12.0|8.0|2.0|0.0|0.0|3.0|37.0|6.0|12.0|1.0|2.0|0.0|39.0|27.0|
288.0|41732.0|AK_80|AC_55_S|915.0|1.0|103.0|13.0|14.0|17.0|0.0|0.0|0.0|2.0|38.0|12.0|15.0|2.0|0.0|0.0|58.0|14.0|
262.0|41732.0|AK_80|AC_55_S|930.0|1.0|104.0|10.0|15.0|14.0|3.0|0.0|0.0|2.0|31.0|7.0|15.0|1.0|0.0|0.0|42.0|18.0|
229.0|41732.0|AK_80|AC_55_S|945.0|1.0|105.0|11.0|15.0|9.0|0.0|0.0|0.0|2.0|28.0|2.0|11.0|1.0|0.0|0.0|35.0|10.0|
193.0|41732.0|AK_80|AC_55_S|1000.0|1.0|85.0|8.0|5.0|12.0|0.0|0.0|0.0|4.0|16.0|1.0|10.0|0.0|0.0|1.0|37.0|14.0|1000-1315 CONGESTIÓN VEHICULAR.
185.0|41732.0|AK_80|AC_55_S|1015.0|1.0|89.0|4.0|3.0|4.0|3.0|0.0|0.0|4.0|6.0|4.0|18.0|0.0|0.0|2.0|40.0|8.0|1000-1315 CONGESTIÓN VEHICULAR.
204.0|41732.0|AK_80|AC_55_S|1030.0|1.0|89.0|8.0|5.0|9.0|1.0|0.0|0.0|2.0|13.0|10.0|10.0|5.0|3.0|4.0|35.0|10.0|1000-1315 CONGESTIÓN VEHICULAR.
197.0|41732.0|AK_80|AC_55_S|1045.0|1.0|68.0|4.0|4.0|8.0|1.0|0.0|0.0|1.0|8.0|16.0|25.0|6.0|5.0|8.0|32.0|11.0|1000-1315 CONGESTIÓN VEHICULAR.
307.0|41732.0|AK_80|AC_55_S|1100.0|1.0|89.0|14.0|11.0|13.0|1.0|0.0|0.0|5.0|28.0|35.0|40.0|13.0|6.0|9.0|36.0|7.0|1000-1315 CONGESTIÓN VEHICULAR.
266.0|41732.0|AK_80|AC_55_S|1115.0|1.0|91.0|6.0|10.0|13.0|1.0|0.0|0.0|7.0|24.0|8.0|30.0|11.0|6.0|7.0|49.0|3.0|1000-1315 CONGESTIÓN VEHICULAR.
216.0|41732.0|AK_80|AC_55_S|1130.0|1.0|80.0|5.0|8.0|8.0|1.0|0.0|0.0|4.0|14.0|6.0|30.0|6.0|3.0|4.0|41.0|6.0|1000-1315 CONGESTIÓN VEHICULAR.
243.0|41732.0|AK_80|AC_55_S|1145.0|1.0|84.0|9.0|7.0|7.0|0.0|0.0|0.0|2.0|12.0|20.0|30.0|10.0|5.0|5.0|45.0|7.0|1000-1315 CONGESTIÓN VEHICULAR.
230.0|41732.0|AK_80|AC_55_S|1200.0|1.0|78.0|8.0|7.0|9.0|1.0|0.0|0.0|5.0|32.0|10.0|18.0|5.0|2.0|5.0|40.0|10.0|1000-1315 CONGESTIÓN VEHICULAR.
268.0|41732.0|AK_80|AC_55_S|1215.0|1.0|89.0|2.0|10.0|9.0|2.0|0.0|0.0|2.0|24.0|20.0|30.0|15.0|5.0|7.0|41.0|12.0|1000-1315 CONGESTIÓN VEHICULAR.
184.0|41732.0|AK_80|AC_55_S|1230.0|1.0|75.0|4.0|5.0|8.0|0.0|0.0|0.0|0.0|11.0|9.0|16.0|3.0|0.0|2.0|43.0|8.0|1000-1315 CONGESTIÓN VEHICULAR.
214.0|41732.0|AK_80|AC_55_S|1245.0|1.0|81.0|4.0|8.0|6.0|1.0|0.0|0.0|3.0|24.0|3.0|30.0|0.0|0.0|2.0|45.0|7.0|1000-1315 CONGESTIÓN VEHICULAR.
211.0|41732.0|AK_80|AC_55_S|1300.0|1.0|81.0|7.0|9.0|8.0|1.0|0.0|0.0|2.0|18.0|7.0|20.0|6.0|2.0|5.0|40.0|5.0|1000-1315 CONGESTIÓN VEHICULAR.
281.0|41732.0|AK_80|AC_55_S|1315.0|1.0|92.0|10.0|13.0|13.0|2.0|0.0|0.0|6.0|21.0|7.0|28.0|11.0|3.0|6.0|66.0|3.0|
292.0|41732.0|AK_80|AC_55_S|1330.0|1.0|99.0|10.0|10.0|12.0|1.0|0.0|0.0|7.0|23.0|8.0|33.0|8.0|4.0|0.0|71.0|6.0|
276.0|41732.0|AK_80|AC_55_S|1345.0|1.0|99.0|9.0|7.0|12.0|1.0|0.0|0.0|5.0|22.0|21.0|27.0|7.0|3.0|2.0|56.0|5.0|
296.0|41732.0|AK_80|AC_55_S|1400.0|1.0|101.0|10.0|5.0|10.0|2.0|0.0|0.0|5.0|25.0|4.0|33.0|8.0|5.0|2.0|70.0|16.0|
337.0|41732.0|AK_80|AC_55_S|1415.0|1.0|133.0|11.0|6.0|16.0|1.0|0.0|0.0|11.0|16.0|5.0|32.0|2.0|1.0|0.0|90.0|13.0|
361.0|41732.0|AK_80|AC_55_S|1430.0|1.0|142.0|8.0|8.0|9.0|1.0|0.0|0.0|7.0|20.0|3.0|30.0|3.0|0.0|5.0|108.0|17.0|
343.0|41732.0|AK_80|AC_55_S|1445.0|1.0|126.0|5.0|2.0|6.0|2.0|0.0|0.0|2.0|19.0|3.0|23.0|4.0|0.0|2.0|110.0|39.0|
341.0|41732.0|AK_80|AC_55_S|1500.0|1.0|114.0|8.0|9.0|11.0|1.0|0.0|0.0|8.0|15.0|8.0|28.0|8.0|3.0|0.0|94.0|34.0|
288.0|41732.0|AK_80|AC_55_S|1515.0|1.0|115.0|8.0|7.0|7.0|0.0|0.0|0.0|10.0|18.0|5.0|25.0|2.0|5.0|2.0|68.0|16.0|1515-1610 LLUEVE.
313.0|41732.0|AK_80|AC_55_S|1530.0|1.0|123.0|8.0|15.0|10.0|1.0|0.0|0.0|7.0|11.0|11.0|40.0|5.0|2.0|1.0|68.0|11.0|1515-1610 LLUEVE.
317.0|41732.0|AK_80|AC_55_S|1545.0|1.0|106.0|11.0|6.0|7.0|2.0|0.0|0.0|5.0|14.0|4.0|30.0|5.0|7.0|4.0|101.0|15.0|1515-1610 LLUEVE.
337.0|41732.0|AK_80|AC_55_S|1600.0|1.0|144.0|6.0|7.0|11.0|0.0|0.0|0.0|8.0|13.0|8.0|20.0|3.0|8.0|5.0|84.0|20.0|1515-1610 LLUEVE.
342.0|41732.0|AK_80|AC_55_S|1615.0|1.0|117.0|9.0|16.0|12.0|3.0|0.0|0.0|11.0|14.0|4.0|22.0|2.0|5.0|2.0|100.0|25.0|
329.0|41732.0|AK_80|AC_55_S|1630.0|1.0|113.0|10.0|4.0|10.0|3.0|0.0|0.0|7.0|8.0|2.0|26.0|6.0|6.0|2.0|102.0|30.0|
379.0|41732.0|AK_80|AC_55_S|1645.0|1.0|135.0|10.0|9.0|11.0|1.0|0.0|0.0|5.0|14.0|5.0|22.0|1.0|4.0|2.0|136.0|24.0|
454.0|41732.0|AK_80|AC_55_S|1700.0|1.0|137.0|6.0|6.0|8.0|1.0|0.0|0.0|3.0|18.0|12.0|21.0|3.0|5.0|5.0|168.0|61.0|
460.0|41732.0|AK_80|AC_55_S|1715.0|1.0|135.0|8.0|9.0|5.0|2.0|0.0|0.0|8.0|18.0|9.0|22.0|1.0|2.0|1.0|187.0|53.0|
499.0|41732.0|AK_80|AC_55_S|1730.0|1.0|100.0|8.0|17.0|7.0|3.0|0.0|0.0|8.0|21.0|9.0|22.0|0.0|0.0|0.0|225.0|79.0|
499.0|41732.0|AK_80|AC_55_S|1745.0|1.0|95.0|4.0|17.0|10.0|2.0|0.0|0.0|12.0|22.0|9.0|21.0|0.0|0.0|1.0|230.0|76.0|
526.0|41732.0|AK_80|AC_55_S|1800.0|1.0|96.0|5.0|18.0|5.0|1.0|0.0|0.0|9.0|27.0|8.0|19.0|4.0|0.0|0.0|250.0|84.0|
478.0|41732.0|AK_80|AC_55_S|1815.0|1.0|86.0|9.0|15.0|8.0|1.0|0.0|0.0|5.0|20.0|9.0|22.0|2.0|1.0|1.0|219.0|80.0|
572.0|41732.0|AK_80|AC_55_S|1830.0|1.0|97.0|8.0|20.0|12.0|2.0|0.0|0.0|5.0|22.0|4.0|18.0|2.0|0.0|0.0|307.0|75.0|
569.0|41732.0|AK_80|AC_55_S|1845.0|1.0|102.0|9.0|21.0|10.0|1.0|0.0|0.0|11.0|26.0|8.0|22.0|0.0|0.0|0.0|290.0|69.0|
544.0|41732.0|AK_80|AC_55_S|1900.0|1.0|102.0|10.0|17.0|5.0|2.0|0.0|0.0|15.0|26.0|2.0|30.0|1.0|0.0|0.0|260.0|74.0|
532.0|41732.0|AK_80|AC_55_S|1915.0|1.0|114.0|12.0|16.0|5.0|2.0|0.0|0.0|5.0|24.0|12.0|25.0|2.0|2.0|0.0|258.0|55.0|
410.0|41732.0|AK_80|AC_55_S|1930.0|1.0|106.0|10.0|10.0|4.0|2.0|0.0|0.0|7.0|18.0|5.0|24.0|4.0|2.0|2.0|180.0|36.0|
376.0|41732.0|AK_80|AC_55_S|1945.0|1.0|133.0|6.0|11.0|6.0|3.0|0.0|0.0|0.0|13.0|5.0|22.0|1.0|6.0|3.0|139.0|28.0|
405.0|41732.0|AK_80|AC_55_S|2000.0|1.0|137.0|14.0|17.0|5.0|1.0|0.0|0.0|5.0|21.0|5.0|12.0|6.0|5.0|2.0|141.0|34.0|
374.0|41732.0|AK_80|AC_55_S|2015.0|1.0|143.0|8.0|12.0|5.0|2.0|0.0|0.0|1.0|17.0|5.0|14.0|7.0|0.0|5.0|134.0|21.0|
399.0|41732.0|AK_80|AC_55_S|2030.0|1.0|149.0|9.0|12.0|10.0|1.0|0.0|0.0|6.0|11.0|1.0|18.0|9.0|1.0|2.0|144.0|26.0|
334.0|41732.0|AK_80|AC_55_S|2045.0|1.0|104.0|10.0|11.0|9.0|2.0|0.0|0.0|3.0|8.0|2.0|10.0|2.0|4.0|4.0|137.0|28.0|
386.0|41732.0|AK_80|AC_55_S|2100.0|1.0|143.0|12.0|8.0|12.0|2.0|0.0|0.0|1.0|4.0|3.0|10.0|2.0|5.0|2.0|159.0|23.0|2100-2130 LLUEVE.
397.0|41732.0|AK_80|AC_55_S|2115.0|1.0|170.0|12.0|10.0|6.0|1.0|0.0|0.0|0.0|14.0|6.0|10.0|1.0|3.0|0.0|144.0|20.0|2100-2130 LLUEVE.
352.0|41732.0|AK_80|AC_55_S|2130.0|1.0|144.0|7.0|11.0|8.0|2.0|0.0|0.0|0.0|8.0|1.0|6.0|1.0|2.0|2.0|148.0|12.0|
371.0|41732.0|AK_80|AC_55_S|2145.0|1.0|146.0|13.0|12.0|5.0|2.0|0.0|0.0|3.0|9.0|3.0|2.0|2.0|2.0|2.0|153.0|17.0|
248.0|41732.0|AK_80|AC_55_S|2200.0|2.0|137.0|10.0|13.0|8.0|0.0|0.0|0.0|6.0|13.0|10.0|5.0|0.0|2.0|0.0|34.0|10.0|
200.0|41732.0|AK_80|AC_55_S|2215.0|2.0|113.0|4.0|12.0|5.0|0.0|0.0|0.0|3.0|13.0|4.0|2.0|0.0|0.0|0.0|29.0|15.0|
221.0|41732.0|AK_80|AC_55_S|2230.0|2.0|118.0|6.0|12.0|4.0|0.0|0.0|0.0|1.0|21.0|8.0|5.0|2.0|0.0|0.0|38.0|6.0|
185.0|41732.0|AK_80|AC_55_S|2245.0|2.0|91.0|3.0|12.0|7.0|0.0|0.0|0.0|8.0|21.0|10.0|6.0|0.0|0.0|0.0|22.0|5.0|
185.0|41732.0|AK_80|AC_55_S|2300.0|2.0|91.0|1.0|6.0|1.0|0.0|0.0|0.0|4.0|8.0|7.0|16.0|0.0|2.0|0.0|43.0|6.0|
179.0|41732.0|AK_80|AC_55_S|2315.0|2.0|99.0|2.0|8.0|5.0|0.0|0.0|0.0|4.0|14.0|6.0|12.0|1.0|0.0|2.0|25.0|1.0|
156.0|41732.0|AK_80|AC_55_S|2330.0|2.0|95.0|2.0|2.0|0.0|0.0|0.0|0.0|5.0|11.0|1.0|17.0|0.0|0.0|0.0|20.0|3.0|
122.0|41732.0|AK_80|AC_55_S|2345.0|2.0|68.0|3.0|1.0|0.0|0.0|0.0|0.0|5.0|10.0|2.0|17.0|1.0|1.0|1.0|12.0|1.0|
132.0|41732.0|AK_80|AC_55_S|0.0|2.0|86.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|8.0|8.0|0.0|0.0|4.0|10.0|0.0|
124.0|41732.0|AK_80|AC_55_S|15.0|2.0|76.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|14.0|10.0|8.0|0.0|0.0|2.0|11.0|1.0|
99.0|41732.0|AK_80|AC_55_S|30.0|2.0|74.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|6.0|1.0|0.0|1.0|8.0|2.0|
109.0|41732.0|AK_80|AC_55_S|45.0|2.0|73.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|13.0|1.0|0.0|1.0|9.0|4.0|
73.0|41732.0|AK_80|AC_55_S|100.0|2.0|40.0|1.0|0.0|1.0|0.0|0.0|0.0|6.0|5.0|0.0|12.0|0.0|1.0|1.0|6.0|0.0|
82.0|41732.0|AK_80|AC_55_S|115.0|2.0|56.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|5.0|1.0|12.0|1.0|0.0|0.0|4.0|0.0|
85.0|41732.0|AK_80|AC_55_S|130.0|2.0|54.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|4.0|0.0|16.0|1.0|0.0|2.0|4.0|2.0|
77.0|41732.0|AK_80|AC_55_S|145.0|2.0|51.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|6.0|1.0|8.0|0.0|0.0|1.0|5.0|2.0|
90.0|41732.0|AK_80|AC_55_S|200.0|2.0|53.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|8.0|1.0|9.0|1.0|0.0|1.0|12.0|3.0|
78.0|41732.0|AK_80|AC_55_S|215.0|2.0|49.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|13.0|0.0|0.0|1.0|6.0|1.0|
98.0|41732.0|AK_80|AC_55_S|230.0|2.0|60.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|9.0|4.0|7.0|3.0|0.0|0.0|9.0|4.0|
146.0|41732.0|AK_80|AC_55_S|245.0|2.0|90.0|0.0|3.0|1.0|0.0|0.0|0.0|4.0|6.0|9.0|14.0|1.0|2.0|1.0|12.0|3.0|
121.0|41732.0|AK_80|AC_55_S|300.0|2.0|83.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|6.0|4.0|10.0|0.0|1.0|3.0|7.0|3.0|
148.0|41732.0|AK_80|AC_55_S|315.0|2.0|87.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|17.0|3.0|15.0|2.0|2.0|1.0|13.0|4.0|
150.0|41732.0|AK_80|AC_55_S|330.0|2.0|87.0|4.0|3.0|1.0|0.0|0.0|0.0|0.0|14.0|5.0|9.0|2.0|2.0|1.0|17.0|5.0|
154.0|41732.0|AK_80|AC_55_S|345.0|2.0|94.0|6.0|2.0|5.0|0.0|0.0|0.0|3.0|14.0|6.0|5.0|1.0|2.0|2.0|9.0|5.0|
168.0|41732.0|AK_80|AC_55_S|400.0|2.0|100.0|6.0|6.0|3.0|0.0|0.0|0.0|3.0|17.0|5.0|5.0|0.0|1.0|3.0|14.0|5.0|
311.0|41732.0|AK_80|AC_55_S|415.0|2.0|158.0|14.0|18.0|18.0|0.0|0.0|0.0|13.0|21.0|11.0|12.0|1.0|3.0|5.0|32.0|5.0|DATO REVISADO IGUAL AL FORMATO.
316.0|41732.0|AK_80|AC_55_S|430.0|2.0|122.0|17.0|16.0|21.0|0.0|0.0|0.0|21.0|26.0|6.0|14.0|4.0|2.0|1.0|44.0|22.0|
403.0|41732.0|AK_80|AC_55_S|445.0|2.0|186.0|18.0|6.0|25.0|0.0|0.0|0.0|24.0|17.0|10.0|23.0|5.0|3.0|1.0|73.0|12.0|
454.0|41732.0|AK_80|AC_55_S|500.0|2.0|165.0|7.0|21.0|24.0|0.0|0.0|0.0|17.0|24.0|10.0|12.0|7.0|2.0|2.0|150.0|13.0|
542.0|41732.0|AK_80|AC_55_S|515.0|2.0|122.0|9.0|27.0|33.0|0.0|0.0|0.0|9.0|40.0|21.0|20.0|12.0|3.0|11.0|231.0|4.0|
453.0|41732.0|AK_80|AC_55_S|530.0|2.0|97.0|10.0|26.0|27.0|0.0|0.0|0.0|8.0|28.0|20.0|16.0|7.0|2.0|3.0|208.0|1.0|
513.0|41732.0|AK_80|AC_55_S|545.0|2.0|159.0|17.0|33.0|32.0|0.0|0.0|0.0|7.0|25.0|15.0|13.0|11.0|2.0|1.0|195.0|3.0|
529.0|41732.0|AK_80|AC_55_S|600.0|2.0|149.0|17.0|35.0|45.0|0.0|0.0|0.0|4.0|36.0|8.0|2.0|2.0|1.0|0.0|224.0|6.0|600-645 CONGESTIÓN VEHICULAR. 
635.0|41732.0|AK_80|AC_55_S|615.0|2.0|166.0|17.0|31.0|35.0|0.0|0.0|0.0|6.0|35.0|4.0|9.0|1.0|0.0|2.0|321.0|8.0|600-645 CONGESTIÓN VEHICULAR. 
647.0|41732.0|AK_80|AC_55_S|630.0|2.0|203.0|20.0|26.0|28.0|0.0|0.0|0.0|5.0|28.0|5.0|15.0|0.0|0.0|0.0|314.0|3.0|600-645 CONGESTIÓN VEHICULAR. 
661.0|41732.0|AK_80|AC_55_S|645.0|2.0|189.0|17.0|17.0|33.0|0.0|0.0|0.0|11.0|39.0|7.0|20.0|0.0|0.0|0.0|322.0|6.0|
660.0|41732.0|AK_80|AC_55_S|700.0|2.0|197.0|15.0|24.0|27.0|0.0|0.0|0.0|8.0|37.0|6.0|12.0|0.0|0.0|0.0|328.0|6.0|
591.0|41732.0|AK_80|AC_55_S|715.0|2.0|176.0|15.0|21.0|26.0|0.0|0.0|0.0|4.0|36.0|6.0|11.0|0.0|0.0|1.0|291.0|4.0|
627.0|41732.0|AK_80|AC_55_S|730.0|2.0|174.0|17.0|17.0|26.0|0.0|0.0|0.0|4.0|50.0|5.0|21.0|3.0|0.0|0.0|297.0|13.0|
