ESTRUCTURA DE LA BASE DE DATOS||||||||||||||||||||||
FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERAVCIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN|OBSERVACIONES REFERIDAS AL ANÁLISIS DEL COMPORTAMIENTO
41664.0|AK_10|AC_19|445.0|1.0|53.0|1.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|500.0|1.0|47.0|2.0|1.0|10.0|0.0|5.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|1.0||
41664.0|AK_10|AC_19|515.0|1.0|41.0|4.0|1.0|17.0|0.0|4.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|530.0|1.0|34.0|3.0|5.0|23.0|0.0|3.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|13.0|1.0||
41664.0|AK_10|AC_19|545.0|1.0|50.0|8.0|5.0|26.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|4.0||
41664.0|AK_10|AC_19|2200.0|2.0|78.0|11.0|11.0|5.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|2215.0|2.0|85.0|5.0|5.0|2.0|0.0|6.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|13.0|1.0||
41664.0|AK_10|AC_19|2230.0|2.0|70.0|2.0|4.0|3.0|0.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|9.0|1.0||
41664.0|AK_10|AC_19|2245.0|2.0|79.0|2.0|5.0|4.0|0.0|5.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|2300.0|2.0|80.0|4.0|4.0|1.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0||
41664.0|AK_10|AC_19|2315.0|2.0|90.0|1.0|2.0|1.0|0.0|4.0|0.0|3.0|0.0|2.0|0.0|1.0|0.0|0.0|4.0|1.0||
41664.0|AK_10|AC_19|2330.0|2.0|68.0|1.0|5.0|0.0|0.0|1.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|2345.0|2.0|87.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|0.0|2.0|72.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|15.0|2.0|85.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|30.0|2.0|90.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|45.0|2.0|86.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|100.0|2.0|70.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|1.0|0.0||
41664.0|AK_10|AC_19|115.0|2.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|130.0|2.0|70.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|145.0|2.0|53.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|200.0|2.0|50.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|215.0|2.0|47.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|230.0|2.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|245.0|2.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|300.0|2.0|60.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|315.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||
41664.0|AK_10|AC_19|330.0|2.0|40.0|1.0|3.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|8.0|1.0||
41664.0|AK_10|AC_19|345.0|2.0|47.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|400.0|2.0|53.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|2.0|0.0|0.0|0.0|4.0|2.0||
41664.0|AK_10|AC_19|415.0|2.0|44.0|1.0|4.0|0.0|0.0|0.0|0.0|3.0|0.0|4.0|0.0|1.0|0.0|0.0|6.0|1.0||
41664.0|AK_10|AC_19|430.0|2.0|52.0|7.0|3.0|5.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|445.0|2.0|50.0|4.0|19.0|3.0|0.0|6.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|21.0|2.0||
41664.0|AK_10|AC_19|500.0|2.0|43.0|9.0|24.0|10.0|0.0|4.0|0.0|2.0|0.0|3.0|2.0|0.0|0.0|0.0|38.0|2.0||
41664.0|AK_10|AC_19|515.0|2.0|61.0|15.0|42.0|2.0|0.0|3.0|0.0|0.0|0.0|4.0|2.0|1.0|0.0|0.0|74.0|6.0||
41664.0|AK_10|AC_19|530.0|2.0|68.0|16.0|52.0|3.0|0.0|4.0|0.0|2.0|0.0|8.0|0.0|1.0|0.0|0.0|84.0|8.0||
41664.0|AK_10|AC_19|545.0|2.0|76.0|17.0|57.0|4.0|0.0|6.0|1.0|0.0|0.0|4.0|0.0|2.0|0.0|0.0|71.0|12.0||
41664.0|AK_10|AC_19|2200.0|3.0|94.0|12.0|17.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|24.0|1.0||
41664.0|AK_10|AC_19|2215.0|3.0|83.0|13.0|6.0|7.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|18.0|0.0||
41664.0|AK_10|AC_19|2230.0|3.0|102.0|9.0|16.0|5.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|19.0|0.0||
41664.0|AK_10|AC_19|2245.0|3.0|82.0|9.0|16.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|9.0|1.0||
41664.0|AK_10|AC_19|2300.0|3.0|88.0|4.0|7.0|10.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0||
41664.0|AK_10|AC_19|2315.0|3.0|69.0|4.0|4.0|3.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|2330.0|3.0|90.0|4.0|6.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|16.0|1.0||
41664.0|AK_10|AC_19|2345.0|3.0|126.0|3.0|7.0|3.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|0.0|3.0|74.0|1.0|3.0|4.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0||
41664.0|AK_10|AC_19|15.0|3.0|102.0|1.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0||
41664.0|AK_10|AC_19|30.0|3.0|98.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|45.0|3.0|70.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|100.0|3.0|94.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0||
41664.0|AK_10|AC_19|115.0|3.0|93.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0||
41664.0|AK_10|AC_19|130.0|3.0|60.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|145.0|3.0|72.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|200.0|3.0|70.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|215.0|3.0|74.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0||
41664.0|AK_10|AC_19|230.0|3.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|245.0|3.0|54.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|300.0|3.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|315.0|3.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0||
41664.0|AK_10|AC_19|330.0|3.0|44.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|0.0||
41664.0|AK_10|AC_19|345.0|3.0|53.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|400.0|3.0|65.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|415.0|3.0|39.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|430.0|3.0|29.0|4.0|4.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0||
41664.0|AK_10|AC_19|445.0|3.0|46.0|4.0|6.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|0.0|7.0|0.0||
41664.0|AK_10|AC_19|500.0|3.0|41.0|8.0|14.0|4.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|16.0|0.0||
41664.0|AK_10|AC_19|515.0|3.0|41.0|11.0|15.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|25.0|0.0||
41664.0|AK_10|AC_19|530.0|3.0|50.0|12.0|16.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|33.0|1.0||
41664.0|AK_10|AC_19|545.0|3.0|43.0|19.0|19.0|11.0|0.0|0.0|0.0|1.0|0.0|2.0|3.0|0.0|0.0|0.0|33.0|0.0||
41664.0|AK_10|AC_19|2200.0|4.0|72.0|14.0|18.0|13.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|39.0|1.0||
41664.0|AK_10|AC_19|2215.0|4.0|88.0|8.0|9.0|7.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|1.0||
41664.0|AK_10|AC_19|2230.0|4.0|68.0|5.0|10.0|5.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|14.0|0.0||
41664.0|AK_10|AC_19|2245.0|4.0|84.0|8.0|11.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|2300.0|4.0|99.0|3.0|8.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|2.0||
41664.0|AK_10|AC_19|2315.0|4.0|87.0|5.0|8.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0||
41664.0|AK_10|AC_19|2330.0|4.0|95.0|3.0|4.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0||
41664.0|AK_10|AC_19|2345.0|4.0|87.0|4.0|6.0|7.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|0.0|4.0|109.0|3.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|15.0|4.0|124.0|1.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0||
41664.0|AK_10|AC_19|30.0|4.0|107.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|1.0|2.0||
41664.0|AK_10|AC_19|45.0|4.0|134.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|100.0|4.0|132.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0||
41664.0|AK_10|AC_19|115.0|4.0|111.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|4.0|1.0||
41664.0|AK_10|AC_19|130.0|4.0|109.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|145.0|4.0|110.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|200.0|4.0|102.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|215.0|4.0|94.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0||
41664.0|AK_10|AC_19|230.0|4.0|99.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|4.0|1.0||
41664.0|AK_10|AC_19|245.0|4.0|101.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|300.0|4.0|79.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|3.0||
41664.0|AK_10|AC_19|315.0|4.0|61.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|330.0|4.0|52.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0||
41664.0|AK_10|AC_19|345.0|4.0|56.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|400.0|4.0|56.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0||
41664.0|AK_10|AC_19|415.0|4.0|46.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0||
41664.0|AK_10|AC_19|430.0|4.0|34.0|1.0|3.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|445.0|4.0|29.0|2.0|4.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0||
41664.0|AK_10|AC_19|500.0|4.0|41.0|5.0|6.0|7.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|5.0|0.0||
41664.0|AK_10|AC_19|515.0|4.0|32.0|12.0|10.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||
41664.0|AK_10|AC_19|530.0|4.0|44.0|13.0|8.0|6.0|0.0|0.0|0.0|4.0|0.0|2.0|0.0|0.0|0.0|0.0|26.0|1.0||
41664.0|AK_10|AC_19|545.0|4.0|39.0|17.0|8.0|10.0|0.0|0.0|0.0|2.0|0.0|3.0|0.0|0.0|0.0|0.0|11.0|0.0||
41664.0|AK_10|AC_19|600.0|1.0|33.0|10.0|29.0|3.0|0.0|5.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|18.0|4.0||
41664.0|AK_10|AC_19|615.0|1.0|34.0|6.0|41.0|5.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|34.0|3.0||
41664.0|AK_10|AC_19|630.0|1.0|37.0|5.0|38.0|2.0|0.0|5.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|34.0|9.0||
41664.0|AK_10|AC_19|645.0|1.0|45.0|8.0|50.0|2.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|23.0|7.0||
41664.0|AK_10|AC_19|700.0|1.0|40.0|11.0|60.0|3.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|4.0||
41664.0|AK_10|AC_19|715.0|1.0|40.0|10.0|43.0|2.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|29.0|3.0||
41664.0|AK_10|AC_19|730.0|1.0|41.0|11.0|61.0|5.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|23.0|2.0||
41664.0|AK_10|AC_19|745.0|1.0|39.0|8.0|50.0|3.0|0.0|5.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|4.0||
41664.0|AK_10|AC_19|800.0|1.0|33.0|13.0|57.0|5.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|14.0|1.0||
41664.0|AK_10|AC_19|815.0|1.0|46.0|9.0|55.0|4.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|4.0||
41664.0|AK_10|AC_19|830.0|1.0|52.0|13.0|55.0|3.0|0.0|5.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|4.0||
41664.0|AK_10|AC_19|845.0|1.0|61.0|12.0|53.0|3.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|0.0||
41664.0|AK_10|AC_19|900.0|1.0|61.0|13.0|58.0|4.0|0.0|5.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|18.0|1.0||
41664.0|AK_10|AC_19|915.0|1.0|49.0|11.0|48.0|3.0|0.0|4.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|15.0|0.0||
41664.0|AK_10|AC_19|930.0|1.0|45.0|10.0|44.0|4.0|0.0|5.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|20.0|1.0||
41664.0|AK_10|AC_19|945.0|1.0|51.0|11.0|51.0|2.0|0.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|13.0|2.0||
41664.0|AK_10|AC_19|1000.0|1.0|31.0|11.0|45.0|5.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|11.0|0.0||
