|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
94.0|41853.0|KR_14|CL_84_S|500.0|1.0|57.0|2.0|5.0|5.0|7.0|0.0|0.0|1.0|1.0|1.0|3.0|0.0|0.0|0.0|12.0|0.0|EMPEZAMOS CON LLUVIA A LAS 05:00 Y A LAS 7:50 ESCAMPO
120.0|41853.0|KR_14|CL_84_S|515.0|1.0|59.0|3.0|10.0|11.0|9.0|0.0|0.0|6.0|1.0|2.0|1.0|0.0|0.0|1.0|16.0|1.0|
93.0|41853.0|KR_14|CL_84_S|530.0|1.0|39.0|5.0|7.0|8.0|10.0|0.0|0.0|2.0|1.0|2.0|3.0|0.0|0.0|0.0|15.0|1.0|
99.0|41853.0|KR_14|CL_84_S|545.0|1.0|51.0|5.0|6.0|9.0|5.0|0.0|0.0|1.0|2.0|0.0|1.0|0.0|0.0|0.0|19.0|0.0|DEJA DE LLOVER A LAS 5:50
99.0|41853.0|KR_14|CL_84_S|600.0|1.0|41.0|4.0|7.0|10.0|12.0|0.0|0.0|0.0|1.0|1.0|2.0|0.0|0.0|1.0|20.0|0.0|
123.0|41853.0|KR_14|CL_84_S|615.0|1.0|49.0|7.0|17.0|14.0|6.0|0.0|0.0|0.0|0.0|1.0|5.0|0.0|0.0|0.0|23.0|1.0|
105.0|41853.0|KR_14|CL_84_S|630.0|1.0|36.0|4.0|12.0|11.0|8.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|26.0|4.0|
105.0|41853.0|KR_14|CL_84_S|645.0|1.0|36.0|4.0|9.0|14.0|9.0|0.0|0.0|3.0|0.0|1.0|4.0|1.0|0.0|0.0|23.0|1.0|
135.0|41853.0|KR_14|CL_84_S|700.0|1.0|56.0|6.0|16.0|14.0|7.0|0.0|0.0|2.0|0.0|2.0|1.0|0.0|0.0|0.0|27.0|4.0|
163.0|41853.0|KR_14|CL_84_S|715.0|1.0|58.0|7.0|14.0|22.0|9.0|0.0|0.0|3.0|0.0|0.0|5.0|1.0|0.0|0.0|43.0|1.0|
119.0|41853.0|KR_14|CL_84_S|730.0|1.0|46.0|2.0|10.0|17.0|10.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|28.0|3.0|A LAS 7:30 COMIENZA A LLOVER LEVE Y DEJA DE LLOVER A LAS 8:00
153.0|41853.0|KR_14|CL_84_S|745.0|1.0|56.0|6.0|19.0|23.0|6.0|0.0|0.0|3.0|2.0|1.0|7.0|0.0|0.0|1.0|28.0|1.0|
151.0|41853.0|KR_14|CL_84_S|800.0|1.0|66.0|3.0|12.0|18.0|9.0|0.0|0.0|3.0|0.0|3.0|6.0|1.0|0.0|0.0|28.0|2.0|LLUVIA A LAS 8:10
151.0|41853.0|KR_14|CL_84_S|815.0|1.0|67.0|6.0|16.0|15.0|7.0|0.0|0.0|2.0|0.0|1.0|12.0|0.0|0.0|0.0|23.0|2.0|
120.0|41853.0|KR_14|CL_84_S|830.0|1.0|53.0|7.0|8.0|10.0|6.0|0.0|0.0|1.0|1.0|5.0|4.0|2.0|0.0|0.0|22.0|1.0|
112.0|41853.0|KR_14|CL_84_S|845.0|1.0|58.0|0.0|9.0|15.0|6.0|0.0|0.0|2.0|0.0|2.0|6.0|1.0|0.0|0.0|13.0|0.0|
141.0|41853.0|KR_14|CL_84_S|900.0|1.0|59.0|3.0|17.0|19.0|7.0|0.0|0.0|1.0|0.0|2.0|7.0|0.0|0.0|0.0|26.0|0.0|
159.0|41853.0|KR_14|CL_84_S|915.0|1.0|62.0|7.0|12.0|16.0|4.0|0.0|0.0|1.0|0.0|1.0|7.0|0.0|0.0|0.0|30.0|19.0|
134.0|41853.0|KR_14|CL_84_S|930.0|1.0|67.0|6.0|9.0|15.0|4.0|0.0|0.0|2.0|0.0|1.0|9.0|0.0|0.0|0.0|21.0|0.0|
129.0|41853.0|KR_14|CL_84_S|945.0|1.0|51.0|3.0|17.0|15.0|5.0|0.0|0.0|0.0|0.0|2.0|10.0|1.0|0.0|0.0|20.0|5.0|
143.0|41853.0|KR_14|CL_84_S|1000.0|1.0|73.0|6.0|11.0|14.0|4.0|0.0|0.0|0.0|0.0|4.0|11.0|0.0|1.0|0.0|19.0|0.0|
121.0|41853.0|KR_14|CL_84_S|1015.0|1.0|61.0|2.0|8.0|11.0|2.0|0.0|0.0|3.0|0.0|2.0|7.0|0.0|0.0|0.0|24.0|1.0|
120.0|41853.0|KR_14|CL_84_S|1030.0|1.0|53.0|6.0|11.0|15.0|5.0|0.0|0.0|2.0|0.0|5.0|3.0|2.0|0.0|0.0|18.0|0.0|A LAS 10:38 PROSECION DE LA VIRGEN DEL CARMEN
146.0|41853.0|KR_14|CL_84_S|1045.0|1.0|69.0|2.0|15.0|13.0|3.0|0.0|0.0|1.0|0.0|3.0|16.0|1.0|0.0|0.0|23.0|0.0|AUMENTA VOLUMEN DE CAMIONES 2 EJES GRANDE POR PROCESIÓN.
150.0|41853.0|KR_14|CL_84_S|1100.0|1.0|66.0|5.0|21.0|12.0|5.0|0.0|0.0|1.0|0.0|3.0|8.0|3.0|0.0|0.0|24.0|2.0|
138.0|41853.0|KR_14|CL_84_S|1115.0|1.0|78.0|3.0|4.0|10.0|3.0|0.0|0.0|0.0|1.0|4.0|7.0|0.0|0.0|0.0|26.0|2.0|
162.0|41853.0|KR_14|CL_84_S|1130.0|1.0|83.0|5.0|17.0|14.0|3.0|0.0|0.0|1.0|0.0|2.0|7.0|0.0|0.0|0.0|27.0|3.0|
153.0|41853.0|KR_14|CL_84_S|1145.0|1.0|78.0|7.0|14.0|16.0|7.0|0.0|0.0|1.0|1.0|3.0|4.0|0.0|0.0|0.0|21.0|1.0|
159.0|41853.0|KR_14|CL_84_S|1200.0|1.0|93.0|2.0|6.0|11.0|4.0|0.0|0.0|1.0|0.0|2.0|6.0|1.0|0.0|0.0|32.0|1.0|DURANTE TODO EL TURNO SE PRESENTO LLOVIZNAS
152.0|41853.0|KR_14|CL_84_S|1215.0|1.0|81.0|4.0|6.0|12.0|4.0|0.0|0.0|2.0|2.0|5.0|5.0|1.0|0.0|0.0|28.0|2.0|
166.0|41853.0|KR_14|CL_84_S|1230.0|1.0|82.0|4.0|17.0|12.0|5.0|0.0|0.0|2.0|0.0|4.0|4.0|0.0|0.0|0.0|36.0|0.0|
181.0|41853.0|KR_14|CL_84_S|1245.0|1.0|93.0|2.0|9.0|18.0|4.0|0.0|0.0|1.0|0.0|3.0|7.0|1.0|0.0|0.0|42.0|1.0|
173.0|41853.0|KR_14|CL_84_S|1300.0|1.0|82.0|4.0|11.0|11.0|3.0|0.0|0.0|2.0|0.0|3.0|10.0|0.0|1.0|0.0|45.0|1.0|
166.0|41853.0|KR_14|CL_84_S|1315.0|1.0|83.0|2.0|15.0|15.0|3.0|0.0|0.0|1.0|0.0|2.0|8.0|0.0|0.0|0.0|37.0|0.0|
183.0|41853.0|KR_14|CL_84_S|1330.0|1.0|79.0|4.0|10.0|13.0|6.0|0.0|0.0|1.0|1.0|6.0|11.0|0.0|0.0|0.0|48.0|4.0|
173.0|41853.0|KR_14|CL_84_S|1345.0|1.0|91.0|3.0|7.0|12.0|5.0|0.0|0.0|4.0|1.0|3.0|3.0|0.0|0.0|0.0|42.0|2.0|
170.0|41853.0|KR_14|CL_84_S|1400.0|1.0|89.0|5.0|8.0|15.0|3.0|0.0|0.0|0.0|0.0|4.0|4.0|1.0|0.0|0.0|39.0|2.0|
200.0|41853.0|KR_14|CL_84_S|1415.0|1.0|98.0|4.0|8.0|17.0|8.0|0.0|0.0|3.0|0.0|6.0|5.0|1.0|0.0|0.0|50.0|0.0|
197.0|41853.0|KR_14|CL_84_S|1430.0|1.0|93.0|4.0|13.0|16.0|5.0|0.0|0.0|0.0|1.0|1.0|5.0|2.0|0.0|0.0|54.0|3.0|
213.0|41853.0|KR_14|CL_84_S|1445.0|1.0|107.0|4.0|13.0|18.0|3.0|0.0|0.0|4.0|0.0|4.0|8.0|0.0|0.0|0.0|51.0|1.0|
195.0|41853.0|KR_14|CL_84_S|1500.0|1.0|100.0|4.0|10.0|9.0|7.0|0.0|0.0|1.0|0.0|4.0|6.0|0.0|0.0|0.0|49.0|5.0|
