|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
166.0|41856.0|KR_77G|CL_59_S|2200.0|1.0|76.0|6.0|3.0|2.0|3.0|0.0|0.0|0.0|13.0|3.0|11.0|3.0|0.0|0.0|45.0|1.0|
163.0|41856.0|KR_77G|CL_59_S|2215.0|1.0|60.0|2.0|2.0|1.0|6.0|0.0|0.0|2.0|19.0|3.0|7.0|1.0|1.0|4.0|52.0|3.0|
175.0|41856.0|KR_77G|CL_59_S|2230.0|1.0|67.0|1.0|1.0|1.0|6.0|0.0|0.0|4.0|12.0|2.0|4.0|4.0|1.0|1.0|65.0|6.0|
159.0|41856.0|KR_77G|CL_59_S|2245.0|1.0|65.0|5.0|0.0|2.0|4.0|0.0|0.0|2.0|14.0|1.0|4.0|3.0|1.0|2.0|54.0|2.0|
139.0|41856.0|KR_77G|CL_59_S|2300.0|1.0|55.0|1.0|1.0|0.0|4.0|0.0|0.0|2.0|21.0|1.0|6.0|0.0|0.0|4.0|41.0|3.0|
132.0|41856.0|KR_77G|CL_59_S|2315.0|1.0|69.0|1.0|2.0|0.0|3.0|0.0|0.0|0.0|8.0|2.0|3.0|1.0|1.0|5.0|32.0|5.0|
107.0|41856.0|KR_77G|CL_59_S|2330.0|1.0|51.0|2.0|0.0|0.0|3.0|0.0|0.0|2.0|12.0|1.0|3.0|0.0|1.0|4.0|27.0|1.0|
83.0|41856.0|KR_77G|CL_59_S|2345.0|1.0|35.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|13.0|1.0|7.0|2.0|0.0|1.0|19.0|1.0|
93.0|41856.0|KR_77G|CL_59_S|0.0|1.0|60.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|2.0|3.0|0.0|0.0|2.0|16.0|1.0|
65.0|41856.0|KR_77G|CL_59_S|15.0|1.0|35.0|0.0|1.0|1.0|2.0|0.0|0.0|1.0|6.0|0.0|5.0|1.0|0.0|1.0|11.0|1.0|
50.0|41856.0|KR_77G|CL_59_S|30.0|1.0|26.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0|3.0|2.0|0.0|2.0|9.0|1.0|
66.0|41856.0|KR_77G|CL_59_S|45.0|1.0|38.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|2.0|5.0|1.0|1.0|3.0|7.0|0.0|
48.0|41856.0|KR_77G|CL_59_S|100.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|6.0|2.0|0.0|2.0|5.0|0.0|
58.0|41856.0|KR_77G|CL_59_S|115.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|2.0|5.0|9.0|2.0|0.0|5.0|1.0|
51.0|41856.0|KR_77G|CL_59_S|130.0|1.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|7.0|9.0|1.0|3.0|1.0|0.0|
51.0|41856.0|KR_77G|CL_59_S|145.0|1.0|23.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|6.0|3.0|4.0|2.0|1.0|0.0|9.0|1.0|
59.0|41856.0|KR_77G|CL_59_S|200.0|1.0|34.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|3.0|3.0|2.0|3.0|1.0|1.0|7.0|2.0|
49.0|41856.0|KR_77G|CL_59_S|215.0|1.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|10.0|0.0|8.0|1.0|1.0|1.0|3.0|1.0|
60.0|41856.0|KR_77G|CL_59_S|230.0|1.0|24.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|3.0|13.0|3.0|5.0|3.0|2.0|0.0|
49.0|41856.0|KR_77G|CL_59_S|245.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|2.0|8.0|4.0|1.0|1.0|1.0|0.0|
54.0|41856.0|KR_77G|CL_59_S|300.0|1.0|31.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|6.0|0.0|2.0|4.0|4.0|0.0|
85.0|41856.0|KR_77G|CL_59_S|315.0|1.0|41.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|12.0|4.0|9.0|3.0|1.0|4.0|9.0|0.0|
100.0|41856.0|KR_77G|CL_59_S|330.0|1.0|50.0|1.0|2.0|1.0|1.0|0.0|0.0|0.0|13.0|4.0|10.0|5.0|1.0|4.0|8.0|0.0|
116.0|41856.0|KR_77G|CL_59_S|345.0|1.0|48.0|1.0|0.0|2.0|4.0|0.0|0.0|2.0|13.0|4.0|16.0|8.0|2.0|3.0|13.0|0.0|
106.0|41856.0|KR_77G|CL_59_S|400.0|1.0|49.0|2.0|1.0|4.0|3.0|0.0|0.0|4.0|17.0|1.0|3.0|2.0|2.0|7.0|10.0|1.0|
117.0|41856.0|KR_77G|CL_59_S|415.0|1.0|54.0|4.0|1.0|2.0|7.0|0.0|0.0|2.0|20.0|0.0|10.0|2.0|1.0|5.0|7.0|2.0|
121.0|41856.0|KR_77G|CL_59_S|430.0|1.0|50.0|4.0|1.0|3.0|4.0|0.0|0.0|9.0|18.0|3.0|8.0|4.0|0.0|6.0|9.0|2.0|
161.0|41856.0|KR_77G|CL_59_S|445.0|1.0|77.0|4.0|2.0|4.0|3.0|0.0|0.0|18.0|15.0|2.0|10.0|1.0|3.0|5.0|13.0|4.0|
274.0|41856.0|KR_77G|CL_59_S|500.0|1.0|140.0|5.0|2.0|3.0|11.0|0.0|0.0|14.0|21.0|1.0|8.0|2.0|2.0|6.0|52.0|7.0|A LAS 05:05 HORAS AUMENTA EL VOLUMEN VEHICULAR POR INICIO DE ACTIVIDADES LABORALES
269.0|41856.0|KR_77G|CL_59_S|515.0|1.0|136.0|3.0|2.0|3.0|3.0|0.0|0.0|6.0|15.0|3.0|9.0|5.0|1.0|5.0|71.0|7.0|
236.0|41856.0|KR_77G|CL_59_S|530.0|1.0|120.0|5.0|0.0|2.0|4.0|0.0|0.0|7.0|8.0|2.0|13.0|5.0|0.0|2.0|65.0|3.0|
268.0|41856.0|KR_77G|CL_59_S|545.0|1.0|126.0|4.0|4.0|7.0|6.0|0.0|0.0|6.0|7.0|2.0|10.0|4.0|1.0|6.0|83.0|2.0|
309.0|41856.0|KR_77G|CL_59_S|600.0|1.0|130.0|2.0|1.0|3.0|3.0|0.0|0.0|5.0|13.0|2.0|9.0|1.0|3.0|2.0|135.0|0.0|
396.0|41856.0|KR_77G|CL_59_S|615.0|1.0|113.0|8.0|5.0|2.0|3.0|0.0|0.0|5.0|27.0|7.0|12.0|3.0|0.0|1.0|210.0|0.0|EN EL PERIODO DE LAS 06:15-07:00 SE INCREMENTA EL VOLUMEN EN MOTOS POR HORA PICO E INCIO DE JORNADA LABORAL
402.0|41856.0|KR_77G|CL_59_S|630.0|1.0|115.0|7.0|4.0|2.0|2.0|0.0|0.0|4.0|35.0|2.0|12.0|1.0|1.0|2.0|206.0|9.0|
377.0|41856.0|KR_77G|CL_59_S|645.0|1.0|91.0|4.0|4.0|1.0|5.0|0.0|0.0|12.0|26.0|8.0|11.0|0.0|0.0|0.0|205.0|10.0|AUMENTAN EL PASO RUTAS ESCOLARES Y EMPRESARIALES.
414.0|41856.0|KR_77G|CL_59_S|700.0|1.0|125.0|4.0|1.0|1.0|6.0|0.0|0.0|3.0|18.0|5.0|8.0|0.0|0.0|0.0|230.0|13.0|
367.0|41856.0|KR_77G|CL_59_S|715.0|1.0|98.0|3.0|1.0|2.0|7.0|0.0|0.0|3.0|13.0|4.0|11.0|3.0|0.0|0.0|221.0|1.0|
287.0|41856.0|KR_77G|CL_59_S|730.0|1.0|80.0|2.0|4.0|1.0|5.0|0.0|0.0|3.0|38.0|5.0|11.0|0.0|0.0|0.0|136.0|2.0|
282.0|41856.0|KR_77G|CL_59_S|745.0|1.0|87.0|5.0|3.0|3.0|7.0|0.0|0.0|0.0|21.0|1.0|11.0|1.0|0.0|2.0|138.0|3.0|
290.0|41856.0|KR_77G|CL_59_S|800.0|1.0|88.0|5.0|2.0|0.0|7.0|0.0|0.0|6.0|41.0|3.0|17.0|0.0|0.0|0.0|114.0|7.0|
