|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
434.0|41902.0|AK_45|AC_127|2200.0|1.0|380.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|9.0|1.0|0.0|1.0|40.0|0.0|
458.0|41902.0|AK_45|AC_127|2215.0|1.0|397.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|2.0|1.0|3.0|0.0|0.0|1.0|49.0|2.0|
468.0|41902.0|AK_45|AC_127|2230.0|1.0|431.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|4.0|0.0|0.0|0.0|24.0|3.0|
399.0|41902.0|AK_45|AC_127|2245.0|1.0|353.0|0.0|2.0|0.0|0.0|0.0|0.0|10.0|0.0|3.0|0.0|0.0|0.0|1.0|30.0|0.0|
405.0|41902.0|AK_45|AC_127|2300.0|1.0|359.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|6.0|0.0|1.0|0.0|32.0|2.0|
369.0|41902.0|AK_45|AC_127|2315.0|1.0|341.0|0.0|3.0|1.0|0.0|0.0|0.0|5.0|0.0|1.0|3.0|0.0|0.0|0.0|15.0|0.0|
348.0|41902.0|AK_45|AC_127|2330.0|1.0|317.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|3.0|1.0|0.0|0.0|24.0|1.0|
335.0|41902.0|AK_45|AC_127|2345.0|1.0|309.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|1.0|0.0|0.0|20.0|0.0|
322.0|41902.0|AK_45|AC_127|0.0|1.0|302.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|14.0|0.0|
386.0|41902.0|AK_45|AC_127|15.0|1.0|356.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|26.0|0.0|
263.0|41902.0|AK_45|AC_127|30.0|1.0|231.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|7.0|0.0|0.0|1.0|19.0|0.0|
219.0|41902.0|AK_45|AC_127|45.0|1.0|204.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|10.0|0.0|
244.0|41902.0|AK_45|AC_127|100.0|1.0|225.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|3.0|0.0|0.0|0.0|14.0|0.0|
244.0|41902.0|AK_45|AC_127|115.0|1.0|229.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|1.0|0.0|0.0|10.0|0.0|
220.0|41902.0|AK_45|AC_127|130.0|1.0|203.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|15.0|0.0|
212.0|41902.0|AK_45|AC_127|145.0|1.0|198.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|0.0|0.0|8.0|0.0|
198.0|41902.0|AK_45|AC_127|200.0|1.0|182.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|13.0|0.0|
192.0|41902.0|AK_45|AC_127|215.0|1.0|173.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|1.0|15.0|0.0|
173.0|41902.0|AK_45|AC_127|230.0|1.0|149.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|5.0|0.0|0.0|0.0|16.0|0.0|
169.0|41902.0|AK_45|AC_127|245.0|1.0|150.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|5.0|0.0|1.0|0.0|11.0|0.0|
178.0|41902.0|AK_45|AC_127|300.0|1.0|162.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|1.0|0.0|1.0|9.0|0.0|
171.0|41902.0|AK_45|AC_127|315.0|1.0|155.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|1.0|0.0|11.0|0.0|
204.0|41902.0|AK_45|AC_127|330.0|1.0|182.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|1.0|0.0|0.0|12.0|1.0|
167.0|41902.0|AK_45|AC_127|345.0|1.0|149.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|1.0|0.0|0.0|13.0|0.0|
162.0|41902.0|AK_45|AC_127|400.0|1.0|142.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|3.0|0.0|3.0|0.0|0.0|0.0|3.0|4.0|
146.0|41902.0|AK_45|AC_127|415.0|1.0|139.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|5.0|0.0|
155.0|41902.0|AK_45|AC_127|430.0|1.0|136.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|7.0|0.0|0.0|3.0|7.0|0.0|
171.0|41902.0|AK_45|AC_127|445.0|1.0|147.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|9.0|2.0|0.0|0.0|11.0|0.0|
179.0|41902.0|AK_45|AC_127|500.0|1.0|139.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|15.0|4.0|0.0|2.0|14.0|0.0|
210.0|41902.0|AK_45|AC_127|515.0|1.0|155.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|0.0|2.0|11.0|0.0|2.0|3.0|27.0|1.0|
237.0|41902.0|AK_45|AC_127|530.0|1.0|182.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|5.0|9.0|0.0|3.0|2.0|25.0|8.0|
326.0|41902.0|AK_45|AC_127|545.0|1.0|253.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|4.0|9.0|19.0|3.0|0.0|0.0|26.0|2.0|
375.0|41902.0|AK_45|AC_127|600.0|1.0|303.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|3.0|14.0|4.0|3.0|1.0|39.0|2.0|
432.0|41902.0|AK_45|AC_127|615.0|1.0|354.0|0.0|0.0|1.0|0.0|0.0|0.0|11.0|0.0|2.0|13.0|5.0|0.0|0.0|45.0|1.0|LLUVIA DE 610 A 1000
535.0|41902.0|AK_45|AC_127|630.0|1.0|431.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|3.0|20.0|5.0|1.0|0.0|62.0|1.0|LLUVIA DE 610 A 1000
621.0|41902.0|AK_45|AC_127|645.0|1.0|514.0|0.0|0.0|0.0|0.0|0.0|0.0|24.0|0.0|4.0|15.0|1.0|2.0|2.0|59.0|0.0|LLUVIA DE 610 A 1000
626.0|41902.0|AK_45|AC_127|700.0|1.0|547.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|3.0|14.0|1.0|0.0|3.0|45.0|1.0|LLUVIA DE 610 A 1000
602.0|41902.0|AK_45|AC_127|715.0|1.0|523.0|0.0|1.0|0.0|0.0|0.0|0.0|7.0|0.0|9.0|9.0|2.0|0.0|1.0|49.0|1.0|LLUVIA DE 610 A 1000
670.0|41902.0|AK_45|AC_127|730.0|1.0|574.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|5.0|10.0|3.0|1.0|1.0|70.0|0.0|LLUVIA DE 610 A 1000
682.0|41902.0|AK_45|AC_127|745.0|1.0|593.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|6.0|10.0|2.0|1.0|3.0|62.0|1.0|LLUVIA DE 610 A 1000
656.0|41902.0|AK_45|AC_127|800.0|1.0|557.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|3.0|15.0|1.0|1.0|0.0|69.0|0.0|LLUVIA DE 610 A 1000
665.0|41902.0|AK_45|AC_127|815.0|1.0|570.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|3.0|16.0|3.0|1.0|0.0|60.0|0.0|LLUVIA DE 610 A 1000
656.0|41902.0|AK_45|AC_127|830.0|1.0|563.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|7.0|14.0|2.0|0.0|1.0|62.0|0.0|LLUVIA DE 610 A 1000
