|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
461.0|41697.0|AK_86|AC_43_S|2200.0|1.0|202.0|15.0|17.0|11.0|3.0|0.0|0.0|3.0|5.0|4.0|8.0|4.0|0.0|0.0|186.0|3.0|
470.0|41697.0|AK_86|AC_43_S|2215.0|1.0|188.0|22.0|7.0|11.0|1.0|0.0|0.0|10.0|3.0|2.0|7.0|1.0|1.0|1.0|213.0|3.0|
434.0|41697.0|AK_86|AC_43_S|2230.0|1.0|181.0|16.0|6.0|14.0|4.0|0.0|0.0|25.0|1.0|1.0|6.0|0.0|0.0|0.0|175.0|5.0|
381.0|41697.0|AK_86|AC_43_S|2245.0|1.0|200.0|21.0|8.0|7.0|1.0|0.0|0.0|11.0|2.0|7.0|10.0|3.0|0.0|0.0|111.0|0.0|
372.0|41697.0|AK_86|AC_43_S|2300.0|1.0|198.0|26.0|20.0|10.0|3.0|0.0|0.0|8.0|1.0|2.0|7.0|1.0|1.0|1.0|88.0|6.0|
224.0|41697.0|AK_86|AC_43_S|2315.0|1.0|136.0|15.0|6.0|3.0|3.0|0.0|0.0|3.0|1.0|2.0|4.0|0.0|0.0|0.0|49.0|2.0|
219.0|41697.0|AK_86|AC_43_S|2330.0|1.0|123.0|13.0|10.0|2.0|2.0|0.0|0.0|5.0|1.0|0.0|2.0|0.0|1.0|2.0|57.0|1.0|
194.0|41697.0|AK_86|AC_43_S|2345.0|1.0|107.0|5.0|7.0|5.0|4.0|0.0|0.0|6.0|0.0|0.0|9.0|1.0|2.0|1.0|41.0|6.0|
173.0|41697.0|AK_86|AC_43_S|0.0|1.0|94.0|8.0|6.0|3.0|3.0|0.0|0.0|1.0|1.0|3.0|0.0|0.0|1.0|0.0|49.0|4.0|
189.0|41697.0|AK_86|AC_43_S|15.0|1.0|102.0|5.0|2.0|2.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|4.0|0.0|0.0|61.0|4.0|
139.0|41697.0|AK_86|AC_43_S|30.0|1.0|91.0|4.0|4.0|2.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|2.0|1.0|0.0|28.0|1.0|
105.0|41697.0|AK_86|AC_43_S|45.0|1.0|74.0|1.0|1.0|1.0|0.0|0.0|0.0|4.0|0.0|0.0|3.0|2.0|0.0|1.0|17.0|1.0|
126.0|41697.0|AK_86|AC_43_S|100.0|1.0|72.0|1.0|1.0|0.0|0.0|0.0|0.0|6.0|2.0|2.0|4.0|1.0|0.0|0.0|37.0|0.0|
