|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
221.0|41724.0|KR_13|AC_53|600.0|1.0|153.0|20.0|12.0|24.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
318.0|41724.0|KR_13|AC_53|615.0|1.0|197.0|25.0|22.0|30.0|0.0|0.0|0.0|6.0|0.0|2.0|1.0|0.0|0.0|0.0|30.0|5.0|
339.0|41724.0|KR_13|AC_53|630.0|1.0|223.0|23.0|17.0|23.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|46.0|1.0|
391.0|41724.0|KR_13|AC_53|645.0|1.0|247.0|29.0|18.0|26.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|65.0|0.0|
393.0|41724.0|KR_13|AC_53|700.0|1.0|232.0|39.0|15.0|31.0|0.0|0.0|0.0|8.0|0.0|0.0|1.0|0.0|0.0|0.0|65.0|2.0|
390.0|41724.0|KR_13|AC_53|715.0|1.0|254.0|34.0|20.0|32.0|0.0|0.0|0.0|4.0|0.0|0.0|5.0|0.0|0.0|0.0|41.0|0.0|
372.0|41724.0|KR_13|AC_53|730.0|1.0|226.0|25.0|16.0|34.0|0.0|0.0|0.0|4.0|0.0|1.0|5.0|0.0|0.0|0.0|60.0|1.0|
364.0|41724.0|KR_13|AC_53|745.0|1.0|217.0|30.0|17.0|34.0|0.0|0.0|0.0|5.0|0.0|1.0|2.0|0.0|0.0|0.0|58.0|0.0|
350.0|41724.0|KR_13|AC_53|800.0|1.0|213.0|24.0|18.0|29.0|0.0|0.0|0.0|4.0|0.0|2.0|3.0|0.0|0.0|0.0|56.0|1.0|
329.0|41724.0|KR_13|AC_53|815.0|1.0|186.0|32.0|18.0|36.0|0.0|0.0|0.0|5.0|0.0|1.0|5.0|3.0|0.0|0.0|42.0|1.0|
307.0|41724.0|KR_13|AC_53|830.0|1.0|176.0|23.0|23.0|36.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|0.0|39.0|3.0|
287.0|41724.0|KR_13|AC_53|845.0|1.0|141.0|31.0|34.0|27.0|0.0|0.0|0.0|2.0|0.0|3.0|2.0|0.0|0.0|0.0|45.0|2.0|
245.0|41724.0|KR_13|AC_53|1700.0|1.0|103.0|21.0|17.0|30.0|0.0|0.0|0.0|2.0|0.0|3.0|2.0|0.0|0.0|0.0|67.0|0.0|
