317.0|41781.0|KR_77G|CL_59_S|615.0|1.0|100.0|2.0|1.0|3.0|1.0|0.0|0.0|4.0|36.0|2.0|16.0|0.0|0.0|3.0|146.0|3.0|
312.0|41781.0|KR_77G|CL_59_S|630.0|1.0|107.0|7.0|1.0|3.0|6.0|0.0|0.0|6.0|31.0|2.0|16.0|0.0|0.0|0.0|123.0|10.0|
312.0|41781.0|KR_77G|CL_59_S|645.0|1.0|94.0|3.0|2.0|2.0|3.0|0.0|0.0|5.0|22.0|4.0|12.0|1.0|0.0|2.0|150.0|12.0|
276.0|41781.0|KR_77G|CL_59_S|700.0|1.0|90.0|5.0|1.0|1.0|4.0|0.0|0.0|3.0|31.0|1.0|15.0|0.0|0.0|0.0|121.0|4.0|
249.0|41781.0|KR_77G|CL_59_S|715.0|1.0|70.0|3.0|1.0|1.0|6.0|0.0|0.0|5.0|22.0|1.0|15.0|2.0|0.0|0.0|120.0|3.0|
268.0|41781.0|KR_77G|CL_59_S|730.0|1.0|90.0|5.0|1.0|3.0|9.0|0.0|0.0|3.0|26.0|5.0|13.0|1.0|0.0|2.0|108.0|2.0|
244.0|41781.0|KR_77G|CL_59_S|745.0|1.0|83.0|5.0|2.0|1.0|8.0|0.0|0.0|2.0|22.0|2.0|14.0|0.0|0.0|1.0|102.0|2.0|
212.0|41781.0|KR_77G|CL_59_S|800.0|1.0|83.0|4.0|3.0|2.0|6.0|0.0|0.0|1.0|32.0|4.0|8.0|2.0|0.0|0.0|66.0|1.0|
217.0|41781.0|KR_77G|CL_59_S|815.0|1.0|87.0|4.0|2.0|2.0|7.0|0.0|0.0|2.0|30.0|3.0|11.0|0.0|0.0|0.0|65.0|4.0|
218.0|41781.0|KR_77G|CL_59_S|830.0|1.0|112.0|2.0|1.0|2.0|5.0|0.0|0.0|0.0|26.0|2.0|11.0|7.0|2.0|4.0|40.0|4.0|
201.0|41781.0|KR_77G|CL_59_S|845.0|1.0|107.0|5.0|1.0|2.0|4.0|0.0|0.0|3.0|24.0|2.0|8.0|3.0|1.0|1.0|37.0|3.0|
271.0|41781.0|KR_77G|CL_59_S|900.0|1.0|134.0|4.0|1.0|2.0|2.0|0.0|0.0|1.0|32.0|1.0|9.0|2.0|0.0|0.0|80.0|3.0|
197.0|41781.0|KR_77G|CL_59_S|915.0|1.0|95.0|5.0|2.0|2.0|3.0|0.0|0.0|1.0|21.0|2.0|7.0|0.0|0.0|0.0|56.0|3.0|
214.0|41781.0|KR_77G|CL_59_S|930.0|1.0|119.0|4.0|1.0|0.0|3.0|0.0|0.0|0.0|19.0|4.0|8.0|0.0|0.0|0.0|48.0|8.0|
191.0|41781.0|KR_77G|CL_59_S|945.0|1.0|104.0|3.0|3.0|1.0|1.0|0.0|0.0|1.0|19.0|3.0|8.0|1.0|1.0|1.0|41.0|4.0|
197.0|41781.0|KR_77G|CL_59_S|1000.0|1.0|98.0|4.0|0.0|3.0|2.0|0.0|0.0|0.0|22.0|2.0|18.0|4.0|3.0|0.0|41.0|0.0|
208.0|41781.0|KR_77G|CL_59_S|1015.0|1.0|107.0|2.0|2.0|1.0|5.0|0.0|0.0|1.0|19.0|5.0|17.0|2.0|2.0|2.0|39.0|4.0|
226.0|41781.0|KR_77G|CL_59_S|1030.0|1.0|111.0|5.0|3.0|2.0|3.0|0.0|0.0|2.0|20.0|6.0|18.0|2.0|3.0|1.0|47.0|3.0|
188.0|41781.0|KR_77G|CL_59_S|1045.0|1.0|95.0|5.0|2.0|1.0|5.0|0.0|0.0|3.0|13.0|4.0|16.0|7.0|2.0|2.0|32.0|1.0|
194.0|41781.0|KR_77G|CL_59_S|1100.0|1.0|97.0|4.0|2.0|1.0|2.0|0.0|0.0|2.0|17.0|7.0|12.0|4.0|6.0|2.0|38.0|0.0|
203.0|41781.0|KR_77G|CL_59_S|1115.0|1.0|92.0|4.0|2.0|4.0|5.0|0.0|0.0|5.0|15.0|7.0|16.0|4.0|2.0|4.0|43.0|0.0|1115-1120 CHOQUE SIMPLE AFECTA MOVILIDAD.
185.0|41781.0|KR_77G|CL_59_S|1130.0|1.0|95.0|4.0|0.0|2.0|2.0|0.0|0.0|2.0|11.0|0.0|17.0|4.0|5.0|4.0|39.0|0.0|
203.0|41781.0|KR_77G|CL_59_S|1145.0|1.0|100.0|3.0|2.0|2.0|3.0|0.0|0.0|3.0|16.0|1.0|14.0|3.0|5.0|4.0|45.0|2.0|
213.0|41781.0|KR_77G|CL_59_S|1200.0|1.0|107.0|2.0|1.0|2.0|2.0|0.0|0.0|7.0|17.0|2.0|12.0|4.0|5.0|2.0|48.0|2.0|
213.0|41781.0|KR_77G|CL_59_S|1215.0|1.0|108.0|4.0|2.0|5.0|3.0|0.0|0.0|4.0|11.0|3.0|14.0|3.0|2.0|2.0|50.0|2.0|
189.0|41781.0|KR_77G|CL_59_S|1230.0|1.0|90.0|4.0|1.0|0.0|2.0|0.0|0.0|4.0|20.0|4.0|13.0|2.0|2.0|1.0|43.0|3.0|
253.0|41781.0|KR_77G|CL_59_S|1245.0|1.0|123.0|5.0|2.0|3.0|3.0|0.0|0.0|4.0|25.0|0.0|13.0|2.0|2.0|3.0|66.0|2.0|
205.0|41781.0|KR_77G|CL_59_S|1300.0|1.0|99.0|3.0|1.0|1.0|2.0|0.0|0.0|3.0|23.0|4.0|10.0|3.0|2.0|2.0|51.0|1.0|
191.0|41781.0|KR_77G|CL_59_S|1315.0|1.0|76.0|2.0|2.0|3.0|3.0|0.0|0.0|1.0|18.0|2.0|11.0|2.0|1.0|4.0|63.0|3.0|
178.0|41781.0|KR_77G|CL_59_S|1330.0|1.0|86.0|2.0|2.0|1.0|2.0|0.0|0.0|0.0|12.0|1.0|13.0|3.0|1.0|4.0|51.0|0.0|
208.0|41781.0|KR_77G|CL_59_S|1345.0|1.0|121.0|2.0|1.0|1.0|3.0|0.0|0.0|5.0|13.0|0.0|12.0|4.0|4.0|2.0|40.0|0.0|
205.0|41781.0|KR_77G|CL_59_S|1400.0|1.0|104.0|4.0|5.0|2.0|3.0|0.0|0.0|3.0|10.0|3.0|7.0|7.0|3.0|1.0|53.0|0.0|INICIA TURNO CON CONGESTIÓN HASTA LAS 1510.
165.0|41781.0|KR_77G|CL_59_S|1415.0|1.0|77.0|3.0|1.0|0.0|1.0|0.0|0.0|5.0|10.0|1.0|10.0|3.0|2.0|5.0|47.0|0.0|
175.0|41781.0|KR_77G|CL_59_S|1430.0|1.0|80.0|5.0|1.0|1.0|3.0|0.0|0.0|1.0|11.0|4.0|11.0|5.0|5.0|1.0|47.0|0.0|
133.0|41781.0|KR_77G|CL_59_S|1445.0|1.0|51.0|3.0|1.0|0.0|1.0|0.0|0.0|1.0|8.0|3.0|17.0|0.0|6.0|1.0|40.0|1.0|
200.0|41781.0|KR_77G|CL_59_S|1500.0|1.0|104.0|4.0|1.0|2.0|3.0|0.0|0.0|3.0|22.0|5.0|13.0|5.0|2.0|1.0|34.0|1.0|
182.0|41781.0|KR_77G|CL_59_S|1515.0|1.0|82.0|3.0|2.0|2.0|3.0|0.0|0.0|1.0|21.0|3.0|12.0|4.0|3.0|2.0|43.0|1.0|
200.0|41781.0|KR_77G|CL_59_S|1530.0|1.0|93.0|6.0|1.0|0.0|2.0|0.0|0.0|5.0|14.0|1.0|13.0|4.0|3.0|4.0|51.0|3.0|
180.0|41781.0|KR_77G|CL_59_S|1545.0|1.0|62.0|2.0|3.0|1.0|4.0|0.0|0.0|4.0|18.0|1.0|15.0|8.0|10.0|7.0|45.0|0.0|
205.0|41781.0|KR_77G|CL_59_S|1600.0|1.0|69.0|5.0|1.0|1.0|4.0|0.0|0.0|8.0|25.0|3.0|15.0|6.0|9.0|5.0|52.0|2.0|
168.0|41781.0|KR_77G|CL_59_S|1615.0|1.0|64.0|4.0|1.0|1.0|1.0|0.0|0.0|4.0|21.0|1.0|12.0|7.0|3.0|5.0|44.0|0.0|1616-1636 CONGESTIÓN VEHICULAR.
245.0|41781.0|KR_77G|CL_59_S|1630.0|1.0|116.0|3.0|1.0|1.0|3.0|0.0|0.0|9.0|24.0|2.0|18.0|2.0|7.0|4.0|54.0|1.0|1616-1636 CONGESTIÓN VEHICULAR.
197.0|41781.0|KR_77G|CL_59_S|1645.0|1.0|95.0|2.0|1.0|1.0|3.0|0.0|0.0|2.0|17.0|2.0|12.0|10.0|0.0|1.0|49.0|2.0|
196.0|41781.0|KR_77G|CL_59_S|1700.0|1.0|90.0|1.0|2.0|0.0|2.0|0.0|0.0|2.0|16.0|0.0|12.0|3.0|1.0|1.0|62.0|4.0|
202.0|41781.0|KR_77G|CL_59_S|1715.0|1.0|76.0|4.0|0.0|2.0|2.0|0.0|0.0|7.0|15.0|3.0|16.0|2.0|1.0|0.0|73.0|1.0|
135.0|41781.0|KR_77G|CL_59_S|1730.0|1.0|54.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|18.0|1.0|9.0|1.0|0.0|0.0|42.0|6.0|1730-1915 CONGESTIÓN POR ACCIDENTE EN LA AV DAGOBERTO.
111.0|41781.0|KR_77G|CL_59_S|1745.0|1.0|35.0|1.0|2.0|0.0|2.0|0.0|0.0|5.0|7.0|2.0|3.0|0.0|0.0|0.0|35.0|19.0|
92.0|41781.0|KR_77G|CL_59_S|1800.0|1.0|34.0|2.0|1.0|0.0|1.0|0.0|0.0|0.0|8.0|2.0|0.0|0.0|0.0|0.0|37.0|7.0|
110.0|41781.0|KR_77G|CL_59_S|1815.0|1.0|42.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|4.0|0.0|2.0|0.0|0.0|0.0|39.0|20.0|
105.0|41781.0|KR_77G|CL_59_S|1830.0|1.0|50.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|7.0|0.0|4.0|0.0|0.0|0.0|32.0|9.0|
119.0|41781.0|KR_77G|CL_59_S|1845.0|1.0|57.0|1.0|1.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|41.0|16.0|
118.0|41781.0|KR_77G|CL_59_S|1900.0|1.0|51.0|1.0|1.0|1.0|1.0|0.0|0.0|4.0|6.0|0.0|3.0|1.0|1.0|0.0|30.0|18.0|
201.0|41781.0|KR_77G|CL_59_S|1915.0|1.0|79.0|5.0|2.0|2.0|4.0|0.0|0.0|10.0|22.0|0.0|6.0|4.0|1.0|0.0|55.0|11.0|
197.0|41781.0|KR_77G|CL_59_S|1930.0|1.0|72.0|6.0|2.0|3.0|5.0|0.0|0.0|3.0|20.0|0.0|17.0|0.0|1.0|0.0|66.0|2.0|
153.0|41781.0|KR_77G|CL_59_S|1945.0|1.0|61.0|4.0|2.0|1.0|1.0|0.0|0.0|0.0|17.0|0.0|1.0|0.0|2.0|1.0|59.0|4.0|
179.0|41781.0|KR_77G|CL_59_S|2000.0|1.0|78.0|5.0|1.0|2.0|8.0|0.0|0.0|1.0|23.0|0.0|7.0|7.0|5.0|1.0|38.0|3.0|
123.0|41781.0|KR_77G|CL_59_S|2015.0|1.0|42.0|4.0|2.0|1.0|6.0|0.0|0.0|2.0|21.0|0.0|7.0|3.0|6.0|0.0|27.0|2.0|
187.0|41781.0|KR_77G|CL_59_S|2030.0|1.0|94.0|6.0|3.0|1.0|7.0|0.0|0.0|0.0|24.0|0.0|6.0|4.0|4.0|1.0|33.0|4.0|
147.0|41781.0|KR_77G|CL_59_S|2045.0|1.0|68.0|5.0|1.0|0.0|6.0|0.0|0.0|4.0|23.0|0.0|5.0|5.0|1.0|0.0|24.0|5.0|
189.0|41781.0|KR_77G|CL_59_S|2100.0|1.0|86.0|4.0|1.0|1.0|3.0|0.0|0.0|2.0|30.0|1.0|7.0|1.0|1.0|0.0|38.0|14.0|
160.0|41781.0|KR_77G|CL_59_S|2115.0|1.0|87.0|3.0|1.0|1.0|4.0|0.0|0.0|2.0|21.0|0.0|6.0|0.0|2.0|0.0|29.0|4.0|
168.0|41781.0|KR_77G|CL_59_S|2130.0|1.0|80.0|3.0|2.0|1.0|6.0|0.0|0.0|1.0|17.0|0.0|8.0|1.0|1.0|1.0|41.0|6.0|
151.0|41781.0|KR_77G|CL_59_S|2145.0|1.0|77.0|4.0|2.0|0.0|5.0|0.0|0.0|0.0|13.0|0.0|6.0|2.0|3.0|0.0|36.0|3.0|
364.0|41781.0|KR_77G|CL_59_S|2200.0|3.0|175.0|9.0|10.0|10.0|7.0|0.0|0.0|6.0|33.0|2.0|12.0|2.0|3.0|2.0|93.0|0.0|
427.0|41781.0|KR_77G|CL_59_S|2215.0|3.0|210.0|10.0|13.0|12.0|4.0|0.0|0.0|13.0|52.0|1.0|12.0|2.0|5.0|6.0|87.0|0.0|
307.0|41781.0|KR_77G|CL_59_S|2230.0|3.0|149.0|6.0|6.0|4.0|5.0|0.0|0.0|6.0|27.0|1.0|26.0|4.0|9.0|16.0|48.0|0.0|
267.0|41781.0|KR_77G|CL_59_S|2245.0|3.0|146.0|4.0|4.0|8.0|5.0|0.0|0.0|3.0|22.0|2.0|15.0|1.0|5.0|1.0|51.0|0.0|
217.0|41781.0|KR_77G|CL_59_S|2300.0|3.0|106.0|1.0|8.0|7.0|5.0|0.0|0.0|5.0|20.0|3.0|16.0|6.0|1.0|2.0|37.0|0.0|
276.0|41781.0|KR_77G|CL_59_S|2315.0|3.0|136.0|2.0|7.0|7.0|3.0|0.0|0.0|14.0|18.0|5.0|30.0|4.0|6.0|9.0|35.0|0.0|
278.0|41781.0|KR_77G|CL_59_S|2330.0|3.0|114.0|2.0|5.0|5.0|3.0|0.0|0.0|18.0|17.0|4.0|45.0|3.0|4.0|15.0|43.0|0.0|
246.0|41781.0|KR_77G|CL_59_S|2345.0|3.0|155.0|1.0|1.0|2.0|6.0|0.0|0.0|3.0|13.0|3.0|17.0|3.0|4.0|7.0|30.0|1.0|
212.0|41781.0|KR_77G|CL_59_S|0.0|3.0|110.0|0.0|1.0|0.0|7.0|0.0|0.0|3.0|15.0|4.0|30.0|3.0|3.0|10.0|26.0|0.0|
220.0|41781.0|KR_77G|CL_59_S|15.0|3.0|139.0|0.0|2.0|0.0|5.0|0.0|0.0|5.0|10.0|2.0|19.0|5.0|2.0|4.0|27.0|0.0|
170.0|41781.0|KR_77G|CL_59_S|30.0|3.0|111.0|0.0|3.0|1.0|3.0|0.0|0.0|1.0|11.0|1.0|15.0|3.0|5.0|3.0|13.0|0.0|
160.0|41781.0|KR_77G|CL_59_S|45.0|3.0|90.0|0.0|1.0|0.0|1.0|0.0|0.0|5.0|10.0|2.0|17.0|4.0|3.0|10.0|17.0|0.0|
115.0|41781.0|KR_77G|CL_59_S|100.0|3.0|62.0|1.0|1.0|1.0|0.0|0.0|0.0|8.0|5.0|1.0|13.0|2.0|3.0|7.0|10.0|1.0|
127.0|41781.0|KR_77G|CL_59_S|115.0|3.0|77.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|6.0|3.0|16.0|4.0|3.0|3.0|11.0|0.0|
112.0|41781.0|KR_77G|CL_59_S|130.0|3.0|51.0|1.0|1.0|0.0|0.0|0.0|0.0|5.0|5.0|4.0|13.0|1.0|1.0|8.0|22.0|0.0|
109.0|41781.0|KR_77G|CL_59_S|145.0|3.0|59.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|11.0|1.0|12.0|1.0|0.0|9.0|10.0|1.0|
109.0|41781.0|KR_77G|CL_59_S|200.0|3.0|59.0|1.0|2.0|0.0|0.0|0.0|0.0|3.0|8.0|3.0|13.0|6.0|0.0|8.0|6.0|0.0|
86.0|41781.0|KR_77G|CL_59_S|215.0|3.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|8.0|6.0|18.0|3.0|1.0|7.0|8.0|1.0|
118.0|41781.0|KR_77G|CL_59_S|230.0|3.0|45.0|0.0|3.0|0.0|0.0|0.0|0.0|2.0|6.0|11.0|15.0|5.0|5.0|6.0|19.0|1.0|
183.0|41781.0|KR_77G|CL_59_S|245.0|3.0|98.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|12.0|6.0|25.0|4.0|4.0|14.0|16.0|0.0|
193.0|41781.0|KR_77G|CL_59_S|300.0|3.0|105.0|0.0|3.0|1.0|0.0|0.0|0.0|6.0|11.0|8.0|14.0|6.0|4.0|14.0|21.0|0.0|
218.0|41781.0|KR_77G|CL_59_S|315.0|3.0|107.0|0.0|2.0|1.0|0.0|0.0|0.0|5.0|12.0|14.0|27.0|7.0|8.0|8.0|26.0|1.0|
288.0|41781.0|KR_77G|CL_59_S|330.0|3.0|143.0|8.0|2.0|6.0|0.0|0.0|0.0|3.0|19.0|10.0|25.0|10.0|12.0|16.0|33.0|1.0|
311.0|41781.0|KR_77G|CL_59_S|345.0|3.0|137.0|6.0|2.0|7.0|4.0|0.0|0.0|9.0|28.0|13.0|25.0|8.0|16.0|22.0|31.0|3.0|
370.0|41781.0|KR_77G|CL_59_S|400.0|3.0|142.0|7.0|5.0|14.0|4.0|0.0|0.0|13.0|39.0|15.0|24.0|16.0|17.0|29.0|44.0|1.0|
481.0|41781.0|KR_77G|CL_59_S|415.0|3.0|206.0|9.0|6.0|15.0|8.0|0.0|0.0|22.0|46.0|28.0|26.0|22.0|13.0|20.0|60.0|0.0|
591.0|41781.0|KR_77G|CL_59_S|430.0|3.0|226.0|10.0|8.0|13.0|8.0|0.0|0.0|36.0|89.0|34.0|27.0|7.0|6.0|17.0|110.0|0.0|
639.0|41781.0|KR_77G|CL_59_S|445.0|3.0|228.0|14.0|8.0|13.0|4.0|0.0|0.0|29.0|113.0|16.0|19.0|5.0|8.0|8.0|173.0|1.0|
721.0|41781.0|KR_77G|CL_59_S|500.0|3.0|228.0|11.0|9.0|12.0|8.0|0.0|0.0|16.0|97.0|20.0|27.0|10.0|6.0|9.0|268.0|0.0|
776.0|41781.0|KR_77G|CL_59_S|515.0|3.0|190.0|9.0|10.0|10.0|6.0|0.0|0.0|7.0|108.0|17.0|26.0|6.0|8.0|8.0|369.0|2.0|
848.0|41781.0|KR_77G|CL_59_S|530.0|3.0|245.0|10.0|12.0|13.0|9.0|0.0|0.0|7.0|127.0|15.0|27.0|3.0|4.0|8.0|366.0|2.0|
958.0|41781.0|KR_77G|CL_59_S|545.0|3.0|262.0|12.0|10.0|9.0|12.0|0.0|0.0|15.0|109.0|21.0|31.0|2.0|1.0|4.0|468.0|2.0|
998.0|41781.0|KR_77G|CL_59_S|600.0|3.0|317.0|8.0|9.0|6.0|12.0|0.0|0.0|25.0|108.0|11.0|32.0|7.0|1.0|0.0|457.0|5.0|
1273.0|41781.0|KR_77G|CL_59_S|615.0|3.0|328.0|7.0|8.0|6.0|9.0|0.0|0.0|5.0|99.0|10.0|25.0|2.0|0.0|0.0|770.0|4.0|
1193.0|41781.0|KR_77G|CL_59_S|630.0|3.0|302.0|14.0|17.0|8.0|16.0|0.0|0.0|20.0|103.0|15.0|11.0|4.0|0.0|0.0|682.0|1.0|
989.0|41781.0|KR_77G|CL_59_S|645.0|3.0|245.0|7.0|9.0|5.0|8.0|0.0|0.0|12.0|77.0|14.0|25.0|13.0|0.0|1.0|573.0|0.0|650-700 SE PRESENTA CHOQUE ENTRE LIVIANOS.
1065.0|41781.0|KR_77G|CL_59_S|700.0|3.0|281.0|7.0|10.0|7.0|11.0|0.0|0.0|14.0|91.0|24.0|26.0|3.0|0.0|1.0|590.0|0.0|
975.0|41781.0|KR_77G|CL_59_S|715.0|3.0|250.0|13.0|7.0|7.0|12.0|0.0|0.0|14.0|95.0|12.0|33.0|2.0|0.0|0.0|528.0|2.0|
1007.0|41781.0|KR_77G|CL_59_S|730.0|3.0|312.0|11.0|11.0|8.0|10.0|0.0|0.0|7.0|90.0|18.0|34.0|0.0|0.0|0.0|506.0|0.0|
880.0|41781.0|KR_77G|CL_59_S|745.0|3.0|263.0|13.0|9.0|5.0|15.0|0.0|0.0|4.0|88.0|16.0|39.0|7.0|0.0|1.0|420.0|0.0|
852.0|41781.0|KR_77G|CL_59_S|800.0|3.0|279.0|11.0|8.0|7.0|8.0|0.0|0.0|6.0|106.0|17.0|53.0|2.0|0.0|8.0|347.0|0.0|
