141.0|41874.0|AK_30|AC_53|45.0|1.0|104.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|21.0|0.0|0.0|1.0|11.0|0.0|
148.0|41874.0|AK_30|AC_53|100.0|1.0|104.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|16.0|4.0|0.0|7.0|14.0|0.0|
137.0|41874.0|AK_30|AC_53|115.0|1.0|102.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|16.0|0.0|0.0|4.0|12.0|0.0|
141.0|41874.0|AK_30|AC_53|130.0|1.0|108.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|12.0|3.0|1.0|9.0|6.0|0.0|
125.0|41874.0|AK_30|AC_53|145.0|1.0|95.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|15.0|0.0|0.0|7.0|6.0|0.0|
115.0|41874.0|AK_30|AC_53|200.0|1.0|87.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|10.0|0.0|2.0|4.0|10.0|0.0|
131.0|41874.0|AK_30|AC_53|215.0|1.0|103.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|19.0|1.0|1.0|1.0|5.0|0.0|
117.0|41874.0|AK_30|AC_53|230.0|1.0|92.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|1.0|0.0|1.0|8.0|0.0|
111.0|41874.0|AK_30|AC_53|245.0|1.0|83.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|10.0|0.0|1.0|7.0|8.0|1.0|
145.0|41874.0|AK_30|AC_53|300.0|1.0|118.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|11.0|0.0|2.0|5.0|7.0|0.0|
129.0|41874.0|AK_30|AC_53|315.0|1.0|104.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|8.0|1.0|0.0|7.0|8.0|0.0|
126.0|41874.0|AK_30|AC_53|330.0|1.0|99.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|5.0|11.0|1.0|
120.0|41874.0|AK_30|AC_53|345.0|1.0|89.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|14.0|2.0|0.0|3.0|10.0|0.0|
109.0|41874.0|AK_30|AC_53|400.0|1.0|81.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|5.0|1.0|4.0|7.0|9.0|0.0|
88.0|41874.0|AK_30|AC_53|415.0|1.0|67.0|1.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|0.0|8.0|2.0|0.0|1.0|5.0|0.0|
98.0|41874.0|AK_30|AC_53|430.0|1.0|52.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|1.0|2.0|15.0|6.0|1.0|7.0|11.0|0.0|
97.0|41874.0|AK_30|AC_53|445.0|1.0|50.0|0.0|0.0|5.0|0.0|0.0|0.0|4.0|0.0|2.0|21.0|2.0|1.0|5.0|5.0|2.0|
114.0|41874.0|AK_30|AC_53|500.0|1.0|64.0|1.0|0.0|6.0|0.0|0.0|0.0|3.0|0.0|2.0|17.0|3.0|0.0|8.0|9.0|1.0|
149.0|41874.0|AK_30|AC_53|515.0|1.0|72.0|2.0|2.0|8.0|0.0|0.0|0.0|4.0|0.0|0.0|28.0|6.0|3.0|7.0|16.0|1.0|
264.0|41874.0|AK_30|AC_53|530.0|1.0|171.0|4.0|2.0|9.0|0.0|0.0|0.0|5.0|0.0|4.0|30.0|2.0|2.0|3.0|30.0|2.0|
270.0|41874.0|AK_30|AC_53|545.0|1.0|169.0|5.0|1.0|10.0|0.0|0.0|0.0|5.0|1.0|3.0|30.0|11.0|0.0|2.0|31.0|2.0|
449.0|41874.0|AK_30|AC_53|600.0|1.0|289.0|1.0|6.0|19.0|0.0|0.0|0.0|11.0|1.0|6.0|40.0|4.0|0.0|1.0|59.0|12.0|
597.0|41874.0|AK_30|AC_53|615.0|1.0|398.0|1.0|17.0|17.0|0.0|0.0|0.0|10.0|1.0|13.0|40.0|5.0|4.0|5.0|73.0|13.0|
604.0|41874.0|AK_30|AC_53|630.0|1.0|414.0|1.0|5.0|19.0|0.0|0.0|0.0|8.0|0.0|10.0|35.0|7.0|2.0|3.0|87.0|13.0|
670.0|41874.0|AK_30|AC_53|645.0|1.0|482.0|3.0|5.0|19.0|0.0|0.0|0.0|7.0|0.0|5.0|18.0|5.0|3.0|5.0|106.0|12.0|
639.0|41874.0|AK_30|AC_53|700.0|1.0|462.0|2.0|0.0|18.0|0.0|0.0|0.0|10.0|0.0|10.0|20.0|17.0|1.0|4.0|87.0|8.0|
678.0|41874.0|AK_30|AC_53|715.0|1.0|506.0|4.0|0.0|18.0|0.0|0.0|0.0|13.0|0.0|5.0|27.0|5.0|0.0|1.0|82.0|17.0|
786.0|41874.0|AK_30|AC_53|730.0|1.0|549.0|3.0|0.0|20.0|0.0|0.0|0.0|13.0|0.0|6.0|34.0|13.0|1.0|3.0|130.0|14.0|
851.0|41874.0|AK_30|AC_53|745.0|1.0|630.0|2.0|1.0|18.0|0.0|0.0|0.0|6.0|0.0|11.0|14.0|25.0|2.0|2.0|128.0|12.0|
832.0|41874.0|AK_30|AC_53|800.0|1.0|631.0|3.0|0.0|17.0|0.0|0.0|0.0|5.0|1.0|7.0|29.0|15.0|1.0|6.0|107.0|10.0|
780.0|41874.0|AK_30|AC_53|815.0|1.0|598.0|3.0|0.0|19.0|0.0|0.0|0.0|7.0|1.0|5.0|30.0|12.0|2.0|2.0|92.0|9.0|
723.0|41874.0|AK_30|AC_53|830.0|1.0|539.0|4.0|1.0|17.0|0.0|0.0|0.0|2.0|0.0|4.0|32.0|18.0|1.0|5.0|87.0|13.0|
825.0|41874.0|AK_30|AC_53|845.0|1.0|602.0|1.0|4.0|25.0|0.0|0.0|0.0|2.0|0.0|7.0|36.0|13.0|0.0|7.0|113.0|15.0|
639.0|41874.0|AK_30|AC_53|900.0|1.0|482.0|3.0|1.0|17.0|0.0|0.0|0.0|3.0|0.0|9.0|34.0|9.0|1.0|0.0|74.0|6.0|9:00 BAJA EL VOLUMEN VEHÍCULAR SIN CAUSA APARENTE.
694.0|41874.0|AK_30|AC_53|915.0|1.0|503.0|3.0|2.0|21.0|0.0|0.0|0.0|3.0|0.0|6.0|48.0|22.0|1.0|2.0|78.0|5.0|
674.0|41874.0|AK_30|AC_53|930.0|1.0|493.0|3.0|0.0|15.0|0.0|0.0|0.0|4.0|0.0|9.0|34.0|9.0|1.0|2.0|99.0|5.0|
650.0|41874.0|AK_30|AC_53|945.0|1.0|558.0|2.0|1.0|17.0|0.0|0.0|0.0|5.0|0.0|4.0|30.0|9.0|1.0|3.0|13.0|7.0|
675.0|41874.0|AK_30|AC_53|1000.0|1.0|495.0|4.0|1.0|22.0|0.0|0.0|0.0|4.0|0.0|6.0|36.0|11.0|0.0|1.0|90.0|5.0|
659.0|41874.0|AK_30|AC_53|1015.0|1.0|485.0|3.0|0.0|13.0|0.0|0.0|0.0|2.0|0.0|3.0|31.0|9.0|0.0|1.0|107.0|5.0|
794.0|41874.0|AK_30|AC_53|1030.0|1.0|582.0|3.0|1.0|19.0|0.0|0.0|0.0|2.0|0.0|8.0|50.0|12.0|0.0|5.0|108.0|4.0|10:30 BAJA EL VOLUMEN VEHÍCULAR SIN CAUSA APARENTE.
788.0|41874.0|AK_30|AC_53|1045.0|1.0|582.0|3.0|1.0|15.0|0.0|0.0|0.0|6.0|0.0|6.0|43.0|13.0|2.0|3.0|110.0|4.0|
783.0|41874.0|AK_30|AC_53|1100.0|1.0|551.0|6.0|2.0|17.0|0.0|0.0|0.0|6.0|0.0|12.0|42.0|12.0|0.0|5.0|124.0|6.0|
712.0|41874.0|AK_30|AC_53|1115.0|1.0|498.0|2.0|2.0|14.0|0.0|0.0|0.0|3.0|0.0|10.0|50.0|11.0|0.0|4.0|116.0|2.0|
757.0|41874.0|AK_30|AC_53|1130.0|1.0|544.0|3.0|1.0|12.0|0.0|0.0|0.0|5.0|0.0|10.0|53.0|14.0|1.0|3.0|107.0|4.0|
812.0|41874.0|AK_30|AC_53|1145.0|1.0|582.0|5.0|1.0|17.0|0.0|0.0|0.0|4.0|0.0|6.0|54.0|9.0|1.0|2.0|124.0|7.0|
758.0|41874.0|AK_30|AC_53|1200.0|1.0|539.0|2.0|1.0|12.0|0.0|0.0|0.0|4.0|0.0|12.0|40.0|8.0|0.0|3.0|131.0|6.0|
763.0|41874.0|AK_30|AC_53|1215.0|1.0|525.0|4.0|2.0|14.0|0.0|0.0|0.0|5.0|0.0|7.0|30.0|9.0|0.0|2.0|157.0|8.0|
801.0|41874.0|AK_30|AC_53|1230.0|1.0|529.0|1.0|1.0|14.0|0.0|0.0|0.0|4.0|0.0|13.0|41.0|6.0|1.0|6.0|173.0|12.0|
805.0|41874.0|AK_30|AC_53|1245.0|1.0|525.0|3.0|0.0|18.0|0.0|0.0|0.0|10.0|0.0|7.0|37.0|3.0|1.0|6.0|193.0|2.0|
886.0|41874.0|AK_30|AC_53|1300.0|1.0|588.0|2.0|1.0|17.0|0.0|0.0|0.0|7.0|1.0|11.0|40.0|3.0|0.0|4.0|204.0|8.0|
1046.0|41874.0|AK_30|AC_53|1315.0|1.0|668.0|4.0|1.0|17.0|0.0|0.0|0.0|7.0|0.0|9.0|34.0|9.0|1.0|1.0|281.0|14.0|
965.0|41874.0|AK_30|AC_53|1330.0|1.0|644.0|3.0|1.0|12.0|0.0|0.0|0.0|9.0|0.0|5.0|33.0|3.0|1.0|3.0|241.0|10.0|
902.0|41874.0|AK_30|AC_53|1345.0|1.0|621.0|3.0|0.0|12.0|0.0|0.0|0.0|5.0|0.0|7.0|32.0|2.0|1.0|3.0|210.0|6.0|
968.0|41874.0|AK_30|AC_53|1400.0|1.0|689.0|2.0|5.0|13.0|0.0|0.0|0.0|14.0|0.0|20.0|38.0|0.0|2.0|5.0|177.0|3.0|
937.0|41874.0|AK_30|AC_53|1415.0|1.0|655.0|3.0|3.0|23.0|0.0|0.0|0.0|19.0|1.0|11.0|43.0|2.0|0.0|3.0|168.0|6.0|
1047.0|41874.0|AK_30|AC_53|1430.0|1.0|736.0|4.0|1.0|24.0|0.0|0.0|0.0|20.0|0.0|17.0|38.0|3.0|2.0|7.0|189.0|6.0|
1081.0|41874.0|AK_30|AC_53|1445.0|1.0|779.0|4.0|4.0|16.0|0.0|0.0|0.0|20.0|0.0|12.0|35.0|3.0|3.0|3.0|198.0|4.0|
1016.0|41874.0|AK_30|AC_53|1500.0|1.0|760.0|4.0|1.0|15.0|0.0|0.0|0.0|16.0|0.0|13.0|39.0|2.0|2.0|2.0|159.0|3.0|
1030.0|41874.0|AK_30|AC_53|1515.0|1.0|766.0|4.0|2.0|16.0|0.0|0.0|0.0|13.0|1.0|10.0|31.0|5.0|2.0|5.0|173.0|2.0|
979.0|41874.0|AK_30|AC_53|1530.0|1.0|705.0|3.0|4.0|16.0|0.0|0.0|0.0|14.0|1.0|16.0|40.0|4.0|4.0|2.0|168.0|2.0|
959.0|41874.0|AK_30|AC_53|1545.0|1.0|707.0|4.0|2.0|14.0|0.0|0.0|0.0|13.0|2.0|15.0|39.0|2.0|0.0|3.0|153.0|5.0|
874.0|41874.0|AK_30|AC_53|1600.0|1.0|657.0|2.0|3.0|11.0|0.0|0.0|0.0|6.0|0.0|5.0|21.0|0.0|1.0|3.0|157.0|8.0|
856.0|41874.0|AK_30|AC_53|1615.0|1.0|627.0|2.0|3.0|17.0|0.0|0.0|0.0|8.0|1.0|7.0|34.0|1.0|2.0|3.0|147.0|4.0|
805.0|41874.0|AK_30|AC_53|1630.0|1.0|611.0|2.0|2.0|12.0|0.0|0.0|0.0|6.0|0.0|3.0|24.0|2.0|1.0|3.0|129.0|10.0|
791.0|41874.0|AK_30|AC_53|1645.0|1.0|578.0|4.0|5.0|11.0|0.0|0.0|0.0|7.0|1.0|5.0|26.0|0.0|2.0|1.0|149.0|2.0|
813.0|41874.0|AK_30|AC_53|1700.0|1.0|597.0|3.0|2.0|10.0|0.0|0.0|0.0|5.0|0.0|10.0|24.0|1.0|1.0|4.0|147.0|9.0|
926.0|41874.0|AK_30|AC_53|1715.0|1.0|683.0|3.0|0.0|13.0|0.0|0.0|0.0|10.0|0.0|5.0|23.0|1.0|0.0|1.0|178.0|9.0|
745.0|41874.0|AK_30|AC_53|1730.0|1.0|553.0|3.0|1.0|15.0|0.0|0.0|0.0|6.0|0.0|3.0|14.0|3.0|0.0|1.0|137.0|9.0|
738.0|41874.0|AK_30|AC_53|1745.0|1.0|514.0|3.0|1.0|20.0|0.0|0.0|0.0|12.0|0.0|5.0|22.0|0.0|0.0|1.0|152.0|8.0|
658.0|41874.0|AK_30|AC_53|1800.0|1.0|446.0|2.0|1.0|14.0|0.0|0.0|0.0|17.0|0.0|2.0|22.0|2.0|0.0|7.0|138.0|7.0|
714.0|41874.0|AK_30|AC_53|1815.0|1.0|488.0|3.0|0.0|20.0|0.0|0.0|0.0|8.0|0.0|8.0|18.0|2.0|0.0|1.0|147.0|19.0|
766.0|41874.0|AK_30|AC_53|1830.0|1.0|546.0|3.0|2.0|16.0|0.0|0.0|0.0|7.0|1.0|3.0|24.0|1.0|0.0|2.0|153.0|8.0|
702.0|41874.0|AK_30|AC_53|1845.0|1.0|541.0|4.0|0.0|15.0|0.0|0.0|0.0|5.0|0.0|2.0|13.0|1.0|0.0|1.0|111.0|9.0|
695.0|41874.0|AK_30|AC_53|1900.0|1.0|526.0|1.0|2.0|14.0|0.0|0.0|0.0|11.0|0.0|4.0|19.0|0.0|0.0|4.0|107.0|7.0|
707.0|41874.0|AK_30|AC_53|1915.0|1.0|549.0|2.0|1.0|14.0|0.0|0.0|0.0|6.0|0.0|3.0|29.0|2.0|0.0|1.0|92.0|8.0|
661.0|41874.0|AK_30|AC_53|1930.0|1.0|518.0|2.0|2.0|15.0|0.0|0.0|0.0|3.0|1.0|6.0|12.0|4.0|0.0|2.0|92.0|4.0|
606.0|41874.0|AK_30|AC_53|1945.0|1.0|455.0|3.0|3.0|13.0|0.0|0.0|0.0|4.0|0.0|2.0|20.0|0.0|1.0|1.0|100.0|4.0|
554.0|41874.0|AK_30|AC_53|2000.0|1.0|412.0|3.0|2.0|12.0|0.0|0.0|0.0|6.0|1.0|3.0|16.0|2.0|0.0|5.0|88.0|4.0|
512.0|41874.0|AK_30|AC_53|2015.0|1.0|387.0|2.0|0.0|12.0|0.0|0.0|0.0|4.0|0.0|2.0|15.0|1.0|1.0|2.0|83.0|3.0|
497.0|41874.0|AK_30|AC_53|2030.0|1.0|385.0|2.0|1.0|10.0|0.0|0.0|0.0|6.0|0.0|1.0|18.0|2.0|0.0|1.0|66.0|5.0|
476.0|41874.0|AK_30|AC_53|2045.0|1.0|343.0|3.0|1.0|13.0|0.0|0.0|0.0|5.0|0.0|1.0|20.0|0.0|0.0|6.0|78.0|6.0|
455.0|41874.0|AK_30|AC_53|2100.0|1.0|317.0|5.0|2.0|10.0|0.0|0.0|0.0|9.0|0.0|2.0|24.0|0.0|1.0|2.0|80.0|3.0|
417.0|41874.0|AK_30|AC_53|2115.0|1.0|309.0|3.0|1.0|9.0|0.0|0.0|0.0|6.0|0.0|0.0|16.0|2.0|0.0|4.0|66.0|1.0|
396.0|41874.0|AK_30|AC_53|2130.0|1.0|304.0|4.0|1.0|6.0|0.0|0.0|0.0|5.0|0.0|2.0|13.0|2.0|0.0|5.0|53.0|1.0|
435.0|41874.0|AK_30|AC_53|2145.0|1.0|337.0|2.0|2.0|6.0|0.0|0.0|0.0|7.0|0.0|1.0|10.0|3.0|0.0|0.0|64.0|3.0|
687.0|41874.0|AK_30|AC_53|2200.0|1B|496.0|0.0|0.0|1.0|0.0|19.0|5.0|4.0|0.0|3.0|6.0|0.0|0.0|0.0|153.0|0.0|
618.0|41874.0|AK_30|AC_53|2215.0|1B|423.0|1.0|0.0|0.0|0.0|21.0|6.0|6.0|0.0|1.0|1.0|0.0|0.0|0.0|159.0|0.0|
546.0|41874.0|AK_30|AC_53|2230.0|1B|377.0|1.0|0.0|0.0|0.0|20.0|5.0|3.0|0.0|1.0|2.0|0.0|0.0|0.0|137.0|0.0|
475.0|41874.0|AK_30|AC_53|2245.0|1B|338.0|0.0|0.0|1.0|0.0|15.0|10.0|6.0|1.0|1.0|3.0|0.0|0.0|0.0|100.0|0.0|
417.0|41874.0|AK_30|AC_53|2300.0|1B|317.0|0.0|1.0|0.0|0.0|13.0|1.0|7.0|0.0|2.0|2.0|0.0|1.0|0.0|73.0|0.0|
411.0|41874.0|AK_30|AC_53|2315.0|1B|287.0|1.0|0.0|1.0|0.0|12.0|1.0|5.0|1.0|1.0|0.0|0.0|0.0|0.0|102.0|0.0|
356.0|41874.0|AK_30|AC_53|2330.0|1B|283.0|0.0|1.0|2.0|0.0|5.0|0.0|1.0|0.0|2.0|2.0|0.0|0.0|1.0|59.0|0.0|
321.0|41874.0|AK_30|AC_53|2345.0|1B|249.0|0.0|2.0|0.0|0.0|1.0|0.0|3.0|0.0|1.0|6.0|0.0|0.0|0.0|59.0|0.0|
273.0|41874.0|AK_30|AC_53|0.0|1B|232.0|0.0|1.0|0.0|0.0|2.0|0.0|7.0|0.0|3.0|3.0|0.0|0.0|0.0|25.0|0.0|
277.0|41874.0|AK_30|AC_53|15.0|1B|219.0|0.0|3.0|0.0|0.0|0.0|0.0|7.0|0.0|3.0|3.0|0.0|0.0|0.0|42.0|0.0|
228.0|41874.0|AK_30|AC_53|30.0|1B|178.0|0.0|1.0|1.0|0.0|0.0|0.0|6.0|0.0|0.0|2.0|0.0|0.0|0.0|40.0|0.0|
167.0|41874.0|AK_30|AC_53|45.0|1B|136.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|1.0|0.0|23.0|0.0|
160.0|41874.0|AK_30|AC_53|100.0|1B|142.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|1.0|10.0|0.0|
155.0|41874.0|AK_30|AC_53|115.0|1B|122.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|5.0|0.0|0.0|1.0|25.0|0.0|
138.0|41874.0|AK_30|AC_53|130.0|1B|108.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|26.0|0.0|
150.0|41874.0|AK_30|AC_53|145.0|1B|126.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|3.0|2.0|0.0|0.0|15.0|0.0|
163.0|41874.0|AK_30|AC_53|200.0|1B|136.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|5.0|1.0|0.0|1.0|16.0|0.0|
169.0|41874.0|AK_30|AC_53|215.0|1B|146.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|4.0|1.0|0.0|1.0|11.0|0.0|
175.0|41874.0|AK_30|AC_53|230.0|1B|145.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|5.0|8.0|0.0|0.0|0.0|14.0|0.0|
153.0|41874.0|AK_30|AC_53|245.0|1B|128.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.0|3.0|0.0|0.0|0.0|17.0|0.0|
171.0|41874.0|AK_30|AC_53|300.0|1B|149.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|0.0|0.0|0.0|16.0|0.0|
147.0|41874.0|AK_30|AC_53|315.0|1B|124.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|4.0|0.0|1.0|0.0|14.0|0.0|
139.0|41874.0|AK_30|AC_53|330.0|1B|115.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|20.0|0.0|
141.0|41874.0|AK_30|AC_53|345.0|1B|118.0|0.0|0.0|0.0|0.0|1.0|2.0|5.0|0.0|2.0|1.0|0.0|1.0|0.0|11.0|0.0|
170.0|41874.0|AK_30|AC_53|400.0|1B|132.0|0.0|1.0|0.0|0.0|5.0|2.0|2.0|1.0|3.0|3.0|1.0|0.0|0.0|20.0|0.0|
162.0|41874.0|AK_30|AC_53|415.0|1B|127.0|0.0|0.0|0.0|0.0|2.0|1.0|4.0|1.0|2.0|3.0|0.0|0.0|0.0|22.0|0.0|
197.0|41874.0|AK_30|AC_53|430.0|1B|167.0|0.0|0.0|1.0|0.0|10.0|0.0|2.0|1.0|1.0|4.0|0.0|0.0|0.0|11.0|0.0|
243.0|41874.0|AK_30|AC_53|445.0|1B|208.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|0.0|2.0|7.0|0.0|2.0|0.0|18.0|0.0|
209.0|41874.0|AK_30|AC_53|500.0|1B|166.0|0.0|0.0|0.0|0.0|15.0|0.0|4.0|1.0|4.0|4.0|0.0|0.0|0.0|15.0|0.0|
265.0|41874.0|AK_30|AC_53|515.0|1B|226.0|1.0|0.0|0.0|0.0|10.0|2.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|20.0|1.0|
372.0|41874.0|AK_30|AC_53|530.0|1B|321.0|0.0|0.0|0.0|0.0|10.0|2.0|3.0|0.0|2.0|2.0|0.0|0.0|0.0|32.0|0.0|
430.0|41874.0|AK_30|AC_53|545.0|1B|364.0|1.0|0.0|1.0|0.0|10.0|3.0|8.0|0.0|1.0|3.0|0.0|0.0|0.0|39.0|0.0|
525.0|41874.0|AK_30|AC_53|600.0|1B|389.0|0.0|0.0|2.0|0.0|21.0|2.0|6.0|0.0|7.0|8.0|2.0|0.0|0.0|88.0|0.0|
726.0|41874.0|AK_30|AC_53|615.0|1B|527.0|0.0|0.0|0.0|0.0|22.0|3.0|11.0|1.0|11.0|10.0|1.0|0.0|0.0|140.0|0.0|
732.0|41874.0|AK_30|AC_53|630.0|1B|541.0|0.0|0.0|1.0|0.0|25.0|3.0|6.0|0.0|8.0|10.0|0.0|0.0|0.0|138.0|0.0|
725.0|41874.0|AK_30|AC_53|645.0|1B|531.0|0.0|0.0|0.0|0.0|27.0|3.0|3.0|1.0|10.0|9.0|0.0|0.0|0.0|141.0|0.0|
787.0|41874.0|AK_30|AC_53|700.0|1B|591.0|0.0|0.0|0.0|0.0|36.0|3.0|2.0|0.0|11.0|14.0|0.0|0.0|0.0|130.0|0.0|
731.0|41874.0|AK_30|AC_53|715.0|1B|542.0|0.0|0.0|0.0|0.0|40.0|2.0|6.0|0.0|10.0|13.0|1.0|1.0|1.0|115.0|0.0|
780.0|41874.0|AK_30|AC_53|730.0|1B|588.0|0.0|0.0|0.0|0.0|43.0|4.0|8.0|0.0|9.0|8.0|1.0|0.0|1.0|118.0|0.0|
774.0|41874.0|AK_30|AC_53|745.0|1B|605.0|0.0|0.0|0.0|0.0|40.0|4.0|6.0|0.0|8.0|12.0|0.0|0.0|0.0|99.0|0.0|
850.0|41874.0|AK_30|AC_53|800.0|1B|681.0|0.0|0.0|0.0|0.0|47.0|5.0|3.0|0.0|9.0|11.0|1.0|0.0|1.0|92.0|0.0|
761.0|41874.0|AK_30|AC_53|815.0|1B|592.0|0.0|0.0|0.0|0.0|38.0|3.0|4.0|0.0|10.0|12.0|2.0|0.0|1.0|99.0|0.0|
778.0|41874.0|AK_30|AC_53|830.0|1B|611.0|0.0|0.0|0.0|0.0|42.0|3.0|6.0|0.0|11.0|10.0|0.0|0.0|0.0|95.0|0.0|
866.0|41874.0|AK_30|AC_53|845.0|1B|700.0|0.0|0.0|0.0|0.0|40.0|4.0|6.0|0.0|7.0|6.0|0.0|0.0|0.0|103.0|0.0|
712.0|41874.0|AK_30|AC_53|900.0|1B|566.0|0.0|0.0|0.0|0.0|32.0|3.0|6.0|0.0|7.0|8.0|1.0|0.0|0.0|89.0|0.0|
819.0|41874.0|AK_30|AC_53|915.0|1B|673.0|0.0|0.0|0.0|0.0|28.0|4.0|5.0|0.0|10.0|12.0|0.0|0.0|0.0|87.0|0.0|
792.0|41874.0|AK_30|AC_53|930.0|1B|648.0|0.0|0.0|0.0|0.0|38.0|1.0|5.0|0.0|8.0|9.0|0.0|0.0|0.0|83.0|0.0|
665.0|41874.0|AK_30|AC_53|945.0|1B|549.0|0.0|0.0|0.0|0.0|26.0|1.0|3.0|0.0|8.0|8.0|0.0|0.0|0.0|70.0|0.0|
