|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
234.0|41797.0|AK_72|AC_72|2200.0|1.0|133.0|5.0|17.0|14.0|0.0|0.0|0.0|6.0|10.0|0.0|9.0|1.0|1.0|5.0|33.0|0.0|
207.0|41797.0|AK_72|AC_72|2215.0|1.0|117.0|1.0|15.0|8.0|0.0|0.0|0.0|5.0|14.0|1.0|8.0|0.0|2.0|4.0|31.0|1.0|
208.0|41797.0|AK_72|AC_72|2230.0|1.0|114.0|1.0|18.0|5.0|0.0|0.0|0.0|4.0|15.0|1.0|9.0|0.0|3.0|7.0|30.0|1.0|
174.0|41797.0|AK_72|AC_72|2245.0|1.0|114.0|3.0|11.0|7.0|0.0|0.0|0.0|6.0|5.0|0.0|5.0|0.0|2.0|0.0|18.0|3.0|
137.0|41797.0|AK_72|AC_72|2300.0|1.0|79.0|3.0|9.0|5.0|0.0|0.0|0.0|4.0|10.0|1.0|5.0|2.0|1.0|1.0|16.0|1.0|
135.0|41797.0|AK_72|AC_72|2315.0|1.0|79.0|3.0|10.0|3.0|0.0|0.0|0.0|3.0|4.0|1.0|8.0|5.0|3.0|3.0|13.0|0.0|
141.0|41797.0|AK_72|AC_72|2330.0|1.0|89.0|1.0|14.0|1.0|0.0|0.0|0.0|0.0|7.0|0.0|5.0|3.0|0.0|2.0|17.0|2.0|
120.0|41797.0|AK_72|AC_72|2345.0|1.0|75.0|6.0|12.0|1.0|0.0|0.0|0.0|1.0|6.0|0.0|8.0|1.0|2.0|2.0|6.0|0.0|
112.0|41797.0|AK_72|AC_72|0.0|1.0|75.0|3.0|5.0|1.0|0.0|0.0|0.0|3.0|4.0|0.0|9.0|1.0|1.0|2.0|8.0|0.0|
84.0|41797.0|AK_72|AC_72|15.0|1.0|58.0|1.0|5.0|0.0|0.0|0.0|0.0|2.0|3.0|1.0|4.0|1.0|1.0|4.0|3.0|1.0|
100.0|41797.0|AK_72|AC_72|30.0|1.0|61.0|3.0|6.0|0.0|0.0|0.0|0.0|2.0|3.0|0.0|6.0|1.0|0.0|4.0|13.0|1.0|
107.0|41797.0|AK_72|AC_72|45.0|1.0|84.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|3.0|0.0|5.0|8.0|0.0|
68.0|41797.0|AK_72|AC_72|100.0|1.0|49.0|1.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|0.0|5.0|1.0|0.0|2.0|5.0|0.0|
