|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
157.0|41688.0|KR_77G|CL_59_S|2200.0|1.0|64.0|7.0|0.0|0.0|4.0|0.0|0.0|0.0|27.0|2.0|6.0|1.0|0.0|4.0|38.0|4.0|
205.0|41688.0|KR_77G|CL_59_S|2215.0|1.0|88.0|5.0|2.0|1.0|4.0|0.0|0.0|4.0|18.0|2.0|5.0|6.0|1.0|2.0|61.0|6.0|
130.0|41688.0|KR_77G|CL_59_S|2230.0|1.0|46.0|3.0|1.0|2.0|2.0|0.0|0.0|3.0|19.0|1.0|2.0|2.0|1.0|1.0|45.0|2.0|
139.0|41688.0|KR_77G|CL_59_S|2245.0|1.0|68.0|4.0|1.0|1.0|4.0|0.0|0.0|4.0|11.0|0.0|7.0|0.0|2.0|2.0|34.0|1.0|
114.0|41688.0|KR_77G|CL_59_S|2300.0|1.0|40.0|4.0|1.0|1.0|2.0|0.0|0.0|2.0|15.0|4.0|2.0|3.0|1.0|2.0|33.0|4.0|
102.0|41688.0|KR_77G|CL_59_S|2315.0|1.0|53.0|1.0|2.0|1.0|5.0|0.0|0.0|4.0|12.0|1.0|5.0|1.0|0.0|5.0|8.0|4.0|
78.0|41688.0|KR_77G|CL_59_S|2330.0|1.0|44.0|2.0|0.0|1.0|2.0|0.0|0.0|1.0|10.0|1.0|3.0|0.0|0.0|0.0|14.0|0.0|
55.0|41688.0|KR_77G|CL_59_S|2345.0|1.0|32.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|1.0|1.0|0.0|1.0|13.0|0.0|
63.0|41688.0|KR_77G|CL_59_S|0.0|1.0|39.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|9.0|1.0|2.0|2.0|0.0|0.0|7.0|0.0|
77.0|41688.0|KR_77G|CL_59_S|15.0|1.0|50.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|6.0|1.0|4.0|5.0|0.0|0.0|9.0|0.0|
49.0|41688.0|KR_77G|CL_59_S|30.0|1.0|28.0|1.0|0.0|0.0|3.0|0.0|0.0|1.0|4.0|0.0|1.0|5.0|0.0|0.0|6.0|0.0|
46.0|41688.0|KR_77G|CL_59_S|45.0|1.0|25.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|9.0|0.0|1.0|0.0|0.0|1.0|2.0|5.0|
34.0|41688.0|KR_77G|CL_59_S|100.0|1.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|5.0|3.0|1.0|2.0|1.0|0.0|4.0|1.0|
