|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
208.0|41758.0|AK_72|AC_17|2200.0|1.0|110.0|6.0|20.0|6.0|0.0|0.0|0.0|7.0|8.0|0.0|7.0|1.0|2.0|6.0|35.0|0.0|
169.0|41758.0|AK_72|AC_17|2215.0|1.0|102.0|4.0|12.0|16.0|0.0|0.0|0.0|3.0|0.0|0.0|4.0|1.0|1.0|1.0|25.0|0.0|
184.0|41758.0|AK_72|AC_17|2230.0|1.0|110.0|12.0|11.0|9.0|0.0|0.0|0.0|7.0|10.0|0.0|5.0|3.0|1.0|1.0|13.0|2.0|
123.0|41758.0|AK_72|AC_17|2245.0|1.0|80.0|2.0|9.0|4.0|0.0|0.0|0.0|2.0|3.0|2.0|6.0|1.0|1.0|1.0|11.0|1.0|
101.0|41758.0|AK_72|AC_17|2300.0|1.0|66.0|2.0|5.0|2.0|0.0|0.0|0.0|3.0|3.0|0.0|7.0|4.0|0.0|0.0|9.0|0.0|
116.0|41758.0|AK_72|AC_17|2315.0|1.0|88.0|2.0|8.0|3.0|0.0|0.0|0.0|1.0|1.0|0.0|5.0|1.0|0.0|0.0|7.0|0.0|
103.0|41758.0|AK_72|AC_17|2330.0|1.0|63.0|4.0|15.0|1.0|0.0|0.0|0.0|2.0|3.0|0.0|7.0|2.0|0.0|0.0|6.0|0.0|SE PRESENTAN LLUVIAS A LAS 2330
84.0|41758.0|AK_72|AC_17|2345.0|1.0|65.0|1.0|7.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|3.0|1.0|0.0|0.0|4.0|0.0|
56.0|41758.0|AK_72|AC_17|0.0|1.0|38.0|1.0|8.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|2.0|0.0|0.0|2.0|1.0|1.0|
71.0|41758.0|AK_72|AC_17|15.0|1.0|55.0|1.0|2.0|1.0|0.0|0.0|0.0|1.0|1.0|1.0|2.0|1.0|2.0|2.0|2.0|0.0|BAJA FLUJO VEHICULAR
61.0|41758.0|AK_72|AC_17|30.0|1.0|44.0|1.0|2.0|1.0|0.0|0.0|0.0|3.0|2.0|0.0|3.0|1.0|0.0|2.0|2.0|0.0|BAJA FLUJO VEHICULAR
59.0|41758.0|AK_72|AC_17|45.0|1.0|44.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|0.0|4.0|3.0|0.0|BAJA FLUJO VEHICULAR
