|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
349.0|41892.0|AK_19|AC_127|600.0|1.0|285.0|4.0|14.0|4.0|0.0|0.0|0.0|11.0|0.0|1.0|2.0|0.0|0.0|0.0|15.0|13.0|
411.0|41892.0|AK_19|AC_127|615.0|1.0|328.0|4.0|8.0|6.0|0.0|0.0|0.0|18.0|0.0|3.0|2.0|1.0|0.0|0.0|31.0|10.0|
449.0|41892.0|AK_19|AC_127|630.0|1.0|341.0|3.0|10.0|5.0|0.0|0.0|0.0|21.0|0.0|3.0|1.0|0.0|0.0|0.0|50.0|15.0|
426.0|41892.0|AK_19|AC_127|645.0|1.0|334.0|3.0|7.0|3.0|0.0|0.0|0.0|17.0|0.0|2.0|1.0|0.0|0.0|0.0|47.0|12.0|
457.0|41892.0|AK_19|AC_127|700.0|1.0|361.0|0.0|7.0|3.0|0.0|0.0|0.0|19.0|0.0|5.0|0.0|0.0|0.0|0.0|49.0|13.0|
462.0|41892.0|AK_19|AC_127|715.0|1.0|349.0|3.0|15.0|5.0|0.0|0.0|0.0|14.0|0.0|1.0|4.0|0.0|0.0|0.0|63.0|8.0|
441.0|41892.0|AK_19|AC_127|730.0|1.0|312.0|5.0|22.0|12.0|0.0|0.0|0.0|11.0|0.0|2.0|3.0|0.0|0.0|0.0|57.0|17.0|
403.0|41892.0|AK_19|AC_127|745.0|1.0|279.0|1.0|16.0|9.0|0.0|0.0|0.0|16.0|0.0|3.0|6.0|0.0|0.0|0.0|62.0|11.0|
410.0|41892.0|AK_19|AC_127|800.0|1.0|293.0|3.0|22.0|7.0|0.0|0.0|0.0|9.0|0.0|3.0|6.0|1.0|0.0|0.0|57.0|9.0|
373.0|41892.0|AK_19|AC_127|815.0|1.0|282.0|2.0|19.0|5.0|0.0|0.0|0.0|7.0|0.0|1.0|3.0|5.0|0.0|0.0|39.0|10.0|
402.0|41892.0|AK_19|AC_127|830.0|1.0|314.0|1.0|11.0|12.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|1.0|0.0|0.0|53.0|4.0|
372.0|41892.0|AK_19|AC_127|845.0|1.0|284.0|3.0|6.0|9.0|0.0|0.0|0.0|6.0|0.0|0.0|2.0|2.0|0.0|0.0|53.0|7.0|
301.0|41892.0|AK_19|AC_127|1700.0|1.0|202.0|2.0|15.0|13.0|0.0|0.0|0.0|5.0|0.0|2.0|1.0|0.0|0.0|0.0|56.0|5.0|
315.0|41892.0|AK_19|AC_127|1715.0|1.0|204.0|3.0|8.0|7.0|0.0|0.0|0.0|6.0|0.0|0.0|4.0|0.0|0.0|0.0|79.0|4.0|
335.0|41892.0|AK_19|AC_127|1730.0|1.0|232.0|3.0|16.0|11.0|0.0|0.0|0.0|8.0|0.0|1.0|3.0|0.0|0.0|0.0|56.0|5.0|
273.0|41892.0|AK_19|AC_127|1745.0|1.0|181.0|2.0|13.0|10.0|0.0|0.0|0.0|6.0|0.0|1.0|3.0|0.0|0.0|0.0|52.0|5.0|
248.0|41892.0|AK_19|AC_127|1800.0|1.0|170.0|1.0|14.0|3.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|48.0|7.0|
275.0|41892.0|AK_19|AC_127|1815.0|1.0|189.0|2.0|11.0|5.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|51.0|9.0|
265.0|41892.0|AK_19|AC_127|1830.0|1.0|193.0|3.0|8.0|3.0|0.0|0.0|0.0|5.0|0.0|4.0|0.0|0.0|0.0|0.0|44.0|5.0|
242.0|41892.0|AK_19|AC_127|1845.0|1.0|174.0|1.0|13.0|2.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|41.0|7.0|
235.0|41892.0|AK_19|AC_127|1900.0|1.0|179.0|2.0|14.0|4.0|0.0|0.0|0.0|4.0|0.0|3.0|1.0|0.0|0.0|0.0|25.0|3.0|
265.0|41892.0|AK_19|AC_127|1915.0|1.0|213.0|1.0|10.0|3.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|26.0|6.0|
275.0|41892.0|AK_19|AC_127|1930.0|1.0|229.0|1.0|10.0|7.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|21.0|3.0|
233.0|41892.0|AK_19|AC_127|1945.0|1.0|195.0|1.0|12.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|18.0|3.0|
91.0|41892.0|AK_19|AC_127|600.0|2.0|46.0|0.0|6.0|15.0|0.0|0.0|0.0|10.0|0.0|0.0|1.0|0.0|0.0|0.0|13.0|0.0|
84.0|41892.0|AK_19|AC_127|615.0|2.0|40.0|3.0|4.0|8.0|0.0|0.0|0.0|6.0|0.0|1.0|0.0|0.0|0.0|0.0|17.0|5.0|
129.0|41892.0|AK_19|AC_127|630.0|2.0|62.0|0.0|6.0|8.0|0.0|0.0|0.0|10.0|0.0|2.0|2.0|0.0|0.0|0.0|31.0|8.0|
143.0|41892.0|AK_19|AC_127|645.0|2.0|82.0|1.0|3.0|4.0|0.0|0.0|0.0|15.0|0.0|1.0|1.0|0.0|0.0|0.0|30.0|6.0|
148.0|41892.0|AK_19|AC_127|700.0|2.0|95.0|1.0|8.0|9.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|19.0|6.0|
139.0|41892.0|AK_19|AC_127|715.0|2.0|74.0|3.0|8.0|8.0|0.0|0.0|0.0|6.0|0.0|4.0|1.0|0.0|0.0|0.0|30.0|5.0|
157.0|41892.0|AK_19|AC_127|730.0|2.0|101.0|1.0|4.0|5.0|0.0|0.0|0.0|6.0|0.0|2.0|2.0|0.0|0.0|0.0|33.0|3.0|
169.0|41892.0|AK_19|AC_127|745.0|2.0|111.0|2.0|9.0|4.0|0.0|0.0|0.0|5.0|0.0|1.0|3.0|0.0|0.0|0.0|32.0|2.0|
188.0|41892.0|AK_19|AC_127|800.0|2.0|123.0|2.0|8.0|7.0|0.0|0.0|0.0|2.0|0.0|2.0|4.0|1.0|0.0|0.0|35.0|4.0|
174.0|41892.0|AK_19|AC_127|815.0|2.0|128.0|0.0|4.0|6.0|0.0|0.0|0.0|1.0|0.0|3.0|2.0|1.0|0.0|0.0|26.0|3.0|
231.0|41892.0|AK_19|AC_127|830.0|2.0|161.0|2.0|10.0|19.0|0.0|0.0|0.0|4.0|0.0|2.0|2.0|0.0|0.0|0.0|29.0|2.0|
242.0|41892.0|AK_19|AC_127|845.0|2.0|162.0|3.0|10.0|15.0|0.0|0.0|0.0|3.0|0.0|4.0|5.0|1.0|0.0|0.0|39.0|0.0|
325.0|41892.0|AK_19|AC_127|1700.0|2.0|250.0|2.0|7.0|3.0|0.0|0.0|0.0|4.0|0.0|3.0|1.0|0.0|0.0|0.0|44.0|11.0|
342.0|41892.0|AK_19|AC_127|1715.0|2.0|258.0|1.0|3.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|56.0|16.0|
337.0|41892.0|AK_19|AC_127|1730.0|2.0|264.0|1.0|7.0|5.0|0.0|0.0|0.0|3.0|0.0|3.0|0.0|0.0|0.0|0.0|46.0|8.0|
357.0|41892.0|AK_19|AC_127|1745.0|2.0|275.0|2.0|11.0|4.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|49.0|15.0|
319.0|41892.0|AK_19|AC_127|1800.0|2.0|250.0|0.0|8.0|5.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|44.0|8.0|
331.0|41892.0|AK_19|AC_127|1815.0|2.0|251.0|0.0|11.0|5.0|0.0|0.0|0.0|4.0|0.0|2.0|1.0|0.0|0.0|0.0|40.0|17.0|
365.0|41892.0|AK_19|AC_127|1830.0|2.0|282.0|1.0|4.0|6.0|0.0|0.0|0.0|4.0|0.0|1.0|1.0|0.0|0.0|0.0|53.0|13.0|
319.0|41892.0|AK_19|AC_127|1845.0|2.0|257.0|1.0|11.0|6.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|31.0|9.0|
