|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
325.0|41891.0|AC_60A_S|KR_19C|500.0|1.0|152.0|10.0|5.0|5.0|17.0|0.0|0.0|29.0|5.0|3.0|12.0|13.0|26.0|9.0|39.0|0.0|
305.0|41891.0|AC_60A_S|KR_19C|515.0|1.0|150.0|9.0|7.0|8.0|20.0|0.0|0.0|24.0|3.0|0.0|26.0|21.0|9.0|7.0|21.0|0.0|
413.0|41891.0|AC_60A_S|KR_19C|530.0|1.0|232.0|11.0|7.0|10.0|16.0|0.0|0.0|16.0|6.0|9.0|16.0|13.0|14.0|8.0|51.0|4.0|
530.0|41891.0|AC_60A_S|KR_19C|545.0|1.0|350.0|10.0|6.0|14.0|8.0|0.0|0.0|14.0|4.0|5.0|19.0|17.0|0.0|10.0|67.0|6.0|
541.0|41891.0|AC_60A_S|KR_19C|600.0|1.0|281.0|15.0|15.0|17.0|11.0|0.0|0.0|34.0|4.0|4.0|24.0|16.0|10.0|2.0|97.0|11.0|DESDE LAS 06:00 HASTA LAS 07:00 AUMENTA VOLUMEN DE ESPECIALES POR PASO DE VEHICULOS ESCOLARES
610.0|41891.0|AC_60A_S|KR_19C|615.0|1.0|244.0|17.0|7.0|15.0|20.0|0.0|0.0|23.0|9.0|5.0|27.0|15.0|5.0|1.0|207.0|15.0|
622.0|41891.0|AC_60A_S|KR_19C|630.0|1.0|266.0|15.0|12.0|13.0|18.0|0.0|0.0|31.0|2.0|6.0|30.0|7.0|2.0|1.0|202.0|17.0|
572.0|41891.0|AC_60A_S|KR_19C|645.0|1.0|240.0|9.0|10.0|15.0|20.0|0.0|0.0|26.0|4.0|6.0|38.0|5.0|0.0|1.0|177.0|21.0|
546.0|41891.0|AC_60A_S|KR_19C|700.0|1.0|277.0|12.0|13.0|20.0|19.0|0.0|0.0|16.0|3.0|4.0|16.0|10.0|0.0|0.0|151.0|5.0|
525.0|41891.0|AC_60A_S|KR_19C|715.0|1.0|247.0|14.0|10.0|17.0|16.0|0.0|0.0|15.0|3.0|7.0|22.0|3.0|0.0|0.0|157.0|14.0|
561.0|41891.0|AC_60A_S|KR_19C|730.0|1.0|263.0|22.0|7.0|19.0|19.0|0.0|0.0|10.0|7.0|2.0|38.0|8.0|0.0|0.0|155.0|11.0|
529.0|41891.0|AC_60A_S|KR_19C|745.0|1.0|266.0|11.0|11.0|23.0|22.0|0.0|0.0|10.0|4.0|4.0|33.0|12.0|0.0|0.0|132.0|1.0|
533.0|41891.0|AC_60A_S|KR_19C|800.0|1.0|283.0|17.0|10.0|19.0|15.0|0.0|0.0|19.0|3.0|6.0|21.0|9.0|2.0|0.0|127.0|2.0|
543.0|41891.0|AC_60A_S|KR_19C|815.0|1.0|262.0|9.0|11.0|25.0|17.0|0.0|0.0|11.0|5.0|7.0|43.0|27.0|3.0|0.0|122.0|1.0|
595.0|41891.0|AC_60A_S|KR_19C|830.0|1.0|324.0|15.0|10.0|24.0|9.0|0.0|0.0|7.0|3.0|4.0|30.0|39.0|9.0|4.0|114.0|3.0|
589.0|41891.0|AC_60A_S|KR_19C|845.0|1.0|324.0|20.0|9.0|22.0|10.0|0.0|0.0|10.0|5.0|6.0|31.0|40.0|6.0|0.0|100.0|6.0|
576.0|41891.0|AC_60A_S|KR_19C|900.0|1.0|354.0|13.0|10.0|17.0|10.0|0.0|0.0|9.0|7.0|8.0|26.0|12.0|1.0|0.0|107.0|2.0|
487.0|41891.0|AC_60A_S|KR_19C|915.0|1.0|283.0|10.0|18.0|21.0|5.0|0.0|0.0|10.0|6.0|8.0|25.0|10.0|2.0|1.0|88.0|0.0|
557.0|41891.0|AC_60A_S|KR_19C|930.0|1.0|360.0|13.0|13.0|20.0|7.0|0.0|0.0|5.0|6.0|8.0|30.0|14.0|1.0|0.0|79.0|1.0|
585.0|41891.0|AC_60A_S|KR_19C|945.0|1.0|362.0|14.0|10.0|28.0|7.0|0.0|0.0|6.0|3.0|6.0|24.0|30.0|1.0|1.0|89.0|4.0|
621.0|41891.0|AC_60A_S|KR_19C|1000.0|1.0|370.0|11.0|17.0|25.0|5.0|0.0|0.0|10.0|7.0|3.0|24.0|47.0|2.0|5.0|92.0|3.0|
656.0|41891.0|AC_60A_S|KR_19C|1015.0|1.0|364.0|15.0|12.0|26.0|7.0|0.0|0.0|17.0|10.0|1.0|48.0|49.0|8.0|0.0|94.0|5.0|
601.0|41891.0|AC_60A_S|KR_19C|1030.0|1.0|339.0|11.0|7.0|18.0|5.0|0.0|0.0|22.0|6.0|4.0|35.0|43.0|10.0|11.0|90.0|0.0|
618.0|41891.0|AC_60A_S|KR_19C|1045.0|1.0|374.0|17.0|13.0|22.0|5.0|0.0|0.0|15.0|4.0|2.0|21.0|25.0|9.0|3.0|105.0|3.0|
657.0|41891.0|AC_60A_S|KR_19C|1100.0|1.0|371.0|12.0|11.0|26.0|4.0|0.0|0.0|27.0|5.0|2.0|32.0|26.0|8.0|10.0|121.0|2.0|
590.0|41891.0|AC_60A_S|KR_19C|1115.0|1.0|323.0|14.0|18.0|18.0|4.0|0.0|0.0|18.0|3.0|4.0|28.0|33.0|16.0|3.0|103.0|5.0|
637.0|41891.0|AC_60A_S|KR_19C|1130.0|1.0|367.0|20.0|7.0|22.0|7.0|0.0|0.0|14.0|8.0|4.0|35.0|40.0|11.0|3.0|98.0|1.0|
642.0|41891.0|AC_60A_S|KR_19C|1145.0|1.0|368.0|12.0|7.0|28.0|5.0|0.0|0.0|13.0|6.0|5.0|36.0|40.0|9.0|4.0|109.0|0.0|
669.0|41891.0|AC_60A_S|KR_19C|1200.0|1.0|397.0|12.0|11.0|20.0|5.0|0.0|0.0|14.0|5.0|5.0|30.0|24.0|5.0|6.0|133.0|2.0|
624.0|41891.0|AC_60A_S|KR_19C|1215.0|1.0|349.0|12.0|9.0|17.0|4.0|0.0|0.0|30.0|4.0|4.0|29.0|27.0|10.0|5.0|121.0|3.0|A LAS 12:15 AUMENTA EL VOLUMEN DE ESPECIALES POR PASO DE VEHICULOS ESCOLARES
762.0|41891.0|AC_60A_S|KR_19C|1230.0|1.0|428.0|13.0|16.0|27.0|5.0|0.0|0.0|28.0|3.0|13.0|50.0|29.0|3.0|11.0|134.0|2.0|
646.0|41891.0|AC_60A_S|KR_19C|1245.0|1.0|345.0|11.0|12.0|21.0|4.0|0.0|0.0|27.0|7.0|3.0|36.0|22.0|9.0|11.0|136.0|2.0|
689.0|41891.0|AC_60A_S|KR_19C|1300.0|1.0|357.0|13.0|10.0|23.0|3.0|0.0|0.0|21.0|7.0|19.0|37.0|28.0|6.0|18.0|146.0|1.0|
594.0|41891.0|AC_60A_S|KR_19C|1315.0|1.0|303.0|12.0|8.0|13.0|7.0|0.0|0.0|18.0|4.0|16.0|34.0|22.0|9.0|13.0|131.0|4.0|
664.0|41891.0|AC_60A_S|KR_19C|1330.0|1.0|342.0|11.0|14.0|18.0|4.0|0.0|0.0|15.0|12.0|13.0|47.0|34.0|5.0|10.0|138.0|1.0|
601.0|41891.0|AC_60A_S|KR_19C|1345.0|1.0|305.0|9.0|11.0|21.0|5.0|0.0|0.0|13.0|3.0|17.0|42.0|30.0|3.0|13.0|124.0|5.0|
621.0|41891.0|AC_60A_S|KR_19C|1400.0|1.0|328.0|13.0|16.0|14.0|5.0|0.0|0.0|9.0|2.0|14.0|44.0|27.0|6.0|12.0|129.0|2.0|
742.0|41891.0|AC_60A_S|KR_19C|1415.0|1.0|432.0|10.0|8.0|17.0|5.0|0.0|0.0|19.0|8.0|20.0|53.0|37.0|3.0|7.0|118.0|5.0|
722.0|41891.0|AC_60A_S|KR_19C|1430.0|1.0|395.0|13.0|6.0|20.0|6.0|0.0|0.0|14.0|9.0|18.0|57.0|44.0|6.0|10.0|122.0|2.0|
732.0|41891.0|AC_60A_S|KR_19C|1445.0|1.0|399.0|12.0|6.0|20.0|4.0|0.0|0.0|21.0|5.0|17.0|51.0|37.0|4.0|13.0|135.0|8.0|
677.0|41891.0|AC_60A_S|KR_19C|1500.0|1.0|358.0|12.0|9.0|17.0|6.0|0.0|0.0|19.0|5.0|14.0|46.0|30.0|5.0|12.0|141.0|3.0|
