|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
252.0|41884.0|KR_13|AC_53|600.0|1.0|147.0|21.0|21.0|19.0|0.0|0.0|0.0|3.0|0.0|2.0|6.0|0.0|0.0|0.0|33.0|0.0|
314.0|41884.0|KR_13|AC_53|615.0|1.0|177.0|23.0|20.0|18.0|0.0|0.0|0.0|11.0|0.0|4.0|1.0|0.0|0.0|0.0|60.0|0.0|
321.0|41884.0|KR_13|AC_53|630.0|1.0|199.0|21.0|28.0|15.0|0.0|0.0|0.0|5.0|0.0|2.0|2.0|0.0|0.0|0.0|49.0|0.0|
351.0|41884.0|KR_13|AC_53|645.0|1.0|218.0|27.0|20.0|18.0|0.0|0.0|0.0|3.0|0.0|5.0|0.0|0.0|0.0|0.0|60.0|0.0|
355.0|41884.0|KR_13|AC_53|700.0|1.0|213.0|24.0|21.0|26.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|0.0|65.0|0.0|
324.0|41884.0|KR_13|AC_53|715.0|1.0|196.0|15.0|31.0|20.0|0.0|0.0|0.0|4.0|0.0|2.0|7.0|0.0|0.0|0.0|49.0|0.0|
284.0|41884.0|KR_13|AC_53|730.0|1.0|157.0|22.0|32.0|24.0|0.0|0.0|0.0|1.0|0.0|0.0|4.0|0.0|0.0|0.0|44.0|0.0|
292.0|41884.0|KR_13|AC_53|745.0|1.0|141.0|18.0|36.0|24.0|0.0|0.0|0.0|1.0|0.0|1.0|6.0|0.0|0.0|0.0|64.0|1.0|
269.0|41884.0|KR_13|AC_53|800.0|1.0|127.0|28.0|29.0|20.0|0.0|0.0|0.0|3.0|0.0|2.0|8.0|0.0|0.0|0.0|51.0|1.0|
249.0|41884.0|KR_13|AC_53|815.0|1.0|113.0|21.0|33.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|47.0|0.0|
292.0|41884.0|KR_13|AC_53|830.0|1.0|141.0|29.0|35.0|26.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|0.0|53.0|1.0|
277.0|41884.0|KR_13|AC_53|845.0|1.0|133.0|23.0|34.0|30.0|0.0|0.0|0.0|0.0|0.0|4.0|4.0|0.0|0.0|0.0|49.0|0.0|
330.0|41884.0|KR_13|AC_53|1700.0|1.0|113.0|19.0|33.0|33.0|0.0|0.0|0.0|2.0|0.0|3.0|5.0|0.0|0.0|0.0|122.0|0.0|
343.0|41884.0|KR_13|AC_53|1715.0|1.0|121.0|22.0|25.0|34.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|137.0|0.0|
344.0|41884.0|KR_13|AC_53|1730.0|1.0|137.0|19.0|18.0|46.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|0.0|0.0|0.0|119.0|0.0|
349.0|41884.0|KR_13|AC_53|1745.0|1.0|116.0|24.0|30.0|49.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|127.0|0.0|
340.0|41884.0|KR_13|AC_53|1800.0|1.0|125.0|23.0|33.0|49.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|108.0|0.0|
319.0|41884.0|KR_13|AC_53|1815.0|1.0|127.0|29.0|30.0|45.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|85.0|0.0|
322.0|41884.0|KR_13|AC_53|1830.0|1.0|138.0|28.0|22.0|51.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|79.0|0.0|
288.0|41884.0|KR_13|AC_53|1845.0|1.0|117.0|36.0|29.0|39.0|0.0|0.0|0.0|0.0|0.0|1.0|5.0|0.0|0.0|0.0|61.0|0.0|
292.0|41884.0|KR_13|AC_53|1900.0|1.0|134.0|29.0|32.0|33.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|59.0|1.0|
260.0|41884.0|KR_13|AC_53|1915.0|1.0|106.0|18.0|31.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|56.0|0.0|
258.0|41884.0|KR_13|AC_53|1930.0|1.0|114.0|18.0|35.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|40.0|0.0|
261.0|41884.0|KR_13|AC_53|1945.0|1.0|127.0|25.0|23.0|39.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|44.0|1.0|
237.0|41884.0|KR_13|AC_53|600.0|3.0|184.0|7.0|4.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|3.0|0.0|0.0|0.0|22.0|10.0|
257.0|41884.0|KR_13|AC_53|615.0|3.0|197.0|5.0|4.0|0.0|0.0|0.0|0.0|12.0|0.0|1.0|1.0|0.0|0.0|0.0|34.0|3.0|
312.0|41884.0|KR_13|AC_53|630.0|3.0|236.0|3.0|6.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|4.0|1.0|0.0|0.0|37.0|11.0|
389.0|41884.0|KR_13|AC_53|645.0|3.0|273.0|5.0|1.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|1.0|0.0|0.0|0.0|97.0|4.0|
370.0|41884.0|KR_13|AC_53|700.0|3.0|280.0|2.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|75.0|6.0|
356.0|41884.0|KR_13|AC_53|715.0|3.0|275.0|4.0|3.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|65.0|4.0|
299.0|41884.0|KR_13|AC_53|730.0|3.0|225.0|5.0|3.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|62.0|2.0|A LAS 7:30 SE PRESENTA CONGESTIÓN VEHICULAR
370.0|41884.0|KR_13|AC_53|745.0|3.0|257.0|6.0|3.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|91.0|5.0|
334.0|41884.0|KR_13|AC_53|800.0|3.0|242.0|4.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|4.0|0.0|0.0|0.0|77.0|3.0|
374.0|41884.0|KR_13|AC_53|815.0|3.0|279.0|6.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|5.0|0.0|0.0|0.0|75.0|3.0|
334.0|41884.0|KR_13|AC_53|830.0|3.0|267.0|4.0|3.0|0.0|0.0|0.0|0.0|3.0|0.0|3.0|2.0|0.0|0.0|0.0|51.0|1.0|
366.0|41884.0|KR_13|AC_53|845.0|3.0|279.0|5.0|5.0|0.0|0.0|0.0|0.0|4.0|0.0|3.0|0.0|0.0|0.0|0.0|65.0|5.0|
306.0|41884.0|KR_13|AC_53|1700.0|3.0|223.0|6.0|4.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|0.0|0.0|0.0|62.0|5.0|
308.0|41884.0|KR_13|AC_53|1715.0|3.0|227.0|3.0|2.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|1.0|0.0|0.0|0.0|64.0|7.0|
336.0|41884.0|KR_13|AC_53|1730.0|3.0|221.0|5.0|3.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|3.0|0.0|0.0|0.0|94.0|6.0|
348.0|41884.0|KR_13|AC_53|1745.0|3.0|232.0|4.0|5.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|0.0|0.0|0.0|0.0|95.0|8.0|
327.0|41884.0|KR_13|AC_53|1800.0|3.0|233.0|4.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|86.0|1.0|
365.0|41884.0|KR_13|AC_53|1815.0|3.0|270.0|4.0|3.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|77.0|7.0|
340.0|41884.0|KR_13|AC_53|1830.0|3.0|252.0|5.0|4.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|0.0|71.0|3.0|
308.0|41884.0|KR_13|AC_53|1845.0|3.0|251.0|5.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|46.0|3.0|
