186.0|41696.0|AK_7|AC_45|2230.0|2.0|161.0|1.0|1.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|2.0|
160.0|41696.0|AK_7|AC_45|2245.0|2.0|142.0|0.0|1.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|8.0|0.0|
163.0|41696.0|AK_7|AC_45|2300.0|2.0|143.0|0.0|0.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|
183.0|41696.0|AK_7|AC_45|2315.0|2.0|171.0|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|
122.0|41696.0|AK_7|AC_45|2330.0|2.0|115.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
111.0|41696.0|AK_7|AC_45|2345.0|2.0|101.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|1.0|
82.0|41696.0|AK_7|AC_45|0.0|2.0|68.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0|
82.0|41696.0|AK_7|AC_45|15.0|2.0|72.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|
67.0|41696.0|AK_7|AC_45|30.0|2.0|63.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
62.0|41696.0|AK_7|AC_45|45.0|2.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|
76.0|41696.0|AK_7|AC_45|100.0|2.0|69.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|
49.0|41696.0|AK_7|AC_45|115.0|2.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
38.0|41696.0|AK_7|AC_45|130.0|2.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
30.0|41696.0|AK_7|AC_45|145.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
34.0|41696.0|AK_7|AC_45|200.0|2.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
29.0|41696.0|AK_7|AC_45|215.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
29.0|41696.0|AK_7|AC_45|230.0|2.0|22.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
28.0|41696.0|AK_7|AC_45|245.0|2.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|
32.0|41696.0|AK_7|AC_45|300.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|5.0|0.0|
47.0|41696.0|AK_7|AC_45|315.0|2.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|9.0|0.0|
39.0|41696.0|AK_7|AC_45|330.0|2.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
45.0|41696.0|AK_7|AC_45|345.0|2.0|36.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|
51.0|41696.0|AK_7|AC_45|400.0|2.0|37.0|0.0|1.0|4.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|2.0|0.0|0.0|5.0|0.0|
62.0|41696.0|AK_7|AC_45|415.0|2.0|41.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|11.0|1.0|
85.0|41696.0|AK_7|AC_45|430.0|2.0|51.0|3.0|0.0|11.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|16.0|1.0|
106.0|41696.0|AK_7|AC_45|445.0|2.0|64.0|1.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|20.0|1.0|
188.0|41696.0|AK_7|AC_45|500.0|2.0|86.0|7.0|4.0|32.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|1.0|0.0|0.0|40.0|6.0|
289.0|41696.0|AK_7|AC_45|515.0|2.0|153.0|9.0|9.0|34.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|1.0|0.0|0.0|70.0|5.0|REVISADO SIN DIFERENCIA CON FORMATO
371.0|41696.0|AK_7|AC_45|530.0|2.0|172.0|20.0|5.0|51.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|2.0|0.0|0.0|90.0|15.0|
456.0|41696.0|AK_7|AC_45|545.0|2.0|217.0|22.0|5.0|59.0|0.0|0.0|0.0|17.0|0.0|0.0|1.0|1.0|0.0|0.0|122.0|12.0|
64.0|41696.0|AK_7|AC_45|2200.0|3.0|48.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|0.0|
63.0|41696.0|AK_7|AC_45|2215.0|3.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|
57.0|41696.0|AK_7|AC_45|2230.0|3.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|
43.0|41696.0|AK_7|AC_45|2245.0|3.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
41.0|41696.0|AK_7|AC_45|2300.0|3.0|37.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
27.0|41696.0|AK_7|AC_45|2315.0|3.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
27.0|41696.0|AK_7|AC_45|2330.0|3.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
26.0|41696.0|AK_7|AC_45|2345.0|3.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
21.0|41696.0|AK_7|AC_45|0.0|3.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
15.0|41696.0|AK_7|AC_45|15.0|3.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
14.0|41696.0|AK_7|AC_45|30.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
9.0|41696.0|AK_7|AC_45|45.0|3.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
9.0|41696.0|AK_7|AC_45|100.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41696.0|AK_7|AC_45|115.0|3.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|
12.0|41696.0|AK_7|AC_45|130.0|3.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
9.0|41696.0|AK_7|AC_45|145.0|3.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
3.0|41696.0|AK_7|AC_45|200.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
3.0|41696.0|AK_7|AC_45|215.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
8.0|41696.0|AK_7|AC_45|230.0|3.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41696.0|AK_7|AC_45|245.0|3.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
6.0|41696.0|AK_7|AC_45|300.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
3.0|41696.0|AK_7|AC_45|315.0|3.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
7.0|41696.0|AK_7|AC_45|330.0|3.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41696.0|AK_7|AC_45|345.0|3.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|
8.0|41696.0|AK_7|AC_45|400.0|3.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
14.0|41696.0|AK_7|AC_45|415.0|3.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
17.0|41696.0|AK_7|AC_45|430.0|3.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
19.0|41696.0|AK_7|AC_45|445.0|3.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|
29.0|41696.0|AK_7|AC_45|500.0|3.0|21.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
37.0|41696.0|AK_7|AC_45|515.0|3.0|25.0|3.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
65.0|41696.0|AK_7|AC_45|530.0|3.0|53.0|2.0|1.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|
101.0|41696.0|AK_7|AC_45|545.0|3.0|74.0|3.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|0.0|
251.0|41696.0|AK_7|AC_45|600.0|1.0|193.0|3.0|5.0|14.0|0.0|0.0|0.0|8.0|0.0|1.0|0.0|0.0|0.0|0.0|25.0|2.0|
375.0|41696.0|AK_7|AC_45|615.0|1.0|286.0|5.0|3.0|25.0|0.0|0.0|0.0|11.0|0.0|1.0|0.0|0.0|0.0|0.0|41.0|3.0|REVISADO SIN DIFERENCIA CON FORMATO
558.0|41696.0|AK_7|AC_45|630.0|1.0|461.0|3.0|2.0|28.0|0.0|0.0|0.0|4.0|0.0|4.0|0.0|0.0|0.0|0.0|48.0|8.0|REVISADO SIN DIFERENCIA CON FORMATO
627.0|41696.0|AK_7|AC_45|645.0|1.0|532.0|6.0|2.0|21.0|0.0|0.0|0.0|9.0|0.0|2.0|0.0|0.0|0.0|0.0|44.0|11.0|
677.0|41696.0|AK_7|AC_45|700.0|1.0|591.0|6.0|5.0|19.0|0.0|0.0|0.0|6.0|0.0|3.0|3.0|0.0|0.0|0.0|40.0|4.0|
615.0|41696.0|AK_7|AC_45|715.0|1.0|498.0|5.0|6.0|26.0|0.0|0.0|0.0|11.0|0.0|4.0|0.0|1.0|0.0|0.0|45.0|19.0|
698.0|41696.0|AK_7|AC_45|730.0|1.0|590.0|4.0|4.0|30.0|0.0|0.0|0.0|9.0|0.0|2.0|0.0|1.0|0.0|0.0|50.0|8.0|
698.0|41696.0|AK_7|AC_45|745.0|1.0|582.0|4.0|3.0|20.0|0.0|0.0|0.0|9.0|0.0|6.0|0.0|0.0|0.0|0.0|67.0|7.0|
667.0|41696.0|AK_7|AC_45|800.0|1.0|573.0|6.0|3.0|17.0|0.0|0.0|0.0|3.0|0.0|2.0|2.0|3.0|0.0|0.0|53.0|5.0|
630.0|41696.0|AK_7|AC_45|815.0|1.0|555.0|6.0|2.0|11.0|0.0|0.0|0.0|7.0|1.0|2.0|1.0|3.0|0.0|0.0|39.0|3.0|
643.0|41696.0|AK_7|AC_45|830.0|1.0|560.0|3.0|3.0|23.0|0.0|0.0|0.0|4.0|0.0|1.0|1.0|0.0|0.0|0.0|42.0|6.0|
644.0|41696.0|AK_7|AC_45|845.0|1.0|549.0|8.0|3.0|26.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|47.0|8.0|
670.0|41696.0|AK_7|AC_45|900.0|1.0|569.0|8.0|2.0|26.0|0.0|0.0|0.0|6.0|0.0|1.0|1.0|0.0|0.0|0.0|52.0|5.0|
597.0|41696.0|AK_7|AC_45|915.0|1.0|492.0|10.0|2.0|24.0|0.0|0.0|0.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|58.0|5.0|
668.0|41696.0|AK_7|AC_45|930.0|1.0|582.0|7.0|4.0|27.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|40.0|4.0|
645.0|41696.0|AK_7|AC_45|945.0|1.0|539.0|6.0|3.0|23.0|0.0|0.0|0.0|3.0|0.0|3.0|1.0|2.0|0.0|0.0|62.0|3.0|
663.0|41696.0|AK_7|AC_45|1000.0|1.0|510.0|7.0|5.0|30.0|0.0|0.0|0.0|1.0|0.0|4.0|7.0|1.0|0.0|0.0|96.0|2.0|
639.0|41696.0|AK_7|AC_45|1015.0|1.0|530.0|7.0|3.0|32.0|0.0|0.0|0.0|1.0|0.0|4.0|1.0|0.0|0.0|0.0|59.0|2.0|
682.0|41696.0|AK_7|AC_45|1030.0|1.0|575.0|6.0|3.0|29.0|0.0|0.0|0.0|1.0|0.0|2.0|2.0|1.0|0.0|0.0|62.0|1.0|
633.0|41696.0|AK_7|AC_45|1045.0|1.0|495.0|13.0|4.0|24.0|0.0|0.0|0.0|2.0|0.0|5.0|2.0|0.0|0.0|0.0|79.0|9.0|
675.0|41696.0|AK_7|AC_45|1100.0|1.0|520.0|7.0|6.0|37.0|0.0|0.0|0.0|0.0|0.0|10.0|2.0|0.0|0.0|0.0|86.0|7.0|
586.0|41696.0|AK_7|AC_45|1115.0|1.0|458.0|3.0|2.0|13.0|0.0|0.0|0.0|2.0|0.0|6.0|1.0|1.0|0.0|0.0|96.0|4.0|
584.0|41696.0|AK_7|AC_45|1130.0|1.0|466.0|7.0|4.0|27.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|3.0|0.0|0.0|67.0|7.0|
506.0|41696.0|AK_7|AC_45|1145.0|1.0|397.0|7.0|5.0|15.0|0.0|0.0|0.0|1.0|0.0|5.0|3.0|0.0|0.0|0.0|72.0|1.0|
622.0|41696.0|AK_7|AC_45|1200.0|1.0|499.0|3.0|1.0|27.0|0.0|0.0|0.0|3.0|0.0|9.0|0.0|1.0|0.0|0.0|73.0|6.0|REVISADO SIN DIFERENCIA CON FORMATO
540.0|41696.0|AK_7|AC_45|1215.0|1.0|438.0|5.0|5.0|18.0|0.0|0.0|0.0|1.0|0.0|7.0|0.0|1.0|0.0|0.0|62.0|3.0|
502.0|41696.0|AK_7|AC_45|1230.0|1.0|406.0|4.0|4.0|18.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|1.0|0.0|0.0|59.0|6.0|
627.0|41696.0|AK_7|AC_45|1245.0|1.0|520.0|7.0|1.0|20.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|1.0|0.0|0.0|73.0|2.0|REVISADO SIN DIFERENCIA CON FORMATO
567.0|41696.0|AK_7|AC_45|1300.0|1.0|461.0|4.0|3.0|20.0|0.0|0.0|0.0|3.0|0.0|3.0|0.0|2.0|0.0|0.0|69.0|2.0|
559.0|41696.0|AK_7|AC_45|1315.0|1.0|450.0|5.0|2.0|17.0|0.0|0.0|0.0|3.0|0.0|5.0|0.0|0.0|0.0|0.0|75.0|2.0|
548.0|41696.0|AK_7|AC_45|1330.0|1.0|419.0|5.0|5.0|28.0|0.0|0.0|0.0|6.0|0.0|2.0|0.0|1.0|0.0|0.0|79.0|3.0|
596.0|41696.0|AK_7|AC_45|1345.0|1.0|483.0|8.0|2.0|18.0|0.0|0.0|0.0|2.0|0.0|4.0|1.0|3.0|0.0|0.0|72.0|3.0|
425.0|41696.0|AK_7|AC_45|600.0|2.0|217.0|24.0|7.0|60.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|95.0|10.0|
588.0|41696.0|AK_7|AC_45|615.0|2.0|318.0|29.0|7.0|66.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|129.0|21.0|REVISADO SIN DIFERENCIA CON FORMATO
648.0|41696.0|AK_7|AC_45|630.0|2.0|376.0|25.0|6.0|55.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|147.0|29.0|
658.0|41696.0|AK_7|AC_45|645.0|2.0|405.0|28.0|6.0|51.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|151.0|16.0|
595.0|41696.0|AK_7|AC_45|700.0|2.0|417.0|15.0|2.0|52.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|97.0|6.0|
691.0|41696.0|AK_7|AC_45|715.0|2.0|498.0|20.0|3.0|58.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|107.0|3.0|
597.0|41696.0|AK_7|AC_45|730.0|2.0|368.0|24.0|5.0|62.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|127.0|8.0|
626.0|41696.0|AK_7|AC_45|745.0|2.0|371.0|23.0|6.0|60.0|0.0|0.0|0.0|6.0|0.0|1.0|2.0|3.0|0.0|0.0|149.0|5.0|
545.0|41696.0|AK_7|AC_45|800.0|2.0|316.0|16.0|5.0|65.0|0.0|0.0|0.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|132.0|7.0|
570.0|41696.0|AK_7|AC_45|815.0|2.0|373.0|24.0|6.0|51.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|1.0|0.0|0.0|105.0|6.0|
551.0|41696.0|AK_7|AC_45|830.0|2.0|365.0|22.0|4.0|57.0|0.0|0.0|0.0|1.0|0.0|3.0|3.0|0.0|0.0|0.0|91.0|5.0|
561.0|41696.0|AK_7|AC_45|845.0|2.0|370.0|23.0|5.0|44.0|0.0|0.0|0.0|4.0|0.0|1.0|4.0|0.0|0.0|0.0|104.0|6.0|
557.0|41696.0|AK_7|AC_45|900.0|2.0|380.0|17.0|4.0|54.0|0.0|0.0|0.0|2.0|1.0|3.0|3.0|0.0|0.0|0.0|92.0|1.0|
578.0|41696.0|AK_7|AC_45|915.0|2.0|404.0|19.0|3.0|46.0|0.0|0.0|0.0|4.0|0.0|2.0|5.0|0.0|0.0|0.0|87.0|8.0|
616.0|41696.0|AK_7|AC_45|930.0|2.0|439.0|23.0|7.0|49.0|0.0|0.0|0.0|4.0|0.0|1.0|3.0|0.0|0.0|0.0|85.0|5.0|
