|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
560.0|41699.0|AK_45|AC_127|2200.0|1.0|501.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|6.0|6.0|0.0|0.0|0.0|41.0|2.0|
497.0|41699.0|AK_45|AC_127|2215.0|1.0|439.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|1.0|6.0|0.0|0.0|0.0|40.0|7.0|
491.0|41699.0|AK_45|AC_127|2230.0|1.0|454.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|1.0|1.0|1.0|0.0|0.0|27.0|1.0|LLUVIA DESDE LAS 22:40
354.0|41699.0|AK_45|AC_127|2245.0|1.0|325.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|1.0|0.0|0.0|22.0|0.0|
371.0|41699.0|AK_45|AC_127|2300.0|1.0|326.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|38.0|0.0|
325.0|41699.0|AK_45|AC_127|2315.0|1.0|283.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|0.0|36.0|0.0|
294.0|41699.0|AK_45|AC_127|2330.0|1.0|270.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|19.0|1.0|
274.0|41699.0|AK_45|AC_127|2345.0|1.0|252.0|0.0|3.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|2.0|0.0|0.0|14.0|0.0|
255.0|41699.0|AK_45|AC_127|0.0|1.0|231.0|0.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|1.0|0.0|0.0|14.0|0.0|
241.0|41699.0|AK_45|AC_127|15.0|1.0|219.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|19.0|0.0|
213.0|41699.0|AK_45|AC_127|30.0|1.0|195.0|0.0|2.0|0.0|0.0|0.0|0.0|4.0|0.0|2.0|1.0|1.0|0.0|0.0|8.0|0.0|
245.0|41699.0|AK_45|AC_127|45.0|1.0|235.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
259.0|41699.0|AK_45|AC_127|100.0|1.0|238.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|0.0|15.0|0.0|
