161.0|41856.0|KR_14|CL_84_S|730.0|3.0|71.0|6.0|0.0|2.0|1.0|0.0|0.0|0.0|3.0|4.0|12.0|7.0|0.0|0.0|35.0|20.0|
147.0|41856.0|KR_14|CL_84_S|745.0|3.0|63.0|4.0|1.0|2.0|4.0|0.0|0.0|3.0|5.0|6.0|13.0|3.0|1.0|0.0|34.0|8.0|
150.0|41856.0|KR_14|CL_84_S|800.0|3.0|57.0|6.0|1.0|2.0|1.0|0.0|0.0|2.0|5.0|1.0|15.0|1.0|1.0|1.0|50.0|7.0|
139.0|41856.0|KR_14|CL_84_S|815.0|3.0|55.0|7.0|0.0|3.0|4.0|0.0|0.0|0.0|2.0|6.0|13.0|10.0|3.0|0.0|31.0|5.0|
138.0|41856.0|KR_14|CL_84_S|830.0|3.0|52.0|8.0|1.0|2.0|4.0|0.0|0.0|1.0|9.0|2.0|24.0|7.0|7.0|0.0|21.0|0.0|
131.0|41856.0|KR_14|CL_84_S|845.0|3.0|57.0|6.0|2.0|3.0|4.0|0.0|0.0|1.0|4.0|3.0|18.0|5.0|5.0|2.0|18.0|3.0|
131.0|41856.0|KR_14|CL_84_S|900.0|3.0|62.0|6.0|2.0|9.0|1.0|0.0|0.0|3.0|8.0|4.0|11.0|1.0|4.0|0.0|18.0|2.0|
128.0|41856.0|KR_14|CL_84_S|915.0|3.0|63.0|4.0|0.0|4.0|3.0|0.0|0.0|3.0|5.0|10.0|16.0|1.0|1.0|0.0|17.0|1.0|9:15 A 9:40 LLOVISNA.
151.0|41856.0|KR_14|CL_84_S|930.0|3.0|72.0|8.0|0.0|8.0|3.0|0.0|0.0|2.0|5.0|9.0|12.0|0.0|0.0|1.0|30.0|1.0|9:15 A 9:40 LLOVISNA.
156.0|41856.0|KR_14|CL_84_S|945.0|3.0|86.0|6.0|0.0|4.0|1.0|0.0|0.0|0.0|3.0|3.0|22.0|1.0|3.0|1.0|23.0|3.0|
127.0|41856.0|KR_14|CL_84_S|1000.0|3.0|63.0|6.0|1.0|4.0|1.0|0.0|0.0|1.0|1.0|3.0|11.0|8.0|2.0|3.0|22.0|1.0|
160.0|41856.0|KR_14|CL_84_S|1015.0|3.0|87.0|7.0|0.0|1.0|4.0|0.0|0.0|0.0|5.0|0.0|11.0|6.0|9.0|3.0|27.0|0.0|
134.0|41856.0|KR_14|CL_84_S|1030.0|3.0|53.0|6.0|1.0|3.0|0.0|0.0|0.0|2.0|3.0|4.0|21.0|3.0|12.0|1.0|23.0|2.0|
137.0|41856.0|KR_14|CL_84_S|1045.0|3.0|58.0|5.0|0.0|8.0|2.0|0.0|0.0|3.0|4.0|0.0|17.0|4.0|8.0|3.0|23.0|2.0|
133.0|41856.0|KR_14|CL_84_S|1100.0|3.0|66.0|3.0|1.0|1.0|2.0|0.0|0.0|1.0|7.0|1.0|19.0|3.0|7.0|2.0|20.0|0.0|
119.0|41856.0|KR_14|CL_84_S|1115.0|3.0|48.0|6.0|3.0|4.0|1.0|0.0|0.0|1.0|2.0|0.0|11.0|2.0|14.0|6.0|19.0|2.0|
131.0|41856.0|KR_14|CL_84_S|1130.0|3.0|62.0|2.0|2.0|0.0|1.0|0.0|0.0|1.0|8.0|3.0|11.0|2.0|10.0|5.0|21.0|3.0|
105.0|41856.0|KR_14|CL_84_S|1145.0|3.0|48.0|2.0|0.0|3.0|1.0|0.0|0.0|1.0|5.0|1.0|10.0|5.0|16.0|3.0|10.0|0.0|
109.0|41856.0|KR_14|CL_84_S|1200.0|3.0|49.0|1.0|1.0|1.0|2.0|0.0|0.0|0.0|7.0|1.0|16.0|3.0|13.0|3.0|10.0|2.0|
123.0|41856.0|KR_14|CL_84_S|1215.0|3.0|49.0|3.0|0.0|5.0|1.0|0.0|0.0|1.0|4.0|0.0|19.0|3.0|5.0|9.0|23.0|1.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
115.0|41856.0|KR_14|CL_84_S|1230.0|3.0|47.0|2.0|1.0|1.0|1.0|0.0|0.0|2.0|3.0|9.0|12.0|6.0|8.0|4.0|18.0|1.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
105.0|41856.0|KR_14|CL_84_S|1245.0|3.0|33.0|4.0|0.0|4.0|2.0|0.0|0.0|0.0|6.0|9.0|13.0|2.0|11.0|3.0|18.0|0.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
130.0|41856.0|KR_14|CL_84_S|1300.0|3.0|67.0|2.0|0.0|1.0|3.0|0.0|0.0|3.0|5.0|9.0|15.0|4.0|2.0|2.0|17.0|0.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
117.0|41856.0|KR_14|CL_84_S|1315.0|3.0|51.0|5.0|2.0|5.0|1.0|0.0|0.0|1.0|2.0|6.0|9.0|4.0|6.0|5.0|20.0|0.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
121.0|41856.0|KR_14|CL_84_S|1330.0|3.0|63.0|3.0|0.0|3.0|2.0|0.0|0.0|0.0|5.0|4.0|7.0|3.0|8.0|5.0|18.0|0.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
149.0|41856.0|KR_14|CL_84_S|1345.0|3.0|75.0|5.0|1.0|5.0|1.0|0.0|0.0|4.0|3.0|2.0|19.0|4.0|7.0|3.0|20.0|0.0|12:19 A 13:45 SE PRESENTA CONGESTIÓN POR CHOQUE EN LA VÍA, EN EL CARRIL IAQUIERDO A LAS 12:21 AUTO VARADO EN LA VÍA.
150.0|41856.0|KR_14|CL_84_S|1400.0|3.0|79.0|3.0|0.0|4.0|1.0|0.0|0.0|2.0|3.0|1.0|16.0|3.0|12.0|4.0|22.0|0.0|
161.0|41856.0|KR_14|CL_84_S|1415.0|3.0|84.0|6.0|0.0|5.0|2.0|0.0|0.0|0.0|6.0|1.0|12.0|11.0|5.0|0.0|29.0|0.0|
153.0|41856.0|KR_14|CL_84_S|1430.0|3.0|75.0|5.0|1.0|2.0|1.0|0.0|0.0|1.0|4.0|5.0|16.0|6.0|7.0|3.0|26.0|1.0|14:35 A 14:45 LLOVISNA.
180.0|41856.0|KR_14|CL_84_S|1445.0|3.0|90.0|4.0|2.0|1.0|1.0|0.0|0.0|4.0|8.0|5.0|13.0|2.0|8.0|2.0|38.0|2.0|14:35 A 14:45 LLOVISNA.
173.0|41856.0|KR_14|CL_84_S|1500.0|3.0|88.0|3.0|0.0|7.0|1.0|0.0|0.0|1.0|5.0|4.0|10.0|8.0|7.0|7.0|29.0|3.0|
165.0|41856.0|KR_14|CL_84_S|1515.0|3.0|75.0|7.0|1.0|2.0|2.0|0.0|0.0|3.0|3.0|6.0|13.0|4.0|10.0|3.0|35.0|1.0|
196.0|41856.0|KR_14|CL_84_S|1530.0|3.0|91.0|4.0|2.0|6.0|1.0|0.0|0.0|4.0|6.0|7.0|19.0|8.0|3.0|3.0|41.0|1.0|
162.0|41856.0|KR_14|CL_84_S|1545.0|3.0|72.0|2.0|0.0|1.0|2.0|0.0|0.0|3.0|2.0|4.0|11.0|4.0|10.0|4.0|47.0|0.0|
150.0|41856.0|KR_14|CL_84_S|1600.0|3.0|61.0|3.0|1.0|7.0|1.0|0.0|0.0|2.0|9.0|4.0|10.0|6.0|7.0|2.0|35.0|2.0|
173.0|41856.0|KR_14|CL_84_S|1615.0|3.0|57.0|9.0|2.0|4.0|2.0|0.0|0.0|4.0|12.0|7.0|13.0|6.0|14.0|3.0|36.0|4.0|
179.0|41856.0|KR_14|CL_84_S|1630.0|3.0|73.0|4.0|0.0|2.0|1.0|0.0|0.0|0.0|2.0|4.0|19.0|10.0|14.0|5.0|45.0|0.0|
179.0|41856.0|KR_14|CL_84_S|1645.0|3.0|73.0|6.0|1.0|4.0|1.0|0.0|0.0|0.0|4.0|3.0|18.0|9.0|11.0|1.0|48.0|0.0|
221.0|41856.0|KR_14|CL_84_S|1700.0|3.0|97.0|5.0|0.0|5.0|2.0|0.0|0.0|5.0|11.0|2.0|17.0|14.0|7.0|10.0|45.0|1.0|
184.0|41856.0|KR_14|CL_84_S|1715.0|3.0|75.0|7.0|1.0|5.0|2.0|0.0|0.0|2.0|4.0|4.0|16.0|9.0|7.0|2.0|49.0|1.0|
239.0|41856.0|KR_14|CL_84_S|1730.0|3.0|85.0|4.0|0.0|4.0|2.0|0.0|0.0|6.0|6.0|4.0|22.0|4.0|7.0|3.0|90.0|2.0|
193.0|41856.0|KR_14|CL_84_S|1745.0|3.0|65.0|5.0|0.0|3.0|3.0|0.0|0.0|3.0|5.0|5.0|9.0|1.0|2.0|0.0|89.0|3.0|
202.0|41856.0|KR_14|CL_84_S|1800.0|3.0|74.0|5.0|0.0|2.0|2.0|0.0|0.0|7.0|5.0|8.0|14.0|0.0|0.0|0.0|81.0|4.0|
174.0|41856.0|KR_14|CL_84_S|1815.0|3.0|80.0|4.0|0.0|6.0|3.0|0.0|0.0|3.0|7.0|2.0|5.0|0.0|0.0|0.0|62.0|2.0|
190.0|41856.0|KR_14|CL_84_S|1830.0|3.0|87.0|4.0|0.0|4.0|2.0|0.0|0.0|3.0|5.0|1.0|6.0|0.0|2.0|0.0|72.0|4.0|
230.0|41856.0|KR_14|CL_84_S|1845.0|3.0|82.0|8.0|1.0|2.0|4.0|0.0|0.0|1.0|7.0|3.0|13.0|0.0|0.0|0.0|106.0|3.0|
246.0|41856.0|KR_14|CL_84_S|1900.0|3.0|95.0|6.0|0.0|11.0|2.0|0.0|0.0|3.0|6.0|3.0|7.0|1.0|0.0|1.0|110.0|1.0|
218.0|41856.0|KR_14|CL_84_S|1915.0|3.0|101.0|5.0|0.0|6.0|2.0|0.0|0.0|6.0|3.0|3.0|13.0|0.0|0.0|0.0|79.0|0.0|
210.0|41856.0|KR_14|CL_84_S|1930.0|3.0|83.0|9.0|2.0|2.0|4.0|0.0|0.0|5.0|5.0|0.0|12.0|6.0|3.0|4.0|69.0|6.0|
203.0|41856.0|KR_14|CL_84_S|1945.0|3.0|94.0|6.0|0.0|10.0|1.0|0.0|0.0|3.0|4.0|5.0|12.0|4.0|1.0|4.0|59.0|0.0|
190.0|41856.0|KR_14|CL_84_S|2000.0|3.0|92.0|6.0|0.0|7.0|5.0|0.0|0.0|1.0|7.0|1.0|6.0|1.0|1.0|5.0|57.0|1.0|
189.0|41856.0|KR_14|CL_84_S|2015.0|3.0|87.0|3.0|0.0|7.0|2.0|0.0|0.0|0.0|9.0|0.0|14.0|7.0|5.0|6.0|49.0|0.0|
193.0|41856.0|KR_14|CL_84_S|2030.0|3.0|96.0|2.0|0.0|3.0|2.0|0.0|0.0|2.0|3.0|1.0|14.0|3.0|14.0|3.0|50.0|0.0|
181.0|41856.0|KR_14|CL_84_S|2045.0|3.0|82.0|3.0|3.0|7.0|2.0|0.0|0.0|0.0|2.0|2.0|9.0|11.0|11.0|1.0|48.0|0.0|
184.0|41856.0|KR_14|CL_84_S|500.0|4.0|55.0|11.0|9.0|3.0|4.0|0.0|0.0|3.0|12.0|2.0|9.0|2.0|2.0|13.0|58.0|1.0|
158.0|41856.0|KR_14|CL_84_S|515.0|4.0|40.0|5.0|4.0|6.0|1.0|0.0|0.0|1.0|3.0|2.0|15.0|3.0|1.0|18.0|57.0|2.0|
188.0|41856.0|KR_14|CL_84_S|530.0|4.0|55.0|8.0|8.0|4.0|5.0|0.0|0.0|2.0|7.0|6.0|16.0|3.0|2.0|4.0|65.0|3.0|
192.0|41856.0|KR_14|CL_84_S|545.0|4.0|53.0|5.0|6.0|10.0|3.0|0.0|0.0|1.0|4.0|4.0|7.0|1.0|1.0|3.0|88.0|6.0|
221.0|41856.0|KR_14|CL_84_S|600.0|4.0|62.0|7.0|9.0|8.0|3.0|0.0|0.0|1.0|4.0|5.0|11.0|0.0|0.0|0.0|106.0|5.0|6:10 A 6:30 LLUEVE.
223.0|41856.0|KR_14|CL_84_S|615.0|4.0|70.0|5.0|8.0|6.0|5.0|0.0|0.0|4.0|5.0|6.0|11.0|0.0|0.0|1.0|97.0|5.0|6:10 A 6:30 LLUEVE.
193.0|41856.0|KR_14|CL_84_S|630.0|4.0|62.0|7.0|5.0|1.0|5.0|0.0|0.0|1.0|5.0|3.0|9.0|2.0|0.0|1.0|91.0|1.0|6:10 A 6:30 LLUEVE.
213.0|41856.0|KR_14|CL_84_S|645.0|4.0|82.0|7.0|4.0|6.0|0.0|0.0|0.0|4.0|4.0|2.0|14.0|2.0|0.0|0.0|84.0|4.0|
190.0|41856.0|KR_14|CL_84_S|700.0|4.0|58.0|5.0|7.0|7.0|5.0|0.0|0.0|2.0|4.0|3.0|18.0|2.0|0.0|0.0|77.0|2.0|
204.0|41856.0|KR_14|CL_84_S|715.0|4.0|73.0|7.0|3.0|5.0|4.0|0.0|0.0|2.0|4.0|4.0|12.0|4.0|0.0|0.0|80.0|6.0|
163.0|41856.0|KR_14|CL_84_S|730.0|4.0|60.0|6.0|4.0|3.0|2.0|0.0|0.0|1.0|3.0|1.0|9.0|0.0|0.0|0.0|66.0|8.0|
188.0|41856.0|KR_14|CL_84_S|745.0|4.0|72.0|4.0|8.0|4.0|6.0|0.0|0.0|0.0|5.0|4.0|14.0|1.0|0.0|2.0|64.0|4.0|
181.0|41856.0|KR_14|CL_84_S|800.0|4.0|69.0|8.0|3.0|3.0|2.0|0.0|0.0|2.0|2.0|1.0|9.0|5.0|4.0|1.0|64.0|8.0|
164.0|41856.0|KR_14|CL_84_S|815.0|4.0|47.0|3.0|1.0|5.0|2.0|0.0|0.0|1.0|4.0|3.0|12.0|1.0|7.0|5.0|73.0|0.0|
193.0|41856.0|KR_14|CL_84_S|830.0|4.0|65.0|5.0|3.0|5.0|4.0|0.0|0.0|0.0|5.0|4.0|11.0|4.0|9.0|2.0|65.0|11.0|
193.0|41856.0|KR_14|CL_84_S|845.0|4.0|76.0|5.0|5.0|7.0|2.0|0.0|0.0|1.0|5.0|1.0|11.0|2.0|6.0|1.0|66.0|5.0|
182.0|41856.0|KR_14|CL_84_S|900.0|4.0|80.0|4.0|4.0|7.0|4.0|0.0|0.0|3.0|5.0|4.0|15.0|0.0|0.0|2.0|48.0|6.0|
121.0|41856.0|KR_14|CL_84_S|915.0|4.0|58.0|4.0|5.0|7.0|1.0|0.0|0.0|0.0|3.0|2.0|6.0|0.0|1.0|0.0|32.0|2.0|9:15 A 9:40 LLOVISNA.
137.0|41856.0|KR_14|CL_84_S|930.0|4.0|61.0|5.0|7.0|10.0|3.0|0.0|0.0|2.0|5.0|3.0|9.0|0.0|3.0|0.0|27.0|2.0|9:15 A 9:40 LLOVISNA.
135.0|41856.0|KR_14|CL_84_S|945.0|4.0|58.0|7.0|9.0|5.0|1.0|0.0|0.0|0.0|4.0|1.0|11.0|7.0|4.0|4.0|24.0|0.0|
98.0|41856.0|KR_14|CL_84_S|1000.0|4.0|15.0|3.0|3.0|3.0|3.0|0.0|0.0|0.0|3.0|1.0|10.0|3.0|16.0|15.0|23.0|0.0|
103.0|41856.0|KR_14|CL_84_S|1015.0|4.0|22.0|3.0|0.0|2.0|0.0|0.0|0.0|1.0|8.0|1.0|6.0|7.0|23.0|15.0|15.0|0.0|
106.0|41856.0|KR_14|CL_84_S|1030.0|4.0|33.0|5.0|1.0|3.0|2.0|0.0|0.0|0.0|6.0|1.0|10.0|3.0|17.0|11.0|14.0|0.0|
133.0|41856.0|KR_14|CL_84_S|1045.0|4.0|32.0|7.0|7.0|6.0|2.0|0.0|0.0|1.0|8.0|7.0|21.0|2.0|14.0|9.0|17.0|0.0|
121.0|41856.0|KR_14|CL_84_S|1100.0|4.0|42.0|4.0|6.0|12.0|2.0|0.0|0.0|1.0|2.0|4.0|11.0|5.0|8.0|7.0|16.0|1.0|
139.0|41856.0|KR_14|CL_84_S|1115.0|4.0|52.0|5.0|6.0|8.0|0.0|0.0|0.0|1.0|6.0|3.0|16.0|6.0|8.0|9.0|19.0|0.0|
109.0|41856.0|KR_14|CL_84_S|1130.0|4.0|46.0|8.0|2.0|12.0|3.0|0.0|0.0|2.0|5.0|3.0|6.0|3.0|3.0|3.0|13.0|0.0|
130.0|41856.0|KR_14|CL_84_S|1145.0|4.0|65.0|2.0|3.0|6.0|1.0|0.0|0.0|3.0|2.0|2.0|9.0|4.0|8.0|1.0|21.0|3.0|
128.0|41856.0|KR_14|CL_84_S|1200.0|4.0|56.0|5.0|3.0|10.0|1.0|0.0|0.0|2.0|1.0|2.0|6.0|7.0|3.0|6.0|25.0|1.0|
144.0|41856.0|KR_14|CL_84_S|1215.0|4.0|48.0|3.0|1.0|2.0|1.0|0.0|0.0|4.0|15.0|3.0|13.0|4.0|3.0|14.0|33.0|0.0|
142.0|41856.0|KR_14|CL_84_S|1230.0|4.0|54.0|4.0|4.0|5.0|1.0|0.0|0.0|0.0|5.0|1.0|13.0|4.0|11.0|12.0|28.0|0.0|
148.0|41856.0|KR_14|CL_84_S|1245.0|4.0|58.0|4.0|3.0|13.0|2.0|0.0|0.0|2.0|2.0|3.0|13.0|5.0|7.0|10.0|26.0|0.0|
137.0|41856.0|KR_14|CL_84_S|1300.0|4.0|62.0|5.0|5.0|8.0|0.0|0.0|0.0|1.0|6.0|3.0|9.0|1.0|8.0|4.0|24.0|1.0|
129.0|41856.0|KR_14|CL_84_S|1315.0|4.0|57.0|4.0|4.0|4.0|1.0|0.0|0.0|0.0|5.0|1.0|9.0|5.0|12.0|8.0|19.0|0.0|
139.0|41856.0|KR_14|CL_84_S|1330.0|4.0|79.0|4.0|3.0|4.0|1.0|0.0|0.0|0.0|2.0|3.0|9.0|5.0|9.0|4.0|16.0|0.0|
119.0|41856.0|KR_14|CL_84_S|1345.0|4.0|48.0|4.0|3.0|7.0|0.0|0.0|0.0|1.0|5.0|1.0|9.0|5.0|8.0|12.0|16.0|0.0|
131.0|41856.0|KR_14|CL_84_S|1400.0|4.0|60.0|10.0|4.0|11.0|1.0|0.0|0.0|2.0|4.0|1.0|7.0|2.0|8.0|0.0|21.0|0.0|
139.0|41856.0|KR_14|CL_84_S|1415.0|4.0|61.0|3.0|6.0|3.0|2.0|0.0|0.0|1.0|8.0|3.0|19.0|5.0|5.0|7.0|16.0|0.0|
105.0|41856.0|KR_14|CL_84_S|1430.0|4.0|46.0|4.0|4.0|3.0|0.0|0.0|0.0|0.0|5.0|1.0|8.0|3.0|10.0|10.0|11.0|0.0|14:35 A 14:45 LLOVISNA.
102.0|41856.0|KR_14|CL_84_S|1445.0|4.0|45.0|2.0|2.0|7.0|2.0|0.0|0.0|0.0|6.0|0.0|9.0|1.0|13.0|6.0|9.0|0.0|14:35 A 14:45 LLOVISNA.
110.0|41856.0|KR_14|CL_84_S|1500.0|4.0|43.0|5.0|5.0|1.0|1.0|0.0|0.0|0.0|7.0|2.0|15.0|3.0|10.0|8.0|10.0|0.0|
150.0|41856.0|KR_14|CL_84_S|1515.0|4.0|61.0|7.0|8.0|5.0|2.0|0.0|0.0|1.0|5.0|3.0|18.0|9.0|10.0|9.0|12.0|0.0|
113.0|41856.0|KR_14|CL_84_S|1530.0|4.0|44.0|4.0|3.0|1.0|0.0|0.0|0.0|0.0|4.0|0.0|11.0|3.0|13.0|13.0|17.0|0.0|
142.0|41856.0|KR_14|CL_84_S|1545.0|4.0|64.0|4.0|5.0|4.0|2.0|0.0|0.0|2.0|3.0|1.0|8.0|11.0|7.0|11.0|20.0|0.0|
160.0|41856.0|KR_14|CL_84_S|1600.0|4.0|75.0|5.0|5.0|8.0|1.0|0.0|0.0|0.0|7.0|0.0|14.0|1.0|4.0|14.0|24.0|2.0|
178.0|41856.0|KR_14|CL_84_S|1615.0|4.0|92.0|4.0|3.0|9.0|2.0|0.0|0.0|0.0|7.0|3.0|12.0|4.0|8.0|8.0|26.0|0.0|
169.0|41856.0|KR_14|CL_84_S|1630.0|4.0|85.0|4.0|3.0|8.0|0.0|0.0|0.0|2.0|6.0|5.0|20.0|2.0|2.0|4.0|28.0|0.0|
171.0|41856.0|KR_14|CL_84_S|1645.0|4.0|89.0|7.0|10.0|6.0|3.0|0.0|0.0|1.0|6.0|3.0|8.0|2.0|3.0|4.0|29.0|0.0|
168.0|41856.0|KR_14|CL_84_S|1700.0|4.0|87.0|5.0|5.0|6.0|2.0|0.0|0.0|2.0|7.0|2.0|12.0|0.0|0.0|4.0|36.0|0.0|
159.0|41856.0|KR_14|CL_84_S|1715.0|4.0|86.0|5.0|3.0|6.0|1.0|0.0|0.0|1.0|4.0|5.0|10.0|1.0|0.0|1.0|36.0|0.0|
163.0|41856.0|KR_14|CL_84_S|1730.0|4.0|79.0|6.0|2.0|10.0|3.0|0.0|0.0|0.0|8.0|2.0|13.0|2.0|0.0|0.0|37.0|1.0|
139.0|41856.0|KR_14|CL_84_S|1745.0|4.0|74.0|7.0|4.0|8.0|3.0|0.0|0.0|4.0|7.0|1.0|10.0|0.0|0.0|0.0|21.0|0.0|
201.0|41856.0|KR_14|CL_84_S|1800.0|4.0|119.0|3.0|6.0|15.0|3.0|0.0|0.0|3.0|8.0|0.0|17.0|0.0|0.0|0.0|27.0|0.0|
114.0|41856.0|KR_14|CL_84_S|1815.0|4.0|52.0|5.0|3.0|12.0|4.0|0.0|0.0|2.0|2.0|1.0|2.0|0.0|0.0|0.0|31.0|0.0|
119.0|41856.0|KR_14|CL_84_S|1830.0|4.0|62.0|7.0|1.0|10.0|1.0|0.0|0.0|0.0|3.0|2.0|15.0|1.0|0.0|0.0|17.0|0.0|
195.0|41856.0|KR_14|CL_84_S|1845.0|4.0|121.0|6.0|1.0|8.0|5.0|0.0|0.0|3.0|8.0|1.0|24.0|1.0|1.0|0.0|16.0|0.0|
134.0|41856.0|KR_14|CL_84_S|1900.0|4.0|81.0|4.0|5.0|6.0|4.0|0.0|0.0|1.0|10.0|0.0|10.0|0.0|0.0|0.0|13.0|0.0|
154.0|41856.0|KR_14|CL_84_S|1915.0|4.0|93.0|4.0|3.0|4.0|1.0|0.0|0.0|0.0|9.0|2.0|10.0|2.0|6.0|10.0|10.0|0.0|
137.0|41856.0|KR_14|CL_84_S|1930.0|4.0|69.0|1.0|4.0|5.0|4.0|0.0|0.0|0.0|1.0|1.0|2.0|3.0|11.0|16.0|7.0|13.0|19:30 A 19:45 PASA CARABANA DE BICICLETAS.
126.0|41856.0|KR_14|CL_84_S|1945.0|4.0|75.0|3.0|5.0|1.0|0.0|0.0|0.0|1.0|4.0|0.0|6.0|2.0|9.0|13.0|7.0|0.0|
120.0|41856.0|KR_14|CL_84_S|2000.0|4.0|61.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|9.0|0.0|7.0|2.0|10.0|19.0|8.0|0.0|
153.0|41856.0|KR_14|CL_84_S|2015.0|4.0|79.0|1.0|6.0|12.0|3.0|0.0|0.0|0.0|5.0|1.0|21.0|0.0|6.0|10.0|9.0|0.0|
158.0|41856.0|KR_14|CL_84_S|2030.0|4.0|92.0|4.0|4.0|6.0|4.0|0.0|0.0|0.0|6.0|1.0|21.0|1.0|1.0|7.0|11.0|0.0|
156.0|41856.0|KR_14|CL_84_S|2045.0|4.0|71.0|3.0|5.0|13.0|5.0|0.0|0.0|1.0|7.0|4.0|13.0|1.0|6.0|10.0|17.0|0.0|
MARTES|2014-08-05|71518|KR_14_CL_84_S|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN
