|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
542.0|41681.0|AK_86|AC_17|2200.0|1.0|306.0|11.0|10.0|10.0|3.0|1.0|0.0|1.0|0.0|9.0|16.0|4.0|0.0|0.0|158.0|13.0|
623.0|41681.0|AK_86|AC_17|2215.0|1.0|284.0|14.0|9.0|16.0|1.0|1.0|0.0|11.0|0.0|4.0|17.0|3.0|0.0|0.0|230.0|33.0|
433.0|41681.0|AK_86|AC_17|2230.0|1.0|225.0|8.0|10.0|13.0|4.0|0.0|0.0|7.0|1.0|3.0|10.0|1.0|1.0|1.0|129.0|20.0|
302.0|41681.0|AK_86|AC_17|2245.0|1.0|191.0|7.0|3.0|6.0|3.0|2.0|0.0|3.0|1.0|3.0|3.0|0.0|0.0|1.0|74.0|5.0|
260.0|41681.0|AK_86|AC_17|2300.0|1.0|146.0|6.0|17.0|6.0|2.0|0.0|0.0|2.0|1.0|1.0|11.0|1.0|1.0|4.0|60.0|2.0|
266.0|41681.0|AK_86|AC_17|2315.0|1.0|147.0|5.0|15.0|8.0|4.0|3.0|0.0|10.0|0.0|1.0|11.0|2.0|2.0|0.0|58.0|0.0|
196.0|41681.0|AK_86|AC_17|2330.0|1.0|116.0|3.0|20.0|11.0|3.0|1.0|0.0|5.0|1.0|1.0|3.0|0.0|1.0|1.0|30.0|0.0|
165.0|41681.0|AK_86|AC_17|2345.0|1.0|111.0|4.0|10.0|4.0|7.0|0.0|0.0|1.0|0.0|0.0|7.0|1.0|0.0|1.0|19.0|0.0|
133.0|41681.0|AK_86|AC_17|0.0|1.0|73.0|3.0|20.0|2.0|6.0|1.0|0.0|0.0|0.0|2.0|7.0|2.0|0.0|0.0|16.0|1.0|
150.0|41681.0|AK_86|AC_17|15.0|1.0|93.0|4.0|9.0|3.0|7.0|0.0|0.0|5.0|2.0|1.0|6.0|0.0|1.0|1.0|17.0|1.0|
94.0|41681.0|AK_86|AC_17|30.0|1.0|57.0|2.0|4.0|1.0|1.0|1.0|0.0|7.0|0.0|1.0|3.0|1.0|0.0|0.0|14.0|2.0|
79.0|41681.0|AK_86|AC_17|45.0|1.0|51.0|1.0|4.0|1.0|1.0|1.0|0.0|7.0|0.0|2.0|3.0|0.0|0.0|1.0|7.0|0.0|
84.0|41681.0|AK_86|AC_17|100.0|1.0|58.0|0.0|2.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|5.0|1.0|0.0|0.0|14.0|0.0|
