|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
321.0|41724.0|AK_14|AC_53|600.0|1.0|229.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|1.0|3.0|0.0|0.0|0.0|68.0|11.0|
307.0|41724.0|AK_14|AC_53|615.0|1.0|227.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|3.0|0.0|0.0|0.0|60.0|11.0|
399.0|41724.0|AK_14|AC_53|630.0|1.0|287.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|0.0|0.0|0.0|0.0|81.0|25.0|
436.0|41724.0|AK_14|AC_53|645.0|1.0|324.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|1.0|0.0|0.0|0.0|92.0|12.0|
452.0|41724.0|AK_14|AC_53|700.0|1.0|315.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|3.0|0.0|0.0|0.0|114.0|14.0|
416.0|41724.0|AK_14|AC_53|715.0|1.0|298.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|1.0|1.0|0.0|0.0|0.0|101.0|11.0|
472.0|41724.0|AK_14|AC_53|730.0|1.0|319.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|4.0|0.0|0.0|0.0|129.0|14.0|
449.0|41724.0|AK_14|AC_53|745.0|1.0|331.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|3.0|1.0|0.0|0.0|100.0|7.0|
395.0|41724.0|AK_14|AC_53|800.0|1.0|286.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|1.0|1.0|0.0|0.0|95.0|6.0|
428.0|41724.0|AK_14|AC_53|815.0|1.0|306.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|3.0|0.0|0.0|0.0|97.0|11.0|
383.0|41724.0|AK_14|AC_53|830.0|1.0|290.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|3.0|2.0|0.0|0.0|75.0|9.0|
460.0|41724.0|AK_14|AC_53|845.0|1.0|344.0|0.0|0.0|1.0|0.0|0.0|0.0|7.0|0.0|5.0|0.0|0.0|0.0|0.0|94.0|9.0|
523.0|41724.0|AK_14|AC_53|1700.0|1.0|296.0|1.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|4.0|1.0|0.0|0.0|0.0|194.0|24.0|
