|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
269.0|41730.0|AK_7|AC_127|2200.0|1.0|220.0|0.0|7.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|31.0|0.0|REVISADO. LA INFORMACION NO DIFIERE DEL FORMATO
232.0|41730.0|AK_7|AC_127|2215.0|1.0|189.0|0.0|6.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|25.0|0.0|
185.0|41730.0|AK_7|AC_127|2230.0|1.0|154.0|1.0|6.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|15.0|0.0|
179.0|41730.0|AK_7|AC_127|2245.0|1.0|160.0|0.0|3.0|8.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|
159.0|41730.0|AK_7|AC_127|2300.0|1.0|128.0|0.0|7.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|15.0|0.0|
124.0|41730.0|AK_7|AC_127|2315.0|1.0|100.0|0.0|6.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|9.0|0.0|
126.0|41730.0|AK_7|AC_127|2330.0|1.0|106.0|0.0|3.0|4.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|0.0|
80.0|41730.0|AK_7|AC_127|2345.0|1.0|71.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|1.0|
77.0|41730.0|AK_7|AC_127|0.0|1.0|70.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
58.0|41730.0|AK_7|AC_127|15.0|1.0|49.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|5.0|0.0|
88.0|41730.0|AK_7|AC_127|30.0|1.0|77.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|8.0|0.0|
67.0|41730.0|AK_7|AC_127|45.0|1.0|63.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
57.0|41730.0|AK_7|AC_127|100.0|1.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|
