|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
372.0|41830.0|AK_86|AC_43_S|2200.0|1.0|183.0|13.0|10.0|9.0|3.0|0.0|0.0|5.0|6.0|1.0|8.0|3.0|1.0|0.0|128.0|2.0|
419.0|41830.0|AK_86|AC_43_S|2215.0|1.0|163.0|17.0|11.0|11.0|3.0|0.0|0.0|8.0|2.0|2.0|10.0|1.0|1.0|2.0|186.0|2.0|
362.0|41830.0|AK_86|AC_43_S|2230.0|1.0|145.0|12.0|15.0|10.0|2.0|0.0|0.0|19.0|5.0|1.0|3.0|0.0|0.0|0.0|148.0|2.0|
352.0|41830.0|AK_86|AC_43_S|2245.0|1.0|162.0|20.0|20.0|9.0|2.0|0.0|0.0|11.0|4.0|3.0|8.0|2.0|1.0|0.0|106.0|4.0|
299.0|41830.0|AK_86|AC_43_S|2300.0|1.0|141.0|9.0|10.0|11.0|2.0|0.0|0.0|7.0|2.0|2.0|8.0|2.0|2.0|1.0|95.0|7.0|
277.0|41830.0|AK_86|AC_43_S|2315.0|1.0|141.0|14.0|11.0|14.0|4.0|0.0|0.0|8.0|1.0|2.0|4.0|0.0|1.0|0.0|73.0|4.0|
202.0|41830.0|AK_86|AC_43_S|2330.0|1.0|112.0|10.0|10.0|5.0|2.0|0.0|0.0|4.0|0.0|0.0|3.0|0.0|1.0|0.0|52.0|3.0|
207.0|41830.0|AK_86|AC_43_S|2345.0|1.0|125.0|7.0|13.0|3.0|1.0|0.0|0.0|2.0|1.0|0.0|6.0|3.0|1.0|2.0|40.0|3.0|
185.0|41830.0|AK_86|AC_43_S|0.0|1.0|107.0|9.0|6.0|3.0|1.0|0.0|0.0|4.0|0.0|1.0|6.0|0.0|1.0|1.0|44.0|2.0|
175.0|41830.0|AK_86|AC_43_S|15.0|1.0|104.0|2.0|7.0|3.0|8.0|0.0|0.0|4.0|0.0|1.0|4.0|1.0|0.0|1.0|37.0|3.0|
172.0|41830.0|AK_86|AC_43_S|30.0|1.0|97.0|4.0|6.0|6.0|1.0|0.0|0.0|10.0|0.0|0.0|2.0|2.0|1.0|0.0|40.0|3.0|
121.0|41830.0|AK_86|AC_43_S|45.0|1.0|83.0|1.0|2.0|1.0|1.0|0.0|0.0|6.0|0.0|0.0|2.0|3.0|0.0|0.0|22.0|0.0|
124.0|41830.0|AK_86|AC_43_S|100.0|1.0|94.0|0.0|1.0|3.0|0.0|0.0|0.0|3.0|0.0|1.0|3.0|0.0|1.0|1.0|16.0|1.0|
