|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
595.0|41788.0|AK_86|AC_17|2200.0|1.0|334.0|10.0|6.0|17.0|3.0|0.0|0.0|2.0|1.0|6.0|13.0|3.0|2.0|1.0|180.0|17.0|
703.0|41788.0|AK_86|AC_17|2215.0|1.0|396.0|9.0|8.0|15.0|1.0|0.0|0.0|6.0|0.0|3.0|9.0|1.0|0.0|1.0|218.0|36.0|
456.0|41788.0|AK_86|AC_17|2230.0|1.0|243.0|11.0|8.0|20.0|2.0|0.0|0.0|4.0|0.0|4.0|12.0|2.0|2.0|0.0|133.0|15.0|
380.0|41788.0|AK_86|AC_17|2245.0|1.0|230.0|6.0|3.0|22.0|2.0|1.0|0.0|3.0|0.0|1.0|10.0|2.0|3.0|1.0|91.0|5.0|
318.0|41788.0|AK_86|AC_17|2300.0|1.0|201.0|5.0|7.0|13.0|1.0|0.0|1.0|1.0|0.0|1.0|4.0|0.0|3.0|0.0|67.0|14.0|
282.0|41788.0|AK_86|AC_17|2315.0|1.0|159.0|7.0|16.0|28.0|5.0|3.0|0.0|1.0|1.0|0.0|4.0|1.0|1.0|1.0|49.0|6.0|
256.0|41788.0|AK_86|AC_17|2330.0|1.0|159.0|5.0|11.0|12.0|4.0|0.0|0.0|2.0|0.0|6.0|10.0|0.0|0.0|3.0|38.0|6.0|
197.0|41788.0|AK_86|AC_17|2345.0|1.0|123.0|4.0|14.0|4.0|6.0|0.0|0.0|0.0|0.0|1.0|4.0|1.0|0.0|2.0|37.0|1.0|
179.0|41788.0|AK_86|AC_17|0.0|1.0|122.0|2.0|11.0|1.0|4.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|1.0|0.0|33.0|0.0|
160.0|41788.0|AK_86|AC_17|15.0|1.0|90.0|2.0|8.0|5.0|2.0|0.0|0.0|0.0|0.0|6.0|7.0|3.0|2.0|1.0|32.0|2.0|
138.0|41788.0|AK_86|AC_17|30.0|1.0|90.0|1.0|7.0|2.0|5.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|2.0|1.0|23.0|3.0|
120.0|41788.0|AK_86|AC_17|45.0|1.0|85.0|0.0|4.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|1.0|22.0|0.0|
92.0|41788.0|AK_86|AC_17|100.0|1.0|61.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|2.0|3.0|0.0|0.0|1.0|22.0|1.0|
