|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
273.0|41830.0|AK_72|AC_138|2200.0|1.0|223.0|3.0|5.0|4.0|0.0|0.0|0.0|1.0|1.0|1.0|2.0|1.0|1.0|1.0|30.0|0.0|
309.0|41830.0|AK_72|AC_138|2215.0|1.0|250.0|0.0|6.0|4.0|0.0|0.0|0.0|2.0|5.0|2.0|1.0|0.0|0.0|0.0|39.0|0.0|
300.0|41830.0|AK_72|AC_138|2230.0|1.0|241.0|0.0|9.0|6.0|0.0|0.0|0.0|6.0|3.0|1.0|1.0|0.0|0.0|1.0|32.0|0.0|
203.0|41830.0|AK_72|AC_138|2245.0|1.0|144.0|1.0|10.0|1.0|0.0|0.0|0.0|2.0|4.0|1.0|3.0|0.0|0.0|2.0|35.0|0.0|DESDE LAS 22:45 BAJA PROMEDIO DE LIVIANOS
211.0|41830.0|AK_72|AC_138|2300.0|1.0|151.0|1.0|6.0|2.0|0.0|0.0|0.0|0.0|2.0|2.0|4.0|0.0|1.0|0.0|41.0|1.0|
143.0|41830.0|AK_72|AC_138|2315.0|1.0|95.0|0.0|8.0|1.0|0.0|0.0|0.0|1.0|2.0|2.0|1.0|1.0|0.0|0.0|32.0|0.0|
145.0|41830.0|AK_72|AC_138|2330.0|1.0|107.0|0.0|5.0|2.0|0.0|0.0|0.0|2.0|1.0|3.0|2.0|0.0|1.0|1.0|21.0|0.0|
132.0|41830.0|AK_72|AC_138|2345.0|1.0|104.0|0.0|7.0|0.0|0.0|0.0|0.0|1.0|3.0|2.0|1.0|1.0|0.0|0.0|13.0|0.0|
109.0|41830.0|AK_72|AC_138|0.0|1.0|88.0|0.0|5.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|1.0|1.0|9.0|1.0|
81.0|41830.0|AK_72|AC_138|15.0|1.0|57.0|0.0|4.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|5.0|1.0|0.0|0.0|11.0|0.0|
52.0|41830.0|AK_72|AC_138|30.0|1.0|36.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|1.0|2.0|0.0|0.0|0.0|8.0|0.0|
58.0|41830.0|AK_72|AC_138|45.0|1.0|39.0|0.0|1.0|1.0|0.0|0.0|0.0|4.0|2.0|2.0|1.0|0.0|0.0|0.0|6.0|2.0|
43.0|41830.0|AK_72|AC_138|100.0|1.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|2.0|0.0|1.0|2.0|6.0|0.0|
