|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
251.0|41849.0|AK_104|AC_145|2200.0|1.0|157.0|4.0|1.0|10.0|8.0|0.0|0.0|3.0|0.0|1.0|2.0|0.0|0.0|0.0|59.0|6.0|
202.0|41849.0|AK_104|AC_145|2215.0|1.0|129.0|3.0|3.0|12.0|12.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|36.0|3.0|
191.0|41849.0|AK_104|AC_145|2230.0|1.0|124.0|1.0|3.0|9.0|10.0|0.0|0.0|4.0|0.0|2.0|2.0|0.0|0.0|1.0|30.0|5.0|
161.0|41849.0|AK_104|AC_145|2245.0|1.0|113.0|1.0|0.0|5.0|8.0|0.0|0.0|4.0|1.0|0.0|4.0|0.0|0.0|0.0|22.0|3.0|
133.0|41849.0|AK_104|AC_145|2300.0|1.0|98.0|1.0|0.0|7.0|7.0|0.0|0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|13.0|2.0|
123.0|41849.0|AK_104|AC_145|2315.0|1.0|83.0|2.0|1.0|3.0|8.0|0.0|0.0|4.0|0.0|1.0|2.0|0.0|0.0|0.0|18.0|1.0|
101.0|41849.0|AK_104|AC_145|2330.0|1.0|79.0|0.0|0.0|3.0|10.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|1.0|
81.0|41849.0|AK_104|AC_145|2345.0|1.0|57.0|0.0|1.0|1.0|7.0|0.0|0.0|3.0|1.0|0.0|0.0|1.0|0.0|0.0|8.0|2.0|
87.0|41849.0|AK_104|AC_145|0.0|1.0|66.0|0.0|0.0|1.0|5.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|6.0|5.0|
67.0|41849.0|AK_104|AC_145|15.0|1.0|48.0|0.0|0.0|1.0|5.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|9.0|1.0|
62.0|41849.0|AK_104|AC_145|30.0|1.0|43.0|0.0|0.0|2.0|5.0|0.0|0.0|3.0|0.0|0.0|2.0|1.0|0.0|0.0|6.0|0.0|
42.0|41849.0|AK_104|AC_145|45.0|1.0|30.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|0.0|
42.0|41849.0|AK_104|AC_145|100.0|1.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
32.0|41849.0|AK_104|AC_145|115.0|1.0|25.0|0.0|0.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|
44.0|41849.0|AK_104|AC_145|130.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|2.0|1.0|3.0|0.0|0.0|5.0|1.0|
31.0|41849.0|AK_104|AC_145|145.0|1.0|23.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|3.0|0.0|
36.0|41849.0|AK_104|AC_145|200.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|0.0|0.0|0.0|4.0|1.0|
40.0|41849.0|AK_104|AC_145|215.0|1.0|29.0|1.0|1.0|1.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|0.0|1.0|1.0|
55.0|41849.0|AK_104|AC_145|230.0|1.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|1.0|1.0|0.0|0.0|2.0|0.0|
49.0|41849.0|AK_104|AC_145|245.0|1.0|33.0|0.0|0.0|2.0|1.0|0.0|0.0|4.0|1.0|2.0|3.0|0.0|0.0|0.0|3.0|0.0|
42.0|41849.0|AK_104|AC_145|300.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|
41.0|41849.0|AK_104|AC_145|315.0|1.0|32.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|2.0|0.0|0.0|0.0|3.0|0.0|
38.0|41849.0|AK_104|AC_145|330.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|
39.0|41849.0|AK_104|AC_145|345.0|1.0|27.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|6.0|0.0|
76.0|41849.0|AK_104|AC_145|400.0|1.0|48.0|0.0|0.0|2.0|13.0|0.0|0.0|3.0|1.0|0.0|4.0|1.0|0.0|0.0|4.0|0.0|
100.0|41849.0|AK_104|AC_145|415.0|1.0|50.0|2.0|1.0|2.0|19.0|0.0|0.0|7.0|4.0|3.0|2.0|0.0|0.0|0.0|8.0|2.0|
132.0|41849.0|AK_104|AC_145|430.0|1.0|76.0|0.0|1.0|3.0|19.0|0.0|0.0|13.0|3.0|4.0|1.0|0.0|0.0|0.0|11.0|1.0|
161.0|41849.0|AK_104|AC_145|445.0|1.0|81.0|2.0|2.0|5.0|17.0|0.0|0.0|20.0|5.0|0.0|2.0|1.0|1.0|0.0|22.0|3.0|
242.0|41849.0|AK_104|AC_145|500.0|1.0|137.0|4.0|1.0|9.0|12.0|0.0|0.0|35.0|3.0|3.0|3.0|0.0|0.0|0.0|35.0|0.0|
318.0|41849.0|AK_104|AC_145|515.0|1.0|166.0|2.0|1.0|9.0|18.0|0.0|0.0|43.0|7.0|1.0|7.0|3.0|0.0|0.0|58.0|3.0|
357.0|41849.0|AK_104|AC_145|530.0|1.0|212.0|2.0|4.0|5.0|19.0|0.0|0.0|35.0|4.0|5.0|6.0|0.0|0.0|0.0|60.0|5.0|
362.0|41849.0|AK_104|AC_145|545.0|1.0|213.0|0.0|0.0|7.0|22.0|0.0|0.0|26.0|3.0|2.0|5.0|0.0|0.0|0.0|82.0|2.0|
480.0|41849.0|AK_104|AC_145|600.0|1.0|266.0|0.0|3.0|11.0|24.0|0.0|0.0|20.0|3.0|3.0|7.0|0.0|0.0|0.0|134.0|9.0|
572.0|41849.0|AK_104|AC_145|615.0|1.0|307.0|2.0|2.0|6.0|25.0|0.0|0.0|28.0|4.0|9.0|11.0|0.0|0.0|0.0|173.0|5.0|
523.0|41849.0|AK_104|AC_145|630.0|1.0|273.0|0.0|0.0|7.0|17.0|0.0|0.0|23.0|6.0|2.0|7.0|0.0|0.0|0.0|185.0|3.0|
477.0|41849.0|AK_104|AC_145|645.0|1.0|245.0|0.0|0.0|8.0|27.0|0.0|0.0|13.0|5.0|0.0|2.0|0.0|0.0|0.0|173.0|4.0|
495.0|41849.0|AK_104|AC_145|700.0|1.0|236.0|1.0|4.0|10.0|19.0|0.0|0.0|19.0|5.0|3.0|4.0|0.0|0.0|0.0|191.0|3.0|
452.0|41849.0|AK_104|AC_145|715.0|1.0|218.0|1.0|0.0|8.0|28.0|0.0|0.0|18.0|7.0|2.0|7.0|0.0|0.0|0.0|163.0|0.0|
451.0|41849.0|AK_104|AC_145|730.0|1.0|209.0|4.0|3.0|10.0|22.0|0.0|0.0|19.0|6.0|5.0|6.0|0.0|0.0|0.0|166.0|1.0|
362.0|41849.0|AK_104|AC_145|745.0|1.0|192.0|3.0|2.0|5.0|22.0|0.0|0.0|30.0|3.0|2.0|5.0|0.0|0.0|0.0|96.0|2.0|
324.0|41849.0|AK_104|AC_145|800.0|1.0|175.0|2.0|0.0|6.0|18.0|0.0|0.0|28.0|6.0|1.0|4.0|0.0|0.0|0.0|84.0|0.0|
342.0|41849.0|AK_104|AC_145|815.0|1.0|183.0|2.0|8.0|17.0|20.0|0.0|0.0|32.0|2.0|1.0|5.0|1.0|0.0|0.0|71.0|0.0|
336.0|41849.0|AK_104|AC_145|830.0|1.0|210.0|2.0|2.0|8.0|15.0|0.0|0.0|22.0|2.0|0.0|8.0|3.0|2.0|0.0|62.0|0.0|
362.0|41849.0|AK_104|AC_145|845.0|1.0|233.0|4.0|3.0|13.0|9.0|0.0|0.0|19.0|7.0|5.0|11.0|0.0|0.0|0.0|58.0|0.0|
325.0|41849.0|AK_104|AC_145|900.0|1.0|215.0|2.0|5.0|12.0|13.0|0.0|0.0|5.0|5.0|7.0|10.0|2.0|0.0|0.0|49.0|0.0|
