|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
207.0|41703.0|AC_100|TV_60|2200.0|1.0|170.0|2.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|28.0|0.0|
202.0|41703.0|AC_100|TV_60|2215.0|1.0|173.0|2.0|2.0|7.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|16.0|0.0|
198.0|41703.0|AC_100|TV_60|2230.0|1.0|175.0|2.0|1.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.0|0.0|14.0|0.0|
143.0|41703.0|AC_100|TV_60|2245.0|1.0|114.0|2.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|1.0|0.0|0.0|18.0|3.0|
120.0|41703.0|AC_100|TV_60|2300.0|1.0|107.0|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|7.0|0.0|
93.0|41703.0|AC_100|TV_60|2315.0|1.0|82.0|0.0|5.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|
73.0|41703.0|AC_100|TV_60|2330.0|1.0|67.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|2.0|0.0|
94.0|41703.0|AC_100|TV_60|2345.0|1.0|80.0|1.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|
65.0|41703.0|AC_100|TV_60|0.0|1.0|56.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|3.0|0.0|0.0|0.0|3.0|0.0|
47.0|41703.0|AC_100|TV_60|15.0|1.0|42.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
77.0|41703.0|AC_100|TV_60|30.0|1.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|4.0|1.0|0.0|0.0|8.0|1.0|
50.0|41703.0|AC_100|TV_60|45.0|1.0|43.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
47.0|41703.0|AC_100|TV_60|100.0|1.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
