|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
227.0|41836.0|AK_7|AC_45|2200.0|1.0|141.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|69.0|5.0|
195.0|41836.0|AK_7|AC_45|2215.0|1.0|134.0|0.0|0.0|10.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|49.0|0.0|
166.0|41836.0|AK_7|AC_45|2230.0|1.0|116.0|0.0|0.0|9.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|34.0|5.0|
137.0|41836.0|AK_7|AC_45|2245.0|1.0|98.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|30.0|0.0|REVISADO DATO DE LIVIANOS NO DIFIERE CON FORMATO DE CAMPO.
130.0|41836.0|AK_7|AC_45|2300.0|1.0|102.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|0.0|
119.0|41836.0|AK_7|AC_45|2315.0|1.0|88.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|18.0|2.0|REVISADO DATO DE BUSES NO DIFIERE CON FORMATO DE CAMPO.
98.0|41836.0|AK_7|AC_45|2330.0|1.0|75.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|20.0|0.0|
102.0|41836.0|AK_7|AC_45|2345.0|1.0|69.0|0.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|27.0|1.0|
77.0|41836.0|AK_7|AC_45|0.0|1.0|65.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|9.0|0.0|
78.0|41836.0|AK_7|AC_45|15.0|1.0|62.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|13.0|0.0|
62.0|41836.0|AK_7|AC_45|30.0|1.0|55.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0|
46.0|41836.0|AK_7|AC_45|45.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|
