ESTRUCTURA DE LA BASE DE DATOS||||||||||||||||||||||
FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERAVCIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN|OBSERVACIONES REFERIDAS AL ANÁLISIS DEL COMPORTAMIENTO
41671.0|AK_72|AC_17|530.0|1B|194.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|1.0|5.0|0.0|0.0|0.0|39.0|0.0||CONTADOR PARA LIVIANOS Y LINEA POR 10 PARA MOTOS
41671.0|AK_72|AC_17|545.0|1B|208.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|7.0|0.0|0.0|0.0|65.0|1.0||CONTADOR PARA LIVIANOS Y LINEA POR 10 PARA MOTOS
41671.0|AK_72|AC_17|2200.0|2.0|242.0|16.0|25.0|5.0|0.0|0.0|0.0|0.0|18.0|0.0|7.0|3.0|2.0|4.0|43.0|0.0||
41671.0|AK_72|AC_17|2215.0|2.0|237.0|12.0|24.0|7.0|2.0|0.0|0.0|2.0|17.0|0.0|6.0|2.0|1.0|5.0|48.0|0.0||
41671.0|AK_72|AC_17|2230.0|2.0|233.0|19.0|20.0|4.0|1.0|0.0|0.0|5.0|13.0|1.0|2.0|3.0|0.0|4.0|46.0|0.0||
41671.0|AK_72|AC_17|2245.0|2.0|261.0|15.0|18.0|1.0|0.0|0.0|0.0|5.0|18.0|1.0|7.0|4.0|2.0|8.0|25.0|0.0||
41671.0|AK_72|AC_17|23.0|2.0|266.0|7.0|18.0|2.0|0.0|0.0|0.0|1.0|12.0|1.0|7.0|2.0|4.0|4.0|17.0|0.0||
41671.0|AK_72|AC_17|2315.0|2.0|264.0|10.0|15.0|3.0|0.0|0.0|0.0|2.0|19.0|1.0|12.0|4.0|2.0|7.0|21.0|0.0||
41671.0|AK_72|AC_17|2330.0|2.0|266.0|6.0|19.0|2.0|1.0|0.0|0.0|0.0|12.0|2.0|8.0|3.0|4.0|3.0|19.0|0.0||
41671.0|AK_72|AC_17|2345.0|2.0|240.0|1.0|11.0|2.0|0.0|0.0|0.0|1.0|9.0|2.0|3.0|1.0|3.0|2.0|14.0|0.0||
41671.0|AK_72|AC_17|0.0|2.0|245.0|4.0|6.0|3.0|2.0|0.0|0.0|0.0|15.0|2.0|16.0|2.0|2.0|3.0|13.0|0.0||
41671.0|AK_72|AC_17|15.0|2.0|201.0|5.0|3.0|0.0|7.0|0.0|0.0|4.0|6.0|0.0|3.0|1.0|1.0|2.0|18.0|0.0||
41671.0|AK_72|AC_17|30.0|2.0|203.0|2.0|1.0|0.0|12.0|0.0|0.0|2.0|8.0|0.0|8.0|2.0|0.0|3.0|10.0|0.0||
41671.0|AK_72|AC_17|45.0|2.0|185.0|1.0|2.0|0.0|3.0|0.0|0.0|5.0|9.0|1.0|12.0|1.0|1.0|0.0|10.0|1.0||
41671.0|AK_72|AC_17|100.0|2.0|172.0|1.0|0.0|0.0|3.0|0.0|0.0|1.0|6.0|1.0|13.0|1.0|3.0|3.0|16.0|0.0||
41671.0|AK_72|AC_17|115.0|2.0|195.0|0.0|2.0|0.0|0.0|0.0|0.0|2.0|11.0|1.0|6.0|2.0|1.0|1.0|10.0|0.0||
41671.0|AK_72|AC_17|130.0|2.0|166.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|8.0|1.0|7.0|3.0|2.0|1.0|8.0|0.0||
41671.0|AK_72|AC_17|145.0|2.0|170.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|7.0|0.0|0.0|2.0|0.0|2.0|6.0|0.0||
41671.0|AK_72|AC_17|200.0|2.0|137.0|2.0|0.0|0.0|0.0|0.0|0.0|3.0|3.0|2.0|9.0|1.0|0.0|6.0|7.0|0.0||
41671.0|AK_72|AC_17|215.0|2.0|143.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|6.0|2.0|17.0|2.0|0.0|5.0|4.0|0.0||
41671.0|AK_72|AC_17|230.0|2.0|131.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|4.0|4.0|10.0|4.0|2.0|2.0|3.0|0.0||
41671.0|AK_72|AC_17|245.0|2.0|133.0|1.0|1.0|0.0|1.0|0.0|0.0|3.0|9.0|1.0|9.0|4.0|0.0|3.0|8.0|1.0||
41671.0|AK_72|AC_17|300.0|2.0|131.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|9.0|4.0|13.0|2.0|0.0|3.0|8.0|0.0||
41671.0|AK_72|AC_17|315.0|2.0|143.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|4.0|10.0|5.0|0.0|3.0|9.0|0.0||
41671.0|AK_72|AC_17|330.0|2.0|157.0|2.0|1.0|0.0|0.0|0.0|0.0|1.0|9.0|4.0|14.0|1.0|2.0|5.0|6.0|1.0||
41671.0|AK_72|AC_17|345.0|2.0|110.0|4.0|1.0|0.0|0.0|0.0|0.0|3.0|17.0|9.0|19.0|6.0|0.0|6.0|9.0|1.0||
41671.0|AK_72|AC_17|400.0|2.0|123.0|3.0|7.0|3.0|0.0|0.0|0.0|4.0|19.0|2.0|23.0|9.0|4.0|9.0|4.0|0.0||
41671.0|AK_72|AC_17|415.0|2.0|105.0|11.0|2.0|1.0|0.0|0.0|0.0|5.0|17.0|3.0|12.0|3.0|3.0|4.0|12.0|1.0||
41671.0|AK_72|AC_17|430.0|2.0|137.0|14.0|9.0|11.0|0.0|0.0|0.0|6.0|31.0|4.0|28.0|9.0|9.0|6.0|20.0|2.0||
41671.0|AK_72|AC_17|445.0|2.0|148.0|24.0|18.0|17.0|0.0|0.0|0.0|16.0|31.0|5.0|24.0|3.0|4.0|13.0|25.0|0.0||
41671.0|AK_72|AC_17|500.0|2.0|166.0|28.0|25.0|30.0|0.0|0.0|0.0|15.0|3.0|2.0|21.0|10.0|8.0|9.0|49.0|4.0||
41671.0|AK_72|AC_17|515.0|2.0|179.0|31.0|12.0|29.0|0.0|0.0|0.0|8.0|30.0|8.0|32.0|7.0|8.0|11.0|105.0|5.0||
41671.0|AK_72|AC_17|530.0|2.0|143.0|38.0|23.0|27.0|0.0|0.0|0.0|5.0|24.0|2.0|15.0|9.0|8.0|14.0|193.0|13.0||
41671.0|AK_72|AC_17|545.0|2.0|158.0|31.0|20.0|33.0|0.0|0.0|0.0|9.0|35.0|7.0|20.0|8.0|5.0|9.0|147.0|8.0||
41671.0|AK_72|AC_17|22.0|2B|384.0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|45.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2215.0|2B|399.0|1.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|0.0|1.0|0.0|0.0|0.0|51.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2230.0|2B|264.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|43.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2245.0|2B|320.0|0.0|1.0|0.0|0.0|0.0|0.0|9.0|0.0|1.0|1.0|0.0|0.0|0.0|35.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2300.0|2B|261.0|0.0|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|1.0|0.0|0.0|0.0|31.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2315.0|2B|251.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|1.0|1.0|0.0|0.0|0.0|22.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2330.0|2B|212.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|2.0|0.0|0.0|0.0|0.0|0.0|22.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|2345.0|2B|214.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|2.0|0.0|0.0|0.0|0.0|21.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|0.0|2B|140.0|0.0|1.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|0.0|0.0|0.0|20.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|15.0|2B|137.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0.0|1.0|0.0|0.0|0.0|12.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|30.0|2B|129.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|45.0|2B|112.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|0.0|0.0|0.0|6.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|100.0|2B|123.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|115.0|2B|88.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|7.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|130.0|2B|98.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|4.0|0.0|0.0|0.0|1.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|145.0|2B|81.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|8.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|200.0|2B|84.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|215.0|2B|86.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|230.0|2B|116.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|2.0|0.0|0.0|0.0|9.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|245.0|2B|107.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|6.0|0.0|0.0|0.0|7.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|300.0|2B|96.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|7.0|0.0|0.0|0.0|10.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|315.0|2B|101.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|1.0|0.0|0.0|0.0|8.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|330.0|2B|106.0|1.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|2.0|2.0|0.0|0.0|0.0|14.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|345.0|2B|97.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|11.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|400.0|2B|124.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|4.0|1.0|0.0|0.0|0.0|14.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|415.0|2B|133.0|2.0|0.0|0.0|0.0|0.0|0.0|3.0|5.0|4.0|2.0|0.0|0.0|0.0|26.0|0.0||CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|430.0|2B|164.0|1.0|0.0|0.0|0.0|0.0|0.0|6.0|6.0|2.0|4.0|1.0|0.0|0.0|33.0|7.0||A PARTIR DE LAS 430 LINEA POR 10 PARA MOTOS Y CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|445.0|2B|219.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|7.0|7.0|6.0|0.0|0.0|0.0|62.0|4.0||A PARTIR DE LAS 430 LINEA POR 10 PARA MOTOS Y CONTADOR PARA LIVIANOS
41671.0|AK_72|AC_17|500.0|2B|248.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|8.0|0.0|3.0|0.0|0.0|0.0|135.0|5.0||A PARTIR DE LAS 430 LINEA POR 10 PARA MOTOS Y CONTADOR PARA LIVIANOS
