|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACION EN FORMATO DD/MM/AAA|VIA  ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|LOCALIZACION ESPECIFICA DONDE SE EFECTUO LA TOMA DE INFORMACION|PERIODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMOVILES|COLECTIVOS|BUSETA/BUSETON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUENO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACION
TOTAL MIXTOS|FECHA|VIA PRINCIPAL|VIA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
240.0|41893.0|AK_72|AC_138|2200.0|1.0|183.0|0.0|8.0|2.0|0.0|0.0|0.0|1.0|2.0|1.0|1.0|0.0|0.0|0.0|42.0|0.0|
287.0|41893.0|AK_72|AC_138|2215.0|1.0|197.0|0.0|12.0|4.0|0.0|0.0|0.0|0.0|3.0|1.0|1.0|0.0|1.0|1.0|67.0|0.0|
261.0|41893.0|AK_72|AC_138|2230.0|1.0|204.0|0.0|12.0|2.0|0.0|0.0|0.0|0.0|2.0|3.0|0.0|0.0|1.0|2.0|35.0|0.0|
215.0|41893.0|AK_72|AC_138|2245.0|1.0|171.0|0.0|10.0|2.0|0.0|0.0|0.0|3.0|4.0|1.0|1.0|0.0|0.0|0.0|23.0|0.0|
197.0|41893.0|AK_72|AC_138|2300.0|1.0|138.0|1.0|10.0|3.0|0.0|0.0|0.0|1.0|3.0|4.0|3.0|0.0|0.0|1.0|33.0|0.0|
179.0|41893.0|AK_72|AC_138|2315.0|1.0|110.0|0.0|19.0|1.0|0.0|0.0|0.0|1.0|3.0|3.0|2.0|0.0|1.0|1.0|38.0|0.0|
102.0|41893.0|AK_72|AC_138|2330.0|1.0|72.0|0.0|7.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|19.0|0.0|
91.0|41893.0|AK_72|AC_138|2345.0|1.0|70.0|0.0|5.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|2.0|12.0|0.0|
56.0|41893.0|AK_72|AC_138|0.0|1.0|37.0|0.0|5.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|2.0|9.0|0.0|
81.0|41893.0|AK_72|AC_138|15.0|1.0|62.0|0.0|4.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|3.0|0.0|0.0|0.0|10.0|0.0|
54.0|41893.0|AK_72|AC_138|30.0|1.0|42.0|0.0|3.0|2.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|4.0|0.0|
61.0|41893.0|AK_72|AC_138|45.0|1.0|46.0|0.0|2.0|3.0|0.0|0.0|0.0|0.0|2.0|1.0|2.0|1.0|0.0|0.0|4.0|0.0|
57.0|41893.0|AK_72|AC_138|100.0|1.0|42.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|1.0|1.0|0.0|7.0|0.0|
55.0|41893.0|AK_72|AC_138|115.0|1.0|38.0|3.0|1.0|0.0|0.0|0.0|0.0|5.0|1.0|1.0|2.0|0.0|0.0|1.0|3.0|0.0|
41.0|41893.0|AK_72|AC_138|130.0|1.0|29.0|1.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|2.0|0.0|0.0|0.0|4.0|0.0|130 LLOVISNA 
34.0|41893.0|AK_72|AC_138|145.0|1.0|20.0|0.0|3.0|1.0|0.0|0.0|0.0|0.0|2.0|2.0|2.0|0.0|0.0|0.0|4.0|0.0|
33.0|41893.0|AK_72|AC_138|200.0|1.0|22.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|3.0|0.0|
34.0|41893.0|AK_72|AC_138|215.0|1.0|19.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|4.0|2.0|0.0|0.0|2.0|4.0|0.0|
28.0|41893.0|AK_72|AC_138|230.0|1.0|15.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|4.0|0.0|0.0|1.0|3.0|0.0|
24.0|41893.0|AK_72|AC_138|245.0|1.0|21.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
32.0|41893.0|AK_72|AC_138|300.0|1.0|19.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|1.0|3.0|0.0|
32.0|41893.0|AK_72|AC_138|315.0|1.0|22.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|2.0|0.0|0.0|0.0|3.0|0.0|
41.0|41893.0|AK_72|AC_138|330.0|1.0|29.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|3.0|1.0|0.0|0.0|3.0|0.0|
48.0|41893.0|AK_72|AC_138|345.0|1.0|36.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|3.0|1.0|1.0|0.0|2.0|0.0|
46.0|41893.0|AK_72|AC_138|400.0|1.0|35.0|2.0|3.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|
94.0|41893.0|AK_72|AC_138|415.0|1.0|72.0|1.0|8.0|1.0|0.0|0.0|0.0|3.0|0.0|2.0|1.0|1.0|1.0|1.0|3.0|0.0|
124.0|41893.0|AK_72|AC_138|430.0|1.0|89.0|1.0|8.0|1.0|0.0|0.0|0.0|1.0|6.0|3.0|5.0|3.0|1.0|0.0|5.0|1.0|
169.0|41893.0|AK_72|AC_138|445.0|1.0|121.0|2.0|10.0|2.0|0.0|0.0|0.0|10.0|10.0|2.0|2.0|1.0|2.0|0.0|7.0|0.0|
237.0|41893.0|AK_72|AC_138|500.0|1.0|172.0|1.0|9.0|1.0|0.0|0.0|0.0|13.0|17.0|7.0|6.0|0.0|0.0|1.0|9.0|1.0|
389.0|41893.0|AK_72|AC_138|515.0|1.0|303.0|2.0|6.0|4.0|0.0|0.0|0.0|35.0|5.0|6.0|6.0|3.0|2.0|2.0|15.0|0.0|
584.0|41893.0|AK_72|AC_138|530.0|1.0|486.0|0.0|9.0|2.0|0.0|0.0|0.0|21.0|24.0|9.0|2.0|0.0|2.0|2.0|27.0|0.0|
613.0|41893.0|AK_72|AC_138|545.0|1.0|491.0|1.0|7.0|6.0|0.0|0.0|0.0|41.0|11.0|7.0|6.0|3.0|1.0|2.0|36.0|1.0|
806.0|41893.0|AK_72|AC_138|600.0|1.0|639.0|0.0|10.0|7.0|0.0|0.0|0.0|59.0|11.0|4.0|16.0|1.0|0.0|1.0|58.0|0.0|
875.0|41893.0|AK_72|AC_138|615.0|1.0|647.0|1.0|7.0|6.0|0.0|0.0|0.0|96.0|13.0|10.0|15.0|1.0|0.0|1.0|78.0|0.0|
1059.0|41893.0|AK_72|AC_138|630.0|1.0|889.0|2.0|8.0|5.0|0.0|0.0|0.0|65.0|3.0|7.0|14.0|3.0|0.0|1.0|62.0|0.0|
1041.0|41893.0|AK_72|AC_138|645.0|1.0|875.0|1.0|5.0|7.0|0.0|0.0|0.0|52.0|12.0|3.0|17.0|6.0|0.0|0.0|63.0|0.0|SE SUBEN LIVIANOS POR HORA PICO
943.0|41893.0|AK_72|AC_138|700.0|1.0|780.0|0.0|6.0|4.0|0.0|0.0|0.0|44.0|13.0|4.0|17.0|3.0|1.0|0.0|71.0|0.0|
933.0|41893.0|AK_72|AC_138|715.0|1.0|754.0|1.0|6.0|5.0|0.0|0.0|0.0|38.0|17.0|14.0|22.0|2.0|0.0|1.0|73.0|0.0|
746.0|41893.0|AK_72|AC_138|730.0|1.0|592.0|1.0|9.0|7.0|0.0|0.0|0.0|30.0|15.0|7.0|15.0|1.0|0.0|1.0|68.0|0.0|BAJAN VOLUMENES VEHICULARES 
849.0|41893.0|AK_72|AC_138|745.0|1.0|680.0|1.0|12.0|9.0|0.0|0.0|0.0|41.0|27.0|4.0|18.0|3.0|1.0|0.0|53.0|0.0|
679.0|41893.0|AK_72|AC_138|800.0|1.0|498.0|1.0|15.0|11.0|0.0|0.0|0.0|52.0|18.0|8.0|17.0|0.0|0.0|0.0|59.0|0.0|
744.0|41893.0|AK_72|AC_138|815.0|1.0|571.0|1.0|10.0|9.0|0.0|0.0|0.0|38.0|20.0|8.0|19.0|7.0|0.0|0.0|61.0|0.0|
716.0|41893.0|AK_72|AC_138|830.0|1.0|581.0|1.0|11.0|5.0|0.0|0.0|0.0|18.0|17.0|3.0|9.0|3.0|3.0|2.0|63.0|0.0|
792.0|41893.0|AK_72|AC_138|845.0|1.0|668.0|0.0|6.0|6.0|0.0|0.0|0.0|22.0|8.0|5.0|21.0|2.0|0.0|1.0|53.0|0.0|
