|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
507.0|41776.0|AK_45|AC_170|2200.0|1.0|435.0|2.0|3.0|3.0|0.0|0.0|0.0|3.0|3.0|2.0|21.0|3.0|2.0|3.0|27.0|0.0|
786.0|41776.0|AK_45|AC_170|2215.0|1.0|650.0|3.0|10.0|2.0|0.0|0.0|0.0|10.0|2.0|2.0|25.0|7.0|7.0|7.0|60.0|1.0|
646.0|41776.0|AK_45|AC_170|2230.0|1.0|514.0|2.0|7.0|5.0|0.0|0.0|0.0|20.0|16.0|5.0|26.0|3.0|0.0|10.0|38.0|0.0|
608.0|41776.0|AK_45|AC_170|2245.0|1.0|518.0|2.0|9.0|4.0|0.0|0.0|0.0|13.0|8.0|4.0|15.0|2.0|0.0|3.0|30.0|0.0|
512.0|41776.0|AK_45|AC_170|2300.0|1.0|423.0|2.0|5.0|6.0|0.0|0.0|0.0|6.0|2.0|3.0|25.0|2.0|1.0|5.0|29.0|3.0|
522.0|41776.0|AK_45|AC_170|2315.0|1.0|437.0|1.0|11.0|5.0|0.0|0.0|0.0|2.0|2.0|3.0|21.0|1.0|1.0|0.0|36.0|2.0|
413.0|41776.0|AK_45|AC_170|2330.0|1.0|322.0|1.0|6.0|1.0|0.0|0.0|0.0|7.0|2.0|4.0|23.0|1.0|3.0|7.0|35.0|1.0|
469.0|41776.0|AK_45|AC_170|2345.0|1.0|361.0|1.0|11.0|1.0|0.0|0.0|0.0|11.0|5.0|1.0|22.0|0.0|2.0|9.0|42.0|3.0|
384.0|41776.0|AK_45|AC_170|0.0|1.0|301.0|0.0|6.0|1.0|0.0|0.0|0.0|4.0|2.0|5.0|17.0|1.0|6.0|7.0|32.0|2.0|
338.0|41776.0|AK_45|AC_170|15.0|1.0|286.0|0.0|3.0|0.0|0.0|0.0|0.0|6.0|0.0|4.0|20.0|1.0|2.0|2.0|13.0|1.0|
352.0|41776.0|AK_45|AC_170|30.0|1.0|281.0|0.0|3.0|1.0|0.0|0.0|0.0|6.0|6.0|1.0|20.0|3.0|1.0|4.0|26.0|0.0|
289.0|41776.0|AK_45|AC_170|45.0|1.0|227.0|0.0|4.0|1.0|0.0|0.0|0.0|6.0|1.0|0.0|15.0|2.0|3.0|7.0|23.0|0.0|
272.0|41776.0|AK_45|AC_170|100.0|1.0|226.0|0.0|1.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|20.0|1.0|1.0|2.0|12.0|1.0|
