|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
127.0|41800.0|AC_45A_S|AK_68|2200.0|1.0|53.0|0.0|5.0|2.0|0.0|0.0|0.0|1.0|17.0|0.0|1.0|1.0|0.0|2.0|40.0|5.0|
163.0|41800.0|AC_45A_S|AK_68|2215.0|1.0|61.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|23.0|0.0|0.0|0.0|0.0|0.0|65.0|9.0|
137.0|41800.0|AC_45A_S|AK_68|2230.0|1.0|63.0|0.0|1.0|0.0|0.0|0.0|0.0|4.0|27.0|0.0|3.0|0.0|0.0|0.0|31.0|8.0|
86.0|41800.0|AC_45A_S|AK_68|2245.0|1.0|44.0|0.0|2.0|0.0|0.0|0.0|0.0|6.0|18.0|1.0|0.0|0.0|0.0|0.0|14.0|1.0|
60.0|41800.0|AC_45A_S|AK_68|2300.0|1.0|31.0|0.0|3.0|0.0|0.0|0.0|0.0|3.0|5.0|0.0|1.0|0.0|0.0|1.0|14.0|2.0|
67.0|41800.0|AC_45A_S|AK_68|2315.0|1.0|35.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|6.0|0.0|3.0|0.0|2.0|0.0|17.0|1.0|
55.0|41800.0|AC_45A_S|AK_68|2330.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|3.0|2.0|1.0|2.0|14.0|0.0|
46.0|41800.0|AC_45A_S|AK_68|2345.0|1.0|29.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|5.0|1.0|1.0|0.0|3.0|0.0|
34.0|41800.0|AC_45A_S|AK_68|0.0|1.0|23.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|0.0|1.0|1.0|5.0|0.0|
36.0|41800.0|AC_45A_S|AK_68|15.0|1.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|7.0|0.0|
33.0|41800.0|AC_45A_S|AK_68|30.0|1.0|24.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|
22.0|41800.0|AC_45A_S|AK_68|45.0|1.0|17.0|1.0|0.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|
30.0|41800.0|AC_45A_S|AK_68|100.0|1.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|
