188.0|41706.0|KR_14|CL_84_S|1330.0|1.0|82.0|2.0|12.0|11.0|6.0|0.0|0.0|2.0|0.0|8.0|8.0|0.0|0.0|0.0|57.0|0.0|
191.0|41706.0|KR_14|CL_84_S|1345.0|1.0|77.0|4.0|7.0|19.0|5.0|0.0|0.0|2.0|0.0|10.0|7.0|0.0|0.0|0.0|60.0|0.0|
185.0|41706.0|KR_14|CL_84_S|1400.0|1.0|83.0|4.0|11.0|11.0|4.0|0.0|0.0|1.0|0.0|4.0|7.0|1.0|0.0|0.0|58.0|1.0|
180.0|41706.0|KR_14|CL_84_S|1415.0|1.0|74.0|1.0|6.0|17.0|5.0|0.0|0.0|0.0|0.0|6.0|12.0|2.0|0.0|0.0|57.0|0.0|
185.0|41706.0|KR_14|CL_84_S|1430.0|1.0|82.0|6.0|13.0|17.0|5.0|0.0|0.0|0.0|0.0|4.0|4.0|0.0|1.0|0.0|53.0|0.0|
189.0|41706.0|KR_14|CL_84_S|1445.0|1.0|83.0|8.0|11.0|16.0|5.0|0.0|0.0|1.0|2.0|4.0|3.0|0.0|0.0|0.0|55.0|1.0|
170.0|41706.0|KR_14|CL_84_S|1500.0|1.0|85.0|5.0|9.0|16.0|3.0|0.0|0.0|0.0|0.0|9.0|4.0|0.0|0.0|0.0|38.0|1.0|
174.0|41706.0|KR_14|CL_84_S|1515.0|1.0|86.0|7.0|13.0|18.0|5.0|0.0|0.0|0.0|0.0|3.0|3.0|0.0|0.0|0.0|38.0|1.0|
197.0|41706.0|KR_14|CL_84_S|1530.0|1.0|94.0|6.0|9.0|17.0|7.0|0.0|0.0|0.0|0.0|5.0|8.0|0.0|0.0|0.0|49.0|2.0|
187.0|41706.0|KR_14|CL_84_S|1545.0|1.0|92.0|3.0|6.0|14.0|4.0|0.0|0.0|3.0|0.0|3.0|5.0|0.0|0.0|0.0|54.0|3.0|
200.0|41706.0|KR_14|CL_84_S|1600.0|1.0|98.0|2.0|13.0|14.0|5.0|0.0|0.0|2.0|0.0|8.0|6.0|0.0|0.0|0.0|52.0|0.0|
203.0|41706.0|KR_14|CL_84_S|1615.0|1.0|83.0|4.0|16.0|21.0|4.0|0.0|0.0|2.0|0.0|6.0|4.0|0.0|0.0|0.0|60.0|3.0|
180.0|41706.0|KR_14|CL_84_S|1630.0|1.0|94.0|5.0|8.0|16.0|7.0|0.0|0.0|1.0|0.0|5.0|5.0|0.0|0.0|1.0|38.0|0.0|
160.0|41706.0|KR_14|CL_84_S|1645.0|1.0|80.0|5.0|15.0|13.0|4.0|0.0|0.0|1.0|0.0|3.0|3.0|0.0|0.0|0.0|36.0|0.0|
184.0|41706.0|KR_14|CL_84_S|1700.0|1.0|92.0|4.0|13.0|17.0|6.0|0.0|0.0|0.0|1.0|4.0|6.0|0.0|0.0|0.0|39.0|2.0|
204.0|41706.0|KR_14|CL_84_S|1715.0|1.0|95.0|5.0|11.0|13.0|4.0|0.0|0.0|3.0|3.0|5.0|1.0|0.0|0.0|0.0|64.0|0.0|
209.0|41706.0|KR_14|CL_84_S|1730.0|1.0|97.0|5.0|14.0|13.0|6.0|0.0|0.0|0.0|1.0|4.0|1.0|0.0|0.0|1.0|66.0|1.0|
177.0|41706.0|KR_14|CL_84_S|1745.0|1.0|80.0|4.0|11.0|14.0|4.0|0.0|0.0|0.0|1.0|3.0|3.0|0.0|0.0|0.0|54.0|3.0|
202.0|41706.0|KR_14|CL_84_S|1800.0|1.0|93.0|4.0|8.0|17.0|6.0|0.0|0.0|0.0|0.0|5.0|7.0|0.0|0.0|0.0|61.0|1.0|
213.0|41706.0|KR_14|CL_84_S|1815.0|1.0|91.0|4.0|12.0|25.0|4.0|0.0|0.0|2.0|2.0|8.0|6.0|0.0|0.0|0.0|58.0|1.0|
211.0|41706.0|KR_14|CL_84_S|1830.0|1.0|87.0|4.0|15.0|20.0|5.0|0.0|0.0|2.0|0.0|8.0|4.0|0.0|0.0|0.0|62.0|4.0|
184.0|41706.0|KR_14|CL_84_S|1845.0|1.0|91.0|5.0|5.0|16.0|6.0|0.0|0.0|0.0|0.0|3.0|3.0|0.0|0.0|0.0|54.0|1.0|
207.0|41706.0|KR_14|CL_84_S|1900.0|1.0|95.0|3.0|20.0|21.0|3.0|0.0|0.0|3.0|1.0|5.0|4.0|0.0|0.0|0.0|50.0|2.0|
214.0|41706.0|KR_14|CL_84_S|1915.0|1.0|116.0|6.0|6.0|11.0|7.0|0.0|0.0|0.0|0.0|4.0|4.0|0.0|0.0|0.0|60.0|0.0|
181.0|41706.0|KR_14|CL_84_S|1930.0|1.0|94.0|5.0|5.0|16.0|7.0|0.0|0.0|0.0|0.0|3.0|2.0|0.0|0.0|1.0|48.0|0.0|
192.0|41706.0|KR_14|CL_84_S|1945.0|1.0|82.0|4.0|18.0|20.0|4.0|0.0|0.0|2.0|0.0|5.0|2.0|0.0|0.0|0.0|54.0|1.0|
220.0|41706.0|KR_14|CL_84_S|2000.0|1.0|109.0|7.0|11.0|16.0|5.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0|0.0|65.0|1.0|
203.0|41706.0|KR_14|CL_84_S|2015.0|1.0|112.0|2.0|15.0|13.0|7.0|0.0|0.0|0.0|0.0|3.0|4.0|0.0|0.0|0.0|46.0|1.0|
185.0|41706.0|KR_14|CL_84_S|2030.0|1.0|105.0|5.0|3.0|16.0|7.0|0.0|0.0|0.0|0.0|6.0|0.0|0.0|0.0|0.0|42.0|1.0|
180.0|41706.0|KR_14|CL_84_S|2045.0|1.0|98.0|2.0|8.0|17.0|5.0|0.0|0.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|46.0|1.0|
158.0|41706.0|KR_14|CL_84_S|500.0|2.0|49.0|4.0|6.0|20.0|4.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|70.0|2.0|
159.0|41706.0|KR_14|CL_84_S|515.0|2.0|47.0|5.0|10.0|20.0|7.0|0.0|0.0|3.0|0.0|0.0|0.0|1.0|0.0|0.0|65.0|1.0|
224.0|41706.0|KR_14|CL_84_S|530.0|2.0|69.0|6.0|12.0|25.0|11.0|0.0|0.0|3.0|0.0|1.0|4.0|0.0|0.0|0.0|92.0|1.0|
184.0|41706.0|KR_14|CL_84_S|545.0|2.0|57.0|6.0|11.0|18.0|6.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|84.0|1.0|
191.0|41706.0|KR_14|CL_84_S|600.0|2.0|51.0|6.0|8.0|19.0|7.0|0.0|0.0|1.0|2.0|0.0|1.0|0.0|0.0|0.0|95.0|1.0|
190.0|41706.0|KR_14|CL_84_S|615.0|2.0|64.0|7.0|9.0|18.0|6.0|0.0|0.0|5.0|1.0|0.0|1.0|0.0|0.0|0.0|78.0|1.0|
200.0|41706.0|KR_14|CL_84_S|630.0|2.0|64.0|5.0|13.0|21.0|5.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|86.0|3.0|
205.0|41706.0|KR_14|CL_84_S|645.0|2.0|83.0|5.0|8.0|19.0|6.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|81.0|1.0|
218.0|41706.0|KR_14|CL_84_S|700.0|2.0|80.0|4.0|13.0|13.0|5.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|99.0|1.0|
233.0|41706.0|KR_14|CL_84_S|715.0|2.0|82.0|7.0|12.0|15.0|9.0|0.0|0.0|1.0|0.0|4.0|1.0|0.0|0.0|0.0|101.0|1.0|
183.0|41706.0|KR_14|CL_84_S|730.0|2.0|68.0|6.0|15.0|14.0|8.0|0.0|0.0|2.0|1.0|0.0|0.0|0.0|0.0|0.0|64.0|5.0|
173.0|41706.0|KR_14|CL_84_S|745.0|2.0|63.0|7.0|8.0|13.0|10.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|67.0|3.0|
144.0|41706.0|KR_14|CL_84_S|800.0|2.0|52.0|6.0|10.0|18.0|9.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|43.0|2.0|
167.0|41706.0|KR_14|CL_84_S|815.0|2.0|83.0|8.0|9.0|18.0|7.0|0.0|0.0|0.0|1.0|3.0|0.0|1.0|0.0|0.0|36.0|1.0|
153.0|41706.0|KR_14|CL_84_S|830.0|2.0|61.0|7.0|9.0|14.0|4.0|0.0|0.0|0.0|0.0|5.0|2.0|0.0|0.0|0.0|48.0|3.0|
136.0|41706.0|KR_14|CL_84_S|845.0|2.0|50.0|4.0|8.0|16.0|9.0|0.0|0.0|1.0|1.0|4.0|1.0|0.0|0.0|0.0|40.0|2.0|
136.0|41706.0|KR_14|CL_84_S|900.0|2.0|70.0|5.0|6.0|18.0|5.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|27.0|3.0|
121.0|41706.0|KR_14|CL_84_S|915.0|2.0|51.0|5.0|10.0|13.0|4.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0|0.0|29.0|3.0|
91.0|41706.0|KR_14|CL_84_S|930.0|2.0|37.0|7.0|5.0|11.0|7.0|0.0|0.0|0.0|1.0|2.0|3.0|0.0|0.0|0.0|16.0|2.0|
88.0|41706.0|KR_14|CL_84_S|945.0|2.0|39.0|4.0|8.0|11.0|4.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.0|16.0|3.0|
97.0|41706.0|KR_14|CL_84_S|1000.0|2.0|36.0|6.0|11.0|12.0|4.0|0.0|0.0|3.0|1.0|1.0|0.0|0.0|0.0|0.0|23.0|0.0|
80.0|41706.0|KR_14|CL_84_S|1015.0|2.0|32.0|4.0|4.0|13.0|3.0|0.0|0.0|0.0|0.0|2.0|3.0|0.0|0.0|0.0|16.0|3.0|
113.0|41706.0|KR_14|CL_84_S|1030.0|2.0|39.0|4.0|14.0|15.0|5.0|0.0|0.0|0.0|0.0|4.0|1.0|0.0|0.0|0.0|27.0|4.0|
86.0|41706.0|KR_14|CL_84_S|1045.0|2.0|35.0|3.0|10.0|10.0|6.0|0.0|0.0|0.0|1.0|1.0|2.0|0.0|0.0|0.0|18.0|0.0|
93.0|41706.0|KR_14|CL_84_S|1100.0|2.0|34.0|4.0|12.0|18.0|4.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|16.0|2.0|
121.0|41706.0|KR_14|CL_84_S|1115.0|2.0|47.0|6.0|12.0|15.0|7.0|0.0|0.0|0.0|0.0|3.0|4.0|1.0|0.0|0.0|26.0|0.0|
140.0|41706.0|KR_14|CL_84_S|1130.0|2.0|63.0|6.0|13.0|10.0|3.0|0.0|0.0|0.0|0.0|5.0|2.0|0.0|0.0|0.0|36.0|2.0|
136.0|41706.0|KR_14|CL_84_S|1145.0|2.0|66.0|5.0|10.0|13.0|2.0|0.0|0.0|1.0|0.0|3.0|4.0|0.0|0.0|0.0|32.0|0.0|
112.0|41706.0|KR_14|CL_84_S|1200.0|2.0|54.0|5.0|6.0|11.0|4.0|0.0|0.0|0.0|0.0|1.0|5.0|0.0|0.0|0.0|26.0|0.0|
139.0|41706.0|KR_14|CL_84_S|1215.0|2.0|60.0|5.0|14.0|11.0|5.0|0.0|0.0|0.0|0.0|5.0|5.0|0.0|0.0|0.0|34.0|0.0|
131.0|41706.0|KR_14|CL_84_S|1230.0|2.0|62.0|6.0|5.0|15.0|5.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|28.0|6.0|
116.0|41706.0|KR_14|CL_84_S|1245.0|2.0|56.0|4.0|7.0|13.0|4.0|0.0|0.0|2.0|0.0|3.0|1.0|0.0|0.0|0.0|26.0|0.0|
150.0|41706.0|KR_14|CL_84_S|1300.0|2.0|63.0|3.0|12.0|11.0|3.0|0.0|0.0|2.0|0.0|6.0|8.0|0.0|0.0|0.0|42.0|0.0|
155.0|41706.0|KR_14|CL_84_S|1315.0|2.0|61.0|7.0|7.0|13.0|6.0|0.0|0.0|0.0|0.0|2.0|8.0|0.0|0.0|0.0|50.0|1.0|
119.0|41706.0|KR_14|CL_84_S|1330.0|2.0|53.0|3.0|5.0|11.0|4.0|0.0|0.0|1.0|0.0|2.0|6.0|1.0|0.0|0.0|33.0|0.0|
154.0|41706.0|KR_14|CL_84_S|1345.0|2.0|77.0|4.0|4.0|13.0|5.0|0.0|0.0|2.0|0.0|6.0|6.0|0.0|0.0|0.0|37.0|0.0|
143.0|41706.0|KR_14|CL_84_S|1400.0|2.0|71.0|5.0|9.0|9.0|3.0|0.0|0.0|3.0|0.0|2.0|10.0|0.0|0.0|0.0|30.0|1.0|
170.0|41706.0|KR_14|CL_84_S|1415.0|2.0|76.0|4.0|8.0|12.0|6.0|0.0|0.0|0.0|1.0|3.0|7.0|0.0|0.0|0.0|52.0|1.0|
140.0|41706.0|KR_14|CL_84_S|1430.0|2.0|71.0|4.0|5.0|11.0|2.0|0.0|0.0|1.0|0.0|2.0|6.0|0.0|0.0|0.0|38.0|0.0|
121.0|41706.0|KR_14|CL_84_S|1445.0|2.0|61.0|2.0|9.0|8.0|6.0|0.0|0.0|1.0|0.0|2.0|4.0|0.0|0.0|0.0|28.0|0.0|
174.0|41706.0|KR_14|CL_84_S|1500.0|2.0|71.0|3.0|10.0|15.0|9.0|0.0|0.0|3.0|0.0|2.0|4.0|1.0|0.0|0.0|53.0|3.0|
144.0|41706.0|KR_14|CL_84_S|1515.0|2.0|75.0|6.0|12.0|11.0|1.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0|0.0|33.0|0.0|
145.0|41706.0|KR_14|CL_84_S|1530.0|2.0|74.0|3.0|6.0|15.0|5.0|0.0|0.0|1.0|1.0|2.0|7.0|0.0|0.0|0.0|31.0|0.0|
169.0|41706.0|KR_14|CL_84_S|1545.0|2.0|76.0|6.0|13.0|17.0|8.0|0.0|0.0|1.0|0.0|3.0|5.0|0.0|0.0|0.0|37.0|3.0|
137.0|41706.0|KR_14|CL_84_S|1600.0|2.0|65.0|6.0|9.0|15.0|6.0|0.0|0.0|0.0|0.0|3.0|5.0|0.0|0.0|0.0|26.0|2.0|
155.0|41706.0|KR_14|CL_84_S|1615.0|2.0|87.0|5.0|5.0|13.0|6.0|0.0|0.0|0.0|1.0|2.0|4.0|0.0|0.0|0.0|29.0|3.0|
157.0|41706.0|KR_14|CL_84_S|1630.0|2.0|81.0|6.0|12.0|11.0|5.0|0.0|0.0|3.0|2.0|0.0|3.0|0.0|0.0|0.0|33.0|1.0|
157.0|41706.0|KR_14|CL_84_S|1645.0|2.0|85.0|6.0|7.0|12.0|6.0|0.0|0.0|0.0|0.0|2.0|4.0|0.0|0.0|0.0|35.0|0.0|
159.0|41706.0|KR_14|CL_84_S|1700.0|2.0|89.0|5.0|10.0|13.0|5.0|0.0|0.0|1.0|0.0|1.0|5.0|0.0|0.0|0.0|30.0|0.0|
117.0|41706.0|KR_14|CL_84_S|1715.0|2.0|59.0|3.0|5.0|9.0|4.0|0.0|0.0|0.0|0.0|2.0|3.0|0.0|0.0|0.0|29.0|3.0|
78.0|41706.0|KR_14|CL_84_S|1730.0|2.0|35.0|4.0|4.0|6.0|5.0|0.0|0.0|1.0|0.0|1.0|2.0|1.0|0.0|0.0|19.0|0.0|
90.0|41706.0|KR_14|CL_84_S|1745.0|2.0|36.0|6.0|6.0|12.0|5.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|21.0|2.0|
63.0|41706.0|KR_14|CL_84_S|1800.0|2.0|21.0|3.0|5.0|6.0|3.0|0.0|0.0|0.0|1.0|1.0|3.0|0.0|0.0|0.0|20.0|0.0|
68.0|41706.0|KR_14|CL_84_S|1815.0|2.0|35.0|1.0|7.0|8.0|4.0|0.0|0.0|1.0|1.0|0.0|2.0|0.0|0.0|0.0|9.0|0.0|
93.0|41706.0|KR_14|CL_84_S|1830.0|2.0|40.0|3.0|9.0|9.0|6.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|0.0|21.0|1.0|
87.0|41706.0|KR_14|CL_84_S|1845.0|2.0|28.0|4.0|4.0|10.0|4.0|0.0|0.0|1.0|0.0|1.0|4.0|0.0|0.0|0.0|29.0|2.0|
121.0|41706.0|KR_14|CL_84_S|1900.0|2.0|55.0|2.0|9.0|9.0|6.0|0.0|0.0|1.0|0.0|3.0|3.0|0.0|0.0|0.0|32.0|1.0|
98.0|41706.0|KR_14|CL_84_S|1915.0|2.0|37.0|4.0|14.0|9.0|6.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|25.0|1.0|
136.0|41706.0|KR_14|CL_84_S|1930.0|2.0|69.0|2.0|13.0|9.0|8.0|0.0|0.0|1.0|0.0|2.0|3.0|0.0|0.0|0.0|29.0|0.0|
116.0|41706.0|KR_14|CL_84_S|1945.0|2.0|55.0|5.0|9.0|9.0|7.0|0.0|0.0|2.0|0.0|0.0|2.0|0.0|0.0|0.0|27.0|0.0|
92.0|41706.0|KR_14|CL_84_S|2000.0|2.0|53.0|3.0|7.0|9.0|4.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|14.0|0.0|
127.0|41706.0|KR_14|CL_84_S|2015.0|2.0|62.0|7.0|12.0|10.0|3.0|0.0|0.0|1.0|0.0|0.0|4.0|0.0|0.0|0.0|27.0|1.0|
140.0|41706.0|KR_14|CL_84_S|2030.0|2.0|70.0|2.0|11.0|12.0|10.0|0.0|0.0|2.0|0.0|0.0|4.0|0.0|0.0|0.0|27.0|2.0|
98.0|41706.0|KR_14|CL_84_S|2045.0|2.0|57.0|1.0|7.0|5.0|6.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|18.0|1.0|
114.0|41706.0|KR_14|CL_84_S|500.0|3.0|59.0|6.0|4.0|9.0|2.0|0.0|0.0|1.0|4.0|6.0|9.0|1.0|10.0|3.0|0.0|0.0|
135.0|41706.0|KR_14|CL_84_S|515.0|3.0|58.0|4.0|14.0|6.0|1.0|0.0|0.0|3.0|5.0|10.0|9.0|2.0|8.0|7.0|8.0|0.0|
140.0|41706.0|KR_14|CL_84_S|530.0|3.0|59.0|4.0|5.0|7.0|4.0|0.0|0.0|0.0|3.0|7.0|10.0|8.0|11.0|6.0|14.0|2.0|
142.0|41706.0|KR_14|CL_84_S|545.0|3.0|78.0|4.0|7.0|0.0|3.0|0.0|0.0|1.0|11.0|6.0|7.0|3.0|8.0|2.0|12.0|0.0|
152.0|41706.0|KR_14|CL_84_S|600.0|3.0|74.0|4.0|7.0|2.0|1.0|0.0|0.0|4.0|9.0|11.0|2.0|4.0|4.0|8.0|22.0|0.0|
159.0|41706.0|KR_14|CL_84_S|615.0|3.0|84.0|5.0|3.0|4.0|3.0|0.0|0.0|2.0|6.0|5.0|5.0|6.0|5.0|7.0|23.0|1.0|
196.0|41706.0|KR_14|CL_84_S|630.0|3.0|102.0|3.0|6.0|4.0|2.0|0.0|0.0|2.0|6.0|6.0|3.0|1.0|7.0|6.0|46.0|2.0|
184.0|41706.0|KR_14|CL_84_S|645.0|3.0|97.0|5.0|3.0|0.0|1.0|0.0|0.0|1.0|4.0|3.0|5.0|3.0|6.0|4.0|39.0|13.0|
197.0|41706.0|KR_14|CL_84_S|700.0|3.0|92.0|6.0|1.0|4.0|1.0|0.0|0.0|2.0|3.0|11.0|7.0|4.0|5.0|2.0|45.0|14.0|
161.0|41706.0|KR_14|CL_84_S|715.0|3.0|74.0|6.0|4.0|2.0|1.0|0.0|0.0|3.0|7.0|8.0|8.0|1.0|3.0|1.0|32.0|11.0|
170.0|41706.0|KR_14|CL_84_S|730.0|3.0|74.0|5.0|7.0|7.0|3.0|0.0|0.0|3.0|5.0|10.0|12.0|2.0|2.0|2.0|34.0|4.0|
175.0|41706.0|KR_14|CL_84_S|745.0|3.0|84.0|7.0|2.0|2.0|3.0|0.0|0.0|1.0|7.0|10.0|10.0|4.0|6.0|1.0|35.0|3.0|
164.0|41706.0|KR_14|CL_84_S|800.0|3.0|73.0|5.0|2.0|3.0|1.0|0.0|0.0|2.0|4.0|5.0|12.0|1.0|18.0|5.0|32.0|1.0|
