Estacion,Tipo,IDEstacion,IDNodo,hora,>C5_DSEL,AL_DSEL,AT1_DSEL,AT3_DSEL,AT4_DSEL,AUT_GAS,AUT_GNV,BA1_DSEL,BA2_DSEL,BE_DSEL,BE_GAS,BE_GNV,BI_DSEL,BI_GAS,BI_GNV,BN1_DSEL,BN3_DSEL,BN4_DSEL,BT1_DSEL,BT3_DSEL,BT4_DSEL,BTE_DSEL,BTE_GAS,BTE_GNV,BTI_DSEL,BTI_GAS,BTI_GNV,C2G_DSEL,C2G_GAS,C2G_GNV,C2P_DSEL,C2P_GAS,C2P_GNV,C3-C4_DSEL,C5_DSEL,CCE_DSEL,CCE_GAS,CCE_GNV,CC_DSEL,CC_GAS,CC_GNV,M1_GAS,M2_GAS,M3_GAS,MBE_DSEL,MBE_GAS,MBE_GNV,MBI_DSEL,MBI_GAS,MBI_GNV,MB_DSEL,P1_DSEL,P3_DSEL,P4_DSEL,PHB_DSEL,TX_GAS,TX_GNV
L_AK_45_AC_170,NOHAB,1,3493,20,11.4421398758,6.0,31.5529778393,5.69355955679,3.25346260388,2163.66742248,29.649048684,0.513616557734,3.3197167756,5.03734718214,0.0702645914826,0.0,4.99494596191,0.726930191197,0.0700926017156,8.51059206953,1.32102118414,2.38783269962,2.62031504617,0.856056491037,0.304182509506,1.56093299337,0.13060049069,0.107536373675,1.86664893407,0.939869338114,0.0642515515726,18.5173317268,1.83233963655,0.389215884227,2.66330893899,10.3367881082,4.56492106747,4.57685595033,5.59393505041,0.593983351459,6.35970927473,0.202921744675,115.171980168,867.23752901,11.5973103388,11.4033688163,573.376860236,295.141658309,6.01887781071,4.27850262483,4.36160241025,6.48531388556,7.43818468366,3.79668259294,8.16666666667,3.26027900147,0.21328928047,8.86674008811,1.49302496329,31.2334325906,53.9777926164
L_AK_45_AC_170,NOHAB,1,3493,21,7.62809325055,6.5,27.9172437673,5.03751154201,2.87857802401,1732.5179544,23.7409449539,0.535947712418,3.46405228758,3.92742322676,0.0547825628507,0.0,2.86746897814,0.417311776428,0.0402383454293,8.59924407025,1.33478182147,2.41270595691,2.64760999457,0.864973746152,0.307351077313,1.216998605,0.101824111386,0.0838419184587,1.07159475845,0.539554620028,0.0368851499769,13.3234459986,1.3183907141,0.280045575237,1.29566380816,5.02870772829,2.2207724112,4.32258617531,2.28842797517,0.463105663848,4.95841740063,0.158210173814,92.2219013011,694.424925998,9.28633863781,9.67492683178,486.468451486,250.406173399,4.6926843948,3.33578170751,3.4005713707,3.72305056393,4.27006898507,2.17957704409,6.33333333333,2.71035242291,0.17731277533,7.37114537445,1.24118942731,25.0096120035,43.2217511227
L_AK_45_AC_170,NOHAB,1,3493,22,12.7134887509,12.3333333333,23.6322714681,4.26431209603,2.43674976916,1300.54347776,17.8215360121,1.04956427015,6.78376906318,4.73852150184,0.0660963530047,0.0,2.21997598307,0.323080084976,0.0311522674291,9.75172007967,1.51367010683,2.73605830165,3.00244432374,0.980898062647,0.348542458809,1.46833527342,0.122853003954,0.101157097271,0.829621748475,0.417719705828,0.0285562451435,31.8407777254,3.15073035065,0.669261459464,1.15170116281,4.46996242514,1.97401992107,8.64517235063,7.88236302557,0.558747050948,5.98243838555,0.190884014058,69.2279072434,521.281644448,6.97094487078,8.12041611614,408.305542988,210.172372504,5.66182573719,4.02469314709,4.10286328422,2.88236172692,3.3058598594,1.68741448575,5.16666666667,2.04258443465,0.13362701909,5.5550660793,0.935389133627,18.7738820772,32.4451278427
L_AK_45_AC_170,NOHAB,1,3493,23,16.2732656012,10.0,10.7773545706,1.94471375808,1.11126500462,859.98891222,11.7845528667,0.223311546841,1.44335511983,3.28708248326,0.0458506232555,0.0,0.971239492594,0.141347537177,0.0136291170003,10.8155440884,1.67879775484,3.0345373891,3.32998370451,1.08790512403,0.386565272497,1.0185749194,0.0852223540945,0.0701720404491,0.362959514958,0.1827523713,0.0124933572502,26.8727131158,2.65912703353,0.564837685647,0.971747856121,3.77153079622,1.66557930839,3.81404662528,5.59393505041,0.387599305612,4.14997978096,0.132415036779,45.7771951983,344.699306124,4.60956161717,4.75049778146,238.861475617,122.952244691,3.92757280868,2.7919042552,2.84613038635,1.26103325552,1.44631368849,0.738243837514,1.66666666667,0.785609397944,0.0513950073421,2.13656387665,0.359765051395,12.414295025,21.4544539858
AK_45_AC_170,HABIL,1,3493,0,10.0690830907,4.2,1.55817174515,0.281163434903,0.160664819945,198.596058087,2.72139060444,0.0,0.0,2.03201462601,0.0283440216488,0.0,0.517994396051,0.0753853531611,0.00726886240014,4.4680608365,0.693536121673,1.2536121673,1.37566539924,0.449429657795,0.15969581749,0.62966449563,0.0526829098039,0.0433790795504,0.193578407977,0.0974679313599,0.00666312386679,25.1113083905,2.484831312,0.527814711294,1.02213478199,3.96709165232,1.75194267995,5.28881132039,7.62809325055,0.239606843469,2.56544204642,0.081856568191,10.5712648006,79.6009372314,1.06447973185,1.87845770397,94.4514027151,48.6181873745,2.42795409992,1.72590444866,1.75942605702,0.672551069614,0.771367300528,0.393730046674,0.4,0.56563876652,0.0370044052863,1.53832599119,0.259030837004,2.86681609594,4.95444758584
AK_45_AC_170,HABIL,1,3493,1,10.3742068207,0.0666666666667,0.103878116343,0.0187442289935,0.0107109879963,105.535093679,1.44616270405,0.0,0.0,1.69049956282,0.0235803205314,0.0,0.277496997884,0.0403850106221,0.00389403342865,2.23403041825,0.346768060837,0.62680608365,0.68783269962,0.224714828897,0.0798479087452,0.523838529977,0.0438286392486,0.0360884779453,0.103702718559,0.0522149632286,0.00356953064293,17.6140472524,1.74295721526,0.370229743533,0.906964665712,3.5200954098,1.55454068784,5.59393505041,5.79735087042,0.199336785744,2.13427531592,0.0680991617724,5.61763124497,42.3003983493,0.565670685024,0.987059950929,49.6307139268,25.5470567917,2.01989458733,1.4358364741,1.46372419869,0.360295215864,0.413232482426,0.210926810719,0.2,0.204258443465,0.013362701909,0.55550660793,0.0935389133627,1.52344265118,2.63282209695
AK_45_AC_170,HABIL,1,3493,2,10.9844542808,0.0,0.155817174515,0.0281163434903,0.0160664819945,86.2628939579,1.18207295447,0.0,0.0,1.53681778438,0.0214366550286,0.0,0.610493395345,0.0888470233686,0.00856687354302,1.63119681333,0.25319572696,0.457667934094,0.502227050516,0.164077494116,0.0583016476553,0.476216845434,0.0398442174988,0.0328077072229,0.228145980831,0.114872919103,0.00785296741444,16.8914196727,1.67145127822,0.355040830977,1.72755174421,6.70494363773,2.9610298816,7.01784579051,5.89905878043,0.181215259767,1.9402502872,0.0619083288839,4.59177238098,34.5757477439,0.462371222842,0.747904456213,37.6056510811,19.3572412695,1.83626780666,1.30530588554,1.33065836246,0.792649474901,0.909111461337,0.46403898358,0.0,0.109985315712,0.0071953010279,0.299118942731,0.0503671071953,1.24524049099,2.15203157018
AK_45_AC_170,HABIL,1,3493,3,17.5954684312,2.4,0.207756232687,0.0374884579871,0.0214219759926,112.135162077,1.53660439911,0.0,0.0,1.43436326542,0.0200075446933,0.0,0.684492594781,0.0996163595344,0.00960528245732,2.0567264168,0.319246786167,0.577059569075,0.633242802825,0.206880318667,0.0735107731305,0.444469055738,0.0371879363321,0.0306205267414,0.255800039114,0.128796909297,0.00880484225255,23.7563816788,2.35075768007,0.499335500253,1.5979853634,6.20207286489,2.73895264048,10.3742068207,9.05200399065,0.169134242449,1.81090026806,0.0577811069583,5.96895277374,44.9458266388,0.601047213167,0.869656344431,43.7275012571,22.5084200808,1.71384995288,1.21828549317,1.24194780495,0.888728199132,1.01930678998,0.520286133105,0.4,0.471365638767,0.0308370044053,1.28193832599,0.215859030837,1.61871736357,2.79747638695
AK_45_AC_170,HABIL,1,3493,4,33.1567786623,9.13333333333,6.8040166205,1.22774699908,0.701569713758,250.868599797,3.43768882933,0.09825708061,0.635076252723,12.8068148698,0.178638791905,0.0,2.95996797743,0.430773446635,0.0415363565723,7.69499366286,1.19442332066,2.15899873257,2.36920152091,0.77401774398,0.275031685678,3.96847371195,0.332035145823,0.273397560191,1.1061623313,0.556959607772,0.0380749935246,52.4808279672,5.19311867726,1.10309477432,3.33993337215,12.9628910329,5.72465777109,21.6637848316,16.7818051512,1.51012716473,16.1687523934,0.515902740699,13.3537313084,100.552729284,1.34466183476,2.10456835352,105.820553042,54.4703765953,15.3022317221,10.8775490462,11.0888196871,3.84314896922,4.40781314588,2.24988598099,4.4,3.86519823789,0.252863436123,10.5118942731,1.77004405286,3.6213918181,6.25850956256
AK_45_AC_170,HABIL,1,3493,5,34.2755656725,14.8666666667,23.5283933518,4.24556786704,2.42603878116,1282.06328625,17.5682992659,0.821786492375,5.31154684096,57.1183943195,0.796729011894,0.0,6.90042534739,1.00424059747,0.096831631259,13.1559569075,2.04207858048,3.6911913815,4.05057034221,1.32332065906,0.470215462611,17.6993927553,1.48087675037,1.21935311845,2.57874093484,1.29841208562,0.0887623286541,129.079351403,12.7727480031,2.71311950518,6.10401616289,23.6908008534,10.4623055816,38.6490058027,23.3928193016,6.73516715467,72.1126356744,2.30092622352,68.2442069629,513.874445238,6.87189059198,10.9576699398,550.96651584,283.606093018,68.2479534807,48.5138687461,49.4561358043,8.95934103449,10.2757143963,5.2450466932,11.6666666667,9.20734214391,0.60234948605,25.0405286344,4.21644640235,18.5071128825,31.9840958308
