Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AC_20_TV_39BISA,NOHAB,23,34013,16,2.3,0.0,0.0,29.1,0.0,36.400000000000006,26.799999999999997,22.5,8.2,3.8000000000000003,0.5,7.8,0.5,930.8,201.39999999999998,1270.1
L_AC_20_TV_39BISA,NOHAB,23,34013,17,1.6,0.0,0.0,29.3,0.0,35.2,26.8,18.4,7.699999999999999,2.5,0.4,7.3,0.5,916.2,218.0,1263.9000000000003
L_AC_20_TV_39BISA,NOHAB,23,34013,18,1.6,0.0,0.0,23.5,0.0,33.9,25.3,13.5,6.1,2.5999999999999996,0.4,7.2,0.5,879.2,186.2,1180.0
L_AC_20_TV_39BISA,NOHAB,23,34013,19,1.3,0.0,0.0,20.2,0.0,37.1,22.2,10.9,3.1,1.5,0.5,5.9,1.0,776.5,138.6,1018.8000000000001
L_AC_20_TV_39BISA,NOHAB,23,34013,20,1.1,0.0,0.0,15.7,0.0,34.1,18.6,10.9,2.8,1.1,0.3,6.8999999999999995,0.7,658.2,120.4,870.8
L_AC_20_TV_39BISA,NOHAB,23,34013,21,0.6,0.0,0.0,10.5,0.0,32.3,17.4,9.2,1.4,1.6,0.2,4.1,0.9,563.5,93.80000000000001,735.5
L_AC_20_TV_39BISA,NOHAB,23,34013,22,1.2999999999999998,0.0,0.0,14.899999999999999,0.0,29.8,16.5,17.5,3.3,1.8,0.8,8.6,0.1,589.1,209.8,893.4999999999999
L_AC_20_TV_39BISA,NOHAB,23,34013,23,1.6,0.0,0.0,5.699999999999999,0.0,24.4,9.2,13.1,1.9,2.4,0.1,3.5999999999999996,0.2,371.4,64.7,498.29999999999995
AK_19_AC_127,HABIL,36,15151,6,0.0,0.0,0.0,51.75,0.0,38.375,20.75,6.875,4.375,0.875,0.0,53.125,0.125,681.625,148.5,1006.375
AK_19_AC_127,HABIL,36,15151,7,0.0,0.0,0.0,55.75,0.0,51.125,22.25,8.0,8.375,1.0,0.0,34.5,0.0,816.75,210.75,1208.5
AK_19_AC_127,HABIL,36,15151,8,0.0,0.0,0.0,55.75,0.0,50.875,24.125,12.125,7.25,2.5,0.0,20.5,0.0,824.625,174.625,1172.375
AK_19_AC_127,HABIL,36,15151,17,0.125,0.0,0.0,48.25,0.0,42.25,17.375,6.25,5.875,0.375,0.0,15.625,0.0,833.75,222.75,1192.625
AK_19_AC_127,HABIL,36,15151,18,0.0,0.0,0.0,37.75,0.0,40.625,15.25,2.875,3.625,0.375,0.0,13.375,0.0,811.375,169.625,1094.875
AK_19_AC_127,HABIL,36,15151,19,0.0,0.0,0.0,38.375,0.0,45.75,17.25,1.75,2.125,0.25,0.0,6.0,0.0,876.375,112.125,1100.0
L_AC_45A_S_AK_68,NOHAB,29,47160,0,3.7333333333333334,0.3666666666666667,1.3666666666666667,1.8,0.0,6.6,2.183333333333333,7.683333333333334,1.85,3.583333333333333,1.2333333333333334,5.85,5.9,403.48333333333335,56.95,502.5833333333334
L_AC_45A_S_AK_68,NOHAB,29,47160,1,4.716666666666667,0.0,0.0,0.5666666666666667,0.0,0.7833333333333333,2.083333333333333,6.916666666666666,3.166666666666667,6.45,1.3333333333333333,4.45,4.05,350.51666666666665,32.53333333333333,417.56666666666666
L_AC_45A_S_AK_68,NOHAB,29,47160,2,4.116666666666667,0.0,0.0,0.08333333333333333,0.0,0.6833333333333333,1.85,6.733333333333333,2.9166666666666665,3.85,0.8166666666666667,3.2666666666666666,2.4333333333333336,326.6333333333333,24.416666666666664,377.80000000000007
L_AC_45A_S_AK_68,NOHAB,29,47160,3,6.0,0.0,0.2,2.55,0.1,1.3,1.9166666666666665,11.566666666666666,5.883333333333333,4.016666666666667,1.3166666666666667,3.0166666666666666,4.666666666666667,336.76666666666665,27.616666666666667,406.91666666666663
L_AC_45A_S_AK_68,NOHAB,29,47160,4,9.166666666666668,0.18333333333333335,2.9,13.7,0.0,12.133333333333333,8.7,16.833333333333332,9.833333333333334,6.7,1.7166666666666668,8.516666666666666,20.8,335.9,63.9,510.9833333333332
L_AC_45A_S_AK_68,NOHAB,29,47160,5,6.383333333333333,1.1,24.116666666666667,36.28333333333333,2.75,29.55,23.183333333333334,25.866666666666667,11.6,9.533333333333333,1.3333333333333335,13.2,52.2,520.9833333333333,310.76666666666665,1068.8499999999997
L_AC_45A_S_AK_68,NOHAB,29,47160,6,3.2,1.1,35.53333333333333,43.53333333333333,4.766666666666667,35.266666666666666,28.1,39.46666666666667,16.133333333333333,4.233333333333333,1.0833333333333335,16.866666666666667,40.9,777.0166666666667,568.65,1615.85
L_AC_45A_S_AK_68,NOHAB,29,47160,7,2.9,1.4666666666666668,46.85,42.483333333333334,6.0,36.65,29.55,48.5,19.733333333333334,6.016666666666667,1.9166666666666665,15.866666666666667,37.18333333333334,899.1333333333333,658.0666666666666,1852.3166666666668
L_AC_45A_S_AK_68,NOHAB,29,47160,8,3.966666666666667,1.2833333333333332,44.45,41.16666666666667,5.133333333333333,37.983333333333334,30.616666666666667,52.9,19.883333333333333,8.233333333333334,1.4333333333333333,14.0,39.31666666666666,958.75,479.1333333333333,1738.2500000000002
L_AC_45A_S_AK_68,NOHAB,29,47160,9,4.833333333333333,0.6333333333333333,39.35,41.03333333333333,3.216666666666667,37.25,26.45,49.11666666666667,21.366666666666667,7.966666666666667,2.083333333333333,13.4,34.7,1018.5333333333333,343.9,1643.833333333333
L_AC_45A_S_AK_68,NOHAB,29,47160,10,5.2,0.3666666666666667,29.383333333333333,39.05,0.3833333333333333,36.21666666666667,27.433333333333334,53.91666666666667,20.516666666666666,7.883333333333333,1.4333333333333333,10.366666666666667,35.93333333333334,1022.75,355.0333333333333,1645.866666666667
L_AC_45A_S_AK_68,NOHAB,29,47160,11,6.0,0.55,28.183333333333337,37.7,0.2,35.11666666666667,25.733333333333334,51.21666666666667,17.766666666666666,6.666666666666666,1.2166666666666666,13.516666666666666,31.5,1103.05,361.48333333333335,1719.9
L_AC_45A_S_AK_68,NOHAB,29,47160,12,6.6,0.45,30.71666666666667,35.18333333333334,0.0,33.36666666666667,24.633333333333333,47.7,20.366666666666667,5.533333333333333,1.2666666666666666,16.916666666666668,37.8,1135.95,455.91666666666663,1852.3999999999999
L_AC_45A_S_AK_68,NOHAB,29,47160,13,6.066666666666667,0.4666666666666667,39.766666666666666,37.766666666666666,0.0,32.266666666666666,25.0,44.3,18.55,5.416666666666667,1.7,16.316666666666666,36.86666666666667,1130.35,542.0666666666666,1936.8999999999999
L_AC_45A_S_AK_68,NOHAB,29,47160,14,4.933333333333334,0.3666666666666667,39.483333333333334,39.13333333333333,0.08333333333333333,29.633333333333333,23.9,40.38333333333333,18.316666666666666,3.2,1.3166666666666667,13.533333333333333,33.666666666666664,1230.0833333333335,518.25,1996.2833333333335
L_AC_45A_S_AK_68,NOHAB,29,47160,15,5.55,0.4666666666666667,38.4,35.5,0.08333333333333333,30.433333333333334,24.75,38.28333333333333,16.666666666666664,3.783333333333333,1.9333333333333336,16.266666666666666,32.583333333333336,1241.8666666666668,472.35,1958.9166666666672
L_AC_45A_S_AK_68,NOHAB,29,47160,16,4.7,0.3666666666666667,40.58333333333333,38.25,2.6333333333333333,33.983333333333334,23.65,35.71666666666667,20.53333333333333,3.3166666666666664,2.5166666666666666,16.233333333333334,38.78333333333333,1269.2166666666667,458.2166666666667,1988.6999999999998
L_AC_45A_S_AK_68,NOHAB,29,47160,17,4.616666666666667,0.6333333333333333,38.45,35.46666666666667,3.283333333333333,34.28333333333333,23.65,33.13333333333333,13.366666666666667,7.116666666666667,2.216666666666667,11.216666666666667,37.1,1306.1166666666668,427.2833333333333,1977.9333333333336
L_AC_45A_S_AK_68,NOHAB,29,47160,18,2.55,0.5333333333333333,36.08333333333333,32.78333333333333,3.2333333333333334,29.3,21.833333333333336,31.233333333333334,12.866666666666667,2.65,0.8333333333333333,10.966666666666667,40.21666666666667,1130.65,389.0333333333333,1744.7666666666667
L_AC_45A_S_AK_68,NOHAB,29,47160,19,1.9833333333333334,0.55,38.016666666666666,29.78333333333333,3.8833333333333337,30.483333333333334,23.1,20.71666666666667,9.833333333333332,0.55,0.95,9.45,31.516666666666666,1204.1166666666668,330.6,1735.5333333333333
L_AC_45A_S_AK_68,NOHAB,29,47160,20,2.2,0.55,32.8,25.2,0.5666666666666667,32.416666666666664,17.65,21.116666666666667,6.7,2.2333333333333334,0.26666666666666666,11.6,27.583333333333336,1137.5333333333333,265.0833333333333,1583.4999999999998
L_AC_45A_S_AK_68,NOHAB,29,47160,21,3.0,0.45,28.03333333333333,16.75,0.0,30.183333333333334,15.766666666666666,13.316666666666666,5.35,3.3,0.5333333333333333,10.55,21.95,1064.15,228.38333333333333,1441.7166666666667
L_AC_45A_S_AK_68,NOHAB,29,47160,22,4.266666666666667,1.0166666666666666,23.866666666666667,15.966666666666669,0.18333333333333335,32.35,15.516666666666666,12.533333333333333,4.766666666666667,3.4333333333333336,1.3166666666666667,14.6,24.683333333333334,762.2,279.48333333333335,1196.1833333333332
L_AC_45A_S_AK_68,NOHAB,29,47160,23,4.016666666666667,0.4666666666666667,12.65,7.5,0.0,20.066666666666666,8.05,8.633333333333333,3.1833333333333336,3.6833333333333336,2.1166666666666667,9.883333333333333,10.6,558.2333333333333,124.23333333333335,773.3166666666666
KR_14_CL_84_S,HABIL,34,71518,5,13.916666666666666,26.416666666666668,0.0,42.75,0.0,31.916666666666668,23.916666666666668,26.666666666666668,8.166666666666666,10.916666666666666,17.0,16.166666666666668,10.416666666666666,258.9166666666667,183.08333333333334,670.2499999999999
KR_14_CL_84_S,HABIL,34,71518,6,4.583333333333333,28.166666666666668,0.0,37.75,0.0,36.583333333333336,22.75,28.833333333333332,8.083333333333334,6.333333333333333,6.0,14.916666666666666,12.833333333333334,295.1666666666667,264.1666666666667,766.1666666666669
KR_14_CL_84_S,HABIL,34,71518,7,0.8333333333333334,25.666666666666668,0.0,40.0,0.0,35.75,22.25,29.25,12.0,4.666666666666667,0.5833333333333334,9.583333333333334,11.916666666666666,241.66666666666666,228.91666666666666,663.0833333333333
KR_14_CL_84_S,HABIL,34,71518,8,5.833333333333333,23.0,0.0,37.833333333333336,0.0,34.833333333333336,20.083333333333332,31.416666666666668,11.0,11.583333333333334,8.5,7.416666666666667,11.0,246.33333333333334,146.58333333333334,595.4166666666667
KR_14_CL_84_S,HABIL,34,71518,9,1.75,15.5,0.0,41.083333333333336,0.0,33.75,21.833333333333332,30.083333333333332,12.5,4.333333333333333,2.75,5.416666666666667,10.416666666666666,268.9166666666667,123.66666666666667,572.0000000000001
KR_14_CL_84_S,HABIL,34,71518,10,18.833333333333332,11.0,0.0,32.833333333333336,0.0,29.666666666666668,18.25,35.333333333333336,12.166666666666666,13.5,22.0,5.833333333333333,10.583333333333334,223.91666666666666,97.41666666666667,531.3333333333333
KR_14_CL_84_S,HABIL,34,71518,11,11.25,10.583333333333334,0.0,35.916666666666664,0.0,27.25,17.5,35.0,13.5,11.083333333333334,20.083333333333332,9.25,12.25,244.5,99.83333333333333,548.0
KR_14_CL_84_S,HABIL,34,71518,12,11.666666666666666,11.583333333333334,0.0,34.75,0.0,26.0,17.333333333333332,33.083333333333336,15.083333333333334,13.0,15.583333333333334,6.25,12.25,265.8333333333333,98.5,560.9166666666667
KR_14_CL_84_S,HABIL,34,71518,13,14.5,10.5,0.0,33.25,0.0,24.666666666666668,17.666666666666668,38.333333333333336,15.166666666666666,11.583333333333334,18.333333333333332,9.916666666666666,10.583333333333334,268.25,107.33333333333333,580.0833333333334
KR_14_CL_84_S,HABIL,34,71518,14,16.083333333333332,11.416666666666666,0.0,32.333333333333336,0.0,27.25,18.333333333333332,34.083333333333336,13.583333333333334,10.75,17.583333333333332,8.0,12.25,265.1666666666667,103.66666666666667,570.5000000000001
KR_14_CL_84_S,HABIL,34,71518,15,19.25,11.333333333333334,0.0,31.833333333333332,0.0,28.083333333333332,18.666666666666668,38.916666666666664,16.083333333333332,12.75,19.666666666666668,11.25,9.916666666666666,266.3333333333333,113.16666666666667,597.2499999999999
KR_14_CL_84_S,HABIL,34,71518,16,15.583333333333334,10.75,0.0,36.25,0.0,28.666666666666668,18.833333333333332,36.166666666666664,14.083333333333334,10.583333333333334,15.333333333333334,8.583333333333334,12.666666666666666,259.3333333333333,118.16666666666667,585.0
KR_14_CL_84_S,HABIL,34,71518,17,6.333333333333333,16.916666666666668,0.0,37.0,0.0,29.75,20.0,37.0,11.333333333333334,6.25,6.416666666666667,9.166666666666666,14.083333333333334,288.25,180.41666666666666,662.9166666666666
KR_14_CL_84_S,HABIL,34,71518,18,3.1666666666666665,19.666666666666668,0.0,39.0,0.0,24.583333333333332,17.416666666666668,26.166666666666668,10.166666666666666,2.5833333333333335,2.0,12.166666666666666,10.666666666666666,259.0,209.33333333333334,635.9166666666666
KR_14_CL_84_S,HABIL,34,71518,19,14.166666666666666,22.0,0.0,36.416666666666664,0.0,29.166666666666668,18.833333333333332,23.666666666666668,9.5,5.75,11.0,10.416666666666666,10.5,275.5833333333333,189.16666666666666,656.1666666666665
KR_14_CL_84_S,HABIL,34,71518,20,18.5,22.5,0.0,35.5,0.0,32.583333333333336,16.166666666666668,26.083333333333332,7.75,8.916666666666666,14.916666666666666,5.666666666666667,11.083333333333334,279.1666666666667,143.25,622.0833333333334
AK_68_AC_26,HABIL,16,26213,0,0.2916666666666667,0.0,0.0,0.6666666666666666,0.16666666666666666,2.625,0.5833333333333334,4.625,2.7916666666666665,1.4583333333333333,0.375,6.166666666666667,0.5416666666666666,177.375,22.208333333333332,219.875
AK_68_AC_26,HABIL,16,26213,1,0.3333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.375,0.041666666666666664,4.041666666666667,2.625,0.7083333333333334,0.4583333333333333,4.875,0.2916666666666667,104.5,12.0,130.375
AK_68_AC_26,HABIL,16,26213,2,0.2916666666666667,0.0,0.0,0.125,0.0,0.041666666666666664,0.041666666666666664,3.4583333333333335,2.4166666666666665,0.875,0.2916666666666667,2.9166666666666665,0.16666666666666666,69.70833333333333,9.125,89.45833333333334
AK_68_AC_26,HABIL,16,26213,3,0.2916666666666667,0.0,0.0,1.2083333333333333,0.0,0.5,0.375,5.125,3.4166666666666665,1.4583333333333333,0.125,3.7083333333333335,0.125,82.875,10.333333333333334,109.54166666666667
AK_68_AC_26,HABIL,16,26213,4,1.3333333333333333,0.0,0.6666666666666666,13.0,0.4583333333333333,9.791666666666666,6.875,8.791666666666666,6.875,2.25,1.0416666666666667,14.291666666666666,8.458333333333334,240.5,34.958333333333336,349.29166666666674
AK_68_AC_26,HABIL,16,26213,5,1.3333333333333333,0.0,3.0416666666666665,38.208333333333336,4.291666666666667,25.541666666666668,29.416666666666668,22.375,15.708333333333334,8.75,1.3333333333333333,54.041666666666664,26.75,879.6666666666666,220.79166666666666,1331.25
AK_68_AC_26,HABIL,16,26213,6,0.125,0.0,4.166666666666667,54.041666666666664,7.375,35.041666666666664,50.458333333333336,29.208333333333332,21.541666666666668,2.75,0.25,79.83333333333333,33.041666666666664,1636.2916666666667,599.375,2553.5
AK_68_AC_26,HABIL,16,26213,7,0.0,0.0,5.916666666666667,62.291666666666664,7.416666666666667,38.333333333333336,49.5,33.166666666666664,22.583333333333332,1.1666666666666667,0.0,50.041666666666664,31.333333333333332,1944.7916666666667,775.5833333333334,3022.125
AK_68_AC_26,HABIL,16,26213,8,0.875,0.0,5.708333333333333,61.333333333333336,8.958333333333334,40.25,44.208333333333336,38.5,27.708333333333332,2.125,0.20833333333333334,40.166666666666664,31.541666666666668,1923.5416666666667,450.5,2675.6250000000005
AK_68_AC_26,HABIL,16,26213,9,0.125,0.0,5.333333333333333,52.291666666666664,7.333333333333333,37.291666666666664,40.041666666666664,48.125,31.25,3.25,0.08333333333333333,19.375,26.708333333333332,1846.6666666666667,349.875,2467.7500000000005
AK_68_AC_26,HABIL,16,26213,10,1.0416666666666667,0.0,5.166666666666667,51.208333333333336,7.416666666666667,37.25,36.75,51.0,29.916666666666668,6.5,0.75,16.166666666666668,21.833333333333332,1690.5833333333333,321.7083333333333,2277.291666666666
AK_68_AC_26,HABIL,16,26213,11,1.2916666666666667,0.0,4.875,50.708333333333336,6.25,32.541666666666664,37.458333333333336,54.625,32.875,7.625,0.625,19.333333333333332,22.208333333333332,1713.5833333333333,304.7916666666667,2288.7916666666665
AK_68_AC_26,HABIL,16,26213,12,0.9583333333333334,0.0,4.166666666666667,48.625,5.708333333333333,33.791666666666664,37.958333333333336,47.875,26.25,4.666666666666667,0.5833333333333334,25.375,24.541666666666668,1724.875,295.9583333333333,2281.333333333333
AK_68_AC_26,HABIL,16,26213,13,1.5416666666666667,0.0,4.0,45.833333333333336,5.208333333333333,31.208333333333332,36.875,45.541666666666664,25.208333333333332,6.25,0.8333333333333334,29.958333333333332,21.25,1708.1666666666667,284.5833333333333,2246.458333333334
AK_68_AC_26,HABIL,16,26213,14,1.25,0.0,3.5,49.458333333333336,3.9583333333333335,32.083333333333336,35.541666666666664,56.875,24.25,6.958333333333333,0.7083333333333334,35.458333333333336,20.416666666666668,1835.125,318.0833333333333,2423.666666666667
AK_68_AC_26,HABIL,16,26213,15,1.2916666666666667,0.0,3.6666666666666665,52.375,4.0,33.041666666666664,34.416666666666664,57.958333333333336,28.333333333333332,5.708333333333333,1.2083333333333333,46.083333333333336,22.916666666666668,1633.75,336.7916666666667,2261.541666666667
AK_68_AC_26,HABIL,16,26213,16,0.875,0.0,4.083333333333333,47.625,6.083333333333333,30.625,33.958333333333336,53.708333333333336,28.0,4.375,0.4583333333333333,50.5,21.75,1626.7916666666667,382.4166666666667,2291.2500000000005
AK_68_AC_26,HABIL,16,26213,17,0.08333333333333333,0.0,5.25,51.25,6.875,33.666666666666664,35.833333333333336,45.333333333333336,24.458333333333332,2.0,0.25,49.583333333333336,21.125,1833.625,639.9583333333334,2749.291666666667
AK_68_AC_26,HABIL,16,26213,18,0.0,0.0,5.125,48.708333333333336,6.208333333333333,37.333333333333336,38.916666666666664,39.541666666666664,18.875,2.3333333333333335,0.0,30.75,18.041666666666668,1671.7083333333333,485.9166666666667,2403.4583333333335
AK_68_AC_26,HABIL,16,26213,19,0.5416666666666666,0.0,4.916666666666667,37.0,7.125,33.083333333333336,33.708333333333336,30.708333333333332,10.25,4.583333333333333,0.2916666666666667,20.833333333333332,16.041666666666668,1616.6666666666667,282.4583333333333,2098.2083333333335
AK_68_AC_26,HABIL,16,26213,20,0.7083333333333334,0.0,5.375,28.416666666666668,6.5,34.333333333333336,30.5,19.5,6.625,1.5833333333333333,0.8333333333333334,16.458333333333332,11.416666666666666,1492.7083333333333,211.83333333333334,1866.7916666666663
AK_68_AC_26,HABIL,16,26213,21,0.4583333333333333,0.0,4.5,21.75,6.791666666666667,31.666666666666668,24.291666666666668,12.125,4.083333333333333,1.7083333333333333,0.20833333333333334,12.75,10.791666666666666,1147.0,245.04166666666666,1523.1666666666665
AK_68_AC_26,HABIL,16,26213,22,0.4583333333333333,0.0,4.791666666666667,15.416666666666666,6.0,26.875,16.458333333333332,6.958333333333333,3.5,0.7916666666666666,0.3333333333333333,13.833333333333334,5.583333333333333,664.3333333333334,175.04166666666666,940.375
AK_68_AC_26,HABIL,16,26213,23,0.5416666666666666,0.0,1.7083333333333333,5.375,1.8333333333333333,17.583333333333332,4.666666666666667,5.0,2.0833333333333335,1.5416666666666667,0.75,6.166666666666667,2.2083333333333335,303.1666666666667,43.708333333333336,396.3333333333333
L_AK_68_AC_9,NOHAB,21,32883,0,0.3333333333333333,0.0,0.6666666666666666,3.8333333333333335,0.0,3.6666666666666665,3.1666666666666665,15.0,6.166666666666667,5.333333333333333,1.0,8.0,2.6666666666666665,512.5,55.5,617.8333333333333
L_AK_68_AC_9,NOHAB,21,32883,1,2.3333333333333335,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,17.166666666666668,3.0,4.166666666666667,0.5,4.666666666666667,1.6666666666666667,426.3333333333333,36.166666666666664,497.83333333333337
L_AK_68_AC_9,NOHAB,21,32883,2,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,16.666666666666668,8.333333333333334,3.6666666666666665,0.8333333333333334,5.166666666666667,1.5,380.5,31.0,449.8333333333333
L_AK_68_AC_9,NOHAB,21,32883,3,1.0,0.0,0.0,2.0,0.0,1.0,1.8333333333333333,13.166666666666666,9.0,2.6666666666666665,1.1666666666666667,4.666666666666667,2.8333333333333335,401.5,39.0,479.83333333333337
L_AK_68_AC_9,NOHAB,21,32883,4,2.8333333333333335,0.0,2.5,13.166666666666666,0.0,10.333333333333334,9.5,18.833333333333332,14.5,3.0,2.1666666666666665,8.166666666666666,15.166666666666666,422.6666666666667,69.0,591.8333333333334
L_AK_68_AC_9,NOHAB,21,32883,5,3.0,0.0,17.333333333333332,49.333333333333336,1.6666666666666667,30.333333333333332,38.333333333333336,43.666666666666664,27.833333333333332,4.0,1.3333333333333333,13.666666666666666,33.5,749.1666666666666,496.1666666666667,1509.3333333333333
L_AK_68_AC_9,NOHAB,21,32883,6,2.3333333333333335,0.0,29.5,66.33333333333333,3.3333333333333335,39.166666666666664,44.666666666666664,45.5,37.0,4.833333333333333,1.3333333333333333,18.5,31.166666666666668,1414.5,763.3333333333334,2501.5000000000005
L_AK_68_AC_9,NOHAB,21,32883,7,2.3333333333333335,0.0,35.833333333333336,57.666666666666664,8.0,38.833333333333336,38.5,46.333333333333336,40.333333333333336,6.166666666666667,0.8333333333333334,14.333333333333334,29.5,1776.8333333333333,891.6666666666666,2987.166666666667
L_AK_68_AC_9,NOHAB,21,32883,8,2.1666666666666665,0.0,34.166666666666664,61.333333333333336,7.5,40.833333333333336,36.666666666666664,51.166666666666664,45.333333333333336,3.3333333333333335,2.1666666666666665,11.333333333333334,30.166666666666668,1791.0,606.1666666666666,2723.333333333333
L_AK_68_AC_9,NOHAB,21,32883,9,2.8333333333333335,0.0,25.0,62.166666666666664,7.5,37.166666666666664,37.166666666666664,62.833333333333336,38.833333333333336,5.5,2.1666666666666665,15.333333333333334,47.0,1875.1666666666667,456.5,2675.166666666667
L_AK_68_AC_9,NOHAB,21,32883,10,2.3333333333333335,0.0,18.833333333333332,53.833333333333336,5.5,33.833333333333336,35.166666666666664,59.5,40.833333333333336,5.833333333333333,1.6666666666666667,15.666666666666666,31.666666666666668,1953.8333333333333,428.0,2686.5000000000005
L_AK_68_AC_9,NOHAB,21,32883,11,2.1666666666666665,0.0,20.0,50.833333333333336,6.166666666666667,33.666666666666664,35.5,68.83333333333333,39.833333333333336,6.5,2.0,14.666666666666666,32.333333333333336,1970.1666666666667,461.6666666666667,2744.3333333333335
L_AK_68_AC_9,NOHAB,21,32883,12,4.0,0.0,19.5,47.833333333333336,6.333333333333333,28.0,32.166666666666664,63.5,44.333333333333336,6.166666666666667,3.1666666666666665,13.833333333333334,33.833333333333336,1983.6666666666667,611.8333333333334,2898.1666666666665
L_AK_68_AC_9,NOHAB,21,32883,13,2.1666666666666665,0.0,19.833333333333332,55.166666666666664,6.666666666666667,31.833333333333332,34.0,62.333333333333336,41.5,4.166666666666667,2.5,17.666666666666668,31.333333333333332,2033.5,666.1666666666666,3008.8333333333335
L_AK_68_AC_9,NOHAB,21,32883,14,5.0,0.0,24.166666666666668,52.166666666666664,6.666666666666667,28.166666666666668,32.5,68.0,21.666666666666668,4.333333333333333,3.3333333333333335,12.5,30.5,2136.5,666.0,3091.4999999999995
L_AK_68_AC_9,NOHAB,21,32883,15,3.0,0.0,22.833333333333332,55.166666666666664,7.333333333333333,25.5,31.666666666666668,58.0,22.0,2.6666666666666665,2.0,15.0,29.0,2034.6666666666667,548.0,2856.8333333333335
L_AK_68_AC_9,NOHAB,21,32883,16,3.1666666666666665,0.0,21.666666666666668,58.166666666666664,7.0,28.5,29.5,49.333333333333336,19.166666666666668,2.6666666666666665,2.3333333333333335,14.333333333333334,24.333333333333332,1944.1666666666667,487.8333333333333,2692.1666666666665
L_AK_68_AC_9,NOHAB,21,32883,17,1.6666666666666667,0.0,24.0,57.333333333333336,7.5,25.0,31.166666666666668,43.833333333333336,15.666666666666666,2.3333333333333335,1.1666666666666667,13.333333333333334,28.833333333333332,1911.0,537.3333333333334,2700.166666666667
L_AK_68_AC_9,NOHAB,21,32883,18,1.0,0.0,23.666666666666668,54.166666666666664,6.333333333333333,23.666666666666668,31.666666666666668,31.166666666666668,7.5,1.5,1.5,17.333333333333332,26.5,1796.8333333333333,466.6666666666667,2489.4999999999995
L_AK_68_AC_9,NOHAB,21,32883,19,1.0,0.0,22.0,43.5,6.666666666666667,22.333333333333332,27.166666666666668,22.333333333333332,7.666666666666667,1.0,1.5,14.666666666666666,21.666666666666668,1641.8333333333333,336.8333333333333,2170.1666666666665
L_AK_68_AC_9,NOHAB,21,32883,20,1.0,0.0,20.833333333333332,31.666666666666668,5.5,30.166666666666668,29.333333333333332,19.5,7.333333333333333,0.8333333333333334,0.8333333333333334,10.0,25.5,1580.1666666666667,284.8333333333333,2047.4999999999998
L_AK_68_AC_9,NOHAB,21,32883,21,0.6666666666666666,0.0,18.0,24.5,3.3333333333333335,29.833333333333332,23.5,14.5,2.5,0.6666666666666666,0.5,12.833333333333334,25.666666666666668,1456.5,265.0,1878.0
L_AK_68_AC_9,NOHAB,21,32883,22,1.0,0.0,28.0,22.833333333333332,0.16666666666666666,29.333333333333332,26.333333333333332,18.5,9.833333333333334,2.3333333333333335,1.8333333333333333,24.666666666666668,17.5,1312.8333333333333,429.1666666666667,1924.333333333333
L_AK_68_AC_9,NOHAB,21,32883,23,0.8333333333333334,0.0,11.0,7.5,0.0,20.166666666666668,11.666666666666666,11.333333333333334,5.833333333333333,3.3333333333333335,1.8333333333333333,9.5,4.833333333333333,761.0,119.0,967.8333333333335
AK_20_AC_80,HABIL,13,24852,0,0.05555555555555555,0.0,1.4777777777777779,0.06666666666666667,0.05555555555555555,0.26666666666666666,0.4666666666666666,0.7000000000000001,0.35555555555555557,0.32222222222222224,0.0,2.011111111111111,0.1111111111111111,114.25555555555555,11.733333333333334,131.87777777777777
AK_20_AC_80,HABIL,13,24852,1,0.0,0.0,0.05555555555555555,0.0,0.0,0.5333333333333333,0.0,0.39999999999999997,0.17777777777777778,0.18888888888888888,0.0,1.8111111111111111,0.06666666666666667,72.16666666666667,8.322222222222223,83.72222222222223
AK_20_AC_80,HABIL,13,24852,2,0.0,0.0,0.16666666666666666,0.0,0.0,0.26666666666666666,0.0,0.7999999999999999,0.4444444444444445,0.17777777777777778,0.0,0.7333333333333333,0.0,48.32222222222222,6.088888888888889,56.99999999999999
AK_20_AC_80,HABIL,13,24852,3,0.05555555555555555,0.0,0.2888888888888889,0.3333333333333333,0.0,0.13333333333333333,0.0,0.8999999999999999,0.5555555555555556,0.1111111111111111,0.0,1.3555555555555554,0.1111111111111111,43.855555555555554,5.7555555555555555,53.45555555555556
AK_20_AC_80,HABIL,13,24852,4,0.06666666666666667,0.0,6.199999999999999,0.13333333333333333,0.35555555555555557,0.19999999999999998,0.35555555555555557,1.9888888888888887,1.1777777777777778,0.3,0.06666666666666667,2.966666666666667,0.0,56.58888888888888,11.97777777777778,82.37777777777778
AK_20_AC_80,HABIL,13,24852,5,0.05555555555555555,0.0,35.01111111111111,1.2444444444444445,4.366666666666667,0.13333333333333333,0.43333333333333335,5.2555555555555555,2.588888888888889,1.5111111111111113,0.06666666666666667,17.277777777777775,0.05555555555555555,323.34444444444443,90.52222222222223,481.8666666666667
